LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1709251159.520082,1088076.000,51881,1,SF,1,100,14.8545
1709251159.853079,1088409.000,51941,1,SF,1,100,14.6827
1709251160.186077,1088742.000,51989,1,SF,1,100,14.5128
1709251160.586074,1089142.000,52054,1,SF,1,100,14.3449
1709251160.853072,1089409.000,52105,1,SF,1,100,14.1790
1709251161.186070,1089742.000,52153,1,SF,1,100,14.0149
1709251161.520068,1090076.000,52202,1,SF,1,100,13.8528
1709251161.920065,1090476.000,52269,1,SF,1,100,13.6926
1709251162.186063,1090742.000,52319,1,SF,1,100,13.5342
1709251162.520061,1091076.000,52368,1,SF,1,100,13.3776
1709251162.919058,1091475.000,52433,1,SF,1,100,13.2229
1709251163.186056,1091742.000,52483,1,SF,1,100,13.0699
1709251163.519054,1092075.000,52537,1,SF,1,100,15.0010
1709251163.853051,1092409.000,52586,1,SF,1,100,14.8274
1709251164.253049,1092809.000,52651,1,SF,1,100,14.6559
1709251164.519047,1093075.000,52700,1,SF,1,100,14.4864
1709251164.919044,1093475.000,52757,1,SF,1,100,14.3188
1709251165.186042,1093742.000,52806,1,SF,1,100,14.1531
1709251165.519040,1094075.000,52856,1,SF,1,100,13.9894
1709251165.919037,1094475.000,52921,1,SF,1,100,13.8276
1709251166.252035,1094808.000,52972,1,SF,1,100,13.6676
1709251166.519033,1095075.000,53020,1,SF,1,100,13.5095
1709251166.852031,1095408.000,53070,1,SF,1,100,13.3532
1709251167.186028,1095742.000,53119,1,SF,1,100,13.1988
1709251167.586026,1096142.000,53184,1,SF,1,100,13.0461
1709251167.852024,1096408.000,53233,1,SF,1,100,12.8952
1709251168.186022,1096742.000,53281,1,SF,1,100,12.7460
1709251168.586019,1097142.000,53346,1,SF,1,100,12.5985
1709251168.852017,1097408.000,53397,1,SF,1,100,12.4528
1709251169.186015,1097742.000,53445,1,SF,1,100,12.3087
1709251169.519012,1098075.000,53494,1,SF,1,100,12.1664
1709251169.919009,1098475.000,53552,1,SF,1,100,12.0256
1709251170.185008,1098741.000,53602,1,SF,1,100,11.8865
1709251170.519005,1099075.000,53651,1,SF,1,100,11.7490
