LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1709251151.775135,1080331.000,50637,3,GZ,1,100,0.458
1709251151.815135,1080371.000,50654,2,GZ,1,100,0.092
1709251151.855135,1080411.000,50654,2,GZ,1,100,0.214
1709251151.895134,1080451.000,50669,3,GZ,1,100,0.671
1709251151.935134,1080491.000,50669,3,GZ,1,100,0.336
1709251151.975134,1080531.000,50669,3,GZ,1,100,0.214
1709251152.015134,1080571.000,50685,2,GZ,1,100,0.427
1709251152.055133,1080611.000,50685,2,GZ,1,100,0.305
1709251152.095133,1080651.000,50702,3,GZ,1,100,0.824
1709251152.135133,1080691.000,50702,3,GZ,1,100,0.305
1709251152.175133,1080731.000,50702,3,GZ,1,100,0.305
1709251152.215132,1080771.000,50719,2,GZ,1,100,0.549
1709251152.255132,1080811.000,50719,2,GZ,1,100,0.549
1709251152.295132,1080851.000,50735,3,GZ,1,100,0.366
1709251152.335131,1080891.000,50735,3,GZ,1,100,0.641
1709251152.375131,1080931.000,50735,3,GZ,1,100,0.031
1709251152.415131,1080971.000,50750,2,GZ,1,100,-0.122
1709251152.455131,1081011.000,50750,2,GZ,1,100,0.580
1709251152.495130,1081051.000,50768,3,GZ,1,100,0.427
1709251152.535130,1081091.000,50768,3,GZ,1,100,0.122
1709251152.575130,1081131.000,50768,3,GZ,1,100,0.183
1709251152.615129,1081171.000,50784,3,GZ,1,100,0.763
1709251152.655129,1081211.000,50784,3,GZ,1,100,0.549
1709251152.695129,1081251.000,50784,3,GZ,1,100,-0.122
1709251152.735129,1081291.000,50803,2,GZ,1,100,-0.458
1709251152.775128,1081331.000,50803,2,GZ,1,100,0.366
1709251152.815128,1081371.000,50818,3,GZ,1,100,0.946
1709251152.855128,1081411.000,50818,3,GZ,1,100,0.519
1709251152.895128,1081451.000,50818,3,GZ,1,100,0.519
1709251152.935127,1081491.000,50835,2,GZ,1,100,0.427
1709251152.975127,1081531.000,50835,2,GZ,1,100,0.427
1709251153.015127,1081571.000,50851,3,GZ,1,100,0.183
1709251153.055126,1081611.000,50851,3,GZ,1,100,0.153
1709251153.095126,1081651.000,50851,3,GZ,1,100,0.732
1709251153.135126,1081691.000,50869,2,GZ,1,100,0.854
1709251153.175126,1081731.000,50869,2,GZ,1,100,0.183
1709251153.215125,1081771.000,50883,3,GZ,1,100,0.153
1709251153.255125,1081811.000,50883,3,GZ,1,100,0.427
1709251153.295125,1081851.000,50883,3,GZ,1,100,0.641
1709251153.334625,1081890.500,50902,2,GZ,1,100,0.336
1709251153.374124,1081930.000,50902,2,GZ,1,100,0.519
1709251153.414457,1081970.333,50918,3,GZ,1,100,0.702
1709251153.454790,1082010.667,50918,3,GZ,1,100,0.244
1709251153.495123,1082051.000,50918,3,GZ,1,100,0.275
1709251153.530790,1082086.667,50936,3,GZ,1,100,0.458
1709251153.566456,1082122.333,50936,3,GZ,1,100,0.519
1709251153.602123,1082158.000,50936,3,GZ,1,100,0.702
1709251153.642122,1082198.000,50950,2,GZ,1,100,0.336
1709251153.682122,1082238.000,50950,2,GZ,1,100,0.610
1709251153.722122,1082278.000,50967,3,GZ,1,100,0.519
1709251153.762121,1082318.000,50967,3,GZ,1,100,0.427
1709251153.802121,1082358.000,50967,3,GZ,1,100,0.458
1709251153.842121,1082398.000,50984,2,GZ,1,100,0.549
1709251153.882121,1082438.000,50984,2,GZ,1,100,0.580
1709251153.922120,1082478.000,51003,3,GZ,1,100,0.580
1709251153.962120,1082518.000,51003,3,GZ,1,100,0.000
1709251154.002120,1082558.000,51003,3,GZ,1,100,-0.122
1709251154.042120,1082598.000,51018,2,GZ,1,100,0.244
1709251154.082119,1082638.000,51018,2,GZ,1,100,0.549
1709251154.122119,1082678.000,51035,3,GZ,1,100,0.885
1709251154.162119,1082718.000,51035,3,GZ,1,100,0.580
1709251154.202118,1082758.000,51035,3,GZ,1,100,0.641
1709251154.242118,1082798.000,51051,2,GZ,1,100,-0.336
1709251154.282118,1082838.000,51051,2,GZ,1,100,0.244
1709251154.322118,1082878.000,51068,3,GZ,1,100,-0.336
1709251154.362117,1082918.000,51068,3,GZ,1,100,0.397
1709251154.402117,1082958.000,51068,3,GZ,1,100,1.099
1709251154.442117,1082998.000,51089,4,GZ,1,100,0.763
1709251154.482116,1083038.000,51089,4,GZ,1,100,0.610
1709251154.522116,1083078.000,51089,4,GZ,1,100,0.488
1709251154.562116,1083118.000,51089,4,GZ,1,100,0.671
1709251154.602116,1083158.000,51107,2,GZ,1,100,0.793
1709251154.642115,1083198.000,51107,2,GZ,1,100,0.488
1709251154.682115,1083238.000,51122,3,GZ,1,100,0.183
1709251154.722115,1083278.000,51122,3,GZ,1,100,1.007
1709251154.762115,1083318.000,51122,3,GZ,1,100,1.007
1709251154.802114,1083358.000,51139,2,GZ,1,100,0.671
1709251154.842114,1083398.000,51139,2,GZ,1,100,0.153
1709251154.882114,1083438.000,51156,3,GZ,1,100,0.397
1709251154.922113,1083478.000,51156,3,GZ,1,100,0.854
1709251154.962113,1083518.000,51156,3,GZ,1,100,0.641
1709251155.002113,1083558.000,51172,2,GZ,1,100,-0.031
1709251155.042113,1083598.000,51172,2,GZ,1,100,0.153
1709251155.082112,1083638.000,51189,3,GZ,1,100,0.793
1709251155.122112,1083678.000,51189,3,GZ,1,100,0.763
1709251155.162112,1083718.000,51189,3,GZ,1,100,0.092
1709251155.202111,1083758.000,51206,2,GZ,1,100,0.153
1709251155.242111,1083798.000,51206,2,GZ,1,100,0.549
1709251155.282111,1083838.000,51223,3,GZ,1,100,0.275
1709251155.322111,1083878.000,51223,3,GZ,1,100,0.397
1709251155.362110,1083918.000,51223,3,GZ,1,100,0.580
1709251155.402110,1083958.000,51239,3,GZ,1,100,0.183
1709251155.442110,1083998.000,51239,3,GZ,1,100,0.366
1709251155.482110,1084038.000,51239,3,GZ,1,100,0.885
1709251155.515109,1084071.000,51255,2,GZ,1,100,0.488
1709251155.548109,1084104.000,51255,2,GZ,1,100,0.183
1709251155.588109,1084144.000,51271,3,GZ,1,100,0.244
1709251155.628109,1084184.000,51271,3,GZ,1,100,0.397
1709251155.668108,1084224.000,51271,3,GZ,1,100,0.549
1709251155.708108,1084264.000,51288,2,GZ,1,100,0.244
1709251155.748108,1084304.000,51288,2,GZ,1,100,0.214
1709251155.788107,1084344.000,51305,3,GZ,1,100,0.580
1709251155.828107,1084384.000,51305,3,GZ,1,100,0.519
1709251155.868107,1084424.000,51305,3,GZ,1,100,0.488
1709251155.908107,1084464.000,51321,2,GZ,1,100,0.275
1709251155.948106,1084504.000,51321,2,GZ,1,100,0.122
1709251155.988106,1084544.000,51336,3,GZ,1,100,0.641
1709251156.028106,1084584.000,51336,3,GZ,1,100,0.854
1709251156.068105,1084624.000,51336,3,GZ,1,100,0.305
1709251156.108105,1084664.000,51354,3,GZ,1,100,0.366
1709251156.148105,1084704.000,51354,3,GZ,1,100,0.763
1709251156.188105,1084744.000,51354,3,GZ,1,100,0.580
1709251156.228104,1084784.000,51370,2,GZ,1,100,0.031
1709251156.268104,1084824.000,51370,2,GZ,1,100,0.397
1709251156.308104,1084864.000,51389,3,GZ,1,100,0.702
1709251156.348104,1084904.000,51389,3,GZ,1,100,0.366
1709251156.388103,1084944.000,51389,3,GZ,1,100,0.458
1709251156.427603,1084983.500,51403,2,GZ,1,100,0.458
1709251156.467103,1085023.000,51403,2,GZ,1,100,0.275
1709251156.507436,1085063.333,51421,3,GZ,1,100,0.214
1709251156.547769,1085103.667,51421,3,GZ,1,100,0.458
1709251156.588102,1085144.000,51421,3,GZ,1,100,0.641
1709251156.627602,1085183.500,51437,2,GZ,1,100,0.183
1709251156.667101,1085223.000,51437,2,GZ,1,100,0.092
1709251156.707101,1085263.000,51454,3,GZ,1,100,0.580
1709251156.747101,1085303.000,51454,3,GZ,1,100,0.275
1709251156.787101,1085343.000,51454,3,GZ,1,100,0.641
1709251156.827100,1085383.000,51469,2,GZ,1,100,0.641
1709251156.867100,1085423.000,51469,2,GZ,1,100,0.275
1709251156.907100,1085463.000,51486,3,GZ,1,100,0.397
1709251156.947099,1085503.000,51486,3,GZ,1,100,0.702
1709251156.987099,1085543.000,51486,3,GZ,1,100,0.397
1709251157.027099,1085583.000,51502,2,GZ,1,100,0.305
1709251157.067099,1085623.000,51502,2,GZ,1,100,0.275
1709251157.107098,1085663.000,51520,3,GZ,1,100,0.732
1709251157.147098,1085703.000,51520,3,GZ,1,100,0.458
1709251157.187098,1085743.000,51520,3,GZ,1,100,0.519
1709251157.227098,1085783.000,51534,2,GZ,1,100,0.488
1709251157.267097,1085823.000,51534,2,GZ,1,100,0.427
1709251157.303097,1085859.000,51551,3,GZ,1,100,0.122
1709251157.339097,1085895.000,51551,3,GZ,1,100,0.427
1709251157.375096,1085931.000,51551,3,GZ,1,100,-0.244
1709251157.415096,1085971.000,51567,3,GZ,1,100,-0.183
1709251157.455096,1086011.000,51567,3,GZ,1,100,-0.275
1709251157.495095,1086051.000,51567,3,GZ,1,100,-0.244
1709251157.535095,1086091.000,51585,2,GZ,1,100,0.061
1709251157.575095,1086131.000,51585,2,GZ,1,100,0.702
1709251157.615095,1086171.000,51599,3,GZ,1,100,0.488
1709251157.655094,1086211.000,51599,3,GZ,1,100,0.977
1709251157.695094,1086251.000,51599,3,GZ,1,100,0.824
1709251157.735094,1086291.000,51616,2,GZ,1,100,0.732
1709251157.775094,1086331.000,51616,2,GZ,1,100,0.275
1709251157.815093,1086371.000,51633,3,GZ,1,100,0.061
1709251157.855093,1086411.000,51633,3,GZ,1,100,0.549
1709251157.895093,1086451.000,51633,3,GZ,1,100,0.671
1709251157.935092,1086491.000,51650,3,GZ,1,100,0.671
1709251157.975092,1086531.000,51650,3,GZ,1,100,0.336
1709251158.015092,1086571.000,51650,3,GZ,1,100,0.793
1709251158.055092,1086611.000,51665,2,GZ,1,100,0.610
1709251158.095091,1086651.000,51665,2,GZ,1,100,-0.244
1709251158.135091,1086691.000,51682,3,GZ,1,100,0.702
1709251158.175091,1086731.000,51682,3,GZ,1,100,1.160
1709251158.215091,1086771.000,51682,3,GZ,1,100,0.275
1709251158.255090,1086811.000,51698,2,GZ,1,100,0.061
1709251158.295090,1086851.000,51698,2,GZ,1,100,0.397
1709251158.335090,1086891.000,51715,3,GZ,1,100,0.427
1709251158.375089,1086931.000,51715,3,GZ,1,100,0.519
1709251158.415089,1086971.000,51715,3,GZ,1,100,0.366
1709251158.455089,1087011.000,51732,2,GZ,1,100,0.061
1709251158.495089,1087051.000,51732,2,GZ,1,100,0.092
1709251158.535088,1087091.000,51747,3,GZ,1,100,0.397
1709251158.575088,1087131.000,51747,3,GZ,1,100,0.580
1709251158.615088,1087171.000,51747,3,GZ,1,100,0.549
1709251158.655087,1087211.000,51763,2,GZ,1,100,-0.061
1709251158.695087,1087251.000,51763,2,GZ,1,100,0.214
1709251158.735087,1087291.000,51780,3,GZ,1,100,0.916
1709251158.775087,1087331.000,51780,3,GZ,1,100,0.671
1709251158.815086,1087371.000,51780,3,GZ,1,100,0.427
1709251158.855086,1087411.000,51797,2,GZ,1,100,0.305
1709251158.895086,1087451.000,51797,2,GZ,1,100,0.031
1709251158.935086,1087491.000,51812,3,GZ,1,100,0.183
1709251158.975085,1087531.000,51812,3,GZ,1,100,0.580
1709251159.015085,1087571.000,51812,3,GZ,1,100,0.427
1709251159.055085,1087611.000,51828,3,GZ,1,100,0.275
1709251159.095084,1087651.000,51828,3,GZ,1,100,0.641
1709251159.135084,1087691.000,51828,3,GZ,1,100,0.488
1709251159.175084,1087731.000,51846,2,GZ,1,100,0.458
1709251159.215084,1087771.000,51846,2,GZ,1,100,0.793
1709251159.250417,1087806.333,51862,3,GZ,1,100,0.641
1709251159.285750,1087841.667,51862,3,GZ,1,100,0.427
1709251159.321083,1087877.000,51862,3,GZ,1,100,0.580
1709251159.361083,1087917.000,51877,3,GZ,1,100,0.488
1709251159.401082,1087957.000,51877,3,GZ,1,100,0.183
1709251159.441082,1087997.000,51877,3,GZ,1,100,0.061
1709251159.481082,1088037.000,51894,2,GZ,1,100,0.214
1709251159.521081,1088077.000,51894,2,GZ,1,100,0.488
1709251159.561081,1088117.000,51920,4,GZ,1,100,0.519
1709251159.601081,1088157.000,51920,4,GZ,1,100,0.580
1709251159.641081,1088197.000,51920,4,GZ,1,100,0.519
1709251159.681080,1088237.000,51920,4,GZ,1,100,0.153
1709251159.721080,1088277.000,51936,3,GZ,1,100,0.488
1709251159.761080,1088317.000,51936,3,GZ,1,100,0.702
1709251159.801080,1088357.000,51936,3,GZ,1,100,0.244
1709251159.840579,1088396.500,51954,2,GZ,1,100,0.305
1709251159.880079,1088436.000,51954,2,GZ,1,100,0.732
1709251159.920412,1088476.333,51970,3,GZ,1,100,0.275
1709251159.960745,1088516.667,51970,3,GZ,1,100,0.061
1709251160.001078,1088557.000,51970,3,GZ,1,100,0.580
1709251160.040578,1088596.500,51985,2,GZ,1,100,0.702
1709251160.080078,1088636.000,51985,2,GZ,1,100,0.244
1709251160.120077,1088676.000,52002,3,GZ,1,100,0.580
1709251160.160077,1088716.000,52002,3,GZ,1,100,1.038
1709251160.200077,1088756.000,52002,3,GZ,1,100,0.031
1709251160.240077,1088796.000,52019,2,GZ,1,100,0.031
1709251160.280076,1088836.000,52019,2,GZ,1,100,1.007
1709251160.320076,1088876.000,52035,3,GZ,1,100,0.854
1709251160.360076,1088916.000,52035,3,GZ,1,100,-0.305
1709251160.400075,1088956.000,52035,3,GZ,1,100,0.122
1709251160.440075,1088996.000,52050,2,GZ,1,100,0.916
1709251160.480075,1089036.000,52050,2,GZ,1,100,0.641
1709251160.520075,1089076.000,52067,3,GZ,1,100,0.397
1709251160.560074,1089116.000,52067,3,GZ,1,100,0.122
1709251160.600074,1089156.000,52067,3,GZ,1,100,0.061
1709251160.640074,1089196.000,52084,2,GZ,1,100,0.885
1709251160.680073,1089236.000,52084,2,GZ,1,100,1.312
1709251160.720073,1089276.000,52100,3,GZ,1,100,-0.092
1709251160.760073,1089316.000,52100,3,GZ,1,100,-0.244
1709251160.800073,1089356.000,52100,3,GZ,1,100,0.977
1709251160.840072,1089396.000,52117,2,GZ,1,100,0.946
1709251160.880072,1089436.000,52117,2,GZ,1,100,0.488
1709251160.920072,1089476.000,52132,3,GZ,1,100,0.458
1709251160.960072,1089516.000,52132,3,GZ,1,100,0.183
1709251161.000071,1089556.000,52132,3,GZ,1,100,-0.122
1709251161.040071,1089596.000,52149,2,GZ,1,100,0.336
1709251161.080071,1089636.000,52149,2,GZ,1,100,1.007
1709251161.120070,1089676.000,52166,3,GZ,1,100,0.427
1709251161.160070,1089716.000,52166,3,GZ,1,100,0.336
1709251161.200070,1089756.000,52166,3,GZ,1,100,1.068
1709251161.235736,1089791.667,52182,3,GZ,1,100,0.153
1709251161.271403,1089827.333,52182,3,GZ,1,100,-0.458
1709251161.307069,1089863.000,52182,3,GZ,1,100,1.007
1709251161.347069,1089903.000,52197,2,GZ,1,100,1.312
1709251161.387069,1089943.000,52197,2,GZ,1,100,-0.153
1709251161.427068,1089983.000,52215,3,GZ,1,100,-0.397
1709251161.467068,1090023.000,52215,3,GZ,1,100,0.580
1709251161.507068,1090063.000,52215,3,GZ,1,100,1.068
1709251161.547067,1090103.000,52233,2,GZ,1,100,0.580
1709251161.587067,1090143.000,52233,2,GZ,1,100,-0.427
1709251161.627067,1090183.000,52250,3,GZ,1,100,-0.031
1709251161.667067,1090223.000,52250,3,GZ,1,100,1.068
1709251161.707066,1090263.000,52250,3,GZ,1,100,0.793
1709251161.747066,1090303.000,52264,2,GZ,1,100,0.031
1709251161.787066,1090343.000,52264,2,GZ,1,100,0.183
1709251161.827399,1090383.333,52282,3,GZ,1,100,0.427
1709251161.867732,1090423.667,52282,3,GZ,1,100,0.488
1709251161.908065,1090464.000,52282,3,GZ,1,100,0.458
1709251161.948065,1090504.000,52298,3,GZ,1,100,0.397
1709251161.988065,1090544.000,52298,3,GZ,1,100,0.366
1709251162.028064,1090584.000,52298,3,GZ,1,100,0.305
1709251162.068064,1090624.000,52315,2,GZ,1,100,0.519
1709251162.108064,1090664.000,52315,2,GZ,1,100,0.336
1709251162.148063,1090704.000,52330,3,GZ,1,100,0.092
1709251162.188063,1090744.000,52330,3,GZ,1,100,-0.183
1709251162.228063,1090784.000,52330,3,GZ,1,100,0.366
1709251162.268063,1090824.000,52347,2,GZ,1,100,0.793
1709251162.308062,1090864.000,52347,2,GZ,1,100,0.366
1709251162.348062,1090904.000,52363,3,GZ,1,100,0.305
1709251162.388062,1090944.000,52363,3,GZ,1,100,0.763
1709251162.428061,1090984.000,52363,3,GZ,1,100,0.488
1709251162.468061,1091024.000,52381,2,GZ,1,100,0.336
1709251162.508061,1091064.000,52381,2,GZ,1,100,0.732
1709251162.548061,1091104.000,52395,3,GZ,1,100,0.214
1709251162.588060,1091144.000,52395,3,GZ,1,100,0.031
1709251162.628060,1091184.000,52395,3,GZ,1,100,0.397
1709251162.668060,1091224.000,52412,2,GZ,1,100,0.854
1709251162.708060,1091264.000,52412,2,GZ,1,100,0.580
1709251162.748059,1091304.000,52428,3,GZ,1,100,0.000
1709251162.788059,1091344.000,52428,3,GZ,1,100,0.519
1709251162.828059,1091384.000,52428,3,GZ,1,100,1.007
1709251162.867558,1091423.500,52446,2,GZ,1,100,0.427
1709251162.907058,1091463.000,52446,2,GZ,1,100,-0.244
1709251162.947058,1091503.000,52462,3,GZ,1,100,0.732
1709251162.987057,1091543.000,52462,3,GZ,1,100,0.854
1709251163.027057,1091583.000,52462,3,GZ,1,100,0.427
1709251163.067557,1091623.500,52479,2,GZ,1,100,0.549
1709251163.108057,1091664.000,52479,2,GZ,1,100,0.031
1709251163.143056,1091699.000,52496,3,GZ,1,100,-0.061
1709251163.178056,1091734.000,52496,3,GZ,1,100,0.793
1709251163.213056,1091769.000,52496,3,GZ,1,100,0.854
1709251163.253056,1091809.000,52515,3,GZ,1,100,0.305
1709251163.293055,1091849.000,52515,3,GZ,1,100,0.427
1709251163.333055,1091889.000,52515,3,GZ,1,100,0.244
1709251163.373055,1091929.000,52530,2,GZ,1,100,0.519
1709251163.413054,1091969.000,52530,2,GZ,1,100,0.824
1709251163.453388,1092009.333,52549,3,GZ,1,100,0.610
