LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1709251150.789142,1079345.000,50475,2,PR,1,100,128377
1709251150.829142,1079385.000,50475,2,PR,1,100,128405
1709251150.869142,1079425.000,50492,3,PR,1,100,128369
1709251150.909141,1079465.000,50492,3,PR,1,100,128357
1709251150.949141,1079505.000,50492,3,PR,1,100,128348
1709251150.989141,1079545.000,50508,2,PR,1,100,128398
1709251151.029140,1079585.000,50508,2,PR,1,100,128397
1709251151.069140,1079625.000,50525,3,PR,1,100,128342
1709251151.109140,1079665.000,50525,3,PR,1,100,128341
1709251151.149140,1079705.000,50525,3,PR,1,100,128388
1709251151.189139,1079745.000,50542,3,PR,1,100,128381
1709251151.229139,1079785.000,50542,3,PR,1,100,128391
1709251151.269139,1079825.000,50542,3,PR,1,100,128388
1709251151.309139,1079865.000,50559,2,PR,1,100,128393
1709251151.349138,1079905.000,50559,2,PR,1,100,128385
1709251151.389138,1079945.000,50575,3,PR,1,100,128359
1709251151.429138,1079985.000,50575,3,PR,1,100,128370
1709251151.469137,1080025.000,50575,3,PR,1,100,128366
1709251151.509137,1080065.000,50595,2,PR,1,100,128356
1709251151.549137,1080105.000,50595,2,PR,1,100,128385
1709251151.589137,1080145.000,50609,3,PR,1,100,128370
1709251151.629136,1080185.000,50609,3,PR,1,100,128361
1709251151.669136,1080225.000,50609,3,PR,1,100,128349
1709251151.709136,1080265.000,50626,2,PR,1,100,128352
1709251151.749135,1080305.000,50626,2,PR,1,100,128358
1709251151.789135,1080345.000,50643,3,PR,1,100,128331
1709251151.829135,1080385.000,50643,3,PR,1,100,128374
1709251151.869135,1080425.000,50643,3,PR,1,100,128375
1709251151.909134,1080465.000,50660,2,PR,1,100,128341
1709251151.949134,1080505.000,50660,2,PR,1,100,128347
1709251151.989134,1080545.000,50674,3,PR,1,100,128361
1709251152.029134,1080585.000,50674,3,PR,1,100,128354
1709251152.069133,1080625.000,50674,3,PR,1,100,128353
1709251152.109133,1080665.000,50691,2,PR,1,100,128353
1709251152.149133,1080705.000,50691,2,PR,1,100,128360
1709251152.189132,1080745.000,50708,3,PR,1,100,128337
1709251152.229132,1080785.000,50708,3,PR,1,100,128358
1709251152.269132,1080825.000,50708,3,PR,1,100,128350
1709251152.309132,1080865.000,50725,2,PR,1,100,128374
1709251152.349131,1080905.000,50725,2,PR,1,100,128383
1709251152.389131,1080945.000,50740,3,PR,1,100,128359
1709251152.429131,1080985.000,50740,3,PR,1,100,128386
1709251152.469131,1081025.000,50740,3,PR,1,100,128364
1709251152.508797,1081064.667,50757,3,PR,1,100,128341
1709251152.548463,1081104.333,50757,3,PR,1,100,128342
1709251152.588130,1081144.000,50757,3,PR,1,100,128356
1709251152.635129,1081191.000,50773,2,PR,1,100,128369
1709251152.682129,1081238.000,50773,2,PR,1,100,128365
1709251152.722129,1081278.000,50792,2,PR,1,100,128383
1709251152.762128,1081318.000,50792,2,PR,1,100,128386
1709251152.802128,1081358.000,50809,3,PR,1,100,128372
1709251152.842128,1081398.000,50809,3,PR,1,100,128381
1709251152.882128,1081438.000,50809,3,PR,1,100,128373
1709251152.922127,1081478.000,50824,3,PR,1,100,128374
1709251152.962127,1081518.000,50824,3,PR,1,100,128377
1709251153.002127,1081558.000,50824,3,PR,1,100,128359
