LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1709251282.579229,1211136.000,6140,1,TL,1,100,2024-02-29_19-01-17-643769
1709251287.687193,1216244.000,6903,1,TL,1,100,2024-02-29_19-01-22-979296
1709251287.689193,1216246.000,6905,1,TL,1,100,2024-02-29_19-01-22-979363
1709251292.817158,1221374.000,7730,1,TL,1,100,2024-02-29_19-01-27-995533
1709251292.821158,1221378.000,7732,1,TL,1,100,2024-02-29_19-01-27-995627
1709251297.948122,1226505.000,8556,1,TL,1,100,2024-02-29_19-01-33-301526
1709251297.952122,1226509.000,8558,1,TL,1,100,2024-02-29_19-01-33-301785
1709251297.994122,1226551.000,8561,1,TL,1,100,2024-02-29_19-01-37-959308
1709251303.053087,1231610.000,9384,1,TL,1,100,2024-02-29_19-01-38-033031
1709251308.162051,1236719.000,10192,1,TL,1,100,2024-02-29_19-01-43-358151
1709251308.165051,1236722.000,10194,1,TL,1,100,2024-02-29_19-01-43-358223
1709251313.297016,1241854.000,11018,1,TL,1,100,2024-02-29_19-01-48-368004
1709251313.300016,1241857.000,11020,1,TL,1,100,2024-02-29_19-01-48-368114
1709251318.416980,1246974.000,11847,1,TL,1,100,2024-02-29_19-01-53-406204
1709251318.419980,1246977.000,11849,1,TL,1,100,2024-02-29_19-01-53-451685
1709251318.432980,1246990.000,11852,1,TL,1,100,2024-02-29_19-01-58-428980
1709251323.524945,1252082.000,12675,1,TL,1,100,2024-02-29_19-01-58-519803
