LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1709252719.402865,2647960.667,51134,3,AX,1,100,-0.145
1709252719.442533,2648000.333,51134,3,AX,1,100,-0.154
1709252719.482200,2648040.000,51134,3,AX,1,100,-0.128
1709252719.522201,2648080.000,51150,3,AX,1,100,-0.141
1709252719.562202,2648120.000,51150,3,AX,1,100,-0.148
1709252719.602204,2648160.000,51150,3,AX,1,100,-0.134
1709252719.642205,2648200.000,51168,2,AX,1,100,-0.148
1709252719.682206,2648240.000,51168,2,AX,1,100,-0.121
1709252719.722207,2648280.000,51182,3,AX,1,100,-0.155
1709252719.762208,2648320.000,51182,3,AX,1,100,-0.149
1709252719.802209,2648360.000,51182,3,AX,1,100,-0.111
1709252719.842210,2648400.000,51199,2,AX,1,100,-0.156
1709252719.882211,2648440.000,51199,2,AX,1,100,-0.152
1709252719.922545,2648480.333,51215,3,AX,1,100,-0.121
1709252719.962880,2648520.667,51215,3,AX,1,100,-0.137
1709252720.003214,2648561.000,51215,3,AX,1,100,-0.158
1709252720.042715,2648600.500,51233,2,AX,1,100,-0.128
1709252720.082216,2648640.000,51233,2,AX,1,100,-0.139
1709252720.122217,2648680.000,51247,3,AX,1,100,-0.153
1709252720.162218,2648720.000,51247,3,AX,1,100,-0.127
1709252720.202219,2648760.000,51247,3,AX,1,100,-0.140
1709252720.242220,2648800.000,51264,2,AX,1,100,-0.143
1709252720.282221,2648840.000,51264,2,AX,1,100,-0.149
1709252720.322556,2648880.333,51281,3,AX,1,100,-0.136
1709252720.362890,2648920.667,51281,3,AX,1,100,-0.139
1709252720.403224,2648961.000,51281,3,AX,1,100,-0.150
1709252720.443225,2649001.000,51303,4,AX,1,100,-0.142
1709252720.483227,2649041.000,51303,4,AX,1,100,-0.134
1709252720.523227,2649081.000,51303,4,AX,1,100,-0.143
1709252720.563229,2649121.000,51303,4,AX,1,100,-0.148
1709252720.596230,2649154.000,51319,2,AX,1,100,-0.129
1709252720.629230,2649187.000,51319,2,AX,1,100,-0.153
1709252720.669231,2649227.000,51337,3,AX,1,100,-0.145
1709252720.709232,2649267.000,51337,3,AX,1,100,-0.136
1709252720.749233,2649307.000,51337,3,AX,1,100,-0.151
1709252720.789234,2649347.000,51351,2,AX,1,100,-0.140
1709252720.829236,2649387.000,51351,2,AX,1,100,-0.138
1709252720.869237,2649427.000,51368,3,AX,1,100,-0.149
1709252720.909238,2649467.000,51368,3,AX,1,100,-0.146
1709252720.949239,2649507.000,51368,3,AX,1,100,-0.133
1709252720.989240,2649547.000,51385,3,AX,1,100,-0.162
1709252721.029241,2649587.000,51385,3,AX,1,100,-0.133
1709252721.069242,2649627.000,51385,3,AX,1,100,-0.144
1709252721.109243,2649667.000,51402,2,AX,1,100,-0.136
1709252721.149244,2649707.000,51402,2,AX,1,100,-0.146
1709252721.189245,2649747.000,51416,3,AX,1,100,-0.146
1709252721.229246,2649787.000,51416,3,AX,1,100,-0.130
1709252721.269247,2649827.000,51416,3,AX,1,100,-0.150
1709252721.309248,2649867.000,51434,2,AX,1,100,-0.143
1709252721.349249,2649907.000,51434,2,AX,1,100,-0.150
1709252721.389250,2649947.000,51450,3,AX,1,100,-0.140
1709252721.429251,2649987.000,51450,3,AX,1,100,-0.141
1709252721.469252,2650027.000,51450,3,AX,1,100,-0.134
1709252721.509253,2650067.000,51467,2,AX,1,100,-0.137
1709252721.549254,2650107.000,51467,2,AX,1,100,-0.150
1709252721.589255,2650147.000,51481,3,AX,1,100,-0.133
1709252721.629256,2650187.000,51481,3,AX,1,100,-0.146
1709252721.669257,2650227.000,51481,3,AX,1,100,-0.146
1709252721.709259,2650267.000,51499,2,AX,1,100,-0.156
1709252721.749259,2650307.000,51499,2,AX,1,100,-0.154
1709252721.789261,2650347.000,51515,3,AX,1,100,-0.144
1709252721.829262,2650387.000,51515,3,AX,1,100,-0.137
1709252721.869263,2650427.000,51515,3,AX,1,100,-0.163
1709252721.909264,2650467.000,51532,2,AX,1,100,-0.145
1709252721.949265,2650507.000,51532,2,AX,1,100,-0.142
1709252721.989266,2650547.000,51547,3,AX,1,100,-0.162
1709252722.029267,2650587.000,51547,3,AX,1,100,-0.135
1709252722.069268,2650627.000,51547,3,AX,1,100,-0.150
1709252722.109269,2650667.000,51564,2,AX,1,100,-0.158
1709252722.149270,2650707.000,51564,2,AX,1,100,-0.143
1709252722.189271,2650747.000,51580,3,AX,1,100,-0.147
1709252722.229272,2650787.000,51580,3,AX,1,100,-0.153
1709252722.269273,2650827.000,51580,3,AX,1,100,-0.141
1709252722.309274,2650867.000,51598,3,AX,1,100,-0.154
1709252722.349275,2650907.000,51598,3,AX,1,100,-0.159
1709252722.389276,2650947.000,51598,3,AX,1,100,-0.140
1709252722.422777,2650980.500,51613,2,AX,1,100,-0.156
1709252722.456278,2651014.000,51613,2,AX,1,100,-0.151
1709252722.496279,2651054.000,51629,3,AX,1,100,-0.147
1709252722.536280,2651094.000,51629,3,AX,1,100,-0.143
1709252722.576281,2651134.000,51629,3,AX,1,100,-0.145
1709252722.616282,2651174.000,51646,3,AX,1,100,-0.154
1709252722.656283,2651214.000,51646,3,AX,1,100,-0.138
1709252722.696284,2651254.000,51646,3,AX,1,100,-0.146
1709252722.736285,2651294.000,51663,2,AX,1,100,-0.161
1709252722.776286,2651334.000,51663,2,AX,1,100,-0.129
1709252722.816288,2651374.000,51679,3,AX,1,100,-0.153
1709252722.856288,2651414.000,51679,3,AX,1,100,-0.158
1709252722.896290,2651454.000,51679,3,AX,1,100,-0.133
1709252722.936291,2651494.000,51694,2,AX,1,100,-0.164
1709252722.976292,2651534.000,51694,2,AX,1,100,-0.128
1709252723.016293,2651574.000,51711,3,AX,1,100,-0.151
1709252723.056294,2651614.000,51711,3,AX,1,100,-0.153
1709252723.096295,2651654.000,51711,3,AX,1,100,-0.146
1709252723.136296,2651694.000,51728,2,AX,1,100,-0.140
1709252723.176297,2651734.000,51728,2,AX,1,100,-0.153
1709252723.215965,2651773.667,51744,3,AX,1,100,-0.143
1709252723.255632,2651813.333,51744,3,AX,1,100,-0.145
1709252723.295300,2651853.000,51744,3,AX,1,100,-0.143
1709252723.335301,2651893.000,51760,2,AX,1,100,-0.152
1709252723.375302,2651933.000,51760,2,AX,1,100,-0.146
1709252723.415303,2651973.000,51776,3,AX,1,100,-0.132
1709252723.455304,2652013.000,51776,3,AX,1,100,-0.168
1709252723.495305,2652053.000,51776,3,AX,1,100,-0.145
1709252723.535806,2652093.500,51793,2,AX,1,100,-0.146
1709252723.576307,2652134.000,51793,2,AX,1,100,-0.147
1709252723.615975,2652173.667,51810,3,AX,1,100,-0.154
1709252723.655643,2652213.333,51810,3,AX,1,100,-0.155
1709252723.695310,2652253.000,51810,3,AX,1,100,-0.149
1709252723.735312,2652293.000,51825,2,AX,1,100,-0.141
1709252723.775312,2652333.000,51825,2,AX,1,100,-0.145
1709252723.815314,2652373.000,51843,3,AX,1,100,-0.138
1709252723.855314,2652413.000,51843,3,AX,1,100,-0.157
1709252723.895316,2652453.000,51843,3,AX,1,100,-0.130
1709252723.935317,2652493.000,51860,3,AX,1,100,-0.164
1709252723.975318,2652533.000,51860,3,AX,1,100,-0.147
1709252724.015319,2652573.000,51860,3,AX,1,100,-0.134
1709252724.055320,2652613.000,51877,2,AX,1,100,-0.146
1709252724.095321,2652653.000,51877,2,AX,1,100,-0.146
1709252724.135655,2652693.333,51893,3,AX,1,100,-0.150
1709252724.175990,2652733.667,51893,3,AX,1,100,-0.150
1709252724.216324,2652774.000,51893,3,AX,1,100,-0.146
1709252724.255825,2652813.500,51908,2,AX,1,100,-0.155
1709252724.295326,2652853.000,51908,2,AX,1,100,-0.151
1709252724.335327,2652893.000,51926,3,AX,1,100,-0.143
1709252724.375328,2652933.000,51926,3,AX,1,100,-0.153
1709252724.415329,2652973.000,51926,3,AX,1,100,-0.151
1709252724.450997,2653008.667,51944,3,AX,1,100,-0.123
1709252724.486664,2653044.333,51944,3,AX,1,100,-0.157
1709252724.522332,2653080.000,51944,3,AX,1,100,-0.186
1709252724.562333,2653120.000,51961,2,AX,1,100,-0.128
1709252724.602334,2653160.000,51961,2,AX,1,100,-0.148
1709252724.642335,2653200.000,51976,3,AX,1,100,-0.166
1709252724.682336,2653240.000,51976,3,AX,1,100,-0.146
1709252724.722337,2653280.000,51976,3,AX,1,100,-0.146
1709252724.762338,2653320.000,51993,2,AX,1,100,-0.165
1709252724.802339,2653360.000,51993,2,AX,1,100,-0.166
1709252724.842340,2653400.000,52009,3,AX,1,100,-0.153
1709252724.882341,2653440.000,52009,3,AX,1,100,-0.148
1709252724.922343,2653480.000,52009,3,AX,1,100,-0.126
1709252724.962343,2653520.000,52029,2,AX,1,100,-0.198
1709252725.002345,2653560.000,52029,2,AX,1,100,-0.122
1709252725.042346,2653600.000,52043,3,AX,1,100,-0.160
1709252725.082347,2653640.000,52043,3,AX,1,100,-0.154
1709252725.122348,2653680.000,52043,3,AX,1,100,-0.150
1709252725.162349,2653720.000,52060,3,AX,1,100,-0.163
1709252725.202350,2653760.000,52060,3,AX,1,100,-0.161
1709252725.242351,2653800.000,52060,3,AX,1,100,-0.152
1709252725.282352,2653840.000,52076,2,AX,1,100,-0.156
1709252725.322353,2653880.000,52076,2,AX,1,100,-0.172
1709252725.362354,2653920.000,52094,3,AX,1,100,-0.124
1709252725.402355,2653960.000,52094,3,AX,1,100,-0.171
1709252725.442356,2654000.000,52094,3,AX,1,100,-0.168
1709252725.482357,2654040.000,52108,2,AX,1,100,-0.131
1709252725.522358,2654080.000,52108,2,AX,1,100,-0.171
1709252725.562359,2654120.000,52128,4,AX,1,100,-0.147
1709252725.602360,2654160.000,52128,4,AX,1,100,-0.162
1709252725.642361,2654200.000,52128,4,AX,1,100,-0.147
1709252725.682362,2654240.000,52128,4,AX,1,100,-0.171
1709252725.722363,2654280.000,52144,2,AX,1,100,-0.184
1709252725.762364,2654320.000,52144,2,AX,1,100,-0.157
1709252725.802366,2654360.000,52161,3,AX,1,100,-0.161
1709252725.842366,2654400.000,52161,3,AX,1,100,-0.156
1709252725.882368,2654440.000,52161,3,AX,1,100,-0.177
1709252725.922369,2654480.000,52177,2,AX,1,100,-0.170
1709252725.962370,2654520.000,52177,2,AX,1,100,-0.147
1709252726.002371,2654560.000,52195,3,AX,1,100,-0.165
1709252726.042372,2654600.000,52195,3,AX,1,100,-0.144
1709252726.082373,2654640.000,52195,3,AX,1,100,-0.170
1709252726.122374,2654680.000,52209,2,AX,1,100,-0.151
1709252726.162375,2654720.000,52209,2,AX,1,100,-0.159
1709252726.202376,2654760.000,52226,3,AX,1,100,-0.177
1709252726.242377,2654800.000,52226,3,AX,1,100,-0.144
1709252726.282378,2654840.000,52226,3,AX,1,100,-0.177
1709252726.318046,2654875.667,52243,3,AX,1,100,-0.146
1709252726.353713,2654911.333,52243,3,AX,1,100,-0.175
1709252726.389381,2654947.000,52243,3,AX,1,100,-0.171
1709252726.429382,2654987.000,52260,2,AX,1,100,-0.156
1709252726.469383,2655027.000,52260,2,AX,1,100,-0.180
1709252726.509384,2655067.000,52274,3,AX,1,100,-0.155
1709252726.549385,2655107.000,52274,3,AX,1,100,-0.168
1709252726.589386,2655147.000,52274,3,AX,1,100,-0.172
1709252726.629387,2655187.000,52292,3,AX,1,100,-0.167
1709252726.669388,2655227.000,52292,3,AX,1,100,-0.152
1709252726.709389,2655267.000,52292,3,AX,1,100,-0.160
1709252726.749390,2655307.000,52308,2,AX,1,100,-0.179
1709252726.789391,2655347.000,52308,2,AX,1,100,-0.161
1709252726.829392,2655387.000,52325,3,AX,1,100,-0.166
1709252726.869393,2655427.000,52325,3,AX,1,100,-0.159
1709252726.909394,2655467.000,52325,3,AX,1,100,-0.174
1709252726.949395,2655507.000,52339,2,AX,1,100,-0.155
1709252726.989396,2655547.000,52339,2,AX,1,100,-0.170
1709252727.029064,2655586.667,52357,3,AX,1,100,-0.163
1709252727.068732,2655626.333,52357,3,AX,1,100,-0.165
1709252727.108400,2655666.000,52357,3,AX,1,100,-0.165
1709252727.148401,2655706.000,52375,2,AX,1,100,-0.156
1709252727.188402,2655746.000,52375,2,AX,1,100,-0.171
1709252727.228403,2655786.000,52392,3,AX,1,100,-0.145
1709252727.268404,2655826.000,52392,3,AX,1,100,-0.171
1709252727.308405,2655866.000,52392,3,AX,1,100,-0.162
1709252727.348406,2655906.000,52407,2,AX,1,100,-0.170
1709252727.388407,2655946.000,52407,2,AX,1,100,-0.161
1709252727.428408,2655986.000,52424,3,AX,1,100,-0.151
1709252727.468409,2656026.000,52424,3,AX,1,100,-0.179
1709252727.508410,2656066.000,52424,3,AX,1,100,-0.143
1709252727.548411,2656106.000,52440,2,AX,1,100,-0.163
1709252727.588412,2656146.000,52440,2,AX,1,100,-0.173
1709252727.628413,2656186.000,52458,3,AX,1,100,-0.149
1709252727.668414,2656226.000,52458,3,AX,1,100,-0.178
1709252727.708415,2656266.000,52458,3,AX,1,100,-0.158
1709252727.748416,2656306.000,52473,2,AX,1,100,-0.152
1709252727.788417,2656346.000,52473,2,AX,1,100,-0.175
1709252727.828418,2656386.000,52489,3,AX,1,100,-0.147
1709252727.868419,2656426.000,52489,3,AX,1,100,-0.182
1709252727.908420,2656466.000,52489,3,AX,1,100,-0.152
1709252727.948421,2656506.000,52506,3,AX,1,100,-0.159
1709252727.988423,2656546.000,52506,3,AX,1,100,-0.169
1709252728.028424,2656586.000,52506,3,AX,1,100,-0.166
1709252728.068425,2656626.000,52523,2,AX,1,100,-0.156
1709252728.108426,2656666.000,52523,2,AX,1,100,-0.158
1709252728.148427,2656706.000,52539,3,AX,1,100,-0.174
1709252728.188428,2656746.000,52539,3,AX,1,100,-0.151
1709252728.228429,2656786.000,52539,3,AX,1,100,-0.158
1709252728.268430,2656826.000,52554,2,AX,1,100,-0.161
1709252728.308431,2656866.000,52554,2,AX,1,100,-0.165
1709252728.344099,2656901.667,52571,3,AX,1,100,-0.149
1709252728.379766,2656937.333,52571,3,AX,1,100,-0.163
1709252728.415434,2656973.000,52571,3,AX,1,100,-0.173
1709252728.455435,2657013.000,52588,3,AX,1,100,-0.149
1709252728.495436,2657053.000,52588,3,AX,1,100,-0.170
1709252728.535437,2657093.000,52588,3,AX,1,100,-0.171
1709252728.575438,2657133.000,52604,2,AX,1,100,-0.150
1709252728.615439,2657173.000,52604,2,AX,1,100,-0.164
1709252728.655440,2657213.000,52620,3,AX,1,100,-0.170
1709252728.695441,2657253.000,52620,3,AX,1,100,-0.156
1709252728.735442,2657293.000,52620,3,AX,1,100,-0.155
1709252728.775443,2657333.000,52638,2,AX,1,100,-0.162
1709252728.815444,2657373.000,52638,2,AX,1,100,-0.168
1709252728.855445,2657413.000,52655,3,AX,1,100,-0.154
1709252728.895446,2657453.000,52655,3,AX,1,100,-0.171
1709252728.935447,2657493.000,52655,3,AX,1,100,-0.159
1709252728.975448,2657533.000,52672,2,AX,1,100,-0.153
1709252729.015449,2657573.000,52672,2,AX,1,100,-0.177
1709252729.055450,2657613.000,52687,3,AX,1,100,-0.150
1709252729.095451,2657653.000,52687,3,AX,1,100,-0.166
1709252729.135453,2657693.000,52687,3,AX,1,100,-0.179
1709252729.175453,2657733.000,52703,2,AX,1,100,-0.147
1709252729.215455,2657773.000,52703,2,AX,1,100,-0.171
1709252729.255456,2657813.000,52720,3,AX,1,100,-0.147
1709252729.295457,2657853.000,52720,3,AX,1,100,-0.176
1709252729.335458,2657893.000,52720,3,AX,1,100,-0.172
1709252729.375459,2657933.000,52741,2,AX,1,100,-0.143
1709252729.415460,2657973.000,52741,2,AX,1,100,-0.178
1709252729.455461,2658013.000,52756,3,AX,1,100,-0.177
1709252729.495462,2658053.000,52756,3,AX,1,100,-0.161
1709252729.535463,2658093.000,52756,3,AX,1,100,-0.169
1709252729.575464,2658133.000,52772,3,AX,1,100,-0.156
1709252729.615465,2658173.000,52772,3,AX,1,100,-0.173
1709252729.655466,2658213.000,52772,3,AX,1,100,-0.165
1709252729.695467,2658253.000,52790,2,AX,1,100,-0.145
1709252729.735468,2658293.000,52790,2,AX,1,100,-0.189
1709252729.775469,2658333.000,52806,3,AX,1,100,-0.160
1709252729.815470,2658373.000,52806,3,AX,1,100,-0.151
1709252729.855471,2658413.000,52806,3,AX,1,100,-0.176
1709252729.895472,2658453.000,52822,2,AX,1,100,-0.163
1709252729.935473,2658493.000,52822,2,AX,1,100,-0.168
1709252729.975474,2658533.000,52838,3,AX,1,100,-0.165
1709252730.015476,2658573.000,52838,3,AX,1,100,-0.165
1709252730.055476,2658613.000,52838,3,AX,1,100,-0.168
1709252730.095478,2658653.000,52855,2,AX,1,100,-0.162
1709252730.135478,2658693.000,52855,2,AX,1,100,-0.152
1709252730.171146,2658728.667,52871,3,AX,1,100,-0.177
1709252730.206814,2658764.333,52871,3,AX,1,100,-0.165
1709252730.242481,2658800.000,52871,3,AX,1,100,-0.160
1709252730.282482,2658840.000,52889,3,AX,1,100,-0.167
1709252730.322484,2658880.000,52889,3,AX,1,100,-0.172
1709252730.362484,2658920.000,52889,3,AX,1,100,-0.172
1709252730.402486,2658960.000,52903,2,AX,1,100,-0.154
1709252730.442487,2659000.000,52903,2,AX,1,100,-0.189
1709252730.482488,2659040.000,52920,3,AX,1,100,-0.159
1709252730.522489,2659080.000,52920,3,AX,1,100,-0.173
1709252730.562490,2659120.000,52920,3,AX,1,100,-0.164
1709252730.602491,2659160.000,52936,2,AX,1,100,-0.159
1709252730.642492,2659200.000,52936,2,AX,1,100,-0.179
1709252730.682493,2659240.000,52959,4,AX,1,100,-0.154
1709252730.722494,2659280.000,52959,4,AX,1,100,-0.189
1709252730.762495,2659320.000,52959,4,AX,1,100,-0.156
1709252730.802496,2659360.000,52959,4,AX,1,100,-0.178
1709252730.842497,2659400.000,52975,3,AX,1,100,-0.166
1709252730.882498,2659440.000,52975,3,AX,1,100,-0.165
1709252730.922499,2659480.000,52975,3,AX,1,100,-0.184
1709252730.962500,2659520.000,52991,2,AX,1,100,-0.166
1709252731.002501,2659560.000,52991,2,AX,1,100,-0.181
1709252731.042502,2659600.000,53007,3,AX,1,100,-0.163
1709252731.082503,2659640.000,53007,3,AX,1,100,-0.177
1709252731.122504,2659680.000,53007,3,AX,1,100,-0.179
1709252731.162005,2659719.500,53024,2,AX,1,100,-0.146
1709252731.201506,2659759.000,53024,2,AX,1,100,-0.193
1709252731.241508,2659799.000,53040,3,AX,1,100,-0.154
1709252731.281508,2659839.000,53040,3,AX,1,100,-0.158
1709252731.321510,2659879.000,53040,3,AX,1,100,-0.196
1709252731.361511,2659919.000,53058,2,AX,1,100,-0.149
1709252731.401512,2659959.000,53058,2,AX,1,100,-0.179
1709252731.441513,2659999.000,53072,3,AX,1,100,-0.171
1709252731.481514,2660039.000,53072,3,AX,1,100,-0.187
1709252731.521515,2660079.000,53072,3,AX,1,100,-0.161
1709252731.561516,2660119.000,53089,2,AX,1,100,-0.171
1709252731.601517,2660159.000,53089,2,AX,1,100,-0.187
1709252731.641518,2660199.000,53106,3,AX,1,100,-0.152
1709252731.681519,2660239.000,53106,3,AX,1,100,-0.176
1709252731.721520,2660279.000,53106,3,AX,1,100,-0.178
1709252731.761521,2660319.000,53123,2,AX,1,100,-0.162
1709252731.801522,2660359.000,53123,2,AX,1,100,-0.169
1709252731.841523,2660399.000,53137,3,AX,1,100,-0.173
1709252731.881524,2660439.000,53137,3,AX,1,100,-0.170
1709252731.921525,2660479.000,53137,3,AX,1,100,-0.162
1709252731.961526,2660519.000,53155,3,AX,1,100,-0.175
1709252732.001527,2660559.000,53155,3,AX,1,100,-0.169
1709252732.041528,2660599.000,53155,3,AX,1,100,-0.171
1709252732.081529,2660639.000,53171,2,AX,1,100,-0.172
1709252732.121531,2660679.000,53171,2,AX,1,100,-0.172
1709252732.161531,2660719.000,53188,3,AX,1,100,-0.169
1709252732.201533,2660759.000,53188,3,AX,1,100,-0.167
1709252732.241534,2660799.000,53188,3,AX,1,100,-0.172
1709252732.277201,2660834.667,53202,3,AX,1,100,-0.172
1709252732.312869,2660870.333,53202,3,AX,1,100,-0.187
1709252732.348536,2660906.000,53202,3,AX,1,100,-0.156
1709252732.388537,2660946.000,53220,2,AX,1,100,-0.176
1709252732.428539,2660986.000,53220,2,AX,1,100,-0.167
1709252732.468539,2661026.000,53236,3,AX,1,100,-0.177
1709252732.508541,2661066.000,53236,3,AX,1,100,-0.156
1709252732.548542,2661106.000,53236,3,AX,1,100,-0.178
1709252732.588543,2661146.000,53253,2,AX,1,100,-0.173
1709252732.628544,2661186.000,53253,2,AX,1,100,-0.158
1709252732.668545,2661226.000,53269,3,AX,1,100,-0.163
1709252732.708546,2661266.000,53269,3,AX,1,100,-0.175
1709252732.748547,2661306.000,53269,3,AX,1,100,-0.168
1709252732.788548,2661346.000,53285,2,AX,1,100,-0.162
1709252732.828549,2661386.000,53285,2,AX,1,100,-0.172
1709252732.868550,2661426.000,53301,3,AX,1,100,-0.176
1709252732.908551,2661466.000,53301,3,AX,1,100,-0.158
1709252732.948552,2661506.000,53301,3,AX,1,100,-0.168
1709252732.988553,2661546.000,53319,2,AX,1,100,-0.175
1709252733.028554,2661586.000,53319,2,AX,1,100,-0.168
1709252733.068555,2661626.000,53334,3,AX,1,100,-0.156
1709252733.108556,2661666.000,53334,3,AX,1,100,-0.178
1709252733.148557,2661706.000,53334,3,AX,1,100,-0.168
1709252733.188558,2661746.000,53350,2,AX,1,100,-0.166
1709252733.228559,2661786.000,53350,2,AX,1,100,-0.172
1709252733.268560,2661826.000,53367,3,AX,1,100,-0.165
1709252733.308562,2661866.000,53367,3,AX,1,100,-0.174
1709252733.348562,2661906.000,53367,3,AX,1,100,-0.175
1709252733.388564,2661946.000,53384,2,AX,1,100,-0.167
1709252733.428565,2661986.000,53384,2,AX,1,100,-0.149
1709252733.468566,2662026.000,53400,3,AX,1,100,-0.178
1709252733.508567,2662066.000,53400,3,AX,1,100,-0.191
1709252733.548568,2662106.000,53400,3,AX,1,100,-0.206
1709252733.588569,2662146.000,53415,2,AX,1,100,-0.141
1709252733.628570,2662186.000,53415,2,AX,1,100,-0.174
1709252733.668571,2662226.000,53434,3,AX,1,100,-0.197
1709252733.708572,2662266.000,53434,3,AX,1,100,-0.125
1709252733.748573,2662306.000,53434,3,AX,1,100,-0.193
1709252733.788574,2662346.000,53451,3,AX,1,100,-0.163
1709252733.828575,2662386.000,53451,3,AX,1,100,-0.181
1709252733.868576,2662426.000,53451,3,AX,1,100,-0.171
1709252733.908577,2662466.000,53467,2,AX,1,100,-0.152
1709252733.948578,2662506.000,53467,2,AX,1,100,-0.185
1709252733.988579,2662546.000,53483,3,AX,1,100,-0.164
1709252734.028580,2662586.000,53483,3,AX,1,100,-0.177
1709252734.068581,2662626.000,53483,3,AX,1,100,-0.169
1709252734.104249,2662661.667,53499,3,AX,1,100,-0.174
1709252734.139916,2662697.333,53499,3,AX,1,100,-0.169
1709252734.175584,2662733.000,53499,3,AX,1,100,-0.168
1709252734.215585,2662773.000,53516,2,AX,1,100,-0.182
1709252734.255586,2662813.000,53516,2,AX,1,100,-0.157
1709252734.295587,2662853.000,53533,3,AX,1,100,-0.179
1709252734.335588,2662893.000,53533,3,AX,1,100,-0.181
1709252734.375589,2662933.000,53533,3,AX,1,100,-0.166
1709252734.415590,2662973.000,53550,2,AX,1,100,-0.178
1709252734.455591,2663013.000,53550,2,AX,1,100,-0.178
1709252734.495593,2663053.000,53566,3,AX,1,100,-0.167
1709252734.535594,2663093.000,53566,3,AX,1,100,-0.151
1709252734.575595,2663133.000,53566,3,AX,1,100,-0.196
1709252734.615596,2663173.000,53583,2,AX,1,100,-0.153
1709252734.655597,2663213.000,53583,2,AX,1,100,-0.175
1709252734.695598,2663253.000,53600,3,AX,1,100,-0.164
1709252734.735599,2663293.000,53600,3,AX,1,100,-0.158
1709252734.775600,2663333.000,53600,3,AX,1,100,-0.194
1709252734.815601,2663373.000,53616,2,AX,1,100,-0.147
1709252734.855602,2663413.000,53616,2,AX,1,100,-0.185
1709252734.895603,2663453.000,53631,3,AX,1,100,-0.176
1709252734.935604,2663493.000,53631,3,AX,1,100,-0.150
1709252734.975605,2663533.000,53631,3,AX,1,100,-0.192
1709252735.015606,2663573.000,53649,2,AX,1,100,-0.165
1709252735.055607,2663613.000,53649,2,AX,1,100,-0.178
1709252735.095608,2663653.000,53665,3,AX,1,100,-0.145
1709252735.135609,2663693.000,53665,3,AX,1,100,-0.196
1709252735.175610,2663733.000,53665,3,AX,1,100,-0.181
1709252735.215611,2663773.000,53681,2,AX,1,100,-0.161
1709252735.255612,2663813.000,53681,2,AX,1,100,-0.166
1709252735.295280,2663852.667,53697,3,AX,1,100,-0.179
1709252735.334948,2663892.333,53697,3,AX,1,100,-0.173
1709252735.374615,2663932.000,53697,3,AX,1,100,-0.167
1709252735.414617,2663972.000,53714,3,AX,1,100,-0.181
1709252735.454618,2664012.000,53714,3,AX,1,100,-0.171
1709252735.494619,2664052.000,53714,3,AX,1,100,-0.177
1709252735.534620,2664092.000,53730,2,AX,1,100,-0.175
1709252735.574621,2664132.000,53730,2,AX,1,100,-0.166
1709252735.614622,2664172.000,53748,3,AX,1,100,-0.185
1709252735.654623,2664212.000,53748,3,AX,1,100,-0.177
1709252735.694624,2664252.000,53748,3,AX,1,100,-0.165
1709252735.734625,2664292.000,53762,2,AX,1,100,-0.183
1709252735.774626,2664332.000,53762,2,AX,1,100,-0.156
1709252735.814627,2664372.000,53784,4,AX,1,100,-0.191
1709252735.854628,2664412.000,53784,4,AX,1,100,-0.155
1709252735.894629,2664452.000,53784,4,AX,1,100,-0.175
1709252735.934630,2664492.000,53784,4,AX,1,100,-0.185
1709252735.974631,2664532.000,53800,3,AX,1,100,-0.170
1709252736.014632,2664572.000,53800,3,AX,1,100,-0.182
1709252736.054633,2664612.000,53800,3,AX,1,100,-0.155
1709252736.094634,2664652.000,53817,2,AX,1,100,-0.182
1709252736.134635,2664692.000,53817,2,AX,1,100,-0.172
1709252736.170303,2664727.667,53833,3,AX,1,100,-0.166
1709252736.205971,2664763.333,53833,3,AX,1,100,-0.179
1709252736.241638,2664799.000,53833,3,AX,1,100,-0.185
1709252736.281639,2664839.000,53851,3,AX,1,100,-0.169
1709252736.321640,2664879.000,53851,3,AX,1,100,-0.165
1709252736.361641,2664919.000,53851,3,AX,1,100,-0.188
1709252736.401642,2664959.000,53865,2,AX,1,100,-0.167
1709252736.441643,2664999.000,53865,2,AX,1,100,-0.167
1709252736.481644,2665039.000,53882,3,AX,1,100,-0.184
1709252736.521645,2665079.000,53882,3,AX,1,100,-0.173
1709252736.561646,2665119.000,53882,3,AX,1,100,-0.187
1709252736.601647,2665159.000,53898,2,AX,1,100,-0.187
1709252736.641649,2665199.000,53898,2,AX,1,100,-0.161
1709252736.681650,2665239.000,53916,3,AX,1,100,-0.189
1709252736.721651,2665279.000,53916,3,AX,1,100,-0.186
1709252736.761652,2665319.000,53916,3,AX,1,100,-0.152
1709252736.801653,2665359.000,53930,2,AX,1,100,-0.190
1709252736.841654,2665399.000,53930,2,AX,1,100,-0.185
1709252736.881655,2665439.000,53947,3,AX,1,100,-0.161
1709252736.921656,2665479.000,53947,3,AX,1,100,-0.182
1709252736.961657,2665519.000,53947,3,AX,1,100,-0.170
1709252737.001658,2665559.000,53966,3,AX,1,100,-0.167
1709252737.041659,2665599.000,53966,3,AX,1,100,-0.189
1709252737.081660,2665639.000,53966,3,AX,1,100,-0.168
1709252737.121661,2665679.000,53983,2,AX,1,100,-0.158
1709252737.161662,2665719.000,53983,2,AX,1,100,-0.198
1709252737.201663,2665759.000,53997,3,AX,1,100,-0.176
