LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1709252675.632055,2604191.000,44165,2,EA,1,100,0.311042
1709252675.699057,2604258.000,44183,1,EA,1,100,0.310807
1709252675.765558,2604324.500,44199,2,EA,1,100,0.310793
1709252675.832060,2604391.000,44199,2,EA,1,100,0.310738
1709252675.898062,2604457.000,44216,1,EA,1,100,0.310503
1709252675.965064,2604524.000,44231,2,EA,1,100,0.310186
1709252676.032066,2604591.000,44231,2,EA,1,100,0.309746
1709252676.098067,2604657.000,44248,1,EA,1,100,0.309500
1709252676.165069,2604724.000,44264,2,EA,1,100,0.309198
1709252676.232071,2604791.000,44264,2,EA,1,100,0.309239
1709252676.298073,2604857.000,44281,1,EA,1,100,0.309363
1709252676.365074,2604924.000,44296,2,EA,1,100,0.309417
1709252676.432076,2604991.000,44296,2,EA,1,100,0.309349
1709252676.498078,2605057.000,44313,1,EA,1,100,0.309349
1709252676.565079,2605124.000,44329,2,EA,1,100,0.309376
1709252676.632081,2605191.000,44329,2,EA,1,100,0.309226
1709252676.698083,2605257.000,44347,1,EA,1,100,0.309185
1709252676.765085,2605324.000,44361,2,EA,1,100,0.309048
1709252676.832087,2605391.000,44361,2,EA,1,100,0.308775
1709252676.898088,2605457.000,44378,1,EA,1,100,0.308584
1709252676.965090,2605524.000,44395,2,EA,1,100,0.308353
1709252677.032092,2605591.000,44395,2,EA,1,100,0.308271
1709252677.098094,2605657.000,44412,1,EA,1,100,0.308339
1709252677.165095,2605724.000,44427,2,EA,1,100,0.308312
1709252677.232097,2605791.000,44427,2,EA,1,100,0.308149
1709252677.298599,2605857.500,44444,2,EA,1,100,0.308067
1709252677.365100,2605924.000,44444,2,EA,1,100,0.307891
1709252677.431602,2605990.500,44460,2,EA,1,100,0.307674
1709252677.498104,2606057.000,44460,2,EA,1,100,0.307471
1709252677.565106,2606124.000,44477,1,EA,1,100,0.307335
1709252677.631607,2606190.500,44494,2,EA,1,100,0.307484
1709252677.698109,2606257.000,44494,2,EA,1,100,0.307579
1709252677.765111,2606324.000,44511,1,EA,1,100,0.307986
1709252677.831613,2606390.500,44526,2,EA,1,100,0.308244
1709252677.898114,2606457.000,44526,2,EA,1,100,0.308298
1709252677.965116,2606524.000,44543,2,EA,1,100,0.308475
1709252678.032118,2606591.000,44543,2,EA,1,100,0.308966
1709252678.098119,2606657.000,44559,1,EA,1,100,0.308816
1709252678.164621,2606723.500,44576,2,EA,1,100,0.308720
1709252678.231123,2606790.000,44576,2,EA,1,100,0.308489
1709252678.298125,2606857.000,44592,1,EA,1,100,0.308421
1709252678.365126,2606924.000,44608,2,EA,1,100,0.308271
1709252678.432128,2606991.000,44608,2,EA,1,100,0.308053
1709252678.498130,2607057.000,44624,1,EA,1,100,0.308081
1709252678.565132,2607124.000,44641,2,EA,1,100,0.308026
1709252678.632133,2607191.000,44641,2,EA,1,100,0.308094
1709252678.698135,2607257.000,44658,1,EA,1,100,0.308353
1709252678.765137,2607324.000,44673,2,EA,1,100,0.308339
1709252678.832139,2607391.000,44673,2,EA,1,100,0.308135
1709252678.898140,2607457.000,44689,1,EA,1,100,0.308067
1709252678.964642,2607523.500,44707,2,EA,1,100,0.308040
1709252679.031144,2607590.000,44707,2,EA,1,100,0.307877
1709252679.098146,2607657.000,44723,1,EA,1,100,0.307579
1709252679.165147,2607724.000,44738,2,EA,1,100,0.307741
1709252679.232149,2607791.000,44738,2,EA,1,100,0.309239
1709252679.298151,2607857.000,44754,1,EA,1,100,0.311778
1709252679.364653,2607923.500,44774,2,EA,1,100,0.312769
1709252679.431154,2607990.000,44774,2,EA,1,100,0.313021
1709252679.498156,2608057.000,44793,2,EA,1,100,0.313035
1709252679.565158,2608124.000,44793,2,EA,1,100,0.313414
1709252679.631660,2608190.500,44813,2,EA,1,100,0.313583
1709252679.698161,2608257.000,44813,2,EA,1,100,0.313498
1709252679.765163,2608324.000,44829,1,EA,1,100,0.313667
1709252679.831665,2608390.500,44844,2,EA,1,100,0.313611
1709252679.898166,2608457.000,44844,2,EA,1,100,0.313625
