LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1709252787.045965,2715602.000,62027,2,AK,1,100,RD
1709252789.609532,2718165.500,62856,2,AK,1,100,62028
1709252792.173099,2720729.000,62856,2,AK,1,100,RD
1709252792.175099,2720731.000,62858,2,AK,1,100,62028
1709252792.177099,2720733.000,62858,2,AK,1,100,RD
1709252794.743166,2723299.000,63683,2,AK,1,100,62859
1709252797.309233,2725865.000,63683,2,AK,1,100,RD
1709252797.310733,2725866.500,63685,2,AK,1,100,62859
1709252797.312233,2725868.000,63685,2,AK,1,100,RD
1709252799.877800,2728433.500,64511,2,AK,1,100,63686
1709252802.443367,2730999.000,64511,2,AK,1,100,RD
1709252802.444367,2731000.000,64513,2,AK,1,100,63686
1709252802.445367,2731001.000,64513,2,AK,1,100,RD
1709252802.482868,2731038.500,64516,2,AK,1,100,64514
1709252802.520369,2731076.000,64516,2,AK,1,100,RD
1709252805.046935,2733602.500,65342,2,AK,1,100,64514
1709252807.573501,2736129.000,65342,2,AK,1,100,RD
1709252807.601002,2736156.500,65345,2,AK,1,100,65343
1709252807.628503,2736184.000,65345,2,AK,1,100,RD
1709252810.155069,2738710.500,624,2,AK,1,100,65343
1709252812.681634,2741237.000,624,2,AK,1,100,RD
1709252815.243701,2743799.000,1454,2,AK,1,100,625
1709252817.805768,2746361.000,1454,2,AK,1,100,RD
1709252817.809268,2746364.500,1456,2,AK,1,100,625
1709252817.812768,2746368.000,1456,2,AK,1,100,RD
1709252820.364835,2748920.000,2269,2,AK,1,100,1457
1709252822.916902,2751472.000,2269,2,AK,1,100,RD
1709252822.917902,2751473.000,2271,2,AK,1,100,1457
1709252822.918902,2751474.000,2271,2,AK,1,100,RD
1709252825.487969,2754043.000,3105,2,AK,1,100,2272
1709252828.057036,2756612.000,3105,2,AK,1,100,RD
1709252828.060036,2756615.000,3107,2,AK,1,100,2272
1709252828.063036,2756618.000,3107,2,AK,1,100,RD
1709252830.631603,2759186.500,3944,2,AK,1,100,3108
1709252833.200171,2761755.000,3944,2,AK,1,100,RD
1709252833.201670,2761756.500,3946,2,AK,1,100,3108
1709252833.203171,2761758.000,3946,2,AK,1,100,RD
1709252833.213171,2761768.000,3949,2,AK,1,100,3947
1709252833.223171,2761778.000,3949,2,AK,1,100,RD
1709252835.765237,2764320.000,4792,2,AK,1,100,3947
1709252838.307304,2766862.000,4792,2,AK,1,100,RD
1709252840.865871,2769420.500,5622,2,AK,1,100,4793
1709252843.424438,2771979.000,5622,2,AK,1,100,RD
1709252843.427938,2771982.500,5624,2,AK,1,100,4793
1709252843.431438,2771986.000,5624,2,AK,1,100,RD
1709252843.446438,2772001.000,5627,2,AK,1,100,5625
1709252843.461438,2772016.000,5627,2,AK,1,100,RD
1709252845.997005,2774551.500,6451,2,AK,1,100,5625
1709252848.532571,2777087.000,6451,2,AK,1,100,RD
1709252848.577572,2777132.000,6454,2,AK,1,100,6452
1709252848.622573,2777177.000,6454,2,AK,1,100,RD
