LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709872535.371905,963294.000,26690,4,EM,1,100,RB
1709872535.422405,963344.500,26690,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872535.472906,963395.000,26690,4,EM,1,100,PS
1709872535.523156,963445.250,26726,4,EM,1,100,RS
1709872535.573407,963495.500,26726,4,EM,1,100,RB
1709872535.623658,963545.750,26726,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872535.673908,963596.000,26726,4,EM,1,100,PS
1709872535.724409,963646.500,26757,4,EM,1,100,RS
1709872535.774909,963697.000,26757,4,EM,1,100,RB
1709872535.825410,963747.500,26757,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872535.875911,963798.000,26757,4,EM,1,100,PS
1709872535.925911,963848.000,26793,4,EM,1,100,RS
1709872535.975912,963898.000,26793,4,EM,1,100,RB
1709872536.025912,963948.000,26793,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872536.075913,963998.000,26793,4,EM,1,100,PS
1709872536.126163,964048.250,26825,4,EM,1,100,RS
1709872536.176414,964098.500,26825,4,EM,1,100,RB
1709872536.226665,964148.750,26825,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872536.276915,964199.000,26825,4,EM,1,100,PS
1709872536.327916,964250.000,26858,4,EM,1,100,RS
1709872536.378916,964301.000,26858,4,EM,1,100,RB
1709872536.429917,964352.000,26858,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872536.480917,964403.000,26858,4,EM,1,100,PS
1709872536.531168,964453.250,26892,4,EM,1,100,RS
1709872536.581419,964503.500,26892,4,EM,1,100,RB
1709872536.631669,964553.750,26892,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872536.681920,964604.000,26892,4,EM,1,100,PS
1709872536.732170,964654.250,26927,4,EM,1,100,RS
1709872536.782421,964704.500,26927,4,EM,1,100,RB
1709872536.832671,964754.750,26927,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872536.882922,964805.000,26927,4,EM,1,100,PS
1709872536.934422,964856.500,26959,4,EM,1,100,RS
1709872536.985923,964908.000,26959,4,EM,1,100,RB
1709872537.037424,964959.500,26959,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872537.088924,965011.000,26959,4,EM,1,100,PS
1709872537.139175,965061.250,26993,4,EM,1,100,RS
1709872537.189425,965111.500,26993,4,EM,1,100,RB
1709872537.239676,965161.750,26993,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872537.289927,965212.000,26993,4,EM,1,100,PS
1709872537.341677,965263.750,27024,4,EM,1,100,RS
1709872537.393428,965315.500,27024,4,EM,1,100,RB
1709872537.445179,965367.250,27024,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872537.496929,965419.000,27024,4,EM,1,100,PS
1709872537.547180,965469.250,27060,4,EM,1,100,RS
1709872537.597430,965519.500,27060,4,EM,1,100,RB
1709872537.647681,965569.750,27060,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872537.697931,965620.000,27060,4,EM,1,100,PS
1709872537.748682,965670.750,27091,4,EM,1,100,RS
1709872537.799433,965721.500,27091,4,EM,1,100,RB
