LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1709872579.263407,1007185.000,33935,2,AZ,1,100,0.916
1709872579.303407,1007225.000,33935,2,AZ,1,100,0.914
1709872579.343407,1007265.000,33951,3,AZ,1,100,0.916
1709872579.383408,1007305.000,33951,3,AZ,1,100,0.911
1709872579.423408,1007345.000,33951,3,AZ,1,100,0.918
1709872579.463409,1007385.000,33968,2,AZ,1,100,0.918
1709872579.503409,1007425.000,33968,2,AZ,1,100,0.918
1709872579.543077,1007464.667,33985,3,AZ,1,100,0.917
1709872579.582744,1007504.333,33985,3,AZ,1,100,0.912
1709872579.622411,1007544.000,33985,3,AZ,1,100,0.914
1709872579.662411,1007584.000,34000,2,AZ,1,100,0.920
1709872579.702412,1007624.000,34000,2,AZ,1,100,0.916
1709872579.742412,1007664.000,34021,4,AZ,1,100,0.913
1709872579.782413,1007704.000,34021,4,AZ,1,100,0.918
1709872579.822413,1007744.000,34021,4,AZ,1,100,0.917
1709872579.862413,1007784.000,34021,4,AZ,1,100,0.911
1709872579.902414,1007824.000,34041,4,AZ,1,100,0.914
1709872579.942414,1007864.000,34041,4,AZ,1,100,0.911
1709872579.982415,1007904.000,34041,4,AZ,1,100,0.912
1709872580.022415,1007944.000,34041,4,AZ,1,100,0.912
1709872580.062416,1007984.000,34055,2,AZ,1,100,0.910
1709872580.102416,1008024.000,34055,2,AZ,1,100,0.913
1709872580.142416,1008064.000,34075,3,AZ,1,100,0.917
1709872580.182417,1008104.000,34075,3,AZ,1,100,0.914
1709872580.222418,1008144.000,34075,3,AZ,1,100,0.909
1709872580.262418,1008184.000,34093,2,AZ,1,100,0.910
1709872580.302418,1008224.000,34093,2,AZ,1,100,0.916
1709872580.342419,1008264.000,34110,3,AZ,1,100,0.911
1709872580.382419,1008304.000,34110,3,AZ,1,100,0.914
1709872580.422420,1008344.000,34110,3,AZ,1,100,0.918
1709872580.462420,1008384.000,34124,2,AZ,1,100,0.911
1709872580.502421,1008424.000,34124,2,AZ,1,100,0.913
1709872580.542421,1008464.000,34144,3,AZ,1,100,0.913
1709872580.582422,1008504.000,34144,3,AZ,1,100,0.910
1709872580.622422,1008544.000,34144,3,AZ,1,100,0.914
1709872580.662422,1008584.000,34160,2,AZ,1,100,0.914
1709872580.702423,1008624.000,34160,2,AZ,1,100,0.911
1709872580.742424,1008664.000,34177,3,AZ,1,100,0.909
1709872580.782424,1008704.000,34177,3,AZ,1,100,0.916
1709872580.822424,1008744.000,34177,3,AZ,1,100,0.915
1709872580.862425,1008784.000,34195,2,AZ,1,100,0.913
1709872580.902425,1008824.000,34195,2,AZ,1,100,0.915
1709872580.937759,1008859.333,34211,3,AZ,1,100,0.913
1709872580.973093,1008894.667,34211,3,AZ,1,100,0.910
1709872581.008426,1008930.000,34211,3,AZ,1,100,0.912
1709872581.048427,1008970.000,34227,3,AZ,1,100,0.914
1709872581.088427,1009010.000,34227,3,AZ,1,100,0.913
1709872581.128428,1009050.000,34227,3,AZ,1,100,0.914
1709872581.168428,1009090.000,34245,2,AZ,1,100,0.917
1709872581.208429,1009130.000,34245,2,AZ,1,100,0.913
1709872581.248429,1009170.000,34260,3,AZ,1,100,0.911
1709872581.288430,1009210.000,34260,3,AZ,1,100,0.908
1709872581.328430,1009250.000,34260,3,AZ,1,100,0.912
1709872581.368431,1009290.000,34276,2,AZ,1,100,0.917
1709872581.408431,1009330.000,34276,2,AZ,1,100,0.913
1709872581.448431,1009370.000,34293,3,AZ,1,100,0.911
1709872581.488432,1009410.000,34293,3,AZ,1,100,0.916
1709872581.528432,1009450.000,34293,3,AZ,1,100,0.911
1709872581.568433,1009490.000,34310,2,AZ,1,100,0.917
1709872581.608433,1009530.000,34310,2,AZ,1,100,0.909
1709872581.648434,1009570.000,34326,3,AZ,1,100,0.909
1709872581.688434,1009610.000,34326,3,AZ,1,100,0.911
1709872581.728435,1009650.000,34326,3,AZ,1,100,0.912
1709872581.768435,1009690.000,34341,2,AZ,1,100,0.913
1709872581.808436,1009730.000,34341,2,AZ,1,100,0.915
1709872581.848436,1009770.000,34360,3,AZ,1,100,0.911
1709872581.888437,1009810.000,34360,3,AZ,1,100,0.916
1709872581.928437,1009850.000,34360,3,AZ,1,100,0.917
1709872581.968437,1009890.000,34377,3,AZ,1,100,0.911
1709872582.008438,1009930.000,34377,3,AZ,1,100,0.912
1709872582.048438,1009970.000,34377,3,AZ,1,100,0.913
1709872582.088439,1010010.000,34393,3,AZ,1,100,0.911
1709872582.128439,1010050.000,34393,3,AZ,1,100,0.911
1709872582.168440,1010090.000,34393,3,AZ,1,100,0.911
1709872582.208440,1010130.000,34411,2,AZ,1,100,0.917
1709872582.248441,1010170.000,34411,2,AZ,1,100,0.916
1709872582.288441,1010210.000,34427,3,AZ,1,100,0.910
1709872582.328442,1010250.000,34427,3,AZ,1,100,0.916
1709872582.368442,1010290.000,34427,3,AZ,1,100,0.915
1709872582.408442,1010330.000,34444,3,AZ,1,100,0.911
1709872582.448443,1010370.000,34444,3,AZ,1,100,0.910
1709872582.488443,1010410.000,34444,3,AZ,1,100,0.917
1709872582.528444,1010450.000,34461,2,AZ,1,100,0.913
1709872582.568444,1010490.000,34461,2,AZ,1,100,0.911
1709872582.608445,1010530.000,34478,3,AZ,1,100,0.911
1709872582.648445,1010570.000,34478,3,AZ,1,100,0.911
1709872582.688446,1010610.000,34478,3,AZ,1,100,0.917
1709872582.728446,1010650.000,34492,2,AZ,1,100,0.914
1709872582.768447,1010690.000,34492,2,AZ,1,100,0.911
1709872582.804447,1010726.000,34512,3,AZ,1,100,0.908
1709872582.840447,1010762.000,34512,3,AZ,1,100,0.911
1709872582.876448,1010798.000,34512,3,AZ,1,100,0.915
1709872582.916448,1010838.000,34528,3,AZ,1,100,0.914
1709872582.956449,1010878.000,34528,3,AZ,1,100,0.913
1709872582.996449,1010918.000,34528,3,AZ,1,100,0.911
1709872583.035950,1010957.500,34545,2,AZ,1,100,0.918
1709872583.075450,1010997.000,34545,2,AZ,1,100,0.914
1709872583.115451,1011037.000,34560,3,AZ,1,100,0.911
1709872583.155451,1011077.000,34560,3,AZ,1,100,0.908
1709872583.195451,1011117.000,34560,3,AZ,1,100,0.914
1709872583.235452,1011157.000,34577,2,AZ,1,100,0.912
1709872583.275452,1011197.000,34577,2,AZ,1,100,0.915
1709872583.315453,1011237.000,34593,3,AZ,1,100,0.912
1709872583.355453,1011277.000,34593,3,AZ,1,100,0.918
1709872583.395454,1011317.000,34593,3,AZ,1,100,0.907
1709872583.435454,1011357.000,34610,2,AZ,1,100,0.914
1709872583.475455,1011397.000,34610,2,AZ,1,100,0.911
1709872583.515789,1011437.333,34629,3,AZ,1,100,0.913
1709872583.556122,1011477.667,34629,3,AZ,1,100,0.917
1709872583.596456,1011518.000,34629,3,AZ,1,100,0.916
1709872583.635957,1011557.500,34644,2,AZ,1,100,0.912
1709872583.675457,1011597.000,34644,2,AZ,1,100,0.909
1709872583.715457,1011637.000,34660,3,AZ,1,100,0.912
1709872583.755458,1011677.000,34660,3,AZ,1,100,0.914
1709872583.795458,1011717.000,34660,3,AZ,1,100,0.912
1709872583.835792,1011757.333,34678,3,AZ,1,100,0.916
1709872583.876126,1011797.667,34678,3,AZ,1,100,0.911
1709872583.916460,1011838.000,34678,3,AZ,1,100,0.910
1709872583.955960,1011877.500,34696,2,AZ,1,100,0.911
1709872583.995461,1011917.000,34696,2,AZ,1,100,0.914
1709872584.035794,1011957.333,34711,3,AZ,1,100,0.915
1709872584.076128,1011997.667,34711,3,AZ,1,100,0.917
1709872584.116462,1012038.000,34711,3,AZ,1,100,0.911
1709872584.156462,1012078.000,34730,2,AZ,1,100,0.909
1709872584.196463,1012118.000,34730,2,AZ,1,100,0.914
1709872584.236130,1012157.667,34747,3,AZ,1,100,0.912
1709872584.275797,1012197.333,34747,3,AZ,1,100,0.915
1709872584.315464,1012237.000,34747,3,AZ,1,100,0.912
1709872584.355465,1012277.000,34765,3,AZ,1,100,0.909
1709872584.395465,1012317.000,34765,3,AZ,1,100,0.909
1709872584.435466,1012357.000,34765,3,AZ,1,100,0.909
1709872584.475966,1012397.500,34783,2,AZ,1,100,0.917
1709872584.516467,1012438.000,34783,2,AZ,1,100,0.910
1709872584.556134,1012477.667,34797,3,AZ,1,100,0.918
1709872584.595801,1012517.333,34797,3,AZ,1,100,0.914
1709872584.635468,1012557.000,34797,3,AZ,1,100,0.916
1709872584.675468,1012597.000,34814,2,AZ,1,100,0.909
1709872584.715469,1012637.000,34814,2,AZ,1,100,0.911
1709872584.750803,1012672.333,34832,3,AZ,1,100,0.909
1709872584.786136,1012707.667,34832,3,AZ,1,100,0.913
1709872584.821470,1012743.000,34832,3,AZ,1,100,0.914
1709872584.861470,1012783.000,34855,4,AZ,1,100,0.912
1709872584.901471,1012823.000,34855,4,AZ,1,100,0.920
1709872584.941472,1012863.000,34855,4,AZ,1,100,0.910
1709872584.981472,1012903.000,34855,4,AZ,1,100,0.913
1709872585.021472,1012943.000,34871,2,AZ,1,100,0.915
1709872585.061473,1012983.000,34871,2,AZ,1,100,0.914
1709872585.101473,1013023.000,34886,3,AZ,1,100,0.915
1709872585.141474,1013063.000,34886,3,AZ,1,100,0.912
1709872585.181474,1013103.000,34886,3,AZ,1,100,0.913
1709872585.221475,1013143.000,34905,3,AZ,1,100,0.914
1709872585.261475,1013183.000,34905,3,AZ,1,100,0.911
1709872585.301476,1013223.000,34905,3,AZ,1,100,0.914
1709872585.341476,1013263.000,34922,2,AZ,1,100,0.912
1709872585.381476,1013303.000,34922,2,AZ,1,100,0.920
1709872585.421477,1013343.000,34938,3,AZ,1,100,0.914
1709872585.461478,1013383.000,34938,3,AZ,1,100,0.909
1709872585.501478,1013423.000,34938,3,AZ,1,100,0.915
1709872585.541478,1013463.000,34955,2,AZ,1,100,0.913
1709872585.581479,1013503.000,34955,2,AZ,1,100,0.915
1709872585.621479,1013543.000,34972,3,AZ,1,100,0.915
1709872585.661480,1013583.000,34972,3,AZ,1,100,0.910
1709872585.701480,1013623.000,34972,3,AZ,1,100,0.914
1709872585.741481,1013663.000,34989,2,AZ,1,100,0.910
1709872585.781481,1013703.000,34989,2,AZ,1,100,0.911
1709872585.821481,1013743.000,35006,3,AZ,1,100,0.915
1709872585.861482,1013783.000,35006,3,AZ,1,100,0.912
1709872585.901482,1013823.000,35006,3,AZ,1,100,0.912
1709872585.941483,1013863.000,35023,2,AZ,1,100,0.911
1709872585.981483,1013903.000,35023,2,AZ,1,100,0.911
1709872586.021484,1013943.000,35037,3,AZ,1,100,0.911
1709872586.061484,1013983.000,35037,3,AZ,1,100,0.911
1709872586.101485,1014023.000,35037,3,AZ,1,100,0.910
1709872586.141485,1014063.000,35057,2,AZ,1,100,0.905
1709872586.181486,1014103.000,35057,2,AZ,1,100,0.909
1709872586.221486,1014143.000,35073,3,AZ,1,100,0.908
1709872586.261487,1014183.000,35073,3,AZ,1,100,0.911
1709872586.301487,1014223.000,35073,3,AZ,1,100,0.910
1709872586.341487,1014263.000,35090,2,AZ,1,100,0.912
1709872586.381488,1014303.000,35090,2,AZ,1,100,0.907
1709872586.421488,1014343.000,35104,3,AZ,1,100,0.915
1709872586.461489,1014383.000,35104,3,AZ,1,100,0.908
1709872586.501489,1014423.000,35104,3,AZ,1,100,0.909
1709872586.538240,1014459.750,35122,4,AZ,1,100,0.909
1709872586.574990,1014496.500,35122,4,AZ,1,100,0.911
1709872586.611741,1014533.250,35122,4,AZ,1,100,0.909
1709872586.648491,1014570.000,35122,4,AZ,1,100,0.908
1709872586.688992,1014610.500,35138,2,AZ,1,100,0.912
1709872586.729492,1014651.000,35138,2,AZ,1,100,0.910
1709872586.769492,1014691.000,35155,3,AZ,1,100,0.909
1709872586.809493,1014731.000,35155,3,AZ,1,100,0.906
1709872586.849493,1014771.000,35155,3,AZ,1,100,0.913
1709872586.888994,1014810.500,35174,2,AZ,1,100,0.909
1709872586.928494,1014850.000,35174,2,AZ,1,100,0.911
1709872586.968828,1014890.333,35189,3,AZ,1,100,0.909
1709872587.009162,1014930.667,35189,3,AZ,1,100,0.908
1709872587.049495,1014971.000,35189,3,AZ,1,100,0.908
1709872587.088996,1015010.500,35205,2,AZ,1,100,0.909
1709872587.128496,1015050.000,35205,2,AZ,1,100,0.911
1709872587.168497,1015090.000,35223,3,AZ,1,100,0.911
1709872587.208497,1015130.000,35223,3,AZ,1,100,0.910
1709872587.248498,1015170.000,35223,3,AZ,1,100,0.906
1709872587.288498,1015210.000,35239,2,AZ,1,100,0.912
1709872587.328499,1015250.000,35239,2,AZ,1,100,0.911
1709872587.368499,1015290.000,35254,3,AZ,1,100,0.910
1709872587.408500,1015330.000,35254,3,AZ,1,100,0.906
1709872587.448500,1015370.000,35254,3,AZ,1,100,0.910
1709872587.488501,1015410.000,35273,3,AZ,1,100,0.907
1709872587.528501,1015450.000,35273,3,AZ,1,100,0.913
1709872587.568501,1015490.000,35273,3,AZ,1,100,0.905
1709872587.608502,1015530.000,35290,2,AZ,1,100,0.912
1709872587.648502,1015570.000,35290,2,AZ,1,100,0.913
1709872587.688503,1015610.000,35308,3,AZ,1,100,0.908
1709872587.728503,1015650.000,35308,3,AZ,1,100,0.909
1709872587.768504,1015690.000,35308,3,AZ,1,100,0.911
1709872587.808504,1015730.000,35324,2,AZ,1,100,0.910
1709872587.848505,1015770.000,35324,2,AZ,1,100,0.912
1709872587.888505,1015810.000,35342,3,AZ,1,100,0.907
1709872587.928506,1015850.000,35342,3,AZ,1,100,0.911
1709872587.968506,1015890.000,35342,3,AZ,1,100,0.909
1709872588.008507,1015930.000,35359,2,AZ,1,100,0.906
1709872588.048507,1015970.000,35359,2,AZ,1,100,0.911
1709872588.088841,1016010.333,35375,3,AZ,1,100,0.911
1709872588.129174,1016050.667,35375,3,AZ,1,100,0.907
1709872588.169508,1016091.000,35375,3,AZ,1,100,0.907
1709872588.209009,1016130.500,35393,2,AZ,1,100,0.906
1709872588.248509,1016170.000,35393,2,AZ,1,100,0.914
1709872588.288510,1016210.000,35409,3,AZ,1,100,0.913
1709872588.328510,1016250.000,35409,3,AZ,1,100,0.911
1709872588.368511,1016290.000,35409,3,AZ,1,100,0.911
1709872588.408511,1016330.000,35426,2,AZ,1,100,0.911
1709872588.448512,1016370.000,35426,2,AZ,1,100,0.909
1709872588.483845,1016405.333,35443,3,AZ,1,100,0.907
1709872588.519179,1016440.667,35443,3,AZ,1,100,0.914
1709872588.554513,1016476.000,35443,3,AZ,1,100,0.914
1709872588.594513,1016516.000,35462,3,AZ,1,100,0.911
1709872588.634514,1016556.000,35462,3,AZ,1,100,0.907
1709872588.674514,1016596.000,35462,3,AZ,1,100,0.909
1709872588.714514,1016636.000,35478,3,AZ,1,100,0.913
1709872588.754515,1016676.000,35478,3,AZ,1,100,0.909
1709872588.794516,1016716.000,35478,3,AZ,1,100,0.908
1709872588.834516,1016756.000,35494,2,AZ,1,100,0.909
1709872588.874516,1016796.000,35494,2,AZ,1,100,0.908
1709872588.914517,1016836.000,35512,3,AZ,1,100,0.908
1709872588.954517,1016876.000,35512,3,AZ,1,100,0.908
1709872588.994518,1016916.000,35512,3,AZ,1,100,0.910
1709872589.034518,1016956.000,35529,3,AZ,1,100,0.910
1709872589.074519,1016996.000,35529,3,AZ,1,100,0.907
1709872589.114519,1017036.000,35529,3,AZ,1,100,0.904
1709872589.154520,1017076.000,35546,2,AZ,1,100,0.908
1709872589.194520,1017116.000,35546,2,AZ,1,100,0.909
1709872589.234520,1017156.000,35563,3,AZ,1,100,0.906
1709872589.274521,1017196.000,35563,3,AZ,1,100,0.911
1709872589.314522,1017236.000,35563,3,AZ,1,100,0.909
1709872589.354522,1017276.000,35581,2,AZ,1,100,0.910
1709872589.394522,1017316.000,35581,2,AZ,1,100,0.910
1709872589.434523,1017356.000,35598,3,AZ,1,100,0.911
1709872589.474523,1017396.000,35598,3,AZ,1,100,0.909
1709872589.514524,1017436.000,35598,3,AZ,1,100,0.909
1709872589.554524,1017476.000,35615,2,AZ,1,100,0.903
1709872589.594525,1017516.000,35615,2,AZ,1,100,0.909
1709872589.634525,1017556.000,35630,3,AZ,1,100,0.913
1709872589.674525,1017596.000,35630,3,AZ,1,100,0.904
1709872589.714526,1017636.000,35630,3,AZ,1,100,0.911
1709872589.754526,1017676.000,35648,2,AZ,1,100,0.908
1709872589.794527,1017716.000,35648,2,AZ,1,100,0.907
1709872589.834527,1017756.000,35666,3,AZ,1,100,0.909
1709872589.874528,1017796.000,35666,3,AZ,1,100,0.907
1709872589.914528,1017836.000,35666,3,AZ,1,100,0.909
1709872589.954529,1017876.000,35686,4,AZ,1,100,0.908
1709872589.994529,1017916.000,35686,4,AZ,1,100,0.907
1709872590.034530,1017956.000,35686,4,AZ,1,100,0.904
1709872590.074530,1017996.000,35686,4,AZ,1,100,0.904
1709872590.114531,1018036.000,35705,3,AZ,1,100,0.908
1709872590.154531,1018076.000,35705,3,AZ,1,100,0.907
1709872590.194531,1018116.000,35705,3,AZ,1,100,0.909
1709872590.234532,1018156.000,35724,2,AZ,1,100,0.908
1709872590.274532,1018196.000,35724,2,AZ,1,100,0.905
1709872590.310199,1018231.667,35740,3,AZ,1,100,0.905
1709872590.345867,1018267.333,35740,3,AZ,1,100,0.909
1709872590.381534,1018303.000,35740,3,AZ,1,100,0.913
1709872590.421867,1018343.333,35755,3,AZ,1,100,0.903
1709872590.462201,1018383.667,35755,3,AZ,1,100,0.902
1709872590.502535,1018424.000,35755,3,AZ,1,100,0.904
1709872590.542536,1018464.000,35772,2,AZ,1,100,0.903
1709872590.582536,1018504.000,35772,2,AZ,1,100,0.905
1709872590.622203,1018543.667,35791,3,AZ,1,100,0.910
1709872590.661870,1018583.333,35791,3,AZ,1,100,0.907
1709872590.701537,1018623.000,35791,3,AZ,1,100,0.904
1709872590.741538,1018663.000,35807,2,AZ,1,100,0.906
1709872590.781538,1018703.000,35807,2,AZ,1,100,0.910
1709872590.821539,1018743.000,35823,3,AZ,1,100,0.910
1709872590.861539,1018783.000,35823,3,AZ,1,100,0.912
1709872590.901540,1018823.000,35823,3,AZ,1,100,0.913
1709872590.941540,1018863.000,35839,3,AZ,1,100,0.911
1709872590.981540,1018903.000,35839,3,AZ,1,100,0.909
1709872591.021541,1018943.000,35839,3,AZ,1,100,0.907
1709872591.061541,1018983.000,35856,3,AZ,1,100,0.906
1709872591.101542,1019023.000,35856,3,AZ,1,100,0.908
1709872591.141542,1019063.000,35856,3,AZ,1,100,0.910
1709872591.181543,1019103.000,35875,2,AZ,1,100,0.908
1709872591.221543,1019143.000,35875,2,AZ,1,100,0.910
1709872591.261544,1019183.000,35892,3,AZ,1,100,0.908
1709872591.301544,1019223.000,35892,3,AZ,1,100,0.911
1709872591.341545,1019263.000,35892,3,AZ,1,100,0.910
1709872591.381545,1019303.000,35908,2,AZ,1,100,0.909
1709872591.421546,1019343.000,35908,2,AZ,1,100,0.907
1709872591.461546,1019383.000,35926,3,AZ,1,100,0.913
1709872591.501546,1019423.000,35926,3,AZ,1,100,0.908
1709872591.541547,1019463.000,35926,3,AZ,1,100,0.911
1709872591.581547,1019503.000,35942,3,AZ,1,100,0.911
1709872591.621548,1019543.000,35942,3,AZ,1,100,0.911
1709872591.661548,1019583.000,35942,3,AZ,1,100,0.911
1709872591.701549,1019623.000,35959,2,AZ,1,100,0.906
1709872591.741549,1019663.000,35959,2,AZ,1,100,0.911
1709872591.781550,1019703.000,35973,3,AZ,1,100,0.906
1709872591.821550,1019743.000,35973,3,AZ,1,100,0.908
1709872591.861551,1019783.000,35973,3,AZ,1,100,0.909
1709872591.901551,1019823.000,35991,2,AZ,1,100,0.910
1709872591.941551,1019863.000,35991,2,AZ,1,100,0.907
1709872591.981552,1019903.000,36007,3,AZ,1,100,0.910
1709872592.021552,1019943.000,36007,3,AZ,1,100,0.908
1709872592.061553,1019983.000,36007,3,AZ,1,100,0.909
1709872592.101553,1020023.000,36024,2,AZ,1,100,0.908
1709872592.141554,1020063.000,36024,2,AZ,1,100,0.914
1709872592.181554,1020103.000,36042,3,AZ,1,100,0.907
1709872592.221555,1020143.000,36042,3,AZ,1,100,0.907
1709872592.261555,1020183.000,36042,3,AZ,1,100,0.909
1709872592.296889,1020218.333,36058,3,AZ,1,100,0.906
1709872592.332223,1020253.667,36058,3,AZ,1,100,0.909
1709872592.367556,1020289.000,36058,3,AZ,1,100,0.910
1709872592.407557,1020329.000,36074,2,AZ,1,100,0.913
1709872592.447557,1020369.000,36074,2,AZ,1,100,0.906
1709872592.487558,1020409.000,36092,3,AZ,1,100,0.906
1709872592.527558,1020449.000,36092,3,AZ,1,100,0.908
1709872592.567559,1020489.000,36092,3,AZ,1,100,0.908
1709872592.607559,1020529.000,36110,2,AZ,1,100,0.905
1709872592.647560,1020569.000,36110,2,AZ,1,100,0.911
1709872592.687560,1020609.000,36125,3,AZ,1,100,0.909
1709872592.727561,1020649.000,36125,3,AZ,1,100,0.908
1709872592.767561,1020689.000,36125,3,AZ,1,100,0.904
1709872592.807561,1020729.000,36142,2,AZ,1,100,0.904
1709872592.847562,1020769.000,36142,2,AZ,1,100,0.904
1709872592.887562,1020809.000,36159,3,AZ,1,100,0.905
1709872592.927563,1020849.000,36159,3,AZ,1,100,0.904
1709872592.967563,1020889.000,36159,3,AZ,1,100,0.909
1709872593.007564,1020929.000,36175,2,AZ,1,100,0.903
1709872593.047564,1020969.000,36175,2,AZ,1,100,0.906
1709872593.087565,1021009.000,36193,6,AZ,1,100,0.905
1709872593.127565,1021049.000,36193,6,AZ,1,100,0.904
1709872593.167566,1021089.000,36193,6,AZ,1,100,0.904
1709872593.207566,1021129.000,36193,6,AZ,1,100,0.904
1709872593.247566,1021169.000,36193,6,AZ,1,100,0.907
1709872593.287567,1021209.000,36193,6,AZ,1,100,0.906
1709872593.327567,1021249.000,36209,4,AZ,1,100,0.906
1709872593.367568,1021289.000,36209,4,AZ,1,100,0.906
1709872593.407568,1021329.000,36209,4,AZ,1,100,0.906
1709872593.447569,1021369.000,36209,4,AZ,1,100,0.905
1709872593.487569,1021409.000,36227,4,AZ,1,100,0.904
1709872593.527570,1021449.000,36227,4,AZ,1,100,0.906
1709872593.567570,1021489.000,36227,4,AZ,1,100,0.908
1709872593.607571,1021529.000,36227,4,AZ,1,100,0.908
1709872593.647571,1021569.000,36245,4,AZ,1,100,0.905
1709872593.687572,1021609.000,36245,4,AZ,1,100,0.908
1709872593.727572,1021649.000,36245,4,AZ,1,100,0.905
1709872593.767572,1021689.000,36245,4,AZ,1,100,0.906
1709872593.807573,1021729.000,36263,3,AZ,1,100,0.906
1709872593.847573,1021769.000,36263,3,AZ,1,100,0.906
1709872593.887574,1021809.000,36263,3,AZ,1,100,0.909
1709872593.927574,1021849.000,36278,2,AZ,1,100,0.907
1709872593.967575,1021889.000,36278,2,AZ,1,100,0.907
1709872594.007575,1021929.000,36296,3,AZ,1,100,0.904
1709872594.047575,1021969.000,36296,3,AZ,1,100,0.910
1709872594.087576,1022009.000,36296,3,AZ,1,100,0.907
1709872594.127577,1022049.000,36312,2,AZ,1,100,0.905
1709872594.167577,1022089.000,36312,2,AZ,1,100,0.907
1709872594.203244,1022124.667,36330,3,AZ,1,100,0.906
1709872594.238911,1022160.333,36330,3,AZ,1,100,0.907
1709872594.274578,1022196.000,36330,3,AZ,1,100,0.909
1709872594.314579,1022236.000,36346,3,AZ,1,100,0.903
1709872594.354579,1022276.000,36346,3,AZ,1,100,0.910
1709872594.394580,1022316.000,36346,3,AZ,1,100,0.906
1709872594.434580,1022356.000,36361,2,AZ,1,100,0.908
1709872594.474581,1022396.000,36361,2,AZ,1,100,0.904
1709872594.514581,1022436.000,36380,3,AZ,1,100,0.910
1709872594.554581,1022476.000,36380,3,AZ,1,100,0.912
1709872594.594582,1022516.000,36380,3,AZ,1,100,0.907
1709872594.634582,1022556.000,36397,3,AZ,1,100,0.906
1709872594.674583,1022596.000,36397,3,AZ,1,100,0.905
1709872594.714583,1022636.000,36397,3,AZ,1,100,0.908
1709872594.754584,1022676.000,36413,2,AZ,1,100,0.910
1709872594.794584,1022716.000,36413,2,AZ,1,100,0.907
1709872594.834584,1022756.000,36429,3,AZ,1,100,0.909
1709872594.874585,1022796.000,36429,3,AZ,1,100,0.907
1709872594.914586,1022836.000,36429,3,AZ,1,100,0.905
1709872594.954586,1022876.000,36447,2,AZ,1,100,0.904
1709872594.994586,1022916.000,36447,2,AZ,1,100,0.907
1709872595.034587,1022956.000,36470,5,AZ,1,100,0.906
1709872595.074587,1022996.000,36470,5,AZ,1,100,0.911
1709872595.114588,1023036.000,36470,5,AZ,1,100,0.908
1709872595.154588,1023076.000,36470,5,AZ,1,100,0.907
1709872595.194589,1023116.000,36470,5,AZ,1,100,0.907
1709872595.234589,1023156.000,36487,3,AZ,1,100,0.903
1709872595.274590,1023196.000,36487,3,AZ,1,100,0.908
1709872595.314590,1023236.000,36487,3,AZ,1,100,0.908
1709872595.354590,1023276.000,36503,2,AZ,1,100,0.910
1709872595.394591,1023316.000,36503,2,AZ,1,100,0.908
1709872595.434592,1023356.000,36522,3,AZ,1,100,0.906
1709872595.474592,1023396.000,36522,3,AZ,1,100,0.909
1709872595.514592,1023436.000,36522,3,AZ,1,100,0.902
1709872595.554593,1023476.000,36539,2,AZ,1,100,0.908
1709872595.594593,1023516.000,36539,2,AZ,1,100,0.909
1709872595.634594,1023556.000,36554,3,AZ,1,100,0.909
1709872595.674594,1023596.000,36554,3,AZ,1,100,0.907
1709872595.714595,1023636.000,36554,3,AZ,1,100,0.909
1709872595.754595,1023676.000,36570,2,AZ,1,100,0.907
1709872595.794595,1023716.000,36570,2,AZ,1,100,0.910
1709872595.834596,1023756.000,36590,3,AZ,1,100,0.906
1709872595.874596,1023796.000,36590,3,AZ,1,100,0.903
1709872595.914597,1023836.000,36590,3,AZ,1,100,0.910
1709872595.954597,1023876.000,36606,2,AZ,1,100,0.906
1709872595.994598,1023916.000,36606,2,AZ,1,100,0.907
1709872596.029932,1023951.333,36621,3,AZ,1,100,0.906
1709872596.065265,1023986.667,36621,3,AZ,1,100,0.908
1709872596.100599,1024022.000,36621,3,AZ,1,100,0.909
1709872596.140599,1024062.000,36638,3,AZ,1,100,0.907
1709872596.180600,1024102.000,36638,3,AZ,1,100,0.906
1709872596.220600,1024142.000,36638,3,AZ,1,100,0.907
1709872596.260601,1024182.000,36657,2,AZ,1,100,0.906
1709872596.300601,1024222.000,36657,2,AZ,1,100,0.906
1709872596.340602,1024262.000,36673,3,AZ,1,100,0.906
1709872596.380602,1024302.000,36673,3,AZ,1,100,0.906
1709872596.420603,1024342.000,36673,3,AZ,1,100,0.905
1709872596.460603,1024382.000,36690,2,AZ,1,100,0.906
1709872596.500604,1024422.000,36690,2,AZ,1,100,0.906
1709872596.540604,1024462.000,36707,3,AZ,1,100,0.906
1709872596.580605,1024502.000,36707,3,AZ,1,100,0.906
1709872596.620605,1024542.000,36707,3,AZ,1,100,0.906
1709872596.660605,1024582.000,36724,2,AZ,1,100,0.905
1709872596.700606,1024622.000,36724,2,AZ,1,100,0.905
1709872596.740606,1024662.000,36740,3,AZ,1,100,0.903
1709872596.780607,1024702.000,36740,3,AZ,1,100,0.908
1709872596.820607,1024742.000,36740,3,AZ,1,100,0.905
1709872596.860608,1024782.000,36757,2,AZ,1,100,0.905
1709872596.900608,1024822.000,36757,2,AZ,1,100,0.906
1709872596.940609,1024862.000,36774,3,AZ,1,100,0.905
1709872596.980609,1024902.000,36774,3,AZ,1,100,0.906
1709872597.020610,1024942.000,36774,3,AZ,1,100,0.907
1709872597.060610,1024982.000,36793,3,AZ,1,100,0.904
