LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1709872596.073599,1023995,36647,1,SR,1,100,0.133333
1709872596.340602,1024262,36682,1,SR,1,100,0.066667
1709872596.540604,1024462,36765,1,SR,1,100,0.333333
1709872597.006609,1024928,36783,1,SR,1,100,0.066667
1709872597.206612,1025128,36819,1,SR,1,100,0.066667
1709872597.406614,1025328,36852,1,SR,1,100,0.066667
1709872597.873619,1025795,37050,1,SR,1,100,0.733333
1709872598.873631,1026795,37102,1,SR,1,100,0.066667
1709872599.073633,1026995,37153,1,SR,1,100,0.133333
1709872599.339636,1027261,37171,1,SR,1,100,0.066667
1709872599.672640,1027594,37238,1,SR,1,100,0.133333
1709872600.072644,1027994,37330,1,SR,1,100,0.266667
1709872600.673651,1028595,37415,1,SR,1,100,0.200000
1709872601.739664,1029661,37612,1,SR,1,100,0.333333
1709872602.406671,1030328,37763,1,SR,1,100,0.533333
1709872603.206680,1031128,37830,1,SR,1,100,0.133333
1709872603.606685,1031528,37897,1,SR,1,100,0.200000
1709872603.939689,1031861,37950,1,SR,1,100,0.133333
1709872604.472695,1032394,38051,1,SR,1,100,0.200000
1709872604.805699,1032727,38085,1,SR,1,100,0.133333
1709872605.072702,1032994,38141,1,SR,1,100,0.133333
1709872606.206715,1034128,38343,1,SR,1,100,0.333333
1709872606.805722,1034727,38461,1,SR,1,100,0.400000
1709872607.339728,1035261,38511,1,SR,1,100,0.200000
1709872608.205737,1036127,38692,1,SR,1,100,0.466667
1709872609.338750,1037260,38824,1,SR,1,100,0.066667
1709872609.538753,1037460,38891,1,SR,1,100,0.266667
1709872609.938757,1037860,38964,1,SR,1,100,0.266667
1709872610.338762,1038260,39003,1,SR,1,100,0.133333
1709872611.671777,1039593,39218,1,SR,1,100,0.200000
1709872612.404785,1040326,39352,1,SR,1,100,0.266667
1709872612.804790,1040726,39405,1,SR,1,100,0.133333
1709872613.072793,1040994,39473,1,SR,1,100,0.333333
1709872614.204806,1042126,39687,1,SR,1,100,0.533333
1709872615.271818,1043193,39877,1,SR,1,100,0.666667
1709872616.337830,1044259,39993,1,SR,1,100,0.333333
1709872617.071839,1044993,40094,1,SR,1,100,0.200000
1709872617.404843,1045326,40127,1,SR,1,100,0.066667
1709872617.937849,1045859,40230,1,SR,1,100,0.133333
1709872618.205852,1046127,40297,1,SR,1,100,0.266667
1709872619.004861,1046926,40398,1,SR,1,100,0.066667
1709872619.470866,1047392,40513,1,SR,1,100,0.333333
1709872620.204875,1048126,40632,1,SR,1,100,0.333333
1709872620.804882,1048726,40704,1,SR,1,100,0.133333
1709872621.204886,1049126,40771,1,SR,1,100,0.133333
1709872621.670891,1049592,40838,1,SR,1,100,0.133333
1709872621.937894,1049859,40872,1,SR,1,100,0.066667
1709872622.270898,1050192,40939,1,SR,1,100,0.066667
1709872622.470901,1050392,40991,1,SR,1,100,0.200000
1709872622.937906,1050859,41107,1,SR,1,100,0.466667
1709872623.670914,1051592,41191,1,SR,1,100,0.200000
1709872624.003918,1051925,41224,1,SR,1,100,0.066667
1709872624.337922,1052259,41327,1,SR,1,100,0.333333
1709872625.070930,1052992,41428,1,SR,1,100,0.200000
1709872625.803939,1053725,41520,1,SR,1,100,0.066667
1709872626.004941,1053926,41619,1,SR,1,100,0.466667
1709872626.737949,1054659,41687,1,SR,1,100,0.133333
1709872627.003952,1054925,41722,1,SR,1,100,0.066667
1709872627.203955,1055125,41772,1,SR,1,100,0.200000
1709872628.003964,1055925,41938,1,SR,1,100,0.466667
1709872628.736972,1056658,42037,1,SR,1,100,0.333333
1709872629.470981,1057392,42157,1,SR,1,100,0.266667
1709872629.870985,1057792,42191,1,SR,1,100,0.066667
1709872630.736995,1058658,42346,1,SR,1,100,0.266667
1709872631.804007,1059725,42495,1,SR,1,100,0.133333
1709872632.204012,1060125,42629,1,SR,1,100,0.466667
1709872633.070022,1060991,42714,1,SR,1,100,0.133333
1709872633.470026,1061391,42764,1,SR,1,100,0.066667
1709872634.337036,1062258,42932,1,SR,1,100,0.200000
1709872634.803041,1062724,43014,1,SR,1,100,0.200000
1709872635.470049,1063391,43133,1,SR,1,100,0.266667
1709872636.004055,1063925,43221,1,SR,1,100,0.266667
1709872636.670063,1064591,43353,1,SR,1,100,0.466667
1709872638.003078,1065924,43569,1,SR,1,100,0.400000
1709872638.670086,1066591,43637,1,SR,1,100,0.200000
1709872641.470118,1069391,44105,1,SR,1,100,0.266667
1709872642.469129,1070390,44238,1,SR,1,100,0.066667
1709872642.669132,1070590,44271,1,SR,1,100,0.066667
1709872643.336139,1071257,44405,1,SR,1,100,0.266667
1709872643.869145,1071790,44457,1,SR,1,100,0.066667
1709872644.202149,1072123,44540,1,SR,1,100,0.200000
1709872644.536153,1072457,44593,1,SR,1,100,0.200000
1709872644.869157,1072790,44643,1,SR,1,100,0.133333
1709872645.136160,1073057,44681,1,SR,1,100,0.066667
1709872645.935169,1073856,44849,1,SR,1,100,0.266667
1709872646.335173,1074256,44871,1,SR,1,100,0.066667
1709872646.536176,1074457,44923,1,SR,1,100,0.133333
1709872646.802179,1074723,44957,1,SR,1,100,0.066667
1709872647.002181,1074923,45010,1,SR,1,100,0.200000
1709872647.469186,1075390,45077,1,SR,1,100,0.200000
1709872647.802190,1075723,45144,1,SR,1,100,0.200000
1709872648.135194,1076056,45178,1,SR,1,100,0.066667
1709872648.335196,1076256,45230,1,SR,1,100,0.200000
1709872648.935203,1076856,45297,1,SR,1,100,0.066667
1709872649.535210,1077456,45431,1,SR,1,100,0.200000
1709872649.868214,1077789,45465,1,SR,1,100,0.066667
1709872650.068216,1077989,45502,1,SR,1,100,0.066667
1709872650.268218,1078189,45570,1,SR,1,100,0.266667
1709872650.668223,1078589,45604,1,SR,1,100,0.133333
1709872651.469232,1079390,45715,1,SR,1,100,0.066667
1709872651.668234,1079589,45748,1,SR,1,100,0.066667
1709872652.002238,1079923,45849,1,SR,1,100,0.266667
1709872652.402243,1080323,45884,1,SR,1,100,0.133333
1709872652.668246,1080589,45935,1,SR,1,100,0.200000
1709872653.001250,1080922,45968,1,SR,1,100,0.066667
1709872653.201252,1081122,46004,1,SR,1,100,0.066667
1709872654.269264,1082190,46233,1,SR,1,100,0.333333
1709872654.735269,1082656,46269,1,SR,1,100,0.133333
1709872655.802282,1083723,46437,1,SR,1,100,0.066667
1709872656.268287,1084189,46558,1,SR,1,100,0.333333
1709872656.868294,1084789,46610,1,SR,1,100,0.066667
1709872657.468301,1085389,46759,1,SR,1,100,0.400000
1709872658.601314,1086522,46906,1,SR,1,100,0.200000
1709872659.067319,1086988,47024,1,SR,1,100,0.400000
1709872659.734327,1087655,47074,1,SR,1,100,0.066667
1709872660.667337,1088588,47274,1,SR,1,100,0.333333
1709872661.401346,1089322,47414,1,SR,1,100,0.466667
1709872662.134354,1090055,47546,1,SR,1,100,0.533333
1709872663.067365,1090988,47662,1,SR,1,100,0.266667
1709872663.467369,1091388,47712,1,SR,1,100,0.200000
1709872663.934375,1091855,47779,1,SR,1,100,0.133333
1709872664.334379,1092255,47846,1,SR,1,100,0.133333
1709872664.600382,1092521,47882,1,SR,1,100,0.066667
1709872664.934386,1092855,47951,1,SR,1,100,0.133333
1709872665.334391,1093255,48020,1,SR,1,100,0.133333
1709872665.868397,1093789,48105,1,SR,1,100,0.133333
1709872666.133400,1094054,48172,1,SR,1,100,0.266667
1709872666.934409,1094855,48259,1,SR,1,100,0.066667
1709872667.267413,1095188,48343,1,SR,1,100,0.200000
1709872667.600416,1095521,48377,1,SR,1,100,0.133333
1709872667.867419,1095788,48429,1,SR,1,100,0.133333
1709872668.267424,1096188,48496,1,SR,1,100,0.200000
1709872668.600428,1096521,48565,1,SR,1,100,0.200000
1709872669.600439,1097521,48731,1,SR,1,100,0.266667
1709872670.000444,1097921,48850,1,SR,1,100,0.533333
1709872670.666451,1098587,48883,1,SR,1,100,0.066667
1709872670.866454,1098787,48919,1,SR,1,100,0.066667
1709872672.067468,1099988,49106,1,SR,1,100,0.066667
1709872672.267470,1100188,49157,1,SR,1,100,0.200000
1709872672.733475,1100654,49224,1,SR,1,100,0.066667
1709872672.933477,1100854,49259,1,SR,1,100,0.066667
1709872673.267481,1101188,49342,1,SR,1,100,0.266667
1709872673.800487,1101721,49426,1,SR,1,100,0.266667
1709872674.333493,1102254,49493,1,SR,1,100,0.133333
1709872674.866500,1102787,49577,1,SR,1,100,0.066667
1709872675.200503,1103121,49630,1,SR,1,100,0.066667
1709872675.400506,1103321,49665,1,SR,1,100,0.066667
1709872675.600508,1103521,49733,1,SR,1,100,0.333333
1709872676.333516,1104254,49867,1,SR,1,100,0.400000
1709872677.133526,1105054,49958,1,SR,1,100,0.133333
1709872677.532530,1105453,50025,1,SR,1,100,0.066667
1709872677.732532,1105653,50061,1,SR,1,100,0.133333
1709872678.666543,1106587,50225,1,SR,1,100,0.200000
1709872679.265550,1107186,50342,1,SR,1,100,0.333333
1709872679.865557,1107786,50410,1,SR,1,100,0.133333
1709872680.265561,1108186,50494,1,SR,1,100,0.266667
1709872680.799567,1108720,50594,1,SR,1,100,0.266667
1709872681.333574,1109254,50661,1,SR,1,100,0.133333
1709872682.132583,1110053,50784,1,SR,1,100,0.266667
1709872683.398597,1111319,50968,1,SR,1,100,0.066667
1709872683.665600,1111586,51036,1,SR,1,100,0.266667
1709872684.065605,1111986,51070,1,SR,1,100,0.066667
1709872684.532610,1112453,51218,1,SR,1,100,0.533333
1709872685.331619,1113252,51287,1,SR,1,100,0.066667
1709872685.665623,1113586,51356,1,SR,1,100,0.200000
1709872686.865637,1114786,51610,1,SR,1,100,0.466667
1709872687.598645,1115519,51711,1,SR,1,100,0.400000
1709872688.531656,1116452,51843,1,SR,1,100,0.266667
1709872689.599668,1117520,51992,1,SR,1,100,0.133333
1709872689.931672,1117852,52026,1,SR,1,100,0.066667
1709872690.131674,1118052,52095,1,SR,1,100,0.266667
1709872690.664680,1118585,52162,1,SR,1,100,0.066667
1709872690.998684,1118919,52229,1,SR,1,100,0.133333
1709872691.264687,1119185,52265,1,SR,1,100,0.133333
1709872691.664692,1119585,52332,1,SR,1,100,0.066667
1709872691.997695,1119918,52417,1,SR,1,100,0.266667
1709872692.397700,1120318,52457,1,SR,1,100,0.066667
1709872692.731704,1120652,52492,1,SR,1,100,0.066667
1709872692.931706,1120852,52625,1,SR,1,100,0.600000
1709872693.931718,1121852,52692,1,SR,1,100,0.066667
1709872694.264721,1122185,52793,1,SR,1,100,0.266667
1709872694.664726,1122585,52827,1,SR,1,100,0.133333
1709872695.197732,1123118,52912,1,SR,1,100,0.066667
1709872695.531736,1123452,52979,1,SR,1,100,0.200000
1709872695.997741,1123918,53046,1,SR,1,100,0.066667
1709872696.331745,1124252,53113,1,SR,1,100,0.133333
1709872696.731750,1124652,53167,1,SR,1,100,0.133333
1709872696.997753,1124918,53250,1,SR,1,100,0.333333
1709872697.730761,1125651,53405,1,SR,1,100,0.600000
1709872699.063776,1126984,53539,1,SR,1,100,0.066667
1709872699.531782,1127452,53722,1,SR,1,100,0.666667
1709872700.597794,1128518,53789,1,SR,1,100,0.066667
1709872701.064799,1128985,53921,1,SR,1,100,0.333333
1709872701.797807,1129718,54040,1,SR,1,100,0.400000
1709872702.997821,1130918,54209,1,SR,1,100,0.200000
1709872703.330825,1131251,54276,1,SR,1,100,0.266667
1709872704.130834,1132051,54408,1,SR,1,100,0.333333
1709872705.130846,1133051,54561,1,SR,1,100,0.266667
1709872705.529850,1133450,54628,1,SR,1,100,0.200000
1709872706.130857,1134051,54698,1,SR,1,100,0.066667
1709872706.463861,1134384,54765,1,SR,1,100,0.066667
1709872706.663863,1134584,54818,1,SR,1,100,0.200000
1709872706.996867,1134917,54885,1,SR,1,100,0.266667
1709872707.663875,1135584,54989,1,SR,1,100,0.266667
1709872708.197881,1136118,55058,1,SR,1,100,0.133333
1709872708.463884,1136384,55094,1,SR,1,100,0.066667
1709872708.663886,1136584,55127,1,SR,1,100,0.066667
1709872708.862888,1136783,55179,1,SR,1,100,0.200000
1709872709.329894,1137250,55278,1,SR,1,100,0.333333
1709872710.262904,1138183,55446,1,SR,1,100,0.400000
1709872710.930912,1138851,55546,1,SR,1,100,0.333333
1709872711.863923,1139784,55663,1,SR,1,100,0.133333
1709872712.129926,1140050,55697,1,SR,1,100,0.066667
1709872712.329928,1140250,55766,1,SR,1,100,0.333333
