LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1709872539.505952,967428.000,27380,2,GY,1,100,0.427
1709872539.545953,967468.000,27380,2,GY,1,100,0.488
1709872539.585953,967508.000,27396,3,GY,1,100,0.366
1709872539.625953,967548.000,27396,3,GY,1,100,-0.061
1709872539.665954,967588.000,27396,3,GY,1,100,0.244
1709872539.705954,967628.000,27413,3,GY,1,100,0.305
1709872539.745955,967668.000,27413,3,GY,1,100,0.031
1709872539.785955,967708.000,27413,3,GY,1,100,0.366
1709872539.825956,967748.000,27432,2,GY,1,100,0.275
1709872539.865956,967788.000,27432,2,GY,1,100,-0.122
1709872539.905957,967828.000,27447,3,GY,1,100,-0.092
1709872539.945957,967868.000,27447,3,GY,1,100,0.000
1709872539.985957,967908.000,27447,3,GY,1,100,-0.427
1709872540.025958,967948.000,27463,2,GY,1,100,-0.275
1709872540.065958,967988.000,27463,2,GY,1,100,-0.183
1709872540.105959,968028.000,27480,3,GY,1,100,0.305
1709872540.145959,968068.000,27480,3,GY,1,100,0.397
1709872540.185960,968108.000,27480,3,GY,1,100,0.275
1709872540.225960,968148.000,27499,2,GY,1,100,0.092
1709872540.265961,968188.000,27499,2,GY,1,100,-0.488
1709872540.305961,968228.000,27516,3,GY,1,100,0.092
1709872540.345962,968268.000,27516,3,GY,1,100,-0.153
1709872540.385962,968308.000,27516,3,GY,1,100,-0.214
1709872540.425962,968348.000,27532,2,GY,1,100,-0.336
1709872540.465963,968388.000,27532,2,GY,1,100,-0.305
1709872540.505963,968428.000,27550,3,GY,1,100,-0.458
1709872540.545964,968468.000,27550,3,GY,1,100,-0.092
1709872540.585964,968508.000,27550,3,GY,1,100,-0.153
1709872540.625965,968548.000,27568,3,GY,1,100,-0.244
1709872540.665965,968588.000,27568,3,GY,1,100,0.153
1709872540.705966,968628.000,27568,3,GY,1,100,-0.061
1709872540.745966,968668.000,27584,2,GY,1,100,-0.336
1709872540.785967,968708.000,27584,2,GY,1,100,-0.366
1709872540.825967,968748.000,27600,3,GY,1,100,-0.183
1709872540.865968,968788.000,27600,3,GY,1,100,-0.305
1709872540.905968,968828.000,27600,3,GY,1,100,-0.031
1709872540.945968,968868.000,27619,2,GY,1,100,-0.305
1709872540.985969,968908.000,27619,2,GY,1,100,-0.488
1709872541.025969,968948.000,27635,3,GY,1,100,-0.061
1709872541.065970,968988.000,27635,3,GY,1,100,-0.977
1709872541.105970,969028.000,27635,3,GY,1,100,-1.099
1709872541.141637,969063.667,27653,3,GY,1,100,-1.068
1709872541.177305,969099.333,27653,3,GY,1,100,-0.763
1709872541.212971,969135.000,27653,3,GY,1,100,-0.031
1709872541.252972,969175.000,27667,2,GY,1,100,-0.519
1709872541.292972,969215.000,27667,2,GY,1,100,-0.061
1709872541.332973,969255.000,27684,3,GY,1,100,-0.183
1709872541.372973,969295.000,27684,3,GY,1,100,0.488
1709872541.412974,969335.000,27684,3,GY,1,100,0.336
1709872541.452974,969375.000,27700,2,GY,1,100,0.244
1709872541.492975,969415.000,27700,2,GY,1,100,0.153
1709872541.532975,969455.000,27718,3,GY,1,100,-0.031
1709872541.572976,969495.000,27718,3,GY,1,100,-0.122
1709872541.612976,969535.000,27718,3,GY,1,100,-0.122
1709872541.652977,969575.000,27732,2,GY,1,100,-0.427
1709872541.692977,969615.000,27732,2,GY,1,100,-0.641
1709872541.732977,969655.000,27749,3,GY,1,100,0.397
1709872541.772978,969695.000,27749,3,GY,1,100,0.031
1709872541.812978,969735.000,27749,3,GY,1,100,-0.214
1709872541.852979,969775.000,27766,2,GY,1,100,-0.183
1709872541.892979,969815.000,27766,2,GY,1,100,0.061
1709872541.932647,969854.667,27785,3,GY,1,100,-0.275
1709872541.972313,969894.333,27785,3,GY,1,100,-0.916
1709872542.011981,969934.000,27785,3,GY,1,100,0.092
1709872542.051981,969974.000,27799,2,GY,1,100,0.519
1709872542.091982,970014.000,27799,2,GY,1,100,0.275
1709872542.131982,970054.000,27819,3,GY,1,100,0.793
1709872542.171983,970094.000,27819,3,GY,1,100,0.092
1709872542.211983,970134.000,27819,3,GY,1,100,0.061
1709872542.251983,970174.000,27835,3,GY,1,100,0.580
1709872542.291984,970214.000,27835,3,GY,1,100,0.305
1709872542.331984,970254.000,27835,3,GY,1,100,0.580
1709872542.371985,970294.000,27852,2,GY,1,100,0.305
1709872542.411985,970334.000,27852,2,GY,1,100,0.122
1709872542.451986,970374.000,27866,3,GY,1,100,1.190
1709872542.491986,970414.000,27866,3,GY,1,100,0.336
1709872542.531986,970454.000,27866,3,GY,1,100,0.977
1709872542.571987,970494.000,27886,2,GY,1,100,1.434
1709872542.611988,970534.000,27886,2,GY,1,100,0.854
1709872542.651988,970574.000,27902,3,GY,1,100,-0.305
1709872542.691988,970614.000,27902,3,GY,1,100,-1.068
1709872542.731989,970654.000,27902,3,GY,1,100,-0.549
1709872542.771989,970694.000,27919,3,GY,1,100,-0.519
1709872542.811990,970734.000,27919,3,GY,1,100,-0.519
1709872542.851990,970774.000,27919,3,GY,1,100,-0.092
1709872542.891991,970814.000,27938,3,GY,1,100,0.244
1709872542.931991,970854.000,27938,3,GY,1,100,0.183
1709872542.971992,970894.000,27938,3,GY,1,100,-0.427
1709872543.011992,970934.000,27954,2,GY,1,100,-0.824
1709872543.051992,970974.000,27954,2,GY,1,100,-0.641
1709872543.087660,971009.667,27969,3,GY,1,100,-0.061
1709872543.123327,971045.333,27969,3,GY,1,100,0.153
1709872543.158994,971081.000,27969,3,GY,1,100,-0.031
1709872543.198994,971121.000,27989,3,GY,1,100,0.336
1709872543.238995,971161.000,27989,3,GY,1,100,-0.275
1709872543.278995,971201.000,27989,3,GY,1,100,-0.275
1709872543.318995,971241.000,28005,2,GY,1,100,-0.519
1709872543.358996,971281.000,28005,2,GY,1,100,-0.183
1709872543.398997,971321.000,28024,3,GY,1,100,-0.336
1709872543.438997,971361.000,28024,3,GY,1,100,-0.305
1709872543.478997,971401.000,28024,3,GY,1,100,-0.214
1709872543.518998,971441.000,28039,2,GY,1,100,0.244
1709872543.558998,971481.000,28039,2,GY,1,100,0.244
1709872543.598999,971521.000,28056,3,GY,1,100,0.214
1709872543.638999,971561.000,28056,3,GY,1,100,-0.183
1709872543.679000,971601.000,28056,3,GY,1,100,-0.153
1709872543.719000,971641.000,28072,2,GY,1,100,0.610
1709872543.759001,971681.000,28072,2,GY,1,100,0.244
1709872543.799001,971721.000,28092,3,GY,1,100,-0.031
1709872543.839001,971761.000,28092,3,GY,1,100,0.061
1709872543.879002,971801.000,28092,3,GY,1,100,0.397
1709872543.919003,971841.000,28111,4,GY,1,100,0.061
1709872543.959003,971881.000,28111,4,GY,1,100,-0.092
1709872543.999003,971921.000,28111,4,GY,1,100,0.275
1709872544.039004,971961.000,28111,4,GY,1,100,0.397
1709872544.079004,972001.000,28128,3,GY,1,100,0.214
1709872544.119005,972041.000,28128,3,GY,1,100,-0.427
1709872544.159005,972081.000,28128,3,GY,1,100,-0.244
1709872544.199006,972121.000,28143,2,GY,1,100,-0.214
1709872544.239006,972161.000,28143,2,GY,1,100,-0.214
1709872544.279006,972201.000,28160,3,GY,1,100,0.122
1709872544.319007,972241.000,28160,3,GY,1,100,-0.427
1709872544.359007,972281.000,28160,3,GY,1,100,-0.854
1709872544.399008,972321.000,28176,2,GY,1,100,-0.275
1709872544.439008,972361.000,28176,2,GY,1,100,0.305
1709872544.479009,972401.000,28196,3,GY,1,100,0.549
1709872544.519009,972441.000,28196,3,GY,1,100,-0.031
1709872544.559010,972481.000,28196,3,GY,1,100,0.244
1709872544.599010,972521.000,28210,2,GY,1,100,0.092
1709872544.639011,972561.000,28210,2,GY,1,100,0.366
1709872544.679011,972601.000,28227,3,GY,1,100,0.458
1709872544.719012,972641.000,28227,3,GY,1,100,0.092
1709872544.759012,972681.000,28227,3,GY,1,100,-0.397
1709872544.799012,972721.000,28243,2,GY,1,100,-0.549
1709872544.839013,972761.000,28243,2,GY,1,100,0.275
1709872544.879014,972801.000,28261,3,GY,1,100,0.458
1709872544.919014,972841.000,28261,3,GY,1,100,0.519
1709872544.959014,972881.000,28261,3,GY,1,100,0.000
1709872544.994681,972916.667,28275,3,GY,1,100,0.244
1709872545.030349,972952.333,28275,3,GY,1,100,0.183
1709872545.066015,972988.000,28275,3,GY,1,100,0.122
1709872545.106016,973028.000,28292,2,GY,1,100,0.092
1709872545.146016,973068.000,28292,2,GY,1,100,-0.244
1709872545.186017,973108.000,28309,3,GY,1,100,0.153
1709872545.226017,973148.000,28309,3,GY,1,100,0.580
1709872545.266018,973188.000,28309,3,GY,1,100,0.336
1709872545.306018,973228.000,28328,2,GY,1,100,-0.244
1709872545.346019,973268.000,28328,2,GY,1,100,-0.397
1709872545.386019,973308.000,28343,3,GY,1,100,0.580
1709872545.426020,973348.000,28343,3,GY,1,100,0.153
1709872545.466020,973388.000,28343,3,GY,1,100,-0.031
1709872545.506021,973428.000,28362,2,GY,1,100,0.244
1709872545.546021,973468.000,28362,2,GY,1,100,0.275
1709872545.586021,973508.000,28380,3,GY,1,100,0.275
1709872545.626022,973548.000,28380,3,GY,1,100,0.519
1709872545.666022,973588.000,28380,3,GY,1,100,0.153
1709872545.706023,973628.000,28397,2,GY,1,100,-0.549
1709872545.746023,973668.000,28397,2,GY,1,100,-0.397
1709872545.786024,973708.000,28414,3,GY,1,100,0.244
1709872545.826024,973748.000,28414,3,GY,1,100,0.549
1709872545.866025,973788.000,28414,3,GY,1,100,0.702
1709872545.906025,973828.000,28431,2,GY,1,100,0.519
1709872545.946026,973868.000,28431,2,GY,1,100,0.275
1709872545.986026,973908.000,28447,3,GY,1,100,-0.916
1709872546.026026,973948.000,28447,3,GY,1,100,-1.404
1709872546.066027,973988.000,28447,3,GY,1,100,-0.397
1709872546.106027,974028.000,28466,2,GY,1,100,-0.092
1709872546.146028,974068.000,28466,2,GY,1,100,-0.549
1709872546.186028,974108.000,28483,3,GY,1,100,3.540
1709872546.226029,974148.000,28483,3,GY,1,100,5.127
1709872546.266029,974188.000,28483,3,GY,1,100,3.265
1709872546.306030,974228.000,28498,2,GY,1,100,-1.312
1709872546.346030,974268.000,28498,2,GY,1,100,0.305
1709872546.386031,974308.000,28516,3,GY,1,100,-0.854
1709872546.426031,974348.000,28516,3,GY,1,100,-7.172
1709872546.466032,974388.000,28516,3,GY,1,100,-10.193
1709872546.506032,974428.000,28534,3,GY,1,100,-10.193
1709872546.546032,974468.000,28534,3,GY,1,100,-8.118
1709872546.586033,974508.000,28534,3,GY,1,100,-9.552
