LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872585.941483,1013863,35045,1,SA,1,100,0.000025
1709872586.474489,1014396,35163,1,SA,1,100,0.000052
1709872587.274498,1015196,35261,1,SA,1,100,0.000040
1709872587.740504,1015662,35331,1,SA,1,100,0.000003
1709872588.540513,1016462,35451,1,SA,1,100,0.000018
1709872588.741515,1016663,35501,1,SA,1,100,0.000065
1709872589.207520,1017129,35570,1,SA,1,100,0.000005
1709872589.541524,1017463,35637,1,SA,1,100,0.000019
1709872590.007529,1017929,35693,1,SA,1,100,0.000013
1709872590.407534,1018329,35780,1,SA,1,100,0.000038
1709872591.074542,1018996,35899,1,SA,1,100,0.000037
1709872591.740549,1019662,36031,1,SA,1,100,0.000044
1709872592.274555,1020196,36099,1,SA,1,100,0.000039
1709872593.273567,1021195,36234,1,SA,1,100,0.000050
1709872593.740572,1021662,36286,1,SA,1,100,0.000021
1709872594.340579,1022262,36369,1,SA,1,100,0.000027
1709872594.673583,1022595,36436,1,SA,1,100,0.000030
1709872595.140588,1023062,36511,1,SA,1,100,0.000020
1709872595.673594,1023595,36578,1,SA,1,100,0.000019
1709872596.073599,1023995,36646,1,SA,1,100,0.000020
1709872596.340602,1024262,36681,1,SA,1,100,0.000008
1709872596.540604,1024462,36764,1,SA,1,100,0.000046
1709872597.006609,1024928,36782,1,SA,1,100,0.000017
1709872597.206612,1025128,36818,1,SA,1,100,0.000008
1709872597.406614,1025328,36851,1,SA,1,100,0.000018
1709872597.873619,1025795,37049,1,SA,1,100,0.000073
1709872598.873631,1026795,37101,1,SA,1,100,0.000002
1709872599.073633,1026995,37152,1,SA,1,100,0.000019
1709872599.339636,1027261,37170,1,SA,1,100,0.000013
1709872599.672640,1027594,37237,1,SA,1,100,0.000012
1709872600.072644,1027994,37329,1,SA,1,100,0.000033
1709872600.673651,1028595,37414,1,SA,1,100,0.000019
1709872601.739664,1029661,37611,1,SA,1,100,0.000020
1709872602.406671,1030328,37762,1,SA,1,100,0.000040
1709872603.206680,1031128,37829,1,SA,1,100,0.000008
1709872603.606685,1031528,37896,1,SA,1,100,0.000018
1709872603.939689,1031861,37949,1,SA,1,100,0.000012
1709872604.472695,1032394,38050,1,SA,1,100,0.000018
1709872604.805699,1032727,38084,1,SA,1,100,0.000015
1709872605.072702,1032994,38140,1,SA,1,100,0.000011
1709872606.206715,1034128,38342,1,SA,1,100,0.000035
1709872606.805722,1034727,38460,1,SA,1,100,0.000036
1709872607.339728,1035261,38510,1,SA,1,100,0.000041
1709872608.205737,1036127,38691,1,SA,1,100,0.000063
1709872609.338750,1037260,38823,1,SA,1,100,0.000006
1709872609.538753,1037460,38890,1,SA,1,100,0.000021
