LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1709872317.435727,745356.000,56352,2,EL,1,100,18216.800781
1709872317.502726,745423.000,56368,1,EL,1,100,18216.599609
1709872317.569225,745489.500,56386,2,EL,1,100,18222.800781
1709872317.635724,745556.000,56386,2,EL,1,100,18224.400391
1709872317.702723,745623.000,56402,1,EL,1,100,18221.800781
1709872317.769221,745689.500,56417,2,EL,1,100,18218.000000
1709872317.835720,745756.000,56417,2,EL,1,100,18213.599609
1709872317.902719,745823.000,56434,1,EL,1,100,18215.400391
1709872317.969218,745889.500,56451,2,EL,1,100,18209.000000
1709872318.035717,745956.000,56451,2,EL,1,100,18202.400391
1709872318.102715,746023.000,56467,1,EL,1,100,18197.000000
1709872318.169214,746089.500,56485,2,EL,1,100,18194.599609
1709872318.235713,746156.000,56485,2,EL,1,100,18201.400391
1709872318.302712,746223.000,56501,1,EL,1,100,18204.000000
1709872318.369211,746289.500,56518,2,EL,1,100,18205.800781
1709872318.435709,746356.000,56518,2,EL,1,100,18202.599609
1709872318.502708,746423.000,56534,1,EL,1,100,18202.000000
1709872318.569207,746489.500,56550,2,EL,1,100,18203.199219
1709872318.635706,746556.000,56550,2,EL,1,100,18201.800781
1709872318.702705,746623.000,56566,1,EL,1,100,18200.800781
1709872318.769203,746689.500,56588,2,EL,1,100,18206.000000
1709872318.835702,746756.000,56588,2,EL,1,100,18207.599609
1709872318.902368,746822.667,56605,3,EL,1,100,18210.400391
1709872318.969033,746889.333,56605,3,EL,1,100,18202.199219
1709872319.035699,746956.000,56605,3,EL,1,100,18196.599609
1709872319.102697,747023.000,56622,1,EL,1,100,18191.000000
1709872319.169196,747089.500,56639,2,EL,1,100,18181.000000
1709872319.235695,747156.000,56639,2,EL,1,100,18184.199219
1709872319.302694,747223.000,56658,1,EL,1,100,18191.400391
1709872319.369193,747289.500,56672,2,EL,1,100,18190.400391
1709872319.435692,747356.000,56672,2,EL,1,100,18185.800781
1709872319.501690,747422.000,56689,1,EL,1,100,18176.800781
1709872319.568689,747489.000,56706,2,EL,1,100,18176.599609
1709872319.635688,747556.000,56706,2,EL,1,100,18174.400391
1709872319.702687,747623.000,56723,1,EL,1,100,18173.199219
1709872319.769186,747689.500,56740,2,EL,1,100,18177.199219
1709872319.835684,747756.000,56740,2,EL,1,100,18175.599609
1709872319.902183,747822.500,56759,2,EL,1,100,18169.000000
1709872319.968682,747889.000,56759,2,EL,1,100,18174.000000
1709872320.035681,747956.000,56775,1,EL,1,100,18172.599609
1709872320.102180,748022.500,56792,2,EL,1,100,18168.000000
1709872320.168678,748089.000,56792,2,EL,1,100,18166.800781
1709872320.235677,748156.000,56809,1,EL,1,100,18165.800781
1709872320.302176,748222.500,56830,2,EL,1,100,18160.800781
1709872320.368675,748289.000,56830,2,EL,1,100,18165.800781
1709872320.435673,748356.000,56846,1,EL,1,100,18169.400391
1709872320.502172,748422.500,56864,2,EL,1,100,18171.400391
1709872320.568671,748489.000,56864,2,EL,1,100,18170.400391
1709872320.635670,748556.000,56880,1,EL,1,100,18170.800781
1709872320.702169,748622.500,56895,2,EL,1,100,18172.599609
1709872320.768668,748689.000,56895,2,EL,1,100,18167.199219
1709872320.835666,748756.000,56911,1,EL,1,100,18161.400391
1709872320.902165,748822.500,56929,2,EL,1,100,18158.599609
1709872320.968664,748889.000,56929,2,EL,1,100,18157.199219
1709872321.035663,748956.000,56945,1,EL,1,100,18155.599609
1709872321.102162,749022.500,56962,2,EL,1,100,18152.599609
1709872321.168660,749089.000,56962,2,EL,1,100,18156.000000
1709872321.235659,749156.000,56979,1,EL,1,100,18160.400391
1709872321.302158,749222.500,56996,2,EL,1,100,18157.199219
1709872321.368657,749289.000,56996,2,EL,1,100,18153.199219
1709872321.435656,749356.000,57012,1,EL,1,100,18154.199219
1709872321.502154,749422.500,57028,2,EL,1,100,18147.800781
1709872321.568653,749489.000,57028,2,EL,1,100,18145.599609
1709872321.635652,749556.000,57044,1,EL,1,100,18144.599609
1709872321.702151,749622.500,57063,2,EL,1,100,18144.400391
1709872321.768650,749689.000,57063,2,EL,1,100,18145.800781
1709872321.835649,749756.000,57079,1,EL,1,100,18144.000000
1709872321.902147,749822.500,57096,2,EL,1,100,18143.800781
1709872321.968646,749889.000,57096,2,EL,1,100,18140.199219
1709872322.035645,749956.000,57111,1,EL,1,100,18136.800781
1709872322.102144,750022.500,57128,2,EL,1,100,18134.000000
1709872322.168643,750089.000,57128,2,EL,1,100,18128.599609
1709872322.235141,750155.500,57147,2,EL,1,100,18119.800781
1709872322.301640,750222.000,57147,2,EL,1,100,18125.000000
1709872322.368639,750289.000,57164,1,EL,1,100,18129.800781
1709872322.435138,750355.500,57178,2,EL,1,100,18128.199219
1709872322.501637,750422.000,57178,2,EL,1,100,18124.000000
1709872322.568635,750489.000,57196,1,EL,1,100,18120.800781
1709872322.635134,750555.500,57214,2,EL,1,100,18127.599609
1709872322.701633,750622.000,57214,2,EL,1,100,18126.599609
1709872322.768632,750689.000,57231,1,EL,1,100,18123.199219
1709872322.835130,750755.500,57246,2,EL,1,100,18121.199219
1709872322.901629,750822.000,57246,2,EL,1,100,18121.199219
1709872322.968628,750889.000,57263,1,EL,1,100,18119.800781
1709872323.035127,750955.500,57281,2,EL,1,100,18117.000000
1709872323.101626,751022.000,57281,2,EL,1,100,18118.800781
1709872323.168625,751089.000,57298,1,EL,1,100,18118.800781
1709872323.235123,751155.500,57313,2,EL,1,100,18111.000000
1709872323.301622,751222.000,57313,2,EL,1,100,18108.400391
1709872323.368621,751289.000,57330,1,EL,1,100,18105.000000
1709872323.435120,751355.500,57348,2,EL,1,100,18106.599609
1709872323.501619,751422.000,57348,2,EL,1,100,18101.000000
1709872323.568617,751489.000,57366,1,EL,1,100,18097.800781
1709872323.635116,751555.500,57380,2,EL,1,100,18092.599609
1709872323.701615,751622.000,57380,2,EL,1,100,18091.199219
1709872323.768614,751689.000,57399,1,EL,1,100,18091.599609
1709872323.835279,751755.667,57422,3,EL,1,100,18097.000000
1709872323.901945,751822.333,57422,3,EL,1,100,18096.199219
1709872323.968610,751889.000,57422,3,EL,1,100,18097.000000
1709872324.035109,751955.500,57438,2,EL,1,100,18097.000000
1709872324.101608,752022.000,57438,2,EL,1,100,18102.000000
1709872324.168607,752089.000,57455,1,EL,1,100,18104.000000
1709872324.235106,752155.500,57472,2,EL,1,100,18101.800781
1709872324.301604,752222.000,57472,2,EL,1,100,18098.599609
1709872324.368603,752289.000,57489,1,EL,1,100,18097.400391
1709872324.435102,752355.500,57503,2,EL,1,100,18093.400391
1709872324.501601,752422.000,57503,2,EL,1,100,18094.199219
1709872324.568599,752489.000,57521,1,EL,1,100,18091.800781
1709872324.635098,752555.500,57539,2,EL,1,100,18086.599609
1709872324.701597,752622.000,57539,2,EL,1,100,18091.000000
1709872324.768596,752689.000,57556,1,EL,1,100,18094.000000
1709872324.835095,752755.500,57571,2,EL,1,100,18090.800781
1709872324.901593,752822.000,57571,2,EL,1,100,18090.199219
1709872324.968592,752889.000,57588,1,EL,1,100,18089.800781
1709872325.035091,752955.500,57604,2,EL,1,100,18086.000000
1709872325.101590,753022.000,57604,2,EL,1,100,18083.599609
1709872325.168589,753089.000,57623,1,EL,1,100,18089.000000
1709872325.235087,753155.500,57641,2,EL,1,100,18083.000000
1709872325.301586,753222.000,57641,2,EL,1,100,18077.400391
1709872325.368585,753289.000,57657,1,EL,1,100,18072.000000
1709872325.435084,753355.500,57673,2,EL,1,100,18066.400391
1709872325.501583,753422.000,57673,2,EL,1,100,18065.400391
1709872325.568082,753488.500,57693,2,EL,1,100,18063.199219
1709872325.634580,753555.000,57693,2,EL,1,100,18064.000000
1709872325.701579,753622.000,57709,1,EL,1,100,18064.800781
1709872325.768078,753688.500,57724,2,EL,1,100,18057.800781
