LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872423.622823,851545,8293,1,SA,1,100,0.000011
1709872424.022816,851945,8360,1,SA,1,100,0.000011
1709872424.290811,852213,8429,1,SA,1,100,0.000015
1709872425.156796,853079,8547,1,SA,1,100,0.000012
1709872425.422791,853345,8582,1,SA,1,100,0.000005
1709872425.756785,853679,8683,1,SA,1,100,0.000026
1709872426.356774,854279,8742,1,SA,1,100,0.000003
1709872426.555770,854478,8776,1,SA,1,100,0.000004
1709872426.755767,854678,8811,1,SA,1,100,0.000009
1709872426.955763,854878,8846,1,SA,1,100,0.000007
1709872427.155760,855078,8898,1,SA,1,100,0.000007
1709872427.489754,855412,8965,1,SA,1,100,0.000026
1709872427.955745,855878,8999,1,SA,1,100,0.000005
1709872428.423737,856346,9100,1,SA,1,100,0.000007
1709872428.955727,856878,9200,1,SA,1,100,0.000016
1709872429.488718,857411,9299,1,SA,1,100,0.000025
1709872430.088707,858011,9351,1,SA,1,100,0.000008
1709872430.288703,858211,9389,1,SA,1,100,0.000007
1709872430.488700,858411,9456,1,SA,1,100,0.000022
1709872430.822694,858745,9507,1,SA,1,100,0.000012
1709872431.288686,859211,9577,1,SA,1,100,0.000009
1709872431.555681,859478,9596,1,SA,1,100,0.000005
1709872431.888675,859811,9664,1,SA,1,100,0.000009
1709872432.156670,860079,9715,1,SA,1,100,0.000006
1709872432.422665,860345,9765,1,SA,1,100,0.000008
1709872432.888657,860811,9851,1,SA,1,100,0.000015
1709872433.421647,861344,9935,1,SA,1,100,0.000018
1709872433.889639,861812,10002,1,SA,1,100,0.000006
1709872434.155634,862078,10036,1,SA,1,100,0.000005
1709872434.621626,862544,10120,1,SA,1,100,0.000006
1709872435.021619,862944,10206,1,SA,1,100,0.000020
1709872435.555609,863478,10273,1,SA,1,100,0.000006
1709872435.754606,863677,10340,1,SA,1,100,0.000017
1709872436.354595,864277,10393,1,SA,1,100,0.000004
1709872436.688589,864611,10517,1,SA,1,100,0.000024
1709872437.488574,865411,10650,1,SA,1,100,0.000030
1709872438.021565,865944,10683,1,SA,1,100,0.000011
1709872438.688553,866611,10817,1,SA,1,100,0.000016
1709872439.087546,867010,10936,1,SA,1,100,0.000034
1709872441.088510,869011,11217,1,SA,1,100,0.000018
1709872441.487503,869410,11251,1,SA,1,100,0.000005
1709872441.754498,869677,11323,1,SA,1,100,0.000019
1709872442.221489,870144,11390,1,SA,1,100,0.000006
1709872442.487485,870410,11426,1,SA,1,100,0.000005
1709872442.687481,870610,11459,1,SA,1,100,0.000004
1709872442.887478,870810,11495,1,SA,1,100,0.000004
1709872443.221472,871144,11596,1,SA,1,100,0.000029
1709872443.887460,871810,11678,1,SA,1,100,0.000008
1709872444.487449,872410,11762,1,SA,1,100,0.000011
