LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1709872318.303712,746224.000,56505,3,AY,1,100,-0.003
1709872318.343711,746264.000,56505,3,AY,1,100,-0.011
1709872318.383710,746304.000,56522,2,AY,1,100,-0.008
1709872318.423710,746344.000,56522,2,AY,1,100,-0.008
1709872318.463709,746384.000,56536,3,AY,1,100,-0.005
1709872318.503708,746424.000,56536,3,AY,1,100,-0.005
1709872318.543708,746464.000,56536,3,AY,1,100,-0.004
1709872318.583707,746504.000,56554,2,AY,1,100,-0.010
1709872318.623706,746544.000,56554,2,AY,1,100,-0.010
1709872318.659039,746579.333,56570,3,AY,1,100,-0.009
1709872318.694371,746614.667,56570,3,AY,1,100,-0.008
1709872318.729704,746650.000,56570,3,AY,1,100,-0.000
1709872318.769703,746690.000,56592,4,AY,1,100,-0.003
1709872318.809703,746730.000,56592,4,AY,1,100,-0.006
1709872318.849702,746770.000,56592,4,AY,1,100,-0.006
1709872318.889701,746810.000,56592,4,AY,1,100,-0.005
1709872318.929701,746850.000,56609,4,AY,1,100,-0.004
1709872318.969700,746890.000,56609,4,AY,1,100,-0.006
1709872319.009699,746930.000,56609,4,AY,1,100,-0.006
1709872319.049698,746970.000,56609,4,AY,1,100,-0.008
1709872319.089698,747010.000,56626,2,AY,1,100,-0.005
1709872319.129697,747050.000,56626,2,AY,1,100,-0.010
1709872319.169696,747090.000,56643,3,AY,1,100,-0.009
1709872319.209696,747130.000,56643,3,AY,1,100,-0.005
1709872319.249695,747170.000,56643,3,AY,1,100,-0.014
1709872319.289694,747210.000,56660,2,AY,1,100,-0.008
1709872319.329693,747250.000,56660,2,AY,1,100,-0.009
1709872319.369693,747290.000,56676,3,AY,1,100,-0.010
1709872319.409692,747330.000,56676,3,AY,1,100,-0.006
1709872319.449691,747370.000,56676,3,AY,1,100,-0.007
1709872319.489691,747410.000,56693,2,AY,1,100,-0.006
1709872319.529690,747450.000,56693,2,AY,1,100,0.000
1709872319.569689,747490.000,56710,3,AY,1,100,0.004
1709872319.609688,747530.000,56710,3,AY,1,100,-0.007
1709872319.649688,747570.000,56710,3,AY,1,100,-0.013
1709872319.689687,747610.000,56726,2,AY,1,100,-0.015
1709872319.729686,747650.000,56726,2,AY,1,100,-0.008
1709872319.769686,747690.000,56743,3,AY,1,100,-0.004
1709872319.809685,747730.000,56743,3,AY,1,100,-0.004
1709872319.849684,747770.000,56743,3,AY,1,100,-0.003
1709872319.889683,747810.000,56763,3,AY,1,100,0.000
1709872319.929683,747850.000,56763,3,AY,1,100,-0.005
1709872319.969682,747890.000,56763,3,AY,1,100,-0.005
1709872320.009681,747930.000,56779,2,AY,1,100,-0.007
1709872320.049680,747970.000,56779,2,AY,1,100,-0.005
1709872320.089680,748010.000,56796,3,AY,1,100,-0.008
1709872320.129679,748050.000,56796,3,AY,1,100,-0.010
1709872320.169678,748090.000,56796,3,AY,1,100,-0.010
1709872320.209678,748130.000,56811,2,AY,1,100,-0.007
1709872320.249677,748170.000,56811,2,AY,1,100,-0.002
1709872320.289676,748210.000,56834,3,AY,1,100,-0.006
1709872320.329675,748250.000,56834,3,AY,1,100,0.003
1709872320.369675,748290.000,56834,3,AY,1,100,0.007
1709872320.409674,748330.000,56850,2,AY,1,100,-0.011
1709872320.449673,748370.000,56850,2,AY,1,100,-0.009
1709872320.485339,748405.667,56868,3,AY,1,100,-0.004
1709872320.521005,748441.333,56868,3,AY,1,100,-0.003
1709872320.556671,748477.000,56868,3,AY,1,100,-0.005
1709872320.596671,748517.000,56882,3,AY,1,100,-0.008
1709872320.636670,748557.000,56882,3,AY,1,100,-0.006
1709872320.676669,748597.000,56882,3,AY,1,100,-0.004
1709872320.716669,748637.000,56899,2,AY,1,100,-0.004
1709872320.756668,748677.000,56899,2,AY,1,100,-0.009
1709872320.796667,748717.000,56915,3,AY,1,100,-0.007
1709872320.836666,748757.000,56915,3,AY,1,100,-0.005
1709872320.876666,748797.000,56915,3,AY,1,100,-0.004
1709872320.916665,748837.000,56933,2,AY,1,100,-0.008
1709872320.956664,748877.000,56933,2,AY,1,100,-0.007
1709872320.996664,748917.000,56947,3,AY,1,100,-0.009
1709872321.036663,748957.000,56947,3,AY,1,100,-0.006
1709872321.076662,748997.000,56947,3,AY,1,100,-0.006
1709872321.116661,749037.000,56966,2,AY,1,100,-0.007
1709872321.156661,749077.000,56966,2,AY,1,100,-0.003
1709872321.196660,749117.000,56983,3,AY,1,100,-0.007
1709872321.236659,749157.000,56983,3,AY,1,100,-0.005
1709872321.276659,749197.000,56983,3,AY,1,100,-0.008
1709872321.316658,749237.000,57000,2,AY,1,100,-0.005
1709872321.356657,749277.000,57000,2,AY,1,100,-0.004
1709872321.396656,749317.000,57014,3,AY,1,100,-0.004
1709872321.436656,749357.000,57014,3,AY,1,100,-0.011
1709872321.476655,749397.000,57014,3,AY,1,100,-0.011
1709872321.516654,749437.000,57032,2,AY,1,100,-0.006
1709872321.556653,749477.000,57032,2,AY,1,100,-0.003
1709872321.596653,749517.000,57048,3,AY,1,100,-0.003
1709872321.636652,749557.000,57048,3,AY,1,100,-0.004
