LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1709872308.178893,736099.000,54837,1,TH,1,100,28.458
1709872308.311891,736232.000,54869,1,TH,1,100,28.458
1709872308.444889,736365.000,54888,1,TH,1,100,28.547
1709872308.577886,736498.000,54911,1,TH,1,100,28.546
1709872308.711884,736632.000,54927,1,TH,1,100,28.526
1709872308.844882,736765.000,54944,1,TH,1,100,28.533
1709872308.978879,736899.000,54978,1,TH,1,100,28.498
1709872309.111877,737032.000,54994,1,TH,1,100,28.498
1709872309.244874,737165.000,55012,1,TH,1,100,28.536
1709872309.377872,737298.000,55028,1,TH,1,100,28.536
1709872309.511869,737432.000,55060,1,TH,1,100,28.594
1709872309.644867,737565.000,55077,1,TH,1,100,28.594
1709872309.777865,737698.000,55093,1,TH,1,100,28.467
1709872309.911862,737832.000,55125,1,TH,1,100,28.467
1709872310.044860,737965.000,55144,1,TH,1,100,28.484
1709872310.177858,738098.000,55160,1,TH,1,100,28.484
1709872310.311855,738232.000,55194,1,TH,1,100,28.525
1709872310.444853,738365.000,55211,1,TH,1,100,28.525
1709872310.577850,738498.000,55230,1,TH,1,100,28.479
1709872310.710848,738631.000,55261,1,TH,1,100,28.479
1709872310.844846,738765.000,55278,1,TH,1,100,28.495
1709872310.977843,738898.000,55295,1,TH,1,100,28.495
1709872311.111841,739032.000,55326,1,TH,1,100,28.497
1709872311.244838,739165.000,55344,1,TH,1,100,28.497
1709872311.377836,739298.000,55362,1,TH,1,100,28.591
1709872311.510834,739431.000,55379,1,TH,1,100,28.591
1709872311.644831,739565.000,55411,1,TH,1,100,28.490
1709872311.777829,739698.000,55427,1,TH,1,100,28.497
1709872311.910826,739831.000,55445,1,TH,1,100,28.583
1709872312.044824,739965.000,55478,1,TH,1,100,28.576
1709872312.177822,740098.000,55494,1,TH,1,100,28.561
1709872312.310819,740231.000,55512,1,TH,1,100,28.568
1709872312.444817,740365.000,55545,1,TH,1,100,28.545
1709872312.577815,740498.000,55562,1,TH,1,100,28.545
1709872312.710812,740631.000,55579,1,TH,1,100,28.624
1709872312.844810,740765.000,55611,1,TH,1,100,28.624
1709872312.977807,740898.000,55629,1,TH,1,100,28.502
1709872313.110805,741031.000,55646,1,TH,1,100,28.502
1709872313.243803,741164.000,55678,1,TH,1,100,28.631
1709872313.377800,741298.000,55694,1,TH,1,100,28.631
1709872313.510798,741431.000,55711,1,TH,1,100,28.639
1709872313.644295,741564.500,55751,2,TH,1,100,28.639
1709872313.777793,741698.000,55751,2,TH,1,100,28.537
1709872313.910791,741831.000,55783,1,TH,1,100,28.537
1709872314.043788,741964.000,55799,1,TH,1,100,28.552
1709872314.177786,742098.000,55818,1,TH,1,100,28.552
1709872314.310783,742231.000,55850,1,TH,1,100,28.519
1709872314.444781,742365.000,55866,1,TH,1,100,28.519
1709872314.577779,742498.000,55886,1,TH,1,100,28.575
1709872314.710776,742631.000,55917,1,TH,1,100,28.575
1709872314.843774,742764.000,55933,1,TH,1,100,28.569
1709872314.977772,742898.000,55951,1,TH,1,100,28.569
1709872315.110769,743031.000,55984,1,TH,1,100,28.476
1709872315.243767,743164.000,56003,1,TH,1,100,28.476
1709872315.377764,743298.000,56020,1,TH,1,100,28.532
1709872315.510762,743431.000,56036,1,TH,1,100,28.539
1709872315.643759,743564.000,56068,1,TH,1,100,28.644
1709872315.777757,743698.000,56085,1,TH,1,100,28.644
1709872315.910755,743831.000,56104,1,TH,1,100,28.620
1709872316.043752,743964.000,56135,1,TH,1,100,28.620
1709872316.177750,744098.000,56154,1,TH,1,100,28.605
1709872316.310748,744231.000,56171,1,TH,1,100,28.605
1709872316.443745,744364.000,56202,1,TH,1,100,28.641
1709872316.577743,744498.000,56222,1,TH,1,100,28.641
1709872316.710740,744631.000,56238,1,TH,1,100,28.590
1709872316.843738,744764.000,56272,1,TH,1,100,28.590
1709872316.977736,744898.000,56289,1,TH,1,100,28.561
1709872317.110733,745031.000,56305,1,TH,1,100,28.561
1709872317.243731,745164.000,56337,1,TH,1,100,28.577
1709872317.376729,745297.000,56354,1,TH,1,100,28.577
1709872317.510726,745431.000,56370,1,TH,1,100,28.582
1709872317.643724,745564.000,56388,1,TH,1,100,28.582
1709872317.776721,745697.000,56419,1,TH,1,100,28.556
1709872317.910719,745831.000,56436,1,TH,1,100,28.556
1709872318.043716,745964.000,56453,1,TH,1,100,28.638
1709872318.176714,746097.000,56487,1,TH,1,100,28.638
1709872318.310712,746231.000,56503,1,TH,1,100,28.574
1709872318.443709,746364.000,56520,1,TH,1,100,28.574
1709872318.576707,746497.000,56552,1,TH,1,100,28.569
1709872318.710705,746631.000,56568,1,TH,1,100,28.569
1709872318.843702,746764.000,56590,1,TH,1,100,28.597
1709872318.976700,746897.000,56607,1,TH,1,100,28.604
1709872319.110697,747031.000,56624,1,TH,1,100,28.566
1709872319.243695,747164.000,56641,1,TH,1,100,28.566
1709872319.376693,747297.000,56674,1,TH,1,100,28.657
1709872319.510690,747431.000,56691,1,TH,1,100,28.657
1709872319.643688,747564.000,56708,1,TH,1,100,28.579
1709872319.776685,747697.000,56741,1,TH,1,100,28.579
1709872319.910683,747831.000,56761,1,TH,1,100,28.709
1709872320.043681,747964.000,56777,1,TH,1,100,28.709
1709872320.176678,748097.000,56794,1,TH,1,100,28.560
1709872320.310676,748231.000,56832,1,TH,1,100,28.560
1709872320.443673,748364.000,56848,1,TH,1,100,28.581
1709872320.576671,748497.000,56866,1,TH,1,100,28.581
1709872320.709669,748630.000,56897,1,TH,1,100,28.606
1709872320.843666,748764.000,56913,1,TH,1,100,28.606
1709872320.976664,748897.000,56931,1,TH,1,100,28.581
1709872321.110662,749031.000,56964,1,TH,1,100,28.581
1709872321.243659,749164.000,56981,1,TH,1,100,28.705
1709872321.376657,749297.000,56998,1,TH,1,100,28.705
