LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1709872428.423737,856346,9101,1,SR,1,100,0.133333
1709872428.955727,856878,9201,1,SR,1,100,0.266667
1709872429.488718,857411,9300,1,SR,1,100,0.333333
1709872430.088707,858011,9352,1,SR,1,100,0.066667
1709872430.288703,858211,9390,1,SR,1,100,0.066667
1709872430.488700,858411,9457,1,SR,1,100,0.200000
1709872430.822694,858745,9508,1,SR,1,100,0.200000
1709872431.288686,859211,9578,1,SR,1,100,0.133333
1709872431.555681,859478,9597,1,SR,1,100,0.066667
1709872431.888675,859811,9665,1,SR,1,100,0.133333
1709872432.156670,860079,9716,1,SR,1,100,0.133333
1709872432.422665,860345,9766,1,SR,1,100,0.200000
1709872432.888657,860811,9852,1,SR,1,100,0.266667
1709872433.421647,861344,9936,1,SR,1,100,0.200000
1709872433.889639,861812,10003,1,SR,1,100,0.133333
1709872434.155634,862078,10037,1,SR,1,100,0.066667
1709872434.621626,862544,10121,1,SR,1,100,0.133333
1709872435.021619,862944,10207,1,SR,1,100,0.266667
1709872435.555609,863478,10274,1,SR,1,100,0.066667
1709872435.754606,863677,10341,1,SR,1,100,0.333333
1709872436.354595,864277,10394,1,SR,1,100,0.066667
1709872436.688589,864611,10518,1,SR,1,100,0.400000
1709872437.488574,865411,10651,1,SR,1,100,0.400000
1709872438.021565,865944,10684,1,SR,1,100,0.133333
1709872438.688553,866611,10818,1,SR,1,100,0.266667
1709872439.087546,867010,10937,1,SR,1,100,0.533333
1709872441.088510,869011,11218,1,SR,1,100,0.266667
1709872441.487503,869410,11252,1,SR,1,100,0.133333
1709872441.754498,869677,11324,1,SR,1,100,0.200000
1709872442.221489,870144,11391,1,SR,1,100,0.133333
1709872442.487485,870410,11427,1,SR,1,100,0.066667
1709872442.687481,870610,11460,1,SR,1,100,0.066667
1709872442.887478,870810,11496,1,SR,1,100,0.066667
1709872443.221472,871144,11597,1,SR,1,100,0.400000
1709872443.887460,871810,11679,1,SR,1,100,0.200000
1709872444.487449,872410,11763,1,SR,1,100,0.133333
1709872445.154437,873077,11882,1,SR,1,100,0.133333
1709872445.420432,873343,11933,1,SR,1,100,0.200000
1709872445.887424,873810,12000,1,SR,1,100,0.133333
1709872446.153419,874076,12067,1,SR,1,100,0.266667
1709872446.820407,874743,12189,1,SR,1,100,0.400000
1709872447.621393,875544,12323,1,SR,1,100,0.333333
1709872448.353379,876276,12424,1,SR,1,100,0.200000
1709872448.687374,876610,12457,1,SR,1,100,0.133333
1709872449.087366,877010,12543,1,SR,1,100,0.200000
1709872450.286345,878209,12776,1,SR,1,100,0.400000
1709872450.820335,878743,12843,1,SR,1,100,0.266667
1709872451.353326,879276,12894,1,SR,1,100,0.066667
1709872451.687320,879610,12946,1,SR,1,100,0.066667
1709872451.887316,879810,12986,1,SR,1,100,0.133333
1709872452.553304,880476,13168,1,SR,1,100,0.533333
1709872453.219292,881142,13202,1,SR,1,100,0.133333
1709872453.486287,881409,13238,1,SR,1,100,0.066667
1709872453.819282,881742,13305,1,SR,1,100,0.066667
1709872454.019278,881942,13339,1,SR,1,100,0.133333
1709872454.419271,882342,13456,1,SR,1,100,0.400000
1709872454.953261,882876,13490,1,SR,1,100,0.066667
1709872455.619249,883542,13625,1,SR,1,100,0.266667
1709872456.486234,884409,13773,1,SR,1,100,0.333333
1709872457.219220,885142,13863,1,SR,1,100,0.133333
1709872457.752211,885675,13946,1,SR,1,100,0.066667
1709872458.086205,886009,13997,1,SR,1,100,0.066667
1709872458.286201,886209,14031,1,SR,1,100,0.133333
1709872458.552197,886475,14098,1,SR,1,100,0.266667
1709872459.486180,887409,14298,1,SR,1,100,0.600000
1709872460.619159,888542,14483,1,SR,1,100,0.533333
1709872461.285148,889208,14519,1,SR,1,100,0.133333
1709872461.819138,889742,14620,1,SR,1,100,0.200000
1709872462.419127,890342,14708,1,SR,1,100,0.133333
1709872462.685122,890608,14741,1,SR,1,100,0.066667
1709872463.019116,890942,14842,1,SR,1,100,0.333333
1709872463.885101,891808,15024,1,SR,1,100,0.600000
1709872464.752085,892675,15109,1,SR,1,100,0.266667
1709872465.152078,893075,15147,1,SR,1,100,0.066667
1709872465.352075,893275,15180,1,SR,1,100,0.066667
1709872465.552071,893475,15216,1,SR,1,100,0.133333
1709872465.951064,893874,15380,1,SR,1,100,0.733333
1709872467.218041,895141,15488,1,SR,1,100,0.200000
1709872467.685033,895608,15555,1,SR,1,100,0.066667
1709872467.885029,895808,15622,1,SR,1,100,0.266667
1709872468.285022,896208,15656,1,SR,1,100,0.133333
1709872468.819012,896742,15759,1,SR,1,100,0.133333
1709872469.218005,897141,15826,1,SR,1,100,0.133333
1709872469.751996,897675,15942,1,SR,1,100,0.400000
1709872470.417984,898341,16011,1,SR,1,100,0.066667
1709872470.751978,898675,16095,1,SR,1,100,0.266667
1709872471.151971,899075,16131,1,SR,1,100,0.066667
1709872471.351967,899275,16181,1,SR,1,100,0.133333
1709872471.617962,899541,16216,1,SR,1,100,0.133333
1709872472.416948,900340,16402,1,SR,1,100,0.400000
1709872473.084936,901008,16487,1,SR,1,100,0.266667
1709872473.750924,901674,16554,1,SR,1,100,0.066667
1709872473.950920,901874,16604,1,SR,1,100,0.133333
1709872474.350913,902274,16655,1,SR,1,100,0.066667
1709872475.083900,903007,16789,1,SR,1,100,0.066667
1709872475.283896,903207,16841,1,SR,1,100,0.200000
1709872475.617891,903541,16909,1,SR,1,100,0.266667
1709872476.016883,903940,16942,1,SR,1,100,0.133333
1709872476.283879,904207,16978,1,SR,1,100,0.066667
1709872476.483875,904407,17012,1,SR,1,100,0.066667
1709872477.083864,905007,17146,1,SR,1,100,0.266667
1709872477.483857,905407,17186,1,SR,1,100,0.133333
1709872478.016848,905940,17302,1,SR,1,100,0.333333
1709872478.483839,906407,17336,1,SR,1,100,0.066667
1709872479.083828,907007,17454,1,SR,1,100,0.133333
1709872479.350824,907274,17503,1,SR,1,100,0.133333
1709872479.750816,907674,17638,1,SR,1,100,0.600000
1709872480.483803,908407,17674,1,SR,1,100,0.066667
1709872481.083792,909007,17790,1,SR,1,100,0.133333
