LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1709872307.797900,735718.000,54783,2,PG,1,100,14312
1709872307.837899,735758.000,54783,2,PG,1,100,14315
1709872307.877899,735798.000,54798,3,PG,1,100,14308
1709872307.917898,735838.000,54798,3,PG,1,100,14310
1709872307.957897,735878.000,54798,3,PG,1,100,14313
1709872307.998230,735918.333,54815,3,PG,1,100,14312
1709872308.038563,735958.667,54815,3,PG,1,100,14326
1709872308.078895,735999.000,54815,3,PG,1,100,14336
1709872308.118394,736038.500,54833,2,PG,1,100,14331
1709872308.157894,736078.000,54833,2,PG,1,100,14331
1709872308.198393,736118.500,54851,2,PG,1,100,14326
1709872308.238892,736159.000,54851,2,PG,1,100,14321
1709872308.283225,736203.333,54865,3,PG,1,100,14315
1709872308.327557,736247.667,54865,3,PG,1,100,14292
1709872308.371890,736292.000,54865,3,PG,1,100,14307
1709872308.411889,736332.000,54884,2,PG,1,100,14315
1709872308.451889,736372.000,54884,2,PG,1,100,14307
1709872308.491888,736412.000,54907,5,PG,1,100,14294
1709872308.531887,736452.000,54907,5,PG,1,100,14293
1709872308.571886,736492.000,54907,5,PG,1,100,14299
1709872308.611886,736532.000,54907,5,PG,1,100,14291
1709872308.651885,736572.000,54907,5,PG,1,100,14311
1709872308.691884,736612.000,54923,2,PG,1,100,14294
1709872308.731884,736652.000,54923,2,PG,1,100,14302
1709872308.771883,736692.000,54940,3,PG,1,100,14300
1709872308.811882,736732.000,54940,3,PG,1,100,14310
1709872308.851881,736772.000,54940,3,PG,1,100,14315
1709872308.891881,736812.000,54959,2,PG,1,100,14306
1709872308.931880,736852.000,54959,2,PG,1,100,14306
1709872308.971879,736892.000,54975,3,PG,1,100,14302
1709872309.011878,736932.000,54975,3,PG,1,100,14308
1709872309.051878,736972.000,54975,3,PG,1,100,14300
1709872309.091877,737012.000,54990,2,PG,1,100,14298
1709872309.131876,737052.000,54990,2,PG,1,100,14292
1709872309.171875,737092.000,55008,3,PG,1,100,14306
1709872309.211875,737132.000,55008,3,PG,1,100,14294
1709872309.251874,737172.000,55008,3,PG,1,100,14302
1709872309.291873,737212.000,55024,3,PG,1,100,14290
1709872309.331873,737252.000,55024,3,PG,1,100,14283
1709872309.371872,737292.000,55024,3,PG,1,100,14296
1709872309.411871,737332.000,55041,2,PG,1,100,14288
1709872309.451870,737372.000,55041,2,PG,1,100,14287
1709872309.491870,737412.000,55056,3,PG,1,100,14305
1709872309.531869,737452.000,55056,3,PG,1,100,14305
1709872309.571868,737492.000,55056,3,PG,1,100,14307
1709872309.611868,737532.000,55073,2,PG,1,100,14309
1709872309.651867,737572.000,55073,2,PG,1,100,14300
1709872309.691533,737611.667,55089,3,PG,1,100,14297
1709872309.731199,737651.333,55089,3,PG,1,100,14293
1709872309.770865,737691.000,55089,3,PG,1,100,14286
1709872309.811364,737731.500,55106,2,PG,1,100,14278
1709872309.851863,737772.000,55106,2,PG,1,100,14295
1709872309.891863,737812.000,55121,3,PG,1,100,14284
1709872309.931862,737852.000,55121,3,PG,1,100,14299
1709872309.971861,737892.000,55121,3,PG,1,100,14293
1709872310.011360,737931.500,55140,2,PG,1,100,14277
1709872310.050860,737971.000,55140,2,PG,1,100,14283
1709872310.090859,738011.000,55156,3,PG,1,100,14296
1709872310.130858,738051.000,55156,3,PG,1,100,14314
1709872310.170858,738091.000,55156,3,PG,1,100,14300
1709872310.210857,738131.000,55174,2,PG,1,100,14297
1709872310.250856,738171.000,55174,2,PG,1,100,14315
1709872310.290855,738211.000,55190,3,PG,1,100,14312
1709872310.330855,738251.000,55190,3,PG,1,100,14292
1709872310.370854,738291.000,55190,3,PG,1,100,14286
1709872310.410853,738331.000,55207,2,PG,1,100,14286
1709872310.450853,738371.000,55207,2,PG,1,100,14282
1709872310.491185,738411.333,55226,3,PG,1,100,14279
1709872310.531518,738451.667,55226,3,PG,1,100,14289
1709872310.571851,738492.000,55226,3,PG,1,100,14291
1709872310.611516,738531.667,55243,3,PG,1,100,14304
1709872310.651182,738571.333,55243,3,PG,1,100,14291
1709872310.690848,738611.000,55243,3,PG,1,100,14291
1709872310.730848,738651.000,55257,2,PG,1,100,14279
1709872310.770847,738691.000,55257,2,PG,1,100,14286
1709872310.810846,738731.000,55274,3,PG,1,100,14286
1709872310.850846,738771.000,55274,3,PG,1,100,14294
1709872310.890845,738811.000,55274,3,PG,1,100,14303
1709872310.930844,738851.000,55291,2,PG,1,100,14295
1709872310.970843,738891.000,55291,2,PG,1,100,14300
1709872311.010843,738931.000,55308,3,PG,1,100,14269
1709872311.050842,738971.000,55308,3,PG,1,100,14277
1709872311.090841,739011.000,55308,3,PG,1,100,14268
1709872311.130841,739051.000,55323,2,PG,1,100,14283
1709872311.170840,739091.000,55323,2,PG,1,100,14286
1709872311.210839,739131.000,55340,3,PG,1,100,14275
1709872311.250838,739171.000,55340,3,PG,1,100,14283
1709872311.290838,739211.000,55340,3,PG,1,100,14286
1709872311.330837,739251.000,55358,2,PG,1,100,14281
1709872311.370836,739291.000,55358,2,PG,1,100,14285
1709872311.410836,739331.000,55375,3,PG,1,100,14278
1709872311.450835,739371.000,55375,3,PG,1,100,14275
1709872311.490834,739411.000,55375,3,PG,1,100,14275
1709872311.530833,739451.000,55392,2,PG,1,100,14293
1709872311.570832,739491.000,55392,2,PG,1,100,14285
1709872311.610832,739531.000,55407,3,PG,1,100,14280
1709872311.650831,739571.000,55407,3,PG,1,100,14289
1709872311.690830,739611.000,55407,3,PG,1,100,14274
1709872311.730830,739651.000,55423,2,PG,1,100,14268
1709872311.770829,739691.000,55423,2,PG,1,100,14265
1709872311.810828,739731.000,55441,3,PG,1,100,14266
1709872311.850827,739771.000,55441,3,PG,1,100,14268
1709872311.890827,739811.000,55441,3,PG,1,100,14272
1709872311.930826,739851.000,55459,3,PG,1,100,14266
1709872311.970825,739891.000,55459,3,PG,1,100,14258
1709872312.010825,739931.000,55459,3,PG,1,100,14262
1709872312.050824,739971.000,55474,2,PG,1,100,14266
1709872312.090823,740011.000,55474,2,PG,1,100,14261
1709872312.130822,740051.000,55490,3,PG,1,100,14266
1709872312.170822,740091.000,55490,3,PG,1,100,14268
1709872312.210821,740131.000,55490,3,PG,1,100,14265
1709872312.250820,740171.000,55508,2,PG,1,100,14283
1709872312.290820,740211.000,55508,2,PG,1,100,14269
1709872312.330819,740251.000,55526,3,PG,1,100,14284
1709872312.370818,740291.000,55526,3,PG,1,100,14275
1709872312.410817,740331.000,55526,3,PG,1,100,14272
1709872312.450817,740371.000,55541,2,PG,1,100,14258
1709872312.490816,740411.000,55541,2,PG,1,100,14257
1709872312.530815,740451.000,55558,3,PG,1,100,14264
1709872312.570815,740491.000,55558,3,PG,1,100,14267
1709872312.610814,740531.000,55558,3,PG,1,100,14261
1709872312.650813,740571.000,55575,2,PG,1,100,14261
1709872312.690812,740611.000,55575,2,PG,1,100,14260
1709872312.730812,740651.000,55591,3,PG,1,100,14271
1709872312.770811,740691.000,55591,3,PG,1,100,14267
1709872312.810810,740731.000,55591,3,PG,1,100,14261
1709872312.850810,740771.000,55607,2,PG,1,100,14264
1709872312.890809,740811.000,55607,2,PG,1,100,14271
1709872312.930808,740851.000,55625,3,PG,1,100,14276
1709872312.970808,740891.000,55625,3,PG,1,100,14280
1709872313.010807,740931.000,55625,3,PG,1,100,14267
1709872313.050806,740971.000,55642,2,PG,1,100,14253
1709872313.090805,741011.000,55642,2,PG,1,100,14265
1709872313.130805,741051.000,55658,3,PG,1,100,14261
1709872313.170804,741091.000,55658,3,PG,1,100,14253
1709872313.210803,741131.000,55658,3,PG,1,100,14253
1709872313.250803,741171.000,55674,2,PG,1,100,14256
1709872313.290802,741211.000,55674,2,PG,1,100,14258
1709872313.330801,741251.000,55690,3,PG,1,100,14261
1709872313.370800,741291.000,55690,3,PG,1,100,14264
1709872313.410800,741331.000,55690,3,PG,1,100,14267
1709872313.450799,741371.000,55707,3,PG,1,100,14268
1709872313.490798,741411.000,55707,3,PG,1,100,14263
1709872313.530797,741451.000,55707,3,PG,1,100,14264
1709872313.570797,741491.000,55724,2,PG,1,100,14265
1709872313.610796,741531.000,55724,2,PG,1,100,14280
1709872313.650795,741571.000,55747,4,PG,1,100,14281
1709872313.690794,741611.000,55747,4,PG,1,100,14276
1709872313.730794,741651.000,55747,4,PG,1,100,14278
1709872313.770793,741691.000,55747,4,PG,1,100,14280
1709872313.810792,741731.000,55763,2,PG,1,100,14265
1709872313.850792,741771.000,55763,2,PG,1,100,14266
1709872313.895124,741815.333,55779,3,PG,1,100,14282
1709872313.939457,741859.667,55779,3,PG,1,100,14262
1709872313.983789,741904.000,55779,3,PG,1,100,14278
1709872314.024289,741944.500,55795,2,PG,1,100,14265
1709872314.064788,741985.000,55795,2,PG,1,100,14278
1709872314.104787,742025.000,55814,3,PG,1,100,14266
1709872314.144786,742065.000,55814,3,PG,1,100,14270
1709872314.184786,742105.000,55814,3,PG,1,100,14289
1709872314.224285,742144.500,55831,2,PG,1,100,14285
1709872314.263784,742184.000,55831,2,PG,1,100,14281
1709872314.303783,742224.000,55846,3,PG,1,100,14274
1709872314.343783,742264.000,55846,3,PG,1,100,14277
1709872314.383782,742304.000,55846,3,PG,1,100,14277
1709872314.423781,742344.000,55862,2,PG,1,100,14255
1709872314.463781,742384.000,55862,2,PG,1,100,14258
1709872314.503780,742424.000,55882,3,PG,1,100,14263
1709872314.543779,742464.000,55882,3,PG,1,100,14261
1709872314.583779,742504.000,55882,3,PG,1,100,14257
1709872314.623778,742544.000,55898,2,PG,1,100,14253
1709872314.663777,742584.000,55898,2,PG,1,100,14248
1709872314.703776,742624.000,55914,3,PG,1,100,14253
1709872314.743776,742664.000,55914,3,PG,1,100,14271
1709872314.783775,742704.000,55914,3,PG,1,100,14273
1709872314.823774,742744.000,55929,2,PG,1,100,14277
1709872314.863774,742784.000,55929,2,PG,1,100,14281
1709872314.903773,742824.000,55947,3,PG,1,100,14273
1709872314.943772,742864.000,55947,3,PG,1,100,14272
1709872314.983771,742904.000,55947,3,PG,1,100,14274
1709872315.023771,742944.000,55963,2,PG,1,100,14271
1709872315.063770,742984.000,55963,2,PG,1,100,14247
1709872315.103769,743024.000,55981,3,PG,1,100,14247
1709872315.143769,743064.000,55981,3,PG,1,100,14244
1709872315.183768,743104.000,55981,3,PG,1,100,14242
1709872315.223767,743144.000,55999,3,PG,1,100,14256
1709872315.263766,743184.000,55999,3,PG,1,100,14254
1709872315.303766,743224.000,55999,3,PG,1,100,14247
1709872315.343765,743264.000,56016,2,PG,1,100,14244
1709872315.383764,743304.000,56016,2,PG,1,100,14241
1709872315.423764,743344.000,56032,3,PG,1,100,14249
1709872315.463763,743384.000,56032,3,PG,1,100,14254
1709872315.503762,743424.000,56032,3,PG,1,100,14255
1709872315.543761,743464.000,56050,2,PG,1,100,14258
1709872315.583760,743504.000,56050,2,PG,1,100,14276
1709872315.623760,743544.000,56064,3,PG,1,100,14266
1709872315.663759,743584.000,56064,3,PG,1,100,14266
1709872315.703758,743624.000,56064,3,PG,1,100,14250
1709872315.743758,743664.000,56081,2,PG,1,100,14251
1709872315.783757,743704.000,56081,2,PG,1,100,14246
1709872315.823756,743744.000,56100,3,PG,1,100,14248
1709872315.863755,743784.000,56100,3,PG,1,100,14241
1709872315.903755,743824.000,56100,3,PG,1,100,14249
1709872315.943754,743864.000,56117,2,PG,1,100,14257
1709872315.983753,743904.000,56117,2,PG,1,100,14259
1709872316.023753,743944.000,56131,3,PG,1,100,14255
1709872316.063752,743984.000,56131,3,PG,1,100,14246
1709872316.103751,744024.000,56131,3,PG,1,100,14246
1709872316.143750,744064.000,56150,2,PG,1,100,14257
1709872316.183750,744104.000,56150,2,PG,1,100,14264
1709872316.223749,744144.000,56167,3,PG,1,100,14248
1709872316.263748,744184.000,56167,3,PG,1,100,14257
1709872316.303748,744224.000,56167,3,PG,1,100,14262
1709872316.343747,744264.000,56184,2,PG,1,100,14280
1709872316.383746,744304.000,56184,2,PG,1,100,14281
1709872316.423746,744344.000,56198,3,PG,1,100,14272
1709872316.463745,744384.000,56198,3,PG,1,100,14253
1709872316.503744,744424.000,56198,3,PG,1,100,14249
1709872316.543743,744464.000,56218,3,PG,1,100,14253
1709872316.583743,744504.000,56218,3,PG,1,100,14264
1709872316.623742,744544.000,56218,3,PG,1,100,14263
1709872316.663741,744584.000,56234,2,PG,1,100,14265
1709872316.703741,744624.000,56234,2,PG,1,100,14266
1709872316.743740,744664.000,56251,3,PG,1,100,14253
1709872316.783739,744704.000,56251,3,PG,1,100,14254
1709872316.823738,744744.000,56251,3,PG,1,100,14258
1709872316.863738,744784.000,56268,2,PG,1,100,14267
1709872316.903737,744824.000,56268,2,PG,1,100,14262
1709872316.943736,744864.000,56285,3,PG,1,100,14279
1709872316.983736,744904.000,56285,3,PG,1,100,14291
1709872317.023735,744944.000,56285,3,PG,1,100,14287
1709872317.063734,744984.000,56301,2,PG,1,100,14278
1709872317.103733,745024.000,56301,2,PG,1,100,14279
1709872317.143733,745064.000,56318,3,PG,1,100,14262
1709872317.183732,745104.000,56318,3,PG,1,100,14258
1709872317.223731,745144.000,56318,3,PG,1,100,14258
1709872317.263731,745184.000,56334,2,PG,1,100,14260
1709872317.303730,745224.000,56334,2,PG,1,100,14255
1709872317.343729,745264.000,56350,3,PG,1,100,14268
1709872317.383728,745304.000,56350,3,PG,1,100,14267
1709872317.423728,745344.000,56350,3,PG,1,100,14261
1709872317.463727,745384.000,56366,2,PG,1,100,14264
1709872317.503726,745424.000,56366,2,PG,1,100,14261
1709872317.543725,745464.000,56384,3,PG,1,100,14274
1709872317.583725,745504.000,56384,3,PG,1,100,14274
1709872317.623724,745544.000,56384,3,PG,1,100,14274
1709872317.663723,745584.000,56400,2,PG,1,100,14285
1709872317.703722,745624.000,56400,2,PG,1,100,14287
1709872317.743722,745664.000,56415,3,PG,1,100,14293
1709872317.783721,745704.000,56415,3,PG,1,100,14286
1709872317.823720,745744.000,56415,3,PG,1,100,14263
1709872317.863720,745784.000,56432,3,PG,1,100,14259
1709872317.903719,745824.000,56432,3,PG,1,100,14261
1709872317.943718,745864.000,56432,3,PG,1,100,14264
1709872317.983717,745904.000,56449,2,PG,1,100,14270
1709872318.023717,745944.000,56449,2,PG,1,100,14269
1709872318.063716,745984.000,56465,3,PG,1,100,14268
1709872318.103715,746024.000,56465,3,PG,1,100,14271
1709872318.143715,746064.000,56465,3,PG,1,100,14265
1709872318.183714,746104.000,56483,2,PG,1,100,14277
1709872318.223713,746144.000,56483,2,PG,1,100,14273
1709872318.263712,746184.000,56499,3,PG,1,100,14273
1709872318.303712,746224.000,56499,3,PG,1,100,14287
1709872318.343711,746264.000,56499,3,PG,1,100,14283
1709872318.383710,746304.000,56516,2,PG,1,100,14279
1709872318.423710,746344.000,56516,2,PG,1,100,14274
1709872318.463709,746384.000,56532,3,PG,1,100,14277
1709872318.503708,746424.000,56532,3,PG,1,100,14263
1709872318.543708,746464.000,56532,3,PG,1,100,14264
1709872318.583707,746504.000,56548,2,PG,1,100,14262
1709872318.623706,746544.000,56548,2,PG,1,100,14264
1709872318.663705,746584.000,56564,3,PG,1,100,14256
1709872318.703705,746624.000,56564,3,PG,1,100,14267
1709872318.743704,746664.000,56564,3,PG,1,100,14266
1709872318.783703,746704.000,56586,3,PG,1,100,14269
1709872318.823703,746744.000,56586,3,PG,1,100,14265
1709872318.863702,746784.000,56586,3,PG,1,100,14264
1709872318.903701,746824.000,56603,4,PG,1,100,14248
1709872318.943700,746864.000,56603,4,PG,1,100,14266
1709872318.983700,746904.000,56603,4,PG,1,100,14262
1709872319.023699,746944.000,56603,4,PG,1,100,14278
1709872319.063698,746984.000,56620,3,PG,1,100,14287
1709872319.103698,747024.000,56620,3,PG,1,100,14273
1709872319.143697,747064.000,56620,3,PG,1,100,14274
1709872319.183696,747104.000,56637,2,PG,1,100,14253
1709872319.223695,747144.000,56637,2,PG,1,100,14264
1709872319.263695,747184.000,56656,3,PG,1,100,14255
1709872319.303694,747224.000,56656,3,PG,1,100,14244
1709872319.343693,747264.000,56656,3,PG,1,100,14242
1709872319.383693,747304.000,56670,2,PG,1,100,14249
1709872319.423692,747344.000,56670,2,PG,1,100,14248
1709872319.463691,747384.000,56687,3,PG,1,100,14247
1709872319.503690,747424.000,56687,3,PG,1,100,14243
1709872319.543689,747464.000,56687,3,PG,1,100,14265
1709872319.583689,747504.000,56704,3,PG,1,100,14262
1709872319.623688,747544.000,56704,3,PG,1,100,14271
1709872319.663687,747584.000,56704,3,PG,1,100,14253
1709872319.703687,747624.000,56721,2,PG,1,100,14270
1709872319.743686,747664.000,56721,2,PG,1,100,14262
1709872319.790185,747710.500,56738,2,PG,1,100,14271
1709872319.836684,747757.000,56738,2,PG,1,100,14258
1709872319.876683,747797.000,56757,3,PG,1,100,14264
1709872319.916683,747837.000,56757,3,PG,1,100,14262
1709872319.956682,747877.000,56757,3,PG,1,100,14253
1709872319.996681,747917.000,56773,2,PG,1,100,14251
1709872320.036681,747957.000,56773,2,PG,1,100,14245
1709872320.076680,747997.000,56790,3,PG,1,100,14239
1709872320.116679,748037.000,56790,3,PG,1,100,14261
1709872320.156679,748077.000,56790,3,PG,1,100,14255
1709872320.196678,748117.000,56807,2,PG,1,100,14246
1709872320.236677,748157.000,56807,2,PG,1,100,14245
1709872320.276676,748197.000,56828,3,PG,1,100,14254
1709872320.316676,748237.000,56828,3,PG,1,100,14250
1709872320.356675,748277.000,56828,3,PG,1,100,14252
1709872320.396674,748317.000,56844,3,PG,1,100,14262
1709872320.436674,748357.000,56844,3,PG,1,100,14261
1709872320.476673,748397.000,56844,3,PG,1,100,14251
1709872320.516672,748437.000,56862,2,PG,1,100,14254
1709872320.556671,748477.000,56862,2,PG,1,100,14256
1709872320.596671,748517.000,56878,3,PG,1,100,14237
1709872320.636670,748557.000,56878,3,PG,1,100,14254
1709872320.676669,748597.000,56878,3,PG,1,100,14252
1709872320.716669,748637.000,56893,2,PG,1,100,14230
1709872320.756668,748677.000,56893,2,PG,1,100,14240
1709872320.796667,748717.000,56909,3,PG,1,100,14243
1709872320.836666,748757.000,56909,3,PG,1,100,14247
1709872320.876666,748797.000,56909,3,PG,1,100,14237
1709872320.916665,748837.000,56927,2,PG,1,100,14224
1709872320.956664,748877.000,56927,2,PG,1,100,14242
1709872320.996664,748917.000,56943,3,PG,1,100,14260
1709872321.036663,748957.000,56943,3,PG,1,100,14252
1709872321.076662,748997.000,56943,3,PG,1,100,14250
1709872321.116661,749037.000,56960,2,PG,1,100,14245
1709872321.156661,749077.000,56960,2,PG,1,100,14243
1709872321.196660,749117.000,56977,3,PG,1,100,14247
1709872321.236659,749157.000,56977,3,PG,1,100,14239
1709872321.276659,749197.000,56977,3,PG,1,100,14224
1709872321.316658,749237.000,56994,2,PG,1,100,14240
1709872321.356657,749277.000,56994,2,PG,1,100,14236
1709872321.396656,749317.000,57010,3,PG,1,100,14229
1709872321.436656,749357.000,57010,3,PG,1,100,14210
1709872321.476655,749397.000,57010,3,PG,1,100,14214
1709872321.516654,749437.000,57026,2,PG,1,100,14226
1709872321.556653,749477.000,57026,2,PG,1,100,14228
1709872321.596653,749517.000,57042,3,PG,1,100,14240
1709872321.636652,749557.000,57042,3,PG,1,100,14230
1709872321.676651,749597.000,57042,3,PG,1,100,14242
1709872321.716650,749637.000,57061,2,PG,1,100,14248
1709872321.756650,749677.000,57061,2,PG,1,100,14245
1709872321.796649,749717.000,57077,3,PG,1,100,14231
1709872321.836648,749757.000,57077,3,PG,1,100,14223
1709872321.876648,749797.000,57077,3,PG,1,100,14223
1709872321.916647,749837.000,57094,3,PG,1,100,14216
1709872321.956646,749877.000,57094,3,PG,1,100,14204
1709872321.996646,749917.000,57094,3,PG,1,100,14211
1709872322.036645,749957.000,57109,2,PG,1,100,14217
1709872322.076644,749997.000,57109,2,PG,1,100,14211
1709872322.116643,750037.000,57126,3,PG,1,100,14210
1709872322.156643,750077.000,57126,3,PG,1,100,14207
1709872322.196642,750117.000,57126,3,PG,1,100,14208
1709872322.236641,750157.000,57145,2,PG,1,100,14214
1709872322.276641,750197.000,57145,2,PG,1,100,14229
1709872322.316640,750237.000,57162,3,PG,1,100,14228
1709872322.356639,750277.000,57162,3,PG,1,100,14222
1709872322.396638,750317.000,57162,3,PG,1,100,14220
1709872322.436638,750357.000,57176,2,PG,1,100,14235
1709872322.476637,750397.000,57176,2,PG,1,100,14215
1709872322.516636,750437.000,57194,3,PG,1,100,14210
1709872322.556636,750477.000,57194,3,PG,1,100,14199
1709872322.596635,750517.000,57194,3,PG,1,100,14190
1709872322.636634,750557.000,57212,2,PG,1,100,14198
1709872322.676633,750597.000,57212,2,PG,1,100,14199
1709872322.716633,750637.000,57229,3,PG,1,100,14192
1709872322.756632,750677.000,57229,3,PG,1,100,14208
1709872322.796631,750717.000,57229,3,PG,1,100,14212
1709872322.836631,750757.000,57244,2,PG,1,100,14193
1709872322.876630,750797.000,57244,2,PG,1,100,14194
1709872322.916629,750837.000,57261,3,PG,1,100,14204
1709872322.956628,750877.000,57261,3,PG,1,100,14215
1709872322.996628,750917.000,57261,3,PG,1,100,14218
1709872323.036627,750957.000,57279,3,PG,1,100,14205
1709872323.076626,750997.000,57279,3,PG,1,100,14219
1709872323.116626,751037.000,57279,3,PG,1,100,14207
