LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1706146406.557191,1521166.000,54827,3,PR,1,100,92632
1706146406.597191,1521206.000,54827,3,PR,1,100,92613
1706146406.637191,1521246.000,54827,3,PR,1,100,92607
1706146406.677191,1521286.000,54847,2,PR,1,100,92603
1706146406.717191,1521326.000,54847,2,PR,1,100,92602
1706146406.757191,1521366.000,54865,3,PR,1,100,92622
1706146406.797191,1521406.000,54865,3,PR,1,100,92613
1706146406.837191,1521446.000,54865,3,PR,1,100,92607
1706146406.877191,1521486.000,54881,2,PR,1,100,92616
1706146406.917191,1521526.000,54881,2,PR,1,100,92612
1706146406.957191,1521566.000,54904,5,PR,1,100,92598
1706146406.997191,1521606.000,54904,5,PR,1,100,92574
1706146407.037191,1521646.000,54904,5,PR,1,100,92582
1706146407.077191,1521686.000,54904,5,PR,1,100,92586
1706146407.117191,1521726.000,54904,5,PR,1,100,92559
1706146407.157191,1521766.000,54921,3,PR,1,100,92583
1706146407.197191,1521806.000,54921,3,PR,1,100,92585
1706146407.237191,1521846.000,54921,3,PR,1,100,92555
1706146407.277191,1521886.000,54938,2,PR,1,100,92584
1706146407.317191,1521926.000,54938,2,PR,1,100,92569
1706146407.357191,1521966.000,54957,3,PR,1,100,92577
1706146407.397191,1522006.000,54957,3,PR,1,100,92567
1706146407.437191,1522046.000,54957,3,PR,1,100,92569
1706146407.477191,1522086.000,54972,2,PR,1,100,92588
1706146407.517191,1522126.000,54972,2,PR,1,100,92582
1706146407.557191,1522166.000,54988,3,PR,1,100,92590
1706146407.597191,1522206.000,54988,3,PR,1,100,92583
1706146407.637191,1522246.000,54988,3,PR,1,100,92570
1706146407.677191,1522286.000,55005,2,PR,1,100,92560
1706146407.717191,1522326.000,55005,2,PR,1,100,92573
1706146407.757191,1522366.000,55022,3,PR,1,100,92570
1706146407.797191,1522406.000,55022,3,PR,1,100,92560
1706146407.837191,1522446.000,55022,3,PR,1,100,92558
1706146407.877191,1522486.000,55038,2,PR,1,100,92562
1706146407.917191,1522526.000,55038,2,PR,1,100,92562
1706146407.957191,1522566.000,55056,3,PR,1,100,92559
1706146407.997191,1522606.000,55056,3,PR,1,100,92554
1706146408.037191,1522646.000,55056,3,PR,1,100,92568
1706146408.077191,1522686.000,55072,2,PR,1,100,92578
1706146408.117191,1522726.000,55072,2,PR,1,100,92579
1706146408.157191,1522766.000,55089,3,PR,1,100,92573
1706146408.197191,1522806.000,55089,3,PR,1,100,92584
1706146408.237191,1522846.000,55089,3,PR,1,100,92583
1706146408.277191,1522886.000,55106,3,PR,1,100,92576
1706146408.317191,1522926.000,55106,3,PR,1,100,92562
1706146408.357191,1522966.000,55106,3,PR,1,100,92566
1706146408.397191,1523006.000,55121,2,PR,1,100,92560
1706146408.437191,1523046.000,55121,2,PR,1,100,92548
1706146408.477191,1523086.000,55137,3,PR,1,100,92553
1706146408.517191,1523126.000,55137,3,PR,1,100,92566
1706146408.557191,1523166.000,55137,3,PR,1,100,92553
1706146408.597191,1523206.000,55155,2,PR,1,100,92566
1706146408.637191,1523246.000,55155,2,PR,1,100,92551
1706146408.677191,1523286.000,55171,2,PR,1,100,92547
1706146408.717191,1523326.000,55171,2,PR,1,100,92541
1706146408.761524,1523370.333,55188,3,PR,1,100,92555
1706146408.805858,1523414.667,55188,3,PR,1,100,92563
1706146408.850191,1523459.000,55188,3,PR,1,100,92571
1706146408.890191,1523499.000,55204,2,PR,1,100,92570
1706146408.930191,1523539.000,55204,2,PR,1,100,92574
1706146408.970191,1523579.000,55222,3,PR,1,100,92565
1706146409.010191,1523619.000,55222,3,PR,1,100,92552
1706146409.050191,1523659.000,55222,3,PR,1,100,92544
1706146409.090191,1523699.000,55238,3,PR,1,100,92568
1706146409.130191,1523739.000,55238,3,PR,1,100,92553
1706146409.170191,1523779.000,55238,3,PR,1,100,92547
1706146409.210191,1523819.000,55255,2,PR,1,100,92563
1706146409.250191,1523859.000,55255,2,PR,1,100,92559
1706146409.290191,1523899.000,55272,3,PR,1,100,92543
1706146409.330191,1523939.000,55272,3,PR,1,100,92546
1706146409.370191,1523979.000,55272,3,PR,1,100,92557
1706146409.410191,1524019.000,55289,2,PR,1,100,92554
1706146409.450191,1524059.000,55289,2,PR,1,100,92566
1706146409.490191,1524099.000,55307,3,PR,1,100,92556
1706146409.530191,1524139.000,55307,3,PR,1,100,92566
1706146409.570191,1524179.000,55307,3,PR,1,100,92559
1706146409.610191,1524219.000,55324,2,PR,1,100,92573
1706146409.650191,1524259.000,55324,2,PR,1,100,92563
1706146409.690191,1524299.000,55341,3,PR,1,100,92570
1706146409.730191,1524339.000,55341,3,PR,1,100,92553
1706146409.770191,1524379.000,55341,3,PR,1,100,92557
1706146409.810191,1524419.000,55358,2,PR,1,100,92563
1706146409.850191,1524459.000,55358,2,PR,1,100,92546
1706146409.890191,1524499.000,55374,3,PR,1,100,92556
1706146409.930191,1524539.000,55374,3,PR,1,100,92547
1706146409.970191,1524579.000,55374,3,PR,1,100,92558
1706146410.010191,1524619.000,55393,2,PR,1,100,92565
1706146410.050191,1524659.000,55393,2,PR,1,100,92564
1706146410.090191,1524699.000,55410,3,PR,1,100,92565
1706146410.130191,1524739.000,55410,3,PR,1,100,92566
1706146410.170191,1524779.000,55410,3,PR,1,100,92564
1706146410.210191,1524819.000,55427,3,PR,1,100,92566
1706146410.250191,1524859.000,55427,3,PR,1,100,92580
1706146410.290191,1524899.000,55427,3,PR,1,100,92578
