LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1706146442.526189,1557135.000,60837,3,GX,1,100,-0.153
1706146442.566189,1557175.000,60837,3,GX,1,100,-0.427
1706146442.606189,1557215.000,60854,2,GX,1,100,-0.397
1706146442.646189,1557255.000,60854,2,GX,1,100,-0.153
1706146442.686189,1557295.000,60871,3,GX,1,100,-0.183
1706146442.726189,1557335.000,60871,3,GX,1,100,-0.366
1706146442.766189,1557375.000,60871,3,GX,1,100,-0.580
1706146442.806189,1557415.000,60887,2,GX,1,100,-0.549
1706146442.846189,1557455.000,60887,2,GX,1,100,-0.305
1706146442.886189,1557495.000,60912,4,GX,1,100,-0.275
1706146442.926189,1557535.000,60912,4,GX,1,100,-0.305
1706146442.966189,1557575.000,60912,4,GX,1,100,-0.244
1706146443.006189,1557615.000,60912,4,GX,1,100,-0.305
1706146443.046189,1557655.000,60930,3,GX,1,100,-0.458
1706146443.086189,1557695.000,60930,3,GX,1,100,-0.427
1706146443.126189,1557735.000,60930,3,GX,1,100,-0.336
1706146443.166189,1557775.000,60947,2,GX,1,100,-0.275
1706146443.206189,1557815.000,60947,2,GX,1,100,-0.336
1706146443.246189,1557855.000,60964,3,GX,1,100,-0.397
1706146443.286189,1557895.000,60964,3,GX,1,100,-0.427
1706146443.326189,1557935.000,60964,3,GX,1,100,-0.305
1706146443.366189,1557975.000,60979,2,GX,1,100,-0.183
1706146443.406189,1558015.000,60979,2,GX,1,100,-0.244
1706146443.446189,1558055.000,60995,3,GX,1,100,-0.458
1706146443.486189,1558095.000,60995,3,GX,1,100,-0.580
1706146443.526189,1558135.000,60995,3,GX,1,100,-0.488
1706146443.566189,1558175.000,61012,2,GX,1,100,-0.214
1706146443.606189,1558215.000,61012,2,GX,1,100,-0.183
1706146443.646189,1558255.000,61033,3,GX,1,100,-0.244
1706146443.686189,1558295.000,61033,3,GX,1,100,-0.183
1706146443.726189,1558335.000,61033,3,GX,1,100,-0.336
1706146443.766189,1558375.000,61049,2,GX,1,100,-0.458
1706146443.806189,1558415.000,61049,2,GX,1,100,-0.366
1706146443.841856,1558450.667,61064,3,GX,1,100,-0.244
1706146443.877522,1558486.333,61064,3,GX,1,100,-0.366
1706146443.913189,1558522.000,61064,3,GX,1,100,-0.427
1706146443.953189,1558562.000,61084,3,GX,1,100,-0.458
1706146443.993189,1558602.000,61084,3,GX,1,100,-0.336
1706146444.033189,1558642.000,61084,3,GX,1,100,-0.214
1706146444.073189,1558682.000,61100,2,GX,1,100,-0.214
1706146444.113189,1558722.000,61100,2,GX,1,100,-0.397
1706146444.153189,1558762.000,61117,3,GX,1,100,-0.397
1706146444.193189,1558802.000,61117,3,GX,1,100,-0.366
1706146444.233189,1558842.000,61117,3,GX,1,100,-0.610
1706146444.273189,1558882.000,61132,2,GX,1,100,-0.641
1706146444.313189,1558922.000,61132,2,GX,1,100,-0.458
1706146444.353189,1558962.000,61149,3,GX,1,100,-0.427
1706146444.393189,1559002.000,61149,3,GX,1,100,-0.305
1706146444.433189,1559042.000,61149,3,GX,1,100,0.031
1706146444.473189,1559082.000,61167,3,GX,1,100,0.000
1706146444.513189,1559122.000,61167,3,GX,1,100,-0.214
1706146444.553189,1559162.000,61167,3,GX,1,100,-0.275
1706146444.593189,1559202.000,61187,2,GX,1,100,-0.519
1706146444.633189,1559242.000,61187,2,GX,1,100,-0.427
1706146444.673189,1559282.000,61201,3,GX,1,100,-0.397
1706146444.713189,1559322.000,61201,3,GX,1,100,-0.214
1706146444.753189,1559362.000,61201,3,GX,1,100,-0.244
1706146444.793189,1559402.000,61218,2,GX,1,100,-0.275
1706146444.833189,1559442.000,61218,2,GX,1,100,-0.366
1706146444.873189,1559482.000,61234,3,GX,1,100,-0.305
1706146444.913189,1559522.000,61234,3,GX,1,100,-0.214
1706146444.953189,1559562.000,61234,3,GX,1,100,-0.122
1706146444.993189,1559602.000,61252,2,GX,1,100,-0.305
1706146445.033189,1559642.000,61252,2,GX,1,100,-0.549
1706146445.073189,1559682.000,61266,3,GX,1,100,-0.336
1706146445.113189,1559722.000,61266,3,GX,1,100,-0.183
1706146445.153189,1559762.000,61266,3,GX,1,100,-0.397
1706146445.193189,1559802.000,61285,2,GX,1,100,-0.427
1706146445.233189,1559842.000,61285,2,GX,1,100,-0.214
1706146445.273189,1559882.000,61302,3,GX,1,100,-0.153
1706146445.313189,1559922.000,61302,3,GX,1,100,-0.519
1706146445.353189,1559962.000,61302,3,GX,1,100,-0.702
1706146445.393189,1560002.000,61319,2,GX,1,100,-0.458
1706146445.433189,1560042.000,61319,2,GX,1,100,-0.244
1706146445.473189,1560082.000,61333,3,GX,1,100,-0.214
1706146445.513189,1560122.000,61333,3,GX,1,100,-0.214
1706146445.553189,1560162.000,61333,3,GX,1,100,-0.275
1706146445.593189,1560202.000,61353,3,GX,1,100,-0.397
1706146445.633189,1560242.000,61353,3,GX,1,100,-0.458
1706146445.673189,1560282.000,61353,3,GX,1,100,-0.214
1706146445.712689,1560321.500,61369,2,GX,1,100,-0.214
1706146445.752189,1560361.000,61369,2,GX,1,100,-0.397
1706146445.792189,1560401.000,61386,3,GX,1,100,-0.580
1706146445.832189,1560441.000,61386,3,GX,1,100,-0.397
1706146445.872189,1560481.000,61386,3,GX,1,100,-0.183
1706146445.905689,1560514.500,61401,2,GX,1,100,-0.305
1706146445.939189,1560548.000,61401,2,GX,1,100,-0.397
1706146445.979189,1560588.000,61420,3,GX,1,100,-0.275
1706146446.019189,1560628.000,61420,3,GX,1,100,-0.305
1706146446.059189,1560668.000,61420,3,GX,1,100,-0.336
1706146446.099189,1560708.000,61438,3,GX,1,100,-0.458
1706146446.139189,1560748.000,61438,3,GX,1,100,-0.488
1706146446.179189,1560788.000,61438,3,GX,1,100,-0.397
1706146446.219189,1560828.000,61455,2,GX,1,100,-0.275
1706146446.259189,1560868.000,61455,2,GX,1,100,-0.397
1706146446.299189,1560908.000,61472,3,GX,1,100,-0.397
1706146446.339189,1560948.000,61472,3,GX,1,100,-0.305
1706146446.379189,1560988.000,61472,3,GX,1,100,-0.305
1706146446.419189,1561028.000,61489,2,GX,1,100,-0.366
1706146446.459189,1561068.000,61489,2,GX,1,100,-0.275
1706146446.499189,1561108.000,61505,3,GX,1,100,-0.275
1706146446.539189,1561148.000,61505,3,GX,1,100,-0.336
1706146446.579189,1561188.000,61505,3,GX,1,100,-0.275
1706146446.619189,1561228.000,61523,2,GX,1,100,-0.305
1706146446.659189,1561268.000,61523,2,GX,1,100,-0.244
1706146446.699189,1561308.000,61543,3,GX,1,100,-0.366
1706146446.739189,1561348.000,61543,3,GX,1,100,-0.488
1706146446.779189,1561388.000,61543,3,GX,1,100,-0.549
1706146446.819189,1561428.000,61560,2,GX,1,100,-0.549
1706146446.859189,1561468.000,61560,2,GX,1,100,-0.458
1706146446.899189,1561508.000,61577,3,GX,1,100,-0.244
1706146446.939189,1561548.000,61577,3,GX,1,100,-0.153
1706146446.979189,1561588.000,61577,3,GX,1,100,-0.244
1706146447.019189,1561628.000,61594,2,GX,1,100,-0.183
1706146447.059189,1561668.000,61594,2,GX,1,100,-0.244
1706146447.099189,1561708.000,61612,3,GX,1,100,-0.305
1706146447.139189,1561748.000,61612,3,GX,1,100,-0.336
1706146447.179189,1561788.000,61612,3,GX,1,100,-0.519
1706146447.219189,1561828.000,61627,2,GX,1,100,-0.458
1706146447.259189,1561868.000,61627,2,GX,1,100,-0.244
1706146447.299189,1561908.000,61644,4,GX,1,100,-0.183
1706146447.339189,1561948.000,61644,4,GX,1,100,-0.305
1706146447.379189,1561988.000,61644,4,GX,1,100,-0.397
1706146447.419189,1562028.000,61644,4,GX,1,100,-0.458
1706146447.459189,1562068.000,61661,2,GX,1,100,-0.305
1706146447.499189,1562108.000,61661,2,GX,1,100,0.000
1706146447.539189,1562148.000,61677,3,GX,1,100,-0.244
1706146447.579189,1562188.000,61677,3,GX,1,100,-0.641
1706146447.619189,1562228.000,61677,3,GX,1,100,-0.732
1706146447.659189,1562268.000,61699,3,GX,1,100,-0.397
1706146447.699189,1562308.000,61699,3,GX,1,100,-0.153
1706146447.739189,1562348.000,61699,3,GX,1,100,-0.214
1706146447.772689,1562381.500,61714,2,GX,1,100,-0.336
1706146447.806189,1562415.000,61714,2,GX,1,100,-0.488
1706146447.846189,1562455.000,61730,3,GX,1,100,-0.458
1706146447.886189,1562495.000,61730,3,GX,1,100,-0.244
1706146447.926189,1562535.000,61730,3,GX,1,100,-0.122
1706146447.966189,1562575.000,61751,5,GX,1,100,-0.275
1706146448.006189,1562615.000,61751,5,GX,1,100,-0.427
1706146448.046189,1562655.000,61751,5,GX,1,100,-0.336
1706146448.086189,1562695.000,61751,5,GX,1,100,-0.214
1706146448.126189,1562735.000,61751,5,GX,1,100,-0.214
1706146448.166188,1562775.000,61765,2,GX,1,100,-0.488
1706146448.206189,1562815.000,61765,2,GX,1,100,-0.580
1706146448.246189,1562855.000,61783,3,GX,1,100,-0.366
1706146448.286189,1562895.000,61783,3,GX,1,100,-0.061
1706146448.326189,1562935.000,61783,3,GX,1,100,-0.153
1706146448.366189,1562975.000,61799,2,GX,1,100,-0.580
1706146448.406188,1563015.000,61799,2,GX,1,100,-0.610
1706146448.446188,1563055.000,61818,3,GX,1,100,-0.153
1706146448.486189,1563095.000,61818,3,GX,1,100,-0.153
1706146448.526189,1563135.000,61818,3,GX,1,100,-0.397
1706146448.566189,1563175.000,61835,2,GX,1,100,-0.397
1706146448.606189,1563215.000,61835,2,GX,1,100,-0.458
1706146448.646188,1563255.000,61854,3,GX,1,100,-0.458
1706146448.686188,1563295.000,61854,3,GX,1,100,-0.397
1706146448.726189,1563335.000,61854,3,GX,1,100,-0.366
1706146448.766189,1563375.000,61870,2,GX,1,100,-0.366
1706146448.806189,1563415.000,61870,2,GX,1,100,-0.214
1706146448.846189,1563455.000,61887,3,GX,1,100,-0.153
1706146448.886189,1563495.000,61887,3,GX,1,100,-0.275
1706146448.926188,1563535.000,61887,3,GX,1,100,-0.488
1706146448.965688,1563574.500,61903,2,GX,1,100,-0.427
1706146449.005188,1563614.000,61903,2,GX,1,100,-0.214
1706146449.045522,1563654.333,61919,3,GX,1,100,-0.183
1706146449.085855,1563694.667,61919,3,GX,1,100,-0.305
1706146449.126189,1563735.000,61919,3,GX,1,100,-0.610
1706146449.165855,1563774.667,61935,3,GX,1,100,-0.549
1706146449.205522,1563814.333,61935,3,GX,1,100,-0.214
1706146449.245188,1563854.000,61935,3,GX,1,100,-0.153
1706146449.285688,1563894.500,61953,2,GX,1,100,-0.244
1706146449.326189,1563935.000,61953,2,GX,1,100,-0.397
1706146449.365855,1563974.667,61973,3,GX,1,100,-0.488
1706146449.405522,1564014.333,61973,3,GX,1,100,-0.336
1706146449.445189,1564054.000,61973,3,GX,1,100,-0.214
1706146449.485188,1564094.000,61988,2,GX,1,100,-0.275
1706146449.525188,1564134.000,61988,2,GX,1,100,-0.397
1706146449.565188,1564174.000,62007,3,GX,1,100,-0.488
1706146449.605189,1564214.000,62007,3,GX,1,100,-0.488
1706146449.645189,1564254.000,62007,3,GX,1,100,-0.183
1706146449.685189,1564294.000,62024,2,GX,1,100,-0.061
1706146449.725188,1564334.000,62024,2,GX,1,100,-0.336
1706146449.760855,1564369.667,62042,3,GX,1,100,-0.458
1706146449.796522,1564405.333,62042,3,GX,1,100,-0.305
1706146449.832188,1564441.000,62042,3,GX,1,100,-0.275
1706146449.872189,1564481.000,62057,3,GX,1,100,-0.366
1706146449.912189,1564521.000,62057,3,GX,1,100,-0.458
1706146449.952188,1564561.000,62057,3,GX,1,100,-0.427
1706146449.992188,1564601.000,62074,2,GX,1,100,-0.336
1706146450.032188,1564641.000,62074,2,GX,1,100,-0.366
1706146450.072188,1564681.000,62091,3,GX,1,100,-0.488
1706146450.112189,1564721.000,62091,3,GX,1,100,-0.336
1706146450.152189,1564761.000,62091,3,GX,1,100,-0.305
1706146450.192189,1564801.000,62111,2,GX,1,100,-0.305
1706146450.232188,1564841.000,62111,2,GX,1,100,-0.244
1706146450.272188,1564881.000,62127,3,GX,1,100,-0.244
1706146450.312188,1564921.000,62127,3,GX,1,100,-0.397
1706146450.352188,1564961.000,62127,3,GX,1,100,-0.488
1706146450.392189,1565001.000,62145,2,GX,1,100,-0.580
1706146450.432189,1565041.000,62145,2,GX,1,100,-0.519
1706146450.472188,1565081.000,62162,3,GX,1,100,-0.336
1706146450.512188,1565121.000,62162,3,GX,1,100,-0.214
1706146450.552188,1565161.000,62162,3,GX,1,100,-0.183
1706146450.592188,1565201.000,62181,2,GX,1,100,-0.214
1706146450.632188,1565241.000,62181,2,GX,1,100,-0.214
1706146450.672189,1565281.000,62196,3,GX,1,100,-0.305
1706146450.712188,1565321.000,62196,3,GX,1,100,-0.305
1706146450.752188,1565361.000,62196,3,GX,1,100,-0.244
1706146450.792188,1565401.000,62214,3,GX,1,100,-0.275
1706146450.832188,1565441.000,62214,3,GX,1,100,-0.397
1706146450.872188,1565481.000,62214,3,GX,1,100,-0.488
1706146450.912189,1565521.000,62231,2,GX,1,100,-0.519
1706146450.952188,1565561.000,62231,2,GX,1,100,-0.366
1706146450.992188,1565601.000,62252,3,GX,1,100,-0.153
1706146451.032188,1565641.000,62252,3,GX,1,100,-0.214
1706146451.072188,1565681.000,62252,3,GX,1,100,-0.397
1706146451.112188,1565721.000,62268,2,GX,1,100,-0.458
1706146451.152188,1565761.000,62268,2,GX,1,100,-0.275
1706146451.192189,1565801.000,62283,3,GX,1,100,-0.153
1706146451.232188,1565841.000,62283,3,GX,1,100,-0.275
1706146451.272188,1565881.000,62283,3,GX,1,100,-0.305
1706146451.312188,1565921.000,62303,2,GX,1,100,-0.244
1706146451.352188,1565961.000,62303,2,GX,1,100,-0.458
1706146451.392188,1566001.000,62319,3,GX,1,100,-0.458
1706146451.432188,1566041.000,62319,3,GX,1,100,-0.488
1706146451.472188,1566081.000,62319,3,GX,1,100,-0.214
1706146451.512188,1566121.000,62336,2,GX,1,100,-0.122
1706146451.552188,1566161.000,62336,2,GX,1,100,-0.427
1706146451.587855,1566196.667,62351,3,GX,1,100,-0.702
1706146451.623522,1566232.333,62351,3,GX,1,100,-0.519
1706146451.659188,1566268.000,62351,3,GX,1,100,-0.397
1706146451.699188,1566308.000,62370,3,GX,1,100,-0.366
1706146451.739188,1566348.000,62370,3,GX,1,100,-0.214
1706146451.779188,1566388.000,62370,3,GX,1,100,-0.153
1706146451.819188,1566428.000,62388,2,GX,1,100,-0.427
1706146451.859188,1566468.000,62388,2,GX,1,100,-0.519
1706146451.899188,1566508.000,62408,3,GX,1,100,-0.305
1706146451.939188,1566548.000,62408,3,GX,1,100,-0.183
1706146451.979188,1566588.000,62408,3,GX,1,100,-0.153
1706146452.019188,1566628.000,62422,2,GX,1,100,-0.336
1706146452.059188,1566668.000,62422,2,GX,1,100,-0.488
1706146452.099188,1566708.000,62439,3,GX,1,100,-0.366
1706146452.139188,1566748.000,62439,3,GX,1,100,-0.122
1706146452.179188,1566788.000,62439,3,GX,1,100,-0.366
1706146452.219188,1566828.000,62455,2,GX,1,100,-0.458
1706146452.259188,1566868.000,62455,2,GX,1,100,-0.397
1706146452.299188,1566908.000,62473,3,GX,1,100,-0.244
1706146452.339188,1566948.000,62473,3,GX,1,100,-0.153
1706146452.379188,1566988.000,62473,3,GX,1,100,-0.397
1706146452.419188,1567028.000,62487,2,GX,1,100,-0.488
1706146452.459188,1567068.000,62487,2,GX,1,100,-0.275
1706146452.499188,1567108.000,62506,3,GX,1,100,-0.214
1706146452.539188,1567148.000,62506,3,GX,1,100,-0.397
1706146452.579188,1567188.000,62506,3,GX,1,100,-0.519
1706146452.619188,1567228.000,62525,3,GX,1,100,-0.397
1706146452.659188,1567268.000,62525,3,GX,1,100,-0.275
1706146452.699188,1567308.000,62525,3,GX,1,100,-0.336
1706146452.739188,1567348.000,62542,2,GX,1,100,-0.366
1706146452.779188,1567388.000,62542,2,GX,1,100,-0.397
1706146452.818855,1567427.667,62557,3,GX,1,100,-0.305
1706146452.858522,1567467.333,62557,3,GX,1,100,-0.305
1706146452.898188,1567507.000,62557,3,GX,1,100,-0.458
1706146452.938188,1567547.000,62574,2,GX,1,100,-0.458
1706146452.978188,1567587.000,62574,2,GX,1,100,-0.519
1706146453.018188,1567627.000,62592,3,GX,1,100,-0.488
1706146453.058188,1567667.000,62592,3,GX,1,100,-0.275
1706146453.098188,1567707.000,62592,3,GX,1,100,-0.153
1706146453.138438,1567747.250,62616,4,GX,1,100,-0.275
1706146453.178688,1567787.500,62616,4,GX,1,100,-0.336
1706146453.218938,1567827.750,62616,4,GX,1,100,-0.580
1706146453.259188,1567868.000,62616,4,GX,1,100,-0.580
1706146453.298688,1567907.500,62635,2,GX,1,100,-0.305
1706146453.338188,1567947.000,62635,2,GX,1,100,-0.092
1706146453.378188,1567987.000,62654,3,GX,1,100,-0.061
1706146453.418188,1568027.000,62654,3,GX,1,100,-0.458
1706146453.458188,1568067.000,62654,3,GX,1,100,-0.519
1706146453.498188,1568107.000,62668,2,GX,1,100,-0.275
1706146453.538188,1568147.000,62668,2,GX,1,100,-0.214
1706146453.578188,1568187.000,62686,3,GX,1,100,-0.458
1706146453.618188,1568227.000,62686,3,GX,1,100,-0.519
1706146453.658188,1568267.000,62686,3,GX,1,100,-0.397
1706146453.693855,1568302.667,62704,3,GX,1,100,-0.458
1706146453.729522,1568338.333,62704,3,GX,1,100,-0.366
1706146453.765188,1568374.000,62704,3,GX,1,100,-0.275
1706146453.805188,1568414.000,62721,2,GX,1,100,-0.366
1706146453.845188,1568454.000,62721,2,GX,1,100,-0.275
1706146453.885188,1568494.000,62735,3,GX,1,100,-0.122
1706146453.925188,1568534.000,62735,3,GX,1,100,-0.366
1706146453.965188,1568574.000,62735,3,GX,1,100,-0.610
1706146454.005188,1568614.000,62753,2,GX,1,100,-0.519
1706146454.045188,1568654.000,62753,2,GX,1,100,-0.214
1706146454.085188,1568694.000,62771,3,GX,1,100,-0.183
1706146454.125188,1568734.000,62771,3,GX,1,100,-0.336
1706146454.165188,1568774.000,62771,3,GX,1,100,-0.427
1706146454.205188,1568814.000,62788,2,GX,1,100,-0.366
1706146454.245188,1568854.000,62788,2,GX,1,100,-0.305
1706146454.285188,1568894.000,62804,3,GX,1,100,-0.519
1706146454.325188,1568934.000,62804,3,GX,1,100,-0.305
1706146454.365188,1568974.000,62804,3,GX,1,100,-0.244
1706146454.405188,1569014.000,62822,2,GX,1,100,-0.427
1706146454.445188,1569054.000,62822,2,GX,1,100,-0.427
1706146454.485188,1569094.000,62838,3,GX,1,100,-0.458
1706146454.525188,1569134.000,62838,3,GX,1,100,-0.336
1706146454.565188,1569174.000,62838,3,GX,1,100,-0.122
1706146454.605188,1569214.000,62858,2,GX,1,100,-0.275
1706146454.645188,1569254.000,62858,2,GX,1,100,-0.427
1706146454.685188,1569294.000,62874,3,GX,1,100,-0.397
1706146454.725188,1569334.000,62874,3,GX,1,100,-0.427
1706146454.765188,1569374.000,62874,3,GX,1,100,-0.305
1706146454.805188,1569414.000,62889,2,GX,1,100,-0.305
1706146454.845188,1569454.000,62889,2,GX,1,100,-0.397
1706146454.885188,1569494.000,62910,3,GX,1,100,-0.519
1706146454.925188,1569534.000,62910,3,GX,1,100,-0.488
1706146454.965188,1569574.000,62910,3,GX,1,100,-0.244
1706146455.005188,1569614.000,62927,3,GX,1,100,-0.153
1706146455.045188,1569654.000,62927,3,GX,1,100,-0.397
1706146455.085188,1569694.000,62927,3,GX,1,100,-0.488
1706146455.125188,1569734.000,62943,2,GX,1,100,-0.336
1706146455.165188,1569774.000,62943,2,GX,1,100,-0.122
1706146455.205188,1569814.000,62958,3,GX,1,100,-0.244
1706146455.245188,1569854.000,62958,3,GX,1,100,-0.427
1706146455.285188,1569894.000,62958,3,GX,1,100,-0.366
1706146455.325188,1569934.000,62975,2,GX,1,100,-0.305
1706146455.365188,1569974.000,62975,2,GX,1,100,-0.336
1706146455.405188,1570014.000,62992,3,GX,1,100,-0.275
1706146455.445188,1570054.000,62992,3,GX,1,100,-0.244
1706146455.485188,1570094.000,62992,3,GX,1,100,-0.336
1706146455.520855,1570129.667,63010,3,GX,1,100,-0.519
1706146455.556521,1570165.333,63010,3,GX,1,100,-0.549
1706146455.592188,1570201.000,63010,3,GX,1,100,0.183
1706146455.632188,1570241.000,63028,2,GX,1,100,2.960
1706146455.672188,1570281.000,63028,2,GX,1,100,2.289
1706146455.712188,1570321.000,63044,3,GX,1,100,0.610
1706146455.752188,1570361.000,63044,3,GX,1,100,0.763
1706146455.792188,1570401.000,63044,3,GX,1,100,-0.275
1706146455.832188,1570441.000,63061,2,GX,1,100,-1.282
1706146455.872188,1570481.000,63061,2,GX,1,100,-1.312
1706146455.912188,1570521.000,63078,3,GX,1,100,-0.977
1706146455.952188,1570561.000,63078,3,GX,1,100,-0.214
1706146455.992188,1570601.000,63078,3,GX,1,100,1.068
1706146456.032188,1570641.000,63093,2,GX,1,100,0.153
1706146456.072188,1570681.000,63093,2,GX,1,100,-1.038
1706146456.112188,1570721.000,63109,3,GX,1,100,-0.702
1706146456.152188,1570761.000,63109,3,GX,1,100,-0.916
1706146456.192188,1570801.000,63109,3,GX,1,100,0.580
1706146456.232188,1570841.000,63126,2,GX,1,100,1.038
1706146456.272188,1570881.000,63126,2,GX,1,100,-0.092
1706146456.312188,1570921.000,63143,3,GX,1,100,-0.824
1706146456.352188,1570961.000,63143,3,GX,1,100,-0.946
1706146456.392188,1571001.000,63143,3,GX,1,100,-0.793
1706146456.432188,1571041.000,63161,2,GX,1,100,-0.671
1706146456.472188,1571081.000,63161,2,GX,1,100,-0.793
1706146456.512188,1571121.000,63176,3,GX,1,100,-0.366
1706146456.552188,1571161.000,63176,3,GX,1,100,0.397
1706146456.592188,1571201.000,63176,3,GX,1,100,0.946
1706146456.632188,1571241.000,63194,3,GX,1,100,0.122
1706146456.672188,1571281.000,63194,3,GX,1,100,-0.275
1706146456.712188,1571321.000,63194,3,GX,1,100,-0.397
1706146456.751688,1571360.500,63212,2,GX,1,100,-0.671
1706146456.791188,1571400.000,63212,2,GX,1,100,-1.007
1706146456.831188,1571440.000,63229,3,GX,1,100,-1.099
1706146456.871188,1571480.000,63229,3,GX,1,100,-0.702
1706146456.911188,1571520.000,63229,3,GX,1,100,-0.061
1706146456.951188,1571560.000,63244,2,GX,1,100,-0.092
1706146456.991188,1571600.000,63244,2,GX,1,100,-0.214
1706146457.031188,1571640.000,63263,3,GX,1,100,-0.244
1706146457.071188,1571680.000,63263,3,GX,1,100,-0.732
1706146457.111188,1571720.000,63263,3,GX,1,100,-0.580
1706146457.151188,1571760.000,63279,2,GX,1,100,-0.763
1706146457.191188,1571800.000,63279,2,GX,1,100,-0.671
1706146457.231188,1571840.000,63297,3,GX,1,100,0.214
1706146457.271188,1571880.000,63297,3,GX,1,100,0.427
1706146457.311188,1571920.000,63297,3,GX,1,100,0.275
1706146457.351188,1571960.000,63311,2,GX,1,100,-0.122
1706146457.391188,1572000.000,63311,2,GX,1,100,-0.671
1706146457.431188,1572040.000,63328,3,GX,1,100,-0.214
1706146457.471188,1572080.000,63328,3,GX,1,100,-0.031
1706146457.511188,1572120.000,63328,3,GX,1,100,-0.244
1706146457.546855,1572155.667,63346,3,GX,1,100,-0.641
1706146457.582521,1572191.333,63346,3,GX,1,100,-0.580
1706146457.618188,1572227.000,63346,3,GX,1,100,-0.458
1706146457.658188,1572267.000,63364,2,GX,1,100,-0.336
1706146457.698188,1572307.000,63364,2,GX,1,100,-0.580
1706146457.738188,1572347.000,63378,3,GX,1,100,-0.732
1706146457.778188,1572387.000,63378,3,GX,1,100,-0.793
1706146457.818188,1572427.000,63378,3,GX,1,100,-0.702
1706146457.858188,1572467.000,63397,2,GX,1,100,-0.275
1706146457.898188,1572507.000,63397,2,GX,1,100,-0.061
1706146457.938188,1572547.000,63416,3,GX,1,100,0.000
1706146457.978188,1572587.000,63416,3,GX,1,100,0.092
1706146458.018188,1572627.000,63416,3,GX,1,100,-0.244
1706146458.058188,1572667.000,63433,2,GX,1,100,0.000
1706146458.098188,1572707.000,63433,2,GX,1,100,-0.061
1706146458.138188,1572747.000,63447,3,GX,1,100,-0.214
1706146458.178188,1572787.000,63447,3,GX,1,100,-0.183
1706146458.218188,1572827.000,63447,3,GX,1,100,-0.305
1706146458.258188,1572867.000,63468,4,GX,1,100,-0.366
1706146458.298188,1572907.000,63468,4,GX,1,100,-0.122
1706146458.338188,1572947.000,63468,4,GX,1,100,0.000
1706146458.378188,1572987.000,63468,4,GX,1,100,-0.214
1706146458.418188,1573027.000,63482,2,GX,1,100,-0.458
1706146458.458188,1573067.000,63482,2,GX,1,100,-0.580
1706146458.498188,1573107.000,63499,3,GX,1,100,-0.397
1706146458.538188,1573147.000,63499,3,GX,1,100,-0.031
1706146458.578188,1573187.000,63499,3,GX,1,100,-0.061
1706146458.618188,1573227.000,63516,2,GX,1,100,-0.305
1706146458.658188,1573267.000,63516,2,GX,1,100,-0.427
1706146458.698188,1573307.000,63535,3,GX,1,100,-0.275
1706146458.738188,1573347.000,63535,3,GX,1,100,-0.244
1706146458.778188,1573387.000,63535,3,GX,1,100,-0.519
1706146458.818188,1573427.000,63551,2,GX,1,100,-0.671
1706146458.858188,1573467.000,63551,2,GX,1,100,-0.549
1706146458.898188,1573507.000,63569,3,GX,1,100,-0.214
1706146458.938188,1573547.000,63569,3,GX,1,100,-0.153
1706146458.978188,1573587.000,63569,3,GX,1,100,-0.061
1706146459.018188,1573627.000,63585,2,GX,1,100,-0.183
1706146459.058188,1573667.000,63585,2,GX,1,100,-0.458
1706146459.098188,1573707.000,63602,3,GX,1,100,-0.488
1706146459.138188,1573747.000,63602,3,GX,1,100,-0.397
1706146459.178188,1573787.000,63602,3,GX,1,100,-0.549
1706146459.218188,1573827.000,63616,3,GX,1,100,-0.305
1706146459.258188,1573867.000,63616,3,GX,1,100,-0.275
1706146459.298188,1573907.000,63616,3,GX,1,100,0.183
1706146459.338188,1573947.000,63634,2,GX,1,100,0.244
1706146459.378188,1573987.000,63634,2,GX,1,100,0.031
1706146459.418188,1574027.000,63650,3,GX,1,100,0.031
1706146459.458188,1574067.000,63650,3,GX,1,100,-0.153
1706146459.498188,1574107.000,63650,3,GX,1,100,-0.305
1706146459.533854,1574142.667,63669,3,GX,1,100,-0.305
1706146459.569521,1574178.333,63669,3,GX,1,100,-0.092
1706146459.605188,1574214.000,63669,3,GX,1,100,-0.275
1706146459.645188,1574254.000,63687,2,GX,1,100,-0.458
1706146459.685188,1574294.000,63687,2,GX,1,100,-0.305
1706146459.725188,1574334.000,63703,3,GX,1,100,-0.458
1706146459.765188,1574374.000,63703,3,GX,1,100,-0.549
1706146459.805188,1574414.000,63703,3,GX,1,100,-0.427
1706146459.845188,1574454.000,63719,2,GX,1,100,0.153
1706146459.885188,1574494.000,63719,2,GX,1,100,0.488
1706146459.925188,1574534.000,63737,3,GX,1,100,-0.183
1706146459.965188,1574574.000,63737,3,GX,1,100,-0.275
1706146460.005188,1574614.000,63737,3,GX,1,100,-0.336
1706146460.045188,1574654.000,63753,2,GX,1,100,-0.214
1706146460.085188,1574694.000,63753,2,GX,1,100,-0.244
1706146460.125188,1574734.000,63768,3,GX,1,100,-0.458
1706146460.165188,1574774.000,63768,3,GX,1,100,-0.793
1706146460.205188,1574814.000,63768,3,GX,1,100,-1.160
1706146460.245188,1574854.000,63787,2,GX,1,100,-0.824
1706146460.285188,1574894.000,63787,2,GX,1,100,-0.519
1706146460.325188,1574934.000,63806,3,GX,1,100,-0.488
1706146460.365188,1574974.000,63806,3,GX,1,100,-0.427
