LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1706146447.245189,1561854,61688,1,SR,1,100,0.400000
1706146448.311188,1562920,61807,1,SR,1,100,0.133333
1706146448.578189,1563187,61844,1,SR,1,100,0.066667
1706146449.045188,1563654,61962,1,SR,1,100,0.266667
1706146449.445189,1564054,61995,1,SR,1,100,0.133333
1706146449.711189,1564320,62031,1,SR,1,100,0.066667
1706146450.045188,1564654,62100,1,SR,1,100,0.066667
1706146450.245188,1564854,62134,1,SR,1,100,0.066667
1706146450.445189,1565054,62169,1,SR,1,100,0.066667
1706146450.645188,1565254,62203,1,SR,1,100,0.133333
1706146450.911188,1565520,62241,1,SR,1,100,0.066667
1706146451.245188,1565854,62292,1,SR,1,100,0.066667
1706146451.445188,1566054,62377,1,SR,1,100,0.333333
1706146452.178188,1566787,62495,1,SR,1,100,0.266667
1706146452.712188,1567321,62581,1,SR,1,100,0.266667
1706146453.244188,1567853,62643,1,SR,1,100,0.133333
1706146453.511188,1568120,62693,1,SR,1,100,0.133333
1706146454.044188,1568653,62812,1,SR,1,100,0.333333
1706146454.512188,1569121,62846,1,SR,1,100,0.066667
1706146454.844188,1569453,62898,1,SR,1,100,0.066667
1706146455.311188,1569920,62999,1,SR,1,100,0.133333
1706146455.577188,1570186,63151,1,SR,1,100,0.800000
1706146457.311188,1571920,63335,1,SR,1,100,0.200000
1706146457.777188,1572386,63404,1,SR,1,100,0.133333
1706146458.177188,1572786,63524,1,SR,1,100,0.466667
1706146459.044188,1573653,63658,1,SR,1,100,0.400000
1706146459.844188,1574453,63775,1,SR,1,100,0.400000
1706146460.510188,1575119,63878,1,SR,1,100,0.266667
1706146460.910188,1575519,63947,1,SR,1,100,0.333333
1706146461.777188,1576386,64117,1,SR,1,100,0.466667
1706146462.777188,1577386,64252,1,SR,1,100,0.266667
1706146463.177188,1577786,64341,1,SR,1,100,0.400000
1706146463.710188,1578319,64377,1,SR,1,100,0.133333
1706146464.110188,1578719,64445,1,SR,1,100,0.066667
1706146464.444188,1579053,64581,1,SR,1,100,0.600000
1706146465.710187,1580319,64715,1,SR,1,100,0.133333
1706146466.243187,1580852,64816,1,SR,1,100,0.200000
1706146466.577188,1581186,64854,1,SR,1,100,0.133333
1706146467.643187,1582252,65072,1,SR,1,100,0.333333
1706146468.110187,1582719,65123,1,SR,1,100,0.200000
1706146468.577187,1583186,65183,1,SR,1,100,0.066667
1706146469.043187,1583652,65265,1,SR,1,100,0.066667
1706146469.243187,1583852,65319,1,SR,1,100,0.200000
