LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706146524.824184,1639433.000,9073,2,AK,1,100,9071
1706146524.829184,1639438.000,9073,2,AK,1,100,RD
1706146527.378184,1641987.000,9925,2,AK,1,100,9071
1706146529.927184,1644536.000,9925,2,AK,1,100,RD
1706146529.947184,1644556.000,9928,2,AK,1,100,9926
1706146529.967184,1644576.000,9928,2,AK,1,100,RD
1706146532.502683,1647111.500,10776,2,AK,1,100,9926
1706146535.038183,1649647.000,10776,2,AK,1,100,RD
1706146537.605683,1652214.500,11630,2,AK,1,100,10777
1706146540.173183,1654782.000,11630,2,AK,1,100,RD
1706146540.174683,1654783.500,11632,2,AK,1,100,10777
1706146540.176183,1654785.000,11632,2,AK,1,100,RD
1706146540.187183,1654796.000,11635,2,AK,1,100,11633
1706146540.198183,1654807.000,11635,2,AK,1,100,RD
1706146542.738683,1657347.500,12486,2,AK,1,100,11633
1706146545.279183,1659888.000,12486,2,AK,1,100,RD
1706146545.326183,1659935.000,12489,2,AK,1,100,12487
1706146545.373183,1659982.000,12489,2,AK,1,100,RD
1706146547.962682,1662571.500,13352,2,AK,1,100,12487
1706146550.552182,1665161.000,13352,2,AK,1,100,RD
1706146553.105682,1667714.500,14199,2,AK,1,100,13353
1706146555.659182,1670268.000,14199,2,AK,1,100,RD
1706146555.662182,1670271.000,14201,2,AK,1,100,13353
1706146555.665182,1670274.000,14201,2,AK,1,100,RD
1706146555.673182,1670282.000,14204,2,AK,1,100,14202
1706146555.681182,1670290.000,14204,2,AK,1,100,RD
1706146558.229682,1672838.500,15053,2,AK,1,100,14202
1706146560.778182,1675387.000,15053,2,AK,1,100,RD
1706146560.808182,1675417.000,15056,2,AK,1,100,15054
1706146560.838182,1675447.000,15056,2,AK,1,100,RD
1706146563.360182,1677969.000,15896,2,AK,1,100,15054
1706146565.882181,1680491.000,15896,2,AK,1,100,RD
1706146565.922681,1680531.500,15899,2,AK,1,100,15897
1706146565.963181,1680572.000,15899,2,AK,1,100,RD
1706146568.488181,1683097.000,16683,2,AK,1,100,15897
1706146571.013181,1685622.000,16683,2,AK,1,100,RD
1706146573.574181,1688183.000,17540,2,AK,1,100,16684
1706146576.135181,1690744.000,17540,2,AK,1,100,RD
1706146576.137681,1690746.500,17542,2,AK,1,100,16684
1706146576.140181,1690749.000,17542,2,AK,1,100,RD
1706146576.155181,1690764.000,17545,2,AK,1,100,17543
1706146576.170181,1690779.000,17545,2,AK,1,100,RD
1706146578.706681,1693315.500,18402,2,AK,1,100,17543
1706146581.243181,1695852.000,18402,2,AK,1,100,RD
1706146581.295181,1695904.000,18405,2,AK,1,100,18403
