LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1701220223.658961,1380928.000,29889,3,GY,1,100,-0.244
1701220223.698962,1380968.000,29889,3,GY,1,100,-1.434
1701220223.738963,1381008.000,29889,3,GY,1,100,-0.732
1701220223.778964,1381048.000,29906,2,GY,1,100,-1.617
1701220223.818965,1381088.000,29906,2,GY,1,100,-1.801
1701220223.858966,1381128.000,29923,3,GY,1,100,-0.793
1701220223.898967,1381168.000,29923,3,GY,1,100,0.336
1701220223.938968,1381208.000,29923,3,GY,1,100,-0.183
1701220223.971469,1381240.500,29938,2,GY,1,100,0.122
1701220224.003970,1381273.000,29938,2,GY,1,100,0.122
1701220224.044304,1381313.333,29954,3,GY,1,100,-0.275
1701220224.084638,1381353.667,29954,3,GY,1,100,-0.031
1701220224.124973,1381394.000,29954,3,GY,1,100,0.244
1701220224.164774,1381433.800,29975,5,GY,1,100,0.214
1701220224.204575,1381473.600,29975,5,GY,1,100,0.153
1701220224.244376,1381513.400,29975,5,GY,1,100,0.061
1701220224.284177,1381553.200,29975,5,GY,1,100,0.488
1701220224.323978,1381593.000,29975,5,GY,1,100,0.092
1701220224.364312,1381633.333,29990,3,GY,1,100,0.153
1701220224.404646,1381673.667,29990,3,GY,1,100,0.183
1701220224.444981,1381714.000,29990,3,GY,1,100,0.061
1701220224.484482,1381753.500,30006,2,GY,1,100,-0.061
1701220224.523983,1381793.000,30006,2,GY,1,100,-0.153
1701220224.563984,1381833.000,30024,3,GY,1,100,-0.275
1701220224.603985,1381873.000,30024,3,GY,1,100,0.183
1701220224.643986,1381913.000,30024,3,GY,1,100,0.275
1701220224.683987,1381953.000,30040,2,GY,1,100,0.397
1701220224.723988,1381993.000,30040,2,GY,1,100,0.183
1701220224.764322,1382033.333,30055,3,GY,1,100,0.427
1701220224.804657,1382073.667,30055,3,GY,1,100,0.092
1701220224.844991,1382114.000,30055,3,GY,1,100,-0.214
1701220224.884992,1382154.000,30072,3,GY,1,100,-0.214
1701220224.924993,1382194.000,30072,3,GY,1,100,-0.366
1701220224.964994,1382234.000,30072,3,GY,1,100,-0.153
1701220225.004495,1382273.500,30089,2,GY,1,100,-0.610
1701220225.043996,1382313.000,30089,2,GY,1,100,-0.916
1701220225.083997,1382353.000,30107,3,GY,1,100,-0.793
1701220225.123998,1382393.000,30107,3,GY,1,100,-1.160
1701220225.163999,1382433.000,30107,3,GY,1,100,-0.275
1701220225.204000,1382473.000,30123,2,GY,1,100,0.641
1701220225.244001,1382513.000,30123,2,GY,1,100,0.427
1701220225.284002,1382553.000,30141,3,GY,1,100,0.549
1701220225.324003,1382593.000,30141,3,GY,1,100,-0.427
1701220225.364004,1382633.000,30141,3,GY,1,100,-0.244
1701220225.404005,1382673.000,30158,2,GY,1,100,-0.336
1701220225.444006,1382713.000,30158,2,GY,1,100,-0.153
1701220225.484007,1382753.000,30174,3,GY,1,100,-0.854
1701220225.524008,1382793.000,30174,3,GY,1,100,-0.427
1701220225.564009,1382833.000,30174,3,GY,1,100,-0.641
1701220225.604010,1382873.000,30192,2,GY,1,100,-0.793
1701220225.644011,1382913.000,30192,2,GY,1,100,0.061
1701220225.684012,1382953.000,30206,3,GY,1,100,-0.488
1701220225.724013,1382993.000,30206,3,GY,1,100,-0.488
1701220225.764014,1383033.000,30206,3,GY,1,100,-0.244
1701220225.804015,1383073.000,30223,2,GY,1,100,-0.061
1701220225.844016,1383113.000,30223,2,GY,1,100,-0.031
1701220225.879683,1383148.667,30240,3,GY,1,100,-0.275
1701220225.915351,1383184.333,30240,3,GY,1,100,-0.092
1701220225.951019,1383220.000,30240,3,GY,1,100,0.732
1701220225.991019,1383260.000,30257,3,GY,1,100,0.549
1701220226.031020,1383300.000,30257,3,GY,1,100,0.763
1701220226.071022,1383340.000,30257,3,GY,1,100,0.916
1701220226.111022,1383380.000,30271,2,GY,1,100,0.244
1701220226.151024,1383420.000,30271,2,GY,1,100,0.031
1701220226.191025,1383460.000,30289,3,GY,1,100,-0.031
1701220226.231025,1383500.000,30289,3,GY,1,100,-0.122
1701220226.271027,1383540.000,30289,3,GY,1,100,0.061
1701220226.311028,1383580.000,30305,2,GY,1,100,0.427
1701220226.351028,1383620.000,30305,2,GY,1,100,0.763
1701220226.391030,1383660.000,30324,3,GY,1,100,0.793
1701220226.431031,1383700.000,30324,3,GY,1,100,0.580
1701220226.471032,1383740.000,30324,3,GY,1,100,0.275
1701220226.511033,1383780.000,30338,2,GY,1,100,-0.031
1701220226.551033,1383820.000,30338,2,GY,1,100,0.427
