LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1701220238.744339,1396013.000,32302,1,TH,1,100,32.682
1701220238.877343,1396146.000,32319,1,TH,1,100,32.682
1701220239.011346,1396280.000,32351,1,TH,1,100,32.643
1701220239.144349,1396413.000,32367,1,TH,1,100,32.643
1701220239.277353,1396546.000,32385,1,TH,1,100,32.722
1701220239.411356,1396680.000,32416,1,TH,1,100,32.722
1701220239.544359,1396813.000,32432,1,TH,1,100,32.668
1701220239.677363,1396946.000,32457,1,TH,1,100,32.668
1701220239.810366,1397079.000,32490,1,TH,1,100,32.653
1701220239.944370,1397213.000,32507,1,TH,1,100,32.653
1701220240.077373,1397346.000,32524,1,TH,1,100,32.624
1701220240.210376,1397479.000,32556,1,TH,1,100,32.624
1701220240.344379,1397613.000,32572,1,TH,1,100,32.589
1701220240.477383,1397746.000,32589,1,TH,1,100,32.589
1701220240.610386,1397879.000,32608,1,TH,1,100,32.692
1701220240.744390,1398013.000,32641,1,TH,1,100,32.692
1701220240.877393,1398146.000,32658,1,TH,1,100,32.658
1701220241.010396,1398279.000,32675,1,TH,1,100,32.658
1701220241.144400,1398413.000,32708,1,TH,1,100,32.687
1701220241.277403,1398546.000,32726,1,TH,1,100,32.687
1701220241.410406,1398679.000,32742,1,TH,1,100,32.687
1701220241.543410,1398812.000,32759,1,TH,1,100,32.687
1701220241.677413,1398946.000,32793,1,TH,1,100,32.677
1701220241.810416,1399079.000,32809,1,TH,1,100,32.677
1701220241.943420,1399212.000,32827,1,TH,1,100,32.722
1701220242.077423,1399346.000,32860,1,TH,1,100,32.722
1701220242.210426,1399479.000,32876,1,TH,1,100,32.653
1701220242.343430,1399612.000,32894,1,TH,1,100,32.653
1701220242.477433,1399746.000,32925,1,TH,1,100,32.650
1701220242.610436,1399879.000,32942,1,TH,1,100,32.650
1701220242.743440,1400012.000,32961,1,TH,1,100,32.697
1701220242.877443,1400146.000,32977,1,TH,1,100,32.697
1701220243.010446,1400279.000,33013,1,TH,1,100,32.629
1701220243.143450,1400412.000,33030,1,TH,1,100,32.629
1701220243.277453,1400546.000,33047,1,TH,1,100,32.719
1701220243.410456,1400679.000,33078,1,TH,1,100,32.719
1701220243.543460,1400812.000,33095,1,TH,1,100,32.697
1701220243.676463,1400945.000,33112,1,TH,1,100,32.697
1701220243.810467,1401079.000,33145,1,TH,1,100,32.673
1701220243.943470,1401212.000,33163,1,TH,1,100,32.673
1701220244.077473,1401346.000,33179,1,TH,1,100,32.695
1701220244.210476,1401479.000,33196,1,TH,1,100,32.702
1701220244.343480,1401612.000,33228,1,TH,1,100,32.692
1701220244.476483,1401745.000,33244,1,TH,1,100,32.692
1701220244.610487,1401879.000,33262,1,TH,1,100,32.675
1701220244.743490,1402012.000,33298,1,TH,1,100,32.675
1701220244.876493,1402145.000,33314,1,TH,1,100,32.667
1701220245.010497,1402279.000,33331,1,TH,1,100,32.667
1701220245.143500,1402412.000,33347,1,TH,1,100,32.655
1701220245.276503,1402545.000,33365,1,TH,1,100,32.655
1701220245.410506,1402679.000,33396,1,TH,1,100,32.636
1701220245.543510,1402812.000,33412,1,TH,1,100,32.636
1701220245.676513,1402945.000,33432,1,TH,1,100,32.672
1701220245.810517,1403079.000,33463,1,TH,1,100,32.672
1701220245.943520,1403212.000,33480,1,TH,1,100,32.682
1701220246.076523,1403345.000,33497,1,TH,1,100,32.682
1701220246.210527,1403479.000,33513,1,TH,1,100,32.643
1701220246.343530,1403612.000,33547,1,TH,1,100,32.643
1701220246.477533,1403746.000,33566,1,TH,1,100,32.692
1701220246.610537,1403879.000,33583,1,TH,1,100,32.692
1701220246.743540,1404012.000,33614,1,TH,1,100,32.716
