LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701220224.778322,1382047.333,30046,3,PI,1,100,135701
1701220224.818657,1382087.667,30046,3,PI,1,100,135688
1701220224.858991,1382128.000,30046,3,PI,1,100,135695
1701220224.898492,1382167.500,30061,2,PI,1,100,135697
1701220224.937993,1382207.000,30061,2,PI,1,100,135671
1701220224.977994,1382247.000,30078,3,PI,1,100,135695
1701220225.017995,1382287.000,30078,3,PI,1,100,135704
1701220225.057996,1382327.000,30078,3,PI,1,100,135681
1701220225.097997,1382367.000,30096,2,PI,1,100,135701
1701220225.137998,1382407.000,30096,2,PI,1,100,135690
1701220225.177999,1382447.000,30113,3,PI,1,100,135687
1701220225.218000,1382487.000,30113,3,PI,1,100,135683
1701220225.258001,1382527.000,30113,3,PI,1,100,135691
1701220225.298002,1382567.000,30131,2,PI,1,100,135696
1701220225.338003,1382607.000,30131,2,PI,1,100,135701
1701220225.378004,1382647.000,30147,3,PI,1,100,135704
1701220225.418005,1382687.000,30147,3,PI,1,100,135694
1701220225.458006,1382727.000,30147,3,PI,1,100,135688
1701220225.498007,1382767.000,30163,2,PI,1,100,135674
1701220225.538008,1382807.000,30163,2,PI,1,100,135667
1701220225.578009,1382847.000,30181,3,PI,1,100,135649
1701220225.618010,1382887.000,30181,3,PI,1,100,135659
1701220225.658011,1382927.000,30181,3,PI,1,100,135634
1701220225.698012,1382967.000,30197,2,PI,1,100,135624
1701220225.738013,1383007.000,30197,2,PI,1,100,135626
1701220225.778014,1383047.000,30212,3,PI,1,100,135634
1701220225.818015,1383087.000,30212,3,PI,1,100,135655
1701220225.858016,1383127.000,30212,3,PI,1,100,135621
1701220225.898017,1383167.000,30229,3,PI,1,100,135659
1701220225.938018,1383207.000,30229,3,PI,1,100,135645
1701220225.978019,1383247.000,30229,3,PI,1,100,135634
1701220226.018020,1383287.000,30246,2,PI,1,100,135646
1701220226.058021,1383327.000,30246,2,PI,1,100,135650
1701220226.098022,1383367.000,30262,3,PI,1,100,135653
1701220226.138023,1383407.000,30262,3,PI,1,100,135662
1701220226.178024,1383447.000,30262,3,PI,1,100,135661
1701220226.218025,1383487.000,30278,2,PI,1,100,135656
1701220226.258026,1383527.000,30278,2,PI,1,100,135642
1701220226.298027,1383567.000,30294,3,PI,1,100,135632
1701220226.338028,1383607.000,30294,3,PI,1,100,135654
1701220226.378029,1383647.000,30294,3,PI,1,100,135646
1701220226.418030,1383687.000,30313,2,PI,1,100,135643
1701220226.458031,1383727.000,30313,2,PI,1,100,135655
1701220226.498032,1383767.000,30329,3,PI,1,100,135664
1701220226.538033,1383807.000,30329,3,PI,1,100,135689
1701220226.578034,1383847.000,30329,3,PI,1,100,135713
1701220226.618035,1383887.000,30345,2,PI,1,100,135707
1701220226.658036,1383927.000,30345,2,PI,1,100,135702
1701220226.698037,1383967.000,30361,3,PI,1,100,135723
1701220226.738038,1384007.000,30361,3,PI,1,100,135759
1701220226.778039,1384047.000,30361,3,PI,1,100,135740
1701220226.818040,1384087.000,30378,2,PI,1,100,135778
1701220226.858041,1384127.000,30378,2,PI,1,100,135774
1701220226.902709,1384171.667,30395,3,PI,1,100,135776
1701220226.947377,1384216.333,30395,3,PI,1,100,135790
1701220226.992045,1384261.000,30395,3,PI,1,100,135795
1701220227.032046,1384301.000,30410,2,PI,1,100,135780
1701220227.072047,1384341.000,30410,2,PI,1,100,135808
1701220227.111714,1384380.667,30426,3,PI,1,100,135790
1701220227.151382,1384420.333,30426,3,PI,1,100,135792
1701220227.191050,1384460.000,30426,3,PI,1,100,135785
1701220227.231051,1384500.000,30444,2,PI,1,100,135809
1701220227.271052,1384540.000,30444,2,PI,1,100,135825
1701220227.311053,1384580.000,30460,3,PI,1,100,135830
1701220227.351054,1384620.000,30460,3,PI,1,100,135838
1701220227.391055,1384660.000,30460,3,PI,1,100,135848
1701220227.431056,1384700.000,30476,2,PI,1,100,135876
1701220227.471057,1384740.000,30476,2,PI,1,100,135879
1701220227.511058,1384780.000,30492,3,PI,1,100,135888
1701220227.551059,1384820.000,30492,3,PI,1,100,135895
1701220227.591060,1384860.000,30492,3,PI,1,100,135883
1701220227.631061,1384900.000,30509,2,PI,1,100,135873
1701220227.671062,1384940.000,30509,2,PI,1,100,135903
1701220227.711063,1384980.000,30525,3,PI,1,100,135884
1701220227.751064,1385020.000,30525,3,PI,1,100,135889
