LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1701221189.429121,2346684.000,57863,3,GY,1,100,2.075
1701221189.469113,2346724.000,57883,2,GY,1,100,2.777
1701221189.509105,2346764.000,57883,2,GY,1,100,2.045
1701221189.549097,2346804.000,57899,3,GY,1,100,2.167
1701221189.589089,2346844.000,57899,3,GY,1,100,1.587
1701221189.629081,2346884.000,57899,3,GY,1,100,3.143
1701221189.669073,2346924.000,57916,3,GY,1,100,1.801
1701221189.709065,2346964.000,57916,3,GY,1,100,1.648
1701221189.749057,2347004.000,57916,3,GY,1,100,1.160
1701221189.789049,2347044.000,57931,2,GY,1,100,0.824
1701221189.829041,2347084.000,57931,2,GY,1,100,1.038
1701221189.864701,2347119.667,57948,3,GY,1,100,2.136
1701221189.900360,2347155.333,57948,3,GY,1,100,1.984
1701221189.936020,2347191.000,57948,3,GY,1,100,2.533
1701221189.976012,2347231.000,57964,3,GY,1,100,1.587
1701221190.016004,2347271.000,57964,3,GY,1,100,0.793
1701221190.055996,2347311.000,57964,3,GY,1,100,2.380
1701221190.095988,2347351.000,57987,3,GY,1,100,4.486
1701221190.135980,2347391.000,57987,3,GY,1,100,6.927
1701221190.175972,2347431.000,57987,3,GY,1,100,4.883
1701221190.215964,2347471.000,58003,3,GY,1,100,2.167
1701221190.255956,2347511.000,58003,3,GY,1,100,2.258
1701221190.295948,2347551.000,58003,3,GY,1,100,0.885
1701221190.335940,2347591.000,58020,2,GY,1,100,1.495
1701221190.375932,2347631.000,58020,2,GY,1,100,3.662
1701221190.415924,2347671.000,58034,3,GY,1,100,1.831
1701221190.455916,2347711.000,58034,3,GY,1,100,0.061
1701221190.495908,2347751.000,58034,3,GY,1,100,1.068
1701221190.535900,2347791.000,58052,2,GY,1,100,-0.671
1701221190.575892,2347831.000,58052,2,GY,1,100,0.183
1701221190.615884,2347871.000,58068,3,GY,1,100,1.282
1701221190.655876,2347911.000,58068,3,GY,1,100,1.007
1701221190.695868,2347951.000,58068,3,GY,1,100,1.129
1701221190.735860,2347991.000,58087,2,GY,1,100,0.122
1701221190.775852,2348031.000,58087,2,GY,1,100,1.129
1701221190.815844,2348071.000,58102,3,GY,1,100,1.190
1701221190.855836,2348111.000,58102,3,GY,1,100,1.221
1701221190.895828,2348151.000,58102,3,GY,1,100,1.495
1701221190.935820,2348191.000,58119,2,GY,1,100,0.275
1701221190.975812,2348231.000,58119,2,GY,1,100,1.282
1701221191.015804,2348271.000,58135,3,GY,1,100,1.221
1701221191.055796,2348311.000,58135,3,GY,1,100,1.495
1701221191.095788,2348351.000,58135,3,GY,1,100,0.977
1701221191.135780,2348391.000,58153,2,GY,1,100,0.336
1701221191.175772,2348431.000,58153,2,GY,1,100,0.763
1701221191.215764,2348471.000,58167,3,GY,1,100,0.854
1701221191.255756,2348511.000,58167,3,GY,1,100,1.465
1701221191.295748,2348551.000,58167,3,GY,1,100,1.190
1701221191.335740,2348591.000,58184,2,GY,1,100,0.458
1701221191.375732,2348631.000,58184,2,GY,1,100,0.793
1701221191.415725,2348671.000,58200,3,GY,1,100,1.495
1701221191.455716,2348711.000,58200,3,GY,1,100,-0.275
1701221191.495708,2348751.000,58200,3,GY,1,100,0.671
1701221191.535701,2348791.000,58218,2,GY,1,100,0.641
1701221191.575692,2348831.000,58218,2,GY,1,100,0.641
1701221191.615685,2348871.000,58232,3,GY,1,100,-0.275
1701221191.655676,2348911.000,58232,3,GY,1,100,0.366
1701221191.695668,2348951.000,58232,3,GY,1,100,0.977
1701221191.735661,2348991.000,58249,3,GY,1,100,0.305
1701221191.775652,2349031.000,58249,3,GY,1,100,0.580
1701221191.815645,2349071.000,58249,3,GY,1,100,0.702
1701221191.855637,2349111.000,58266,2,GY,1,100,0.610
1701221191.895628,2349151.000,58266,2,GY,1,100,0.641
1701221191.930955,2349186.333,58283,3,GY,1,100,1.312
1701221191.966281,2349221.667,58283,3,GY,1,100,0.061
1701221192.001607,2349257.000,58283,3,GY,1,100,0.580
1701221192.041599,2349297.000,58299,3,GY,1,100,1.312
1701221192.081591,2349337.000,58299,3,GY,1,100,0.458
1701221192.121583,2349377.000,58299,3,GY,1,100,1.556
1701221192.161575,2349417.000,58316,3,GY,1,100,1.282
1701221192.201567,2349457.000,58316,3,GY,1,100,0.183
1701221192.241560,2349497.000,58316,3,GY,1,100,1.465
1701221192.281551,2349537.000,58333,2,GY,1,100,-0.244
1701221192.321543,2349577.000,58333,2,GY,1,100,-0.549
1701221192.361536,2349617.000,58352,3,GY,1,100,0.885
1701221192.401527,2349657.000,58352,3,GY,1,100,-0.061
1701221192.441519,2349697.000,58352,3,GY,1,100,0.458
1701221192.481512,2349737.000,58369,2,GY,1,100,0.549
1701221192.521503,2349777.000,58369,2,GY,1,100,0.305
1701221192.561496,2349817.000,58386,3,GY,1,100,1.007
1701221192.601488,2349857.000,58386,3,GY,1,100,2.991
1701221192.641479,2349897.000,58386,3,GY,1,100,1.160
1701221192.681472,2349937.000,58400,2,GY,1,100,1.129
1701221192.721464,2349977.000,58400,2,GY,1,100,0.671
1701221192.761456,2350017.000,58418,3,GY,1,100,0.366
1701221192.801448,2350057.000,58418,3,GY,1,100,0.946
1701221192.841440,2350097.000,58418,3,GY,1,100,0.305
1701221192.881432,2350137.000,58436,3,GY,1,100,-0.336
1701221192.921424,2350177.000,58436,3,GY,1,100,-1.678
1701221192.961416,2350217.000,58436,3,GY,1,100,-3.723
1701221193.001408,2350257.000,58453,2,GY,1,100,-1.373
1701221193.041400,2350297.000,58453,2,GY,1,100,0.488
1701221193.081392,2350337.000,58467,3,GY,1,100,-0.488
1701221193.121384,2350377.000,58467,3,GY,1,100,-0.549
1701221193.161376,2350417.000,58467,3,GY,1,100,0.000
1701221193.201368,2350457.000,58485,2,GY,1,100,1.373
1701221193.241360,2350497.000,58485,2,GY,1,100,2.533
1701221193.281352,2350537.000,58501,3,GY,1,100,0.305
1701221193.321344,2350577.000,58501,3,GY,1,100,0.183
1701221193.361336,2350617.000,58501,3,GY,1,100,-0.275
1701221193.401328,2350657.000,58518,2,GY,1,100,-1.465
1701221193.441320,2350697.000,58518,2,GY,1,100,-0.763
1701221193.481312,2350737.000,58533,3,GY,1,100,0.214
1701221193.521304,2350777.000,58533,3,GY,1,100,1.465
1701221193.561296,2350817.000,58533,3,GY,1,100,2.716
1701221193.600788,2350856.500,58550,2,GY,1,100,1.099
1701221193.640280,2350896.000,58550,2,GY,1,100,0.122
1701221193.676273,2350932.000,58566,3,GY,1,100,0.641
1701221193.712266,2350968.000,58566,3,GY,1,100,0.763
1701221193.748258,2351004.000,58566,3,GY,1,100,-0.488
1701221193.788250,2351044.000,58584,3,GY,1,100,-1.312
1701221193.828243,2351084.000,58584,3,GY,1,100,0.244
1701221193.868234,2351124.000,58584,3,GY,1,100,2.502
1701221193.908226,2351164.000,58599,2,GY,1,100,0.977
1701221193.948219,2351204.000,58599,2,GY,1,100,-0.122
1701221193.988210,2351244.000,58615,3,GY,1,100,0.153
1701221194.028203,2351284.000,58615,3,GY,1,100,0.031
1701221194.068195,2351324.000,58615,3,GY,1,100,1.099
1701221194.108186,2351364.000,58631,2,GY,1,100,0.183
1701221194.148179,2351404.000,58631,2,GY,1,100,-0.214
1701221194.188171,2351444.000,58649,3,GY,1,100,0.519
1701221194.228163,2351484.000,58649,3,GY,1,100,0.366
1701221194.268155,2351524.000,58649,3,GY,1,100,-0.031
1701221194.308147,2351564.000,58664,2,GY,1,100,0.275
1701221194.348139,2351604.000,58664,2,GY,1,100,0.214
1701221194.388131,2351644.000,58680,3,GY,1,100,0.000
1701221194.428123,2351684.000,58680,3,GY,1,100,-0.153
1701221194.468115,2351724.000,58680,3,GY,1,100,0.885
1701221194.508107,2351764.000,58697,3,GY,1,100,0.458
1701221194.548099,2351804.000,58697,3,GY,1,100,-0.366
1701221194.588091,2351844.000,58697,3,GY,1,100,0.641
1701221194.628083,2351884.000,58714,2,GY,1,100,0.610
1701221194.668075,2351924.000,58714,2,GY,1,100,-0.214
1701221194.708067,2351964.000,58732,3,GY,1,100,0.488
1701221194.748059,2352004.000,58732,3,GY,1,100,1.373
1701221194.788051,2352044.000,58732,3,GY,1,100,-0.458
1701221194.828043,2352084.000,58748,2,GY,1,100,-0.214
1701221194.868035,2352124.000,58748,2,GY,1,100,0.793
1701221194.908027,2352164.000,58764,3,GY,1,100,-0.397
1701221194.948019,2352204.000,58764,3,GY,1,100,0.977
1701221194.988011,2352244.000,58764,3,GY,1,100,0.336
1701221195.028003,2352284.000,58781,2,GY,1,100,0.488
1701221195.067995,2352324.000,58781,2,GY,1,100,0.427
1701221195.107987,2352364.000,58804,6,GY,1,100,0.458
1701221195.147979,2352404.000,58804,6,GY,1,100,0.153
1701221195.187971,2352444.000,58804,6,GY,1,100,0.580
1701221195.227963,2352484.000,58804,6,GY,1,100,1.007
1701221195.267955,2352524.000,58804,6,GY,1,100,0.885
1701221195.307947,2352564.000,58804,6,GY,1,100,0.641
1701221195.347939,2352604.000,58819,2,GY,1,100,-0.244
1701221195.387931,2352644.000,58819,2,GY,1,100,-0.610
1701221195.427923,2352684.000,58836,3,GY,1,100,-2.167
1701221195.467915,2352724.000,58836,3,GY,1,100,-2.258
1701221195.507907,2352764.000,58836,3,GY,1,100,-0.885
1701221195.547899,2352804.000,58853,2,GY,1,100,-2.075
1701221195.587891,2352844.000,58853,2,GY,1,100,-0.977
1701221195.623217,2352879.333,58869,3,GY,1,100,-0.885
1701221195.658544,2352914.667,58869,3,GY,1,100,0.244
1701221195.693870,2352950.000,58869,3,GY,1,100,1.251
1701221195.733862,2352990.000,58884,3,GY,1,100,1.312
1701221195.773854,2353030.000,58884,3,GY,1,100,1.312
1701221195.813846,2353070.000,58884,3,GY,1,100,-0.732
1701221195.853838,2353110.000,58902,2,GY,1,100,0.122
1701221195.893830,2353150.000,58902,2,GY,1,100,-0.214
