LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1701221181.884628,2339138.000,56645,3,MZ,1,100,32
1701221181.924620,2339178.000,56645,3,MZ,1,100,31
1701221181.964612,2339218.000,56645,3,MZ,1,100,32
1701221182.004604,2339258.000,56664,3,MZ,1,100,32
1701221182.044596,2339298.000,56664,3,MZ,1,100,32
1701221182.084589,2339338.000,56664,3,MZ,1,100,32
1701221182.124580,2339378.000,56680,2,MZ,1,100,33
1701221182.164572,2339418.000,56680,2,MZ,1,100,32
1701221182.200232,2339453.667,56698,3,MZ,1,100,32
1701221182.235892,2339489.333,56698,3,MZ,1,100,32
1701221182.271551,2339525.000,56698,3,MZ,1,100,32
1701221182.311543,2339565.000,56713,2,MZ,1,100,31
1701221182.351535,2339605.000,56713,2,MZ,1,100,32
1701221182.391527,2339645.000,56729,3,MZ,1,100,32
1701221182.431519,2339685.000,56729,3,MZ,1,100,34
1701221182.471511,2339725.000,56729,3,MZ,1,100,31
1701221182.511503,2339765.000,56746,2,MZ,1,100,32
1701221182.551495,2339805.000,56746,2,MZ,1,100,32
1701221182.591487,2339845.000,56763,3,MZ,1,100,33
1701221182.631479,2339885.000,56763,3,MZ,1,100,33
1701221182.671471,2339925.000,56763,3,MZ,1,100,34
1701221182.711463,2339965.000,56779,3,MZ,1,100,32
1701221182.751455,2340005.000,56779,3,MZ,1,100,33
1701221182.791447,2340045.000,56779,3,MZ,1,100,32
1701221182.831439,2340085.000,56795,2,MZ,1,100,33
1701221182.871431,2340125.000,56795,2,MZ,1,100,32
1701221182.911423,2340165.000,56813,3,MZ,1,100,33
1701221182.951415,2340205.000,56813,3,MZ,1,100,32
1701221182.991407,2340245.000,56813,3,MZ,1,100,32
1701221183.031399,2340285.000,56830,2,MZ,1,100,31
1701221183.071391,2340325.000,56830,2,MZ,1,100,32
1701221183.111050,2340364.667,56849,3,MZ,1,100,32
1701221183.150709,2340404.333,56849,3,MZ,1,100,32
1701221183.190367,2340444.000,56849,3,MZ,1,100,32
1701221183.230360,2340484.000,56864,2,MZ,1,100,32
1701221183.270352,2340524.000,56864,2,MZ,1,100,33
1701221183.310344,2340564.000,56880,3,MZ,1,100,32
1701221183.350336,2340604.000,56880,3,MZ,1,100,32
1701221183.390328,2340644.000,56880,3,MZ,1,100,33
1701221183.430320,2340684.000,56897,2,MZ,1,100,33
1701221183.470312,2340724.000,56897,2,MZ,1,100,32
1701221183.510304,2340764.000,56916,3,MZ,1,100,32
1701221183.550296,2340804.000,56916,3,MZ,1,100,32
1701221183.590288,2340844.000,56916,3,MZ,1,100,31
1701221183.630280,2340884.000,56931,2,MZ,1,100,34
1701221183.670272,2340924.000,56931,2,MZ,1,100,32
1701221183.710264,2340964.000,56947,3,MZ,1,100,32
1701221183.750256,2341004.000,56947,3,MZ,1,100,31
1701221183.790248,2341044.000,56947,3,MZ,1,100,33
1701221183.830240,2341084.000,56965,3,MZ,1,100,32
1701221183.870232,2341124.000,56965,3,MZ,1,100,32
1701221183.910224,2341164.000,56965,3,MZ,1,100,32
1701221183.950216,2341204.000,56981,2,MZ,1,100,32
1701221183.990208,2341244.000,56981,2,MZ,1,100,33
1701221184.030200,2341284.000,56996,3,MZ,1,100,32
1701221184.070192,2341324.000,56996,3,MZ,1,100,34
1701221184.110184,2341364.000,56996,3,MZ,1,100,32
1701221184.150176,2341404.000,57013,2,MZ,1,100,32
1701221184.190168,2341444.000,57013,2,MZ,1,100,32
1701221184.225827,2341479.667,57030,3,MZ,1,100,32
1701221184.261487,2341515.333,57030,3,MZ,1,100,32
1701221184.297147,2341551.000,57030,3,MZ,1,100,32
1701221184.337138,2341591.000,57046,3,MZ,1,100,32
1701221184.377131,2341631.000,57046,3,MZ,1,100,32
1701221184.417122,2341671.000,57046,3,MZ,1,100,32
1701221184.457114,2341711.000,57062,2,MZ,1,100,32
1701221184.497107,2341751.000,57062,2,MZ,1,100,34
1701221184.537098,2341791.000,57078,3,MZ,1,100,32
1701221184.577091,2341831.000,57078,3,MZ,1,100,33
1701221184.617083,2341871.000,57078,3,MZ,1,100,32
1701221184.657074,2341911.000,57095,2,MZ,1,100,32
1701221184.697067,2341951.000,57095,2,MZ,1,100,33
1701221184.737059,2341991.000,57111,3,MZ,1,100,33
1701221184.777050,2342031.000,57111,3,MZ,1,100,32
1701221184.817043,2342071.000,57111,3,MZ,1,100,33
1701221184.857035,2342111.000,57129,2,MZ,1,100,32
1701221184.897027,2342151.000,57129,2,MZ,1,100,34
1701221184.937019,2342191.000,57153,4,MZ,1,100,33
1701221184.977011,2342231.000,57153,4,MZ,1,100,33
1701221185.017003,2342271.000,57153,4,MZ,1,100,33
1701221185.056995,2342311.000,57153,4,MZ,1,100,32
1701221185.096987,2342351.000,57167,3,MZ,1,100,33
1701221185.136979,2342391.000,57167,3,MZ,1,100,33
1701221185.176971,2342431.000,57167,3,MZ,1,100,32
1701221185.216963,2342471.000,57185,2,MZ,1,100,32
1701221185.256955,2342511.000,57185,2,MZ,1,100,32
1701221185.296947,2342551.000,57201,3,MZ,1,100,32
1701221185.336939,2342591.000,57201,3,MZ,1,100,32
1701221185.376931,2342631.000,57201,3,MZ,1,100,32
1701221185.416923,2342671.000,57218,2,MZ,1,100,32
1701221185.456915,2342711.000,57218,2,MZ,1,100,33
1701221185.496907,2342751.000,57236,3,MZ,1,100,31
1701221185.536899,2342791.000,57236,3,MZ,1,100,31
1701221185.576891,2342831.000,57236,3,MZ,1,100,31
1701221185.616883,2342871.000,57252,2,MZ,1,100,31
1701221185.656875,2342911.000,57252,2,MZ,1,100,31
1701221185.696867,2342951.000,57268,3,MZ,1,100,30
1701221185.736859,2342991.000,57268,3,MZ,1,100,31
1701221185.776851,2343031.000,57268,3,MZ,1,100,30
1701221185.816843,2343071.000,57288,2,MZ,1,100,28
1701221185.856835,2343111.000,57288,2,MZ,1,100,29
1701221185.896827,2343151.000,57303,3,MZ,1,100,28
1701221185.936819,2343191.000,57303,3,MZ,1,100,28
1701221185.976811,2343231.000,57303,3,MZ,1,100,28
1701221186.012470,2343266.667,57321,3,MZ,1,100,29
1701221186.048130,2343302.333,57321,3,MZ,1,100,28
1701221186.083790,2343338.000,57321,3,MZ,1,100,28
1701221186.123781,2343378.000,57340,2,MZ,1,100,28
1701221186.163774,2343418.000,57340,2,MZ,1,100,29
1701221186.203766,2343458.000,57357,3,MZ,1,100,31
1701221186.243757,2343498.000,57357,3,MZ,1,100,31
1701221186.283750,2343538.000,57357,3,MZ,1,100,30
1701221186.323742,2343578.000,57373,2,MZ,1,100,29
1701221186.363734,2343618.000,57373,2,MZ,1,100,29
1701221186.403726,2343658.000,57388,3,MZ,1,100,31
1701221186.443718,2343698.000,57388,3,MZ,1,100,30
1701221186.483710,2343738.000,57388,3,MZ,1,100,30
1701221186.523702,2343778.000,57405,3,MZ,1,100,30
1701221186.563694,2343818.000,57405,3,MZ,1,100,30
1701221186.603686,2343858.000,57405,3,MZ,1,100,31
1701221186.643678,2343898.000,57422,2,MZ,1,100,32
1701221186.683670,2343938.000,57422,2,MZ,1,100,31
1701221186.723662,2343978.000,57438,3,MZ,1,100,30
1701221186.763654,2344018.000,57438,3,MZ,1,100,29
1701221186.803646,2344058.000,57438,3,MZ,1,100,30
1701221186.843638,2344098.000,57454,2,MZ,1,100,28
1701221186.883630,2344138.000,57454,2,MZ,1,100,28
1701221186.923622,2344178.000,57470,3,MZ,1,100,29
1701221186.963614,2344218.000,57470,3,MZ,1,100,30
1701221187.003606,2344258.000,57470,3,MZ,1,100,29
1701221187.043598,2344298.000,57487,2,MZ,1,100,28
1701221187.083590,2344338.000,57487,2,MZ,1,100,29
1701221187.123582,2344378.000,57504,3,MZ,1,100,28
1701221187.163574,2344418.000,57504,3,MZ,1,100,28
1701221187.203566,2344458.000,57504,3,MZ,1,100,29
1701221187.243558,2344498.000,57519,2,MZ,1,100,28
1701221187.283550,2344538.000,57519,2,MZ,1,100,30
1701221187.323542,2344578.000,57535,3,MZ,1,100,30
1701221187.363534,2344618.000,57535,3,MZ,1,100,30
1701221187.403526,2344658.000,57535,3,MZ,1,100,32
1701221187.443518,2344698.000,57554,2,MZ,1,100,33
1701221187.483510,2344738.000,57554,2,MZ,1,100,33
1701221187.523502,2344778.000,57571,3,MZ,1,100,33
1701221187.563494,2344818.000,57571,3,MZ,1,100,32
1701221187.603486,2344858.000,57571,3,MZ,1,100,32
1701221187.643478,2344898.000,57587,2,MZ,1,100,32
1701221187.683470,2344938.000,57587,2,MZ,1,100,33
1701221187.723462,2344978.000,57602,3,MZ,1,100,33
1701221187.763454,2345018.000,57602,3,MZ,1,100,32
1701221187.803446,2345058.000,57602,3,MZ,1,100,33
1701221187.843438,2345098.000,57620,2,MZ,1,100,34
1701221187.883430,2345138.000,57620,2,MZ,1,100,33
1701221187.923422,2345178.000,57638,3,MZ,1,100,32
1701221187.963414,2345218.000,57638,3,MZ,1,100,33
1701221188.003406,2345258.000,57638,3,MZ,1,100,32
1701221188.038732,2345293.333,57655,3,MZ,1,100,31
1701221188.074059,2345328.667,57655,3,MZ,1,100,32
1701221188.109385,2345364.000,57655,3,MZ,1,100,32
1701221188.149377,2345404.000,57670,2,MZ,1,100,33
1701221188.189369,2345444.000,57670,2,MZ,1,100,31
1701221188.229361,2345484.000,57687,3,MZ,1,100,32
1701221188.269353,2345524.000,57687,3,MZ,1,100,32
1701221188.309345,2345564.000,57687,3,MZ,1,100,32
1701221188.349337,2345604.000,57703,3,MZ,1,100,30
1701221188.389329,2345644.000,57703,3,MZ,1,100,32
1701221188.429321,2345684.000,57703,3,MZ,1,100,32
1701221188.469313,2345724.000,57721,2,MZ,1,100,30
1701221188.509305,2345764.000,57721,2,MZ,1,100,33
1701221188.549297,2345804.000,57737,3,MZ,1,100,32
1701221188.589289,2345844.000,57737,3,MZ,1,100,32
1701221188.629281,2345884.000,57737,3,MZ,1,100,32
1701221188.669273,2345924.000,57754,2,MZ,1,100,31
1701221188.709265,2345964.000,57754,2,MZ,1,100,31
1701221188.749257,2346004.000,57770,3,MZ,1,100,32
1701221188.789249,2346044.000,57770,3,MZ,1,100,31
1701221188.829241,2346084.000,57770,3,MZ,1,100,32
1701221188.869233,2346124.000,57788,2,MZ,1,100,31
1701221188.909225,2346164.000,57788,2,MZ,1,100,32
1701221188.949217,2346204.000,57802,3,MZ,1,100,32
1701221188.989209,2346244.000,57802,3,MZ,1,100,32
1701221189.029201,2346284.000,57802,3,MZ,1,100,30
1701221189.069193,2346324.000,57819,2,MZ,1,100,31
1701221189.109185,2346364.000,57819,2,MZ,1,100,32
1701221189.149177,2346404.000,57836,3,MZ,1,100,32
1701221189.189169,2346444.000,57836,3,MZ,1,100,30
1701221189.229161,2346484.000,57836,3,MZ,1,100,32
1701221189.269153,2346524.000,57853,2,MZ,1,100,32
1701221189.309145,2346564.000,57853,2,MZ,1,100,31
1701221189.349137,2346604.000,57867,3,MZ,1,100,32
1701221189.389129,2346644.000,57867,3,MZ,1,100,32
1701221189.429121,2346684.000,57867,3,MZ,1,100,31
1701221189.469113,2346724.000,57887,2,MZ,1,100,30
1701221189.509105,2346764.000,57887,2,MZ,1,100,31
1701221189.549097,2346804.000,57903,3,MZ,1,100,31
1701221189.589089,2346844.000,57903,3,MZ,1,100,30
1701221189.629081,2346884.000,57903,3,MZ,1,100,30
1701221189.669073,2346924.000,57920,3,MZ,1,100,32
1701221189.709065,2346964.000,57920,3,MZ,1,100,31
1701221189.749057,2347004.000,57920,3,MZ,1,100,30
1701221189.789049,2347044.000,57935,2,MZ,1,100,32
1701221189.829041,2347084.000,57935,2,MZ,1,100,31
1701221189.864701,2347119.667,57952,3,MZ,1,100,31
1701221189.900360,2347155.333,57952,3,MZ,1,100,31
1701221189.936020,2347191.000,57952,3,MZ,1,100,31
1701221189.976012,2347231.000,57968,3,MZ,1,100,30
1701221190.016004,2347271.000,57968,3,MZ,1,100,30
1701221190.055996,2347311.000,57968,3,MZ,1,100,30
1701221190.095988,2347351.000,57991,3,MZ,1,100,31
1701221190.135980,2347391.000,57991,3,MZ,1,100,31
1701221190.175972,2347431.000,57991,3,MZ,1,100,30
1701221190.215964,2347471.000,58007,3,MZ,1,100,30
1701221190.255956,2347511.000,58007,3,MZ,1,100,30
1701221190.295948,2347551.000,58007,3,MZ,1,100,31
1701221190.335940,2347591.000,58024,2,MZ,1,100,31
1701221190.375932,2347631.000,58024,2,MZ,1,100,31
1701221190.415924,2347671.000,58038,3,MZ,1,100,30
1701221190.455916,2347711.000,58038,3,MZ,1,100,30
1701221190.495908,2347751.000,58038,3,MZ,1,100,30
1701221190.535900,2347791.000,58056,2,MZ,1,100,30
1701221190.575892,2347831.000,58056,2,MZ,1,100,30
1701221190.615884,2347871.000,58072,3,MZ,1,100,31
1701221190.655876,2347911.000,58072,3,MZ,1,100,30
1701221190.695868,2347951.000,58072,3,MZ,1,100,30
1701221190.735860,2347991.000,58091,2,MZ,1,100,30
1701221190.775852,2348031.000,58091,2,MZ,1,100,31
1701221190.815844,2348071.000,58106,3,MZ,1,100,32
1701221190.855836,2348111.000,58106,3,MZ,1,100,29
1701221190.895828,2348151.000,58106,3,MZ,1,100,30
1701221190.935820,2348191.000,58123,2,MZ,1,100,30
1701221190.975812,2348231.000,58123,2,MZ,1,100,30
1701221191.015804,2348271.000,58139,3,MZ,1,100,30
1701221191.055796,2348311.000,58139,3,MZ,1,100,31
1701221191.095788,2348351.000,58139,3,MZ,1,100,31
1701221191.135780,2348391.000,58157,2,MZ,1,100,30
1701221191.175772,2348431.000,58157,2,MZ,1,100,30
1701221191.215764,2348471.000,58171,3,MZ,1,100,29
1701221191.255756,2348511.000,58171,3,MZ,1,100,31
1701221191.295748,2348551.000,58171,3,MZ,1,100,32
1701221191.335740,2348591.000,58188,2,MZ,1,100,30
1701221191.375732,2348631.000,58188,2,MZ,1,100,29
1701221191.415725,2348671.000,58204,3,MZ,1,100,30
1701221191.455716,2348711.000,58204,3,MZ,1,100,30
1701221191.495708,2348751.000,58204,3,MZ,1,100,31
1701221191.535701,2348791.000,58222,2,MZ,1,100,30
1701221191.575692,2348831.000,58222,2,MZ,1,100,31
1701221191.615685,2348871.000,58236,3,MZ,1,100,30
1701221191.655676,2348911.000,58236,3,MZ,1,100,30
1701221191.695668,2348951.000,58236,3,MZ,1,100,31
1701221191.735661,2348991.000,58253,3,MZ,1,100,31
1701221191.775652,2349031.000,58253,3,MZ,1,100,31
1701221191.815645,2349071.000,58253,3,MZ,1,100,30
1701221191.855637,2349111.000,58270,2,MZ,1,100,29
1701221191.895628,2349151.000,58270,2,MZ,1,100,30
1701221191.930955,2349186.333,58287,3,MZ,1,100,29
1701221191.966281,2349221.667,58287,3,MZ,1,100,30
1701221192.001607,2349257.000,58287,3,MZ,1,100,30
1701221192.041599,2349297.000,58303,3,MZ,1,100,30
1701221192.081591,2349337.000,58303,3,MZ,1,100,30
1701221192.121583,2349377.000,58303,3,MZ,1,100,30
1701221192.161575,2349417.000,58320,3,MZ,1,100,30
1701221192.201567,2349457.000,58320,3,MZ,1,100,29
1701221192.241560,2349497.000,58320,3,MZ,1,100,31
1701221192.281551,2349537.000,58337,2,MZ,1,100,31
1701221192.321543,2349577.000,58337,2,MZ,1,100,30
1701221192.361536,2349617.000,58356,3,MZ,1,100,29
1701221192.401527,2349657.000,58356,3,MZ,1,100,30
1701221192.441519,2349697.000,58356,3,MZ,1,100,30
1701221192.481512,2349737.000,58373,2,MZ,1,100,32
1701221192.521503,2349777.000,58373,2,MZ,1,100,29
1701221192.561496,2349817.000,58390,3,MZ,1,100,30
1701221192.601488,2349857.000,58390,3,MZ,1,100,30
1701221192.641479,2349897.000,58390,3,MZ,1,100,30
1701221192.681472,2349937.000,58404,2,MZ,1,100,30
1701221192.721464,2349977.000,58404,2,MZ,1,100,30
1701221192.761456,2350017.000,58422,3,MZ,1,100,30
1701221192.801448,2350057.000,58422,3,MZ,1,100,30
1701221192.841440,2350097.000,58422,3,MZ,1,100,30
1701221192.881432,2350137.000,58440,3,MZ,1,100,30
1701221192.921424,2350177.000,58440,3,MZ,1,100,30
1701221192.961416,2350217.000,58440,3,MZ,1,100,30
1701221193.001408,2350257.000,58457,2,MZ,1,100,30
1701221193.041400,2350297.000,58457,2,MZ,1,100,31
1701221193.081392,2350337.000,58471,3,MZ,1,100,30
1701221193.121384,2350377.000,58471,3,MZ,1,100,30
1701221193.161376,2350417.000,58471,3,MZ,1,100,30
1701221193.201368,2350457.000,58489,2,MZ,1,100,29
1701221193.241360,2350497.000,58489,2,MZ,1,100,30
1701221193.281352,2350537.000,58505,3,MZ,1,100,30
1701221193.321344,2350577.000,58505,3,MZ,1,100,30
1701221193.361336,2350617.000,58505,3,MZ,1,100,30
1701221193.401328,2350657.000,58522,2,MZ,1,100,30
1701221193.441320,2350697.000,58522,2,MZ,1,100,30
1701221193.481312,2350737.000,58537,3,MZ,1,100,30
1701221193.521304,2350777.000,58537,3,MZ,1,100,29
1701221193.561296,2350817.000,58537,3,MZ,1,100,31
1701221193.600788,2350856.500,58554,2,MZ,1,100,30
1701221193.640280,2350896.000,58554,2,MZ,1,100,30
1701221193.676273,2350932.000,58570,3,MZ,1,100,30
1701221193.712266,2350968.000,58570,3,MZ,1,100,29
1701221193.748258,2351004.000,58570,3,MZ,1,100,30
1701221193.788250,2351044.000,58588,3,MZ,1,100,29
1701221193.828243,2351084.000,58588,3,MZ,1,100,29
1701221193.868234,2351124.000,58588,3,MZ,1,100,29
1701221193.908226,2351164.000,58603,2,MZ,1,100,30
1701221193.948219,2351204.000,58603,2,MZ,1,100,29
1701221193.988210,2351244.000,58619,3,MZ,1,100,30
1701221194.028203,2351284.000,58619,3,MZ,1,100,30
1701221194.068195,2351324.000,58619,3,MZ,1,100,30
1701221194.108186,2351364.000,58635,2,MZ,1,100,30
1701221194.148179,2351404.000,58635,2,MZ,1,100,28
1701221194.188171,2351444.000,58653,3,MZ,1,100,30
1701221194.228163,2351484.000,58653,3,MZ,1,100,30
1701221194.268155,2351524.000,58653,3,MZ,1,100,30
1701221194.308147,2351564.000,58668,2,MZ,1,100,30
1701221194.348139,2351604.000,58668,2,MZ,1,100,29
1701221194.388131,2351644.000,58684,3,MZ,1,100,30
1701221194.428123,2351684.000,58684,3,MZ,1,100,30
1701221194.468115,2351724.000,58684,3,MZ,1,100,31
1701221194.508107,2351764.000,58701,3,MZ,1,100,29
1701221194.548099,2351804.000,58701,3,MZ,1,100,30
1701221194.588091,2351844.000,58701,3,MZ,1,100,30
1701221194.628083,2351884.000,58718,2,MZ,1,100,29
1701221194.668075,2351924.000,58718,2,MZ,1,100,30
1701221194.708067,2351964.000,58736,3,MZ,1,100,29
1701221194.748059,2352004.000,58736,3,MZ,1,100,31
1701221194.788051,2352044.000,58736,3,MZ,1,100,30
1701221194.828043,2352084.000,58752,2,MZ,1,100,30
1701221194.868035,2352124.000,58752,2,MZ,1,100,30
1701221194.908027,2352164.000,58768,3,MZ,1,100,30
1701221194.948019,2352204.000,58768,3,MZ,1,100,31
1701221194.988011,2352244.000,58768,3,MZ,1,100,30
1701221195.028003,2352284.000,58785,2,MZ,1,100,30
1701221195.067995,2352324.000,58785,2,MZ,1,100,28
1701221195.107987,2352364.000,58808,6,MZ,1,100,29
1701221195.147979,2352404.000,58808,6,MZ,1,100,30
1701221195.187971,2352444.000,58808,6,MZ,1,100,30
1701221195.227963,2352484.000,58808,6,MZ,1,100,30
1701221195.267955,2352524.000,58808,6,MZ,1,100,30
1701221195.307947,2352564.000,58808,6,MZ,1,100,29
1701221195.347939,2352604.000,58823,2,MZ,1,100,30
1701221195.387931,2352644.000,58823,2,MZ,1,100,28
1701221195.427923,2352684.000,58840,3,MZ,1,100,30
1701221195.467915,2352724.000,58840,3,MZ,1,100,30
1701221195.507907,2352764.000,58840,3,MZ,1,100,30
1701221195.547899,2352804.000,58857,2,MZ,1,100,31
1701221195.587891,2352844.000,58857,2,MZ,1,100,30
1701221195.623217,2352879.333,58873,3,MZ,1,100,31
1701221195.658544,2352914.667,58873,3,MZ,1,100,29
1701221195.693870,2352950.000,58873,3,MZ,1,100,29
1701221195.733862,2352990.000,58888,3,MZ,1,100,30
1701221195.773854,2353030.000,58888,3,MZ,1,100,30
1701221195.813846,2353070.000,58888,3,MZ,1,100,30
1701221195.853838,2353110.000,58906,2,MZ,1,100,30
1701221195.893830,2353150.000,58906,2,MZ,1,100,30
1701221195.933822,2353190.000,58922,3,MZ,1,100,30
1701221195.973814,2353230.000,58922,3,MZ,1,100,29
1701221196.013806,2353270.000,58922,3,MZ,1,100,29
1701221196.053798,2353310.000,58939,2,MZ,1,100,30
1701221196.093790,2353350.000,58939,2,MZ,1,100,30
1701221196.133782,2353390.000,58954,3,MZ,1,100,30
1701221196.173774,2353430.000,58954,3,MZ,1,100,29
1701221196.213766,2353470.000,58954,3,MZ,1,100,29
1701221196.253758,2353510.000,58971,2,MZ,1,100,30
1701221196.293750,2353550.000,58971,2,MZ,1,100,30
1701221196.333742,2353590.000,58987,3,MZ,1,100,30
1701221196.373734,2353630.000,58987,3,MZ,1,100,30
1701221196.413726,2353670.000,58987,3,MZ,1,100,30
1701221196.453718,2353710.000,59005,2,MZ,1,100,28
1701221196.493710,2353750.000,59005,2,MZ,1,100,30
1701221196.533702,2353790.000,59019,3,MZ,1,100,31
1701221196.573694,2353830.000,59019,3,MZ,1,100,30
1701221196.613686,2353870.000,59019,3,MZ,1,100,30
1701221196.653678,2353910.000,59036,3,MZ,1,100,30
1701221196.693670,2353950.000,59036,3,MZ,1,100,30
1701221196.733662,2353990.000,59036,3,MZ,1,100,30
