LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701221183.484309,2340738.000,56882,3,PI,1,100,125471
1701221183.524301,2340778.000,56901,3,PI,1,100,125476
1701221183.564293,2340818.000,56901,3,PI,1,100,125490
1701221183.604285,2340858.000,56901,3,PI,1,100,125488
1701221183.644277,2340898.000,56918,2,PI,1,100,125488
1701221183.684269,2340938.000,56918,2,PI,1,100,125488
1701221183.724261,2340978.000,56932,3,PI,1,100,125496
1701221183.764253,2341018.000,56932,3,PI,1,100,125486
1701221183.804245,2341058.000,56932,3,PI,1,100,125490
1701221183.844237,2341098.000,56950,2,PI,1,100,125466
1701221183.884229,2341138.000,56950,2,PI,1,100,125462
1701221183.924221,2341178.000,56966,3,PI,1,100,125460
1701221183.964213,2341218.000,56966,3,PI,1,100,125452
1701221184.004205,2341258.000,56966,3,PI,1,100,125444
1701221184.044197,2341298.000,56983,2,PI,1,100,125461
1701221184.084189,2341338.000,56983,2,PI,1,100,125459
1701221184.124181,2341378.000,56998,3,PI,1,100,125439
1701221184.164173,2341418.000,56998,3,PI,1,100,125450
1701221184.204165,2341458.000,56998,3,PI,1,100,125393
1701221184.244157,2341498.000,57015,2,PI,1,100,125281
1701221184.284149,2341538.000,57015,2,PI,1,100,125151
1701221184.324141,2341578.000,57031,3,PI,1,100,125064
1701221184.364133,2341618.000,57031,3,PI,1,100,125031
1701221184.404125,2341658.000,57031,3,PI,1,100,125043
1701221184.444117,2341698.000,57048,2,PI,1,100,125106
1701221184.484109,2341738.000,57048,2,PI,1,100,125191
1701221184.524101,2341778.000,57064,3,PI,1,100,125247
1701221184.564093,2341818.000,57064,3,PI,1,100,125337
1701221184.604085,2341858.000,57064,3,PI,1,100,125478
1701221184.644077,2341898.000,57080,2,PI,1,100,125567
1701221184.684069,2341938.000,57080,2,PI,1,100,125591
1701221184.724061,2341978.000,57096,3,PI,1,100,125659
1701221184.764053,2342018.000,57096,3,PI,1,100,125701
1701221184.804045,2342058.000,57096,3,PI,1,100,125729
1701221184.844037,2342098.000,57114,3,PI,1,100,125742
1701221184.884029,2342138.000,57114,3,PI,1,100,125748
1701221184.924021,2342178.000,57114,3,PI,1,100,125732
1701221184.964013,2342218.000,57138,3,PI,1,100,125729
1701221185.004005,2342258.000,57138,3,PI,1,100,125738
1701221185.043997,2342298.000,57138,3,PI,1,100,125732
1701221185.083989,2342338.000,57154,3,PI,1,100,125750
1701221185.123981,2342378.000,57154,3,PI,1,100,125704
1701221185.163973,2342418.000,57154,3,PI,1,100,125722
1701221185.203965,2342458.000,57170,2,PI,1,100,125689
1701221185.243957,2342498.000,57170,2,PI,1,100,125622
1701221185.283949,2342538.000,57186,3,PI,1,100,125523
1701221185.323941,2342578.000,57186,3,PI,1,100,125476
1701221185.363933,2342618.000,57186,3,PI,1,100,125463
1701221185.403925,2342658.000,57203,2,PI,1,100,125438
1701221185.443917,2342698.000,57203,2,PI,1,100,125429
1701221185.483909,2342738.000,57222,3,PI,1,100,125401
1701221185.523901,2342778.000,57222,3,PI,1,100,125339
1701221185.563893,2342818.000,57222,3,PI,1,100,125315
1701221185.603885,2342858.000,57238,3,PI,1,100,125302
1701221185.643878,2342898.000,57238,3,PI,1,100,125290
1701221185.683869,2342938.000,57238,3,PI,1,100,125292
1701221185.723861,2342978.000,57253,2,PI,1,100,125376
1701221185.763854,2343018.000,57253,2,PI,1,100,125426
1701221185.803845,2343058.000,57273,3,PI,1,100,125374
1701221185.843837,2343098.000,57273,3,PI,1,100,125228
1701221185.883830,2343138.000,57273,3,PI,1,100,124987
1701221185.923821,2343178.000,57289,2,PI,1,100,124805
1701221185.963814,2343218.000,57289,2,PI,1,100,124820
1701221186.003806,2343258.000,57307,3,PI,1,100,124907
1701221186.043797,2343298.000,57307,3,PI,1,100,124960
1701221186.083790,2343338.000,57307,3,PI,1,100,125052
1701221186.123781,2343378.000,57325,2,PI,1,100,125113
1701221186.163774,2343418.000,57325,2,PI,1,100,125173
1701221186.203766,2343458.000,57342,3,PI,1,100,125249
1701221186.243757,2343498.000,57342,3,PI,1,100,125321
1701221186.283750,2343538.000,57342,3,PI,1,100,125389
1701221186.323742,2343578.000,57358,2,PI,1,100,125442
1701221186.363734,2343618.000,57358,2,PI,1,100,125466
1701221186.403726,2343658.000,57375,3,PI,1,100,125497
1701221186.443718,2343698.000,57375,3,PI,1,100,125565
1701221186.483710,2343738.000,57375,3,PI,1,100,125618
1701221186.523702,2343778.000,57390,3,PI,1,100,125678
1701221186.563694,2343818.000,57390,3,PI,1,100,125756
1701221186.603686,2343858.000,57390,3,PI,1,100,125793
1701221186.643678,2343898.000,57407,2,PI,1,100,125857
1701221186.683670,2343938.000,57407,2,PI,1,100,125926
1701221186.723662,2343978.000,57423,3,PI,1,100,125971
1701221186.763654,2344018.000,57423,3,PI,1,100,125960
1701221186.803646,2344058.000,57423,3,PI,1,100,125965
1701221186.843638,2344098.000,57441,2,PI,1,100,125972
1701221186.883630,2344138.000,57441,2,PI,1,100,125968
1701221186.923622,2344178.000,57455,3,PI,1,100,125917
