LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1706145217.965973,332578,53956,1,SA,1,100,0.000441
1706145218.298977,332911,54040,1,SA,1,100,0.001217
1706145218.964986,333577,54108,1,SA,1,100,0.000519
1706145219.231989,333844,54143,1,SA,1,100,0.000299
1706145219.430991,334043,54210,1,SA,1,100,0.000630
1706145219.764996,334377,54251,1,SA,1,100,0.000204
1706145220.231002,334843,54320,1,SA,1,100,0.000227
1706145220.431004,335043,54356,1,SA,1,100,0.000142
1706145220.765008,335377,54406,1,SA,1,100,0.000214
1706145220.965011,335577,54460,1,SA,1,100,0.000208
1706145221.365016,335977,54511,1,SA,1,100,0.000398
1706145221.631019,336243,54544,1,SA,1,100,0.000174
1706145221.831022,336443,54616,1,SA,1,100,0.000929
1706145222.231026,336843,54651,1,SA,1,100,0.000170
1706145222.564031,337176,54718,1,SA,1,100,0.000318
1706145223.098037,337710,54820,1,SA,1,100,0.000793
1706145223.364041,337976,54855,1,SA,1,100,0.000308
1706145223.564043,338176,54874,1,SA,1,100,0.000377
1706145223.764046,338376,54910,1,SA,1,100,0.000280
1706145224.364053,338976,55042,1,SA,1,100,0.000544
1706145224.832059,339444,55114,1,SA,1,100,0.000362
1706145225.098062,339710,55133,1,SA,1,100,0.000303
1706145225.964073,340576,55283,1,SA,1,100,0.000613
1706145226.231076,340843,55351,1,SA,1,100,0.000593
1706145226.564081,341176,55387,1,SA,1,100,0.000373
1706145227.097087,341709,55473,1,SA,1,100,0.000552
1706145227.364091,341976,55542,1,SA,1,100,0.001115
1706145227.764096,342376,55609,1,SA,1,100,0.000749
1706145228.364103,342976,55711,1,SA,1,100,0.000699
1706145228.764108,343376,55746,1,SA,1,100,0.000182
1706145228.964111,343576,55799,1,SA,1,100,0.000457
1706145229.364116,343976,55866,1,SA,1,100,0.000720
1706145229.697120,344309,55902,1,SA,1,100,0.000319
1706145229.897122,344509,55978,1,SA,1,100,0.001236
1706145230.364128,344976,56045,1,SA,1,100,0.000835
1706145231.031137,345643,56148,1,SA,1,100,0.000448
1706145231.363141,345975,56217,1,SA,1,100,0.000692
1706145231.697145,346309,56253,1,SA,1,100,0.000340
1706145232.097150,346709,56321,1,SA,1,100,0.000175
1706145232.297153,346909,56374,1,SA,1,100,0.000996
1706145232.897160,347509,56441,1,SA,1,100,0.000302
1706145233.363166,347975,56528,1,SA,1,100,0.000386
1706145233.630169,348242,56595,1,SA,1,100,0.000878
1706145234.431179,349043,56712,1,SA,1,100,0.000650
1706145234.763183,349375,56765,1,SA,1,100,0.000441
1706145235.030187,349642,56823,1,SA,1,100,0.001051
1706145235.830197,350442,56974,1,SA,1,100,0.001365
1706145236.630207,351242,57077,1,SA,1,100,0.000767
1706145237.164213,351776,57163,1,SA,1,100,0.000600
1706145237.430217,352042,57230,1,SA,1,100,0.001550
1706145238.230227,352842,57348,1,SA,1,100,0.000835
1706145238.563231,353175,57417,1,SA,1,100,0.001145
1706145239.163238,353775,57518,1,SA,1,100,0.001455
1706145239.963248,354575,57618,1,SA,1,100,0.000350
1706145240.297252,354909,57693,1,SA,1,100,0.000837
1706145240.829259,355441,57762,1,SA,1,100,0.000507
1706145241.096262,355708,57796,1,SA,1,100,0.000336
1706145241.296265,355908,57864,1,SA,1,100,0.001053
1706145241.696270,356308,57920,1,SA,1,100,0.000485
1706145242.496280,357108,58054,1,SA,1,100,0.000806
1706145242.962286,357574,58171,1,SA,1,100,0.001202
1706145243.629294,358241,58239,1,SA,1,100,0.000754
1706145243.896297,358508,58292,1,SA,1,100,0.000790
1706145244.230302,358842,58327,1,SA,1,100,0.000321
1706145244.562306,359174,58377,1,SA,1,100,0.000604
1706145244.895310,359507,58462,1,SA,1,100,0.000477
1706145245.362316,359974,58550,1,SA,1,100,0.000982
1706145245.762321,360374,58619,1,SA,1,100,0.000791
1706145246.429329,361041,58720,1,SA,1,100,0.001145
1706145246.962336,361574,58791,1,SA,1,100,0.000482
1706145247.429342,362041,58859,1,SA,1,100,0.000305
1706145247.629344,362241,58912,1,SA,1,100,0.000486
1706145247.895348,362507,58964,1,SA,1,100,0.000580
1706145248.629357,363241,59082,1,SA,1,100,0.000690
1706145248.962361,363574,59165,1,SA,1,100,0.001411
1706145249.429367,364041,59199,1,SA,1,100,0.000641
1706145249.828372,364440,59285,1,SA,1,100,0.000798
1706145250.295377,364907,59335,1,SA,1,100,0.000118
1706145250.495380,365107,59412,1,SA,1,100,0.001378
1706145251.095388,365707,59479,1,SA,1,100,0.000096
1706145251.295390,365907,59548,1,SA,1,100,0.001012
1706145251.895398,366507,59617,1,SA,1,100,0.000485
1706145252.161401,366773,59653,1,SA,1,100,0.000655
1706145252.361403,366973,59689,1,SA,1,100,0.000304
1706145252.561406,367173,59756,1,SA,1,100,0.000894
1706145253.362416,367974,59874,1,SA,1,100,0.000790
1706145253.762421,368374,59943,1,SA,1,100,0.000884
1706145254.495430,369107,60062,1,SA,1,100,0.000754
1706145254.762434,369374,60096,1,SA,1,100,0.000886
1706145255.095438,369707,60163,1,SA,1,100,0.000444
1706145255.362441,369974,60199,1,SA,1,100,0.000892
1706145255.628444,370240,60234,1,SA,1,100,0.000371
1706145256.094450,370706,60342,1,SA,1,100,0.001201
1706145256.494455,371106,60380,1,SA,1,100,0.000260
1706145256.694458,371306,60416,1,SA,1,100,0.000234
1706145256.894460,371506,60451,1,SA,1,100,0.000443
1706145257.228464,371840,60518,1,SA,1,100,0.000510
1706145257.562469,372174,60653,1,SA,1,100,0.001888
1706145258.627482,373239,60739,1,SA,1,100,0.000174
1706145258.828484,373440,60807,1,SA,1,100,0.001923
1706145259.227489,373839,60840,1,SA,1,100,0.000311
1706145259.427492,374039,60892,1,SA,1,100,0.000462
1706145259.695495,374307,60926,1,SA,1,100,0.000504
1706145259.895498,374507,60976,1,SA,1,100,0.000683
1706145260.561506,375173,61077,1,SA,1,100,0.000124
1706145260.761508,375373,61132,1,SA,1,100,0.000857
1706145261.427517,376039,61252,1,SA,1,100,0.001230
1706145261.960524,376572,61302,1,SA,1,100,0.000366
1706145262.294528,376906,61357,1,SA,1,100,0.000198
1706145262.760534,377372,61475,1,SA,1,100,0.001240
1706145263.227539,377839,61508,1,SA,1,100,0.000258
1706145263.427542,378039,61561,1,SA,1,100,0.000661
1706145263.827547,378439,61613,1,SA,1,100,0.000043
1706145264.027549,378639,61697,1,SA,1,100,0.001552
1706145264.760559,379372,61783,1,SA,1,100,0.000541
1706145265.027562,379639,61852,1,SA,1,100,0.001234
1706145266.027574,380639,61976,1,SA,1,100,0.000268
1706145266.227577,380839,62043,1,SA,1,100,0.000779
1706145266.560581,381172,62112,1,SA,1,100,0.001836
1706145267.360591,381972,62265,1,SA,1,100,0.001276
1706145267.894598,382506,62300,1,SA,1,100,0.000641
1706145268.293603,382905,62419,1,SA,1,100,0.001739
1706145269.160614,383772,62538,1,SA,1,100,0.000888
1706145269.560619,384172,62571,1,SA,1,100,0.000344
1706145269.760621,384372,62623,1,SA,1,100,0.000739
1706145270.494630,385106,62725,1,SA,1,100,0.000238
1706145270.694633,385306,62775,1,SA,1,100,0.001082
1706145271.160639,385772,62852,1,SA,1,100,0.000944
1706145271.493643,386105,62888,1,SA,1,100,0.000225
1706145271.693645,386305,62924,1,SA,1,100,0.000048
1706145272.159651,386771,62993,1,SA,1,100,0.000437
1706145272.627657,387239,63096,1,SA,1,100,0.000325
1706145272.893660,387505,63163,1,SA,1,100,0.001278
1706145273.427667,388039,63232,1,SA,1,100,0.000709
1706145273.893673,388505,63299,1,SA,1,100,0.000597
1706145274.426679,389038,63417,1,SA,1,100,0.001054
1706145275.026687,389638,63484,1,SA,1,100,0.000455
1706145275.426692,390038,63586,1,SA,1,100,0.001221
1706145275.826697,390438,63621,1,SA,1,100,0.000324
1706145276.426704,391038,63730,1,SA,1,100,0.000446
1706145276.692708,391304,63785,1,SA,1,100,0.000653
1706145277.026712,391638,63821,1,SA,1,100,0.000707
1706145277.426717,392038,63904,1,SA,1,100,0.001300
1706145277.760721,392372,63955,1,SA,1,100,0.000870
1706145278.226727,392838,64093,1,SA,1,100,0.002212
1706145278.892735,393504,64143,1,SA,1,100,0.000496
1706145279.425742,394037,64244,1,SA,1,100,0.000588
1706145279.759746,394371,64280,1,SA,1,100,0.000573
1706145279.959749,394571,64314,1,SA,1,100,0.000413
1706145280.493755,395105,64416,1,SA,1,100,0.000579
1706145280.893760,395505,64467,1,SA,1,100,0.000890
1706145281.093763,395705,64503,1,SA,1,100,0.000310
1706145281.292765,395904,64544,1,SA,1,100,0.000803
1706145281.692770,396304,64629,1,SA,1,100,0.000975
1706145282.225777,396837,64696,1,SA,1,100,0.000903
1706145282.625782,397237,64783,1,SA,1,100,0.000835
1706145283.225790,397837,64886,1,SA,1,100,0.000990
1706145283.558794,398170,64919,1,SA,1,100,0.000751
1706145283.825797,398437,64955,1,SA,1,100,0.000527
1706145284.025800,398637,65024,1,SA,1,100,0.000642
1706145284.358804,398970,65058,1,SA,1,100,0.000246
1706145284.692808,399304,65125,1,SA,1,100,0.000437
1706145284.958811,399570,65195,1,SA,1,100,0.001088
1706145285.358816,399970,65278,1,SA,1,100,0.001386
1706145286.025825,400637,65333,1,SA,1,100,0.000290
1706145286.625832,401237,65470,1,SA,1,100,0.001678
1706145287.025837,401637,65507,1,SA,1,100,0.000746
1706145287.225840,401837,5,1,SA,1,100,0.000687
1706145287.425842,402037,41,1,SA,1,100,0.000806
1706145287.825847,402437,142,1,SA,1,100,0.001087
1706145288.424855,403036,225,1,SA,1,100,0.000676
1706145288.758859,403370,261,1,SA,1,100,0.000420
1706145288.958861,403570,297,1,SA,1,100,0.000341
1706145289.224864,403836,366,1,SA,1,100,0.000846
1706145289.691870,404303,417,1,SA,1,100,0.000791
1706145289.958874,404570,452,1,SA,1,100,0.000832
1706145290.158876,404770,486,1,SA,1,100,0.000306
1706145290.625882,405237,589,1,SA,1,100,0.001044
1706145291.091888,405703,690,1,SA,1,100,0.000986
1706145291.624895,406236,766,1,SA,1,100,0.000786
1706145291.957899,406569,833,1,SA,1,100,0.001062
1706145292.624907,407236,919,1,SA,1,100,0.000251
1706145292.891911,407503,952,1,SA,1,100,0.000147
1706145293.091913,407703,988,1,SA,1,100,0.000993
1706145293.291915,407903,1023,1,SA,1,100,0.000467
1706145294.025925,408637,1144,1,SA,1,100,0.000383
1706145294.225927,408837,1211,1,SA,1,100,0.001241
1706145295.024937,409636,1312,1,SA,1,100,0.000518
1706145295.558944,410170,1395,1,SA,1,100,0.000217
1706145295.890948,410502,1464,1,SA,1,100,0.000762
1706145296.158951,410770,1516,1,SA,1,100,0.000830
1706145296.557956,411169,1569,1,SA,1,100,0.000176
1706145296.957961,411569,1645,1,SA,1,100,0.000264
1706145297.291965,411903,1713,1,SA,1,100,0.000861
1706145297.557969,412169,1766,1,SA,1,100,0.001377
1706145297.957974,412569,1801,1,SA,1,100,0.000179
1706145298.290978,412902,1870,1,SA,1,100,0.000202
1706145298.490980,413102,1904,1,SA,1,100,0.000786
1706145298.757984,413369,1940,1,SA,1,100,0.000113
1706145299.224990,413836,2023,1,SA,1,100,0.000497
1706145299.424992,414036,2076,1,SA,1,100,0.001205
1706145299.957999,414569,2160,1,SA,1,100,0.000547
1706145300.358004,414969,2229,1,SA,1,100,0.001009
1706145300.824010,415435,2298,1,SA,1,100,0.000323
1706145301.024012,415635,2332,1,SA,1,100,0.000994
1706145301.558019,416169,2434,1,SA,1,100,0.000372
1706145301.824022,416435,2476,1,SA,1,100,0.000675
1706145302.024025,416635,2511,1,SA,1,100,0.000350
1706145302.357029,416968,2562,1,SA,1,100,0.000212
1706145302.757034,417368,2616,1,SA,1,100,0.000472
1706145302.958036,417569,2700,1,SA,1,100,0.001798
1706145303.958049,418569,2835,1,SA,1,100,0.001457
1706145304.224052,418835,2887,1,SA,1,100,0.001078
1706145304.691058,419302,2938,1,SA,1,100,0.000408
1706145304.891061,419502,2989,1,SA,1,100,0.000193
1706145305.158064,419769,3059,1,SA,1,100,0.001040
1706145305.558069,420169,3109,1,SA,1,100,0.000975
1706145305.824072,420435,3144,1,SA,1,100,0.000562
1706145306.158077,420769,3197,1,SA,1,100,0.000466
1706145306.757084,421368,3320,1,SA,1,100,0.001827
1706145307.157089,421768,3372,1,SA,1,100,0.000994
1706145307.557094,422168,3423,1,SA,1,100,0.000746
1706145307.757097,422368,3473,1,SA,1,100,0.001322
1706145308.090101,422701,3528,1,SA,1,100,0.000727
1706145308.690108,423301,3610,1,SA,1,100,0.000328
1706145308.890110,423501,3679,1,SA,1,100,0.000834
1706145309.223115,423834,3732,1,SA,1,100,0.001066
1706145309.690121,424301,3799,1,SA,1,100,0.000636
1706145309.957124,424568,3835,1,SA,1,100,0.000869
1706145310.223127,424834,3886,1,SA,1,100,0.000898
1706145310.623132,425234,3956,1,SA,1,100,0.000620
1706145311.023137,425634,4023,1,SA,1,100,0.000388
1706145312.356154,426967,4247,1,SA,1,100,0.000683
1706145312.624157,427235,4282,1,SA,1,100,0.000211
1706145313.224165,427835,4400,1,SA,1,100,0.000874
1706145313.557169,428168,4435,1,SA,1,100,0.000425
1706145313.757171,428368,4471,1,SA,1,100,0.000745
1706145313.957174,428568,4522,1,SA,1,100,0.000775
1706145314.423180,429034,4591,1,SA,1,100,0.000376
1706145314.757184,429368,4674,1,SA,1,100,0.001995
1706145315.556194,430167,4775,1,SA,1,100,0.000735
1706145316.090201,430701,4878,1,SA,1,100,0.001013
1706145316.556206,431167,4965,1,SA,1,100,0.001018
1706145316.890211,431501,5000,1,SA,1,100,0.000193
1706145317.090213,431701,5039,1,SA,1,100,0.000194
1706145317.823222,432434,5174,1,SA,1,100,0.001364
1706145318.222227,432833,5258,1,SA,1,100,0.001597
1706145318.956237,433567,5411,1,SA,1,100,0.001299
1706145319.623245,434234,5445,1,SA,1,100,0.000624
1706145319.956249,434567,5564,1,SA,1,100,0.001994
1706145320.623257,435234,5663,1,SA,1,100,0.001754
1706145321.756272,436367,5816,1,SA,1,100,0.000638
1706145322.289278,436900,5910,1,SA,1,100,0.001019
1706145322.556282,437167,5959,1,SA,1,100,0.001781
1706145322.822285,437433,6029,1,SA,1,100,0.001583
1706145323.489293,438100,6129,1,SA,1,100,0.000648
1706145323.822297,438433,6182,1,SA,1,100,0.001301
1706145324.289303,438900,6250,1,SA,1,100,0.000713
1706145324.555307,439166,6302,1,SA,1,100,0.001401
1706145325.155314,439766,6436,1,SA,1,100,0.002346
1706145326.022325,440633,6523,1,SA,1,100,0.000665
1706145326.222327,440833,6556,1,SA,1,100,0.000061
1706145326.422330,441033,6592,1,SA,1,100,0.000820
1706145326.755334,441366,6677,1,SA,1,100,0.001523
1706145327.155339,441766,6750,1,SA,1,100,0.001313
1706145327.822347,442433,6886,1,SA,1,100,0.002220
1706145328.489356,443100,6936,1,SA,1,100,0.000777
1706145329.022362,443633,7021,1,SA,1,100,0.000934
1706145329.355367,443966,7106,1,SA,1,100,0.001093
1706145329.955374,444566,7173,1,SA,1,100,0.000440
1706145330.155377,444766,7260,1,SA,1,100,0.001510
1706145330.622382,445233,7327,1,SA,1,100,0.001426
1706145331.688396,446299,7562,1,SA,1,100,0.002205
1706145332.421405,447032,7605,1,SA,1,100,0.000675
1706145332.688408,447299,7674,1,SA,1,100,0.001423
1706145333.354417,447965,7742,1,SA,1,100,0.001072
1706145333.688421,448299,7827,1,SA,1,100,0.000914
1706145334.154427,448765,7894,1,SA,1,100,0.001014
1706145334.422430,449033,7948,1,SA,1,100,0.000888
1706145335.088438,449699,8048,1,SA,1,100,0.000429
1706145335.355442,449966,8100,1,SA,1,100,0.001258
1706145335.621445,450232,8136,1,SA,1,100,0.002065
1706145336.687458,451298,8337,1,SA,1,100,0.001005
1706145337.155464,451766,8406,1,SA,1,100,0.001080
1706145337.621470,452232,8462,1,SA,1,100,0.001220
1706145337.954474,452565,8516,1,SA,1,100,0.000136
1706145338.155477,452766,8552,1,SA,1,100,0.000614
1706145338.354479,452965,8586,1,SA,1,100,0.000581
1706145338.687483,453298,8637,1,SA,1,100,0.000343
1706145339.154489,453765,8739,1,SA,1,100,0.000172
1706145339.754497,454365,8825,1,SA,1,100,0.000586
1706145339.954499,454565,8892,1,SA,1,100,0.001801
1706145340.354504,454965,8928,1,SA,1,100,0.000348
1706145340.620507,455231,8995,1,SA,1,100,0.000941
1706145340.954512,455565,9030,1,SA,1,100,0.000664
1706145341.420517,456031,9100,1,SA,1,100,0.000842
1706145341.620520,456231,9186,1,SA,1,100,0.001755
1706145342.221528,456832,9272,1,SA,1,100,0.001202
1706145342.754534,457365,9328,1,SA,1,100,0.000744
1706145343.087538,457698,9378,1,SA,1,100,0.000071
1706145343.554544,458165,9464,1,SA,1,100,0.000644
1706145343.887548,458498,9514,1,SA,1,100,0.000215
1706145344.087551,458698,9569,1,SA,1,100,0.000682
1706145344.354554,458965,9603,1,SA,1,100,0.000360
1706145344.554557,459165,9638,1,SA,1,100,0.000505
1706145344.887561,459498,9707,1,SA,1,100,0.000507
1706145345.553569,460164,9825,1,SA,1,100,0.001056
1706145345.887573,460498,9892,1,SA,1,100,0.002231
1706145346.420580,461031,9945,1,SA,1,100,0.000441
1706145347.020588,461631,10064,1,SA,1,100,0.000221
1706145347.286591,461897,10098,1,SA,1,100,0.000962
1706145347.686596,462297,10189,1,SA,1,100,0.002162
1706145348.820610,463431,10357,1,SA,1,100,0.000450
1706145349.019613,463630,10391,1,SA,1,100,0.000451
1706145349.353617,463964,10460,1,SA,1,100,0.000866
1706145349.619620,464230,10496,1,SA,1,100,0.001249
1706145349.886623,464497,10546,1,SA,1,100,0.001331
1706145350.219628,464830,10583,1,SA,1,100,0.000420
1706145351.686646,466297,10832,1,SA,1,100,0.001898
1706145351.886648,466497,10867,1,SA,1,100,0.003240
1706145352.086651,466697,10917,1,SA,1,100,0.008481
1706145352.352654,466963,10937,1,SA,1,100,0.004008
