LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706145209.742870,324355.000,52524,2,AK,1,100,RD
1706145212.277402,326889.500,53385,2,AK,1,100,52522
1706145214.811934,329424.000,53385,2,AK,1,100,RD
1706145214.818934,329431.000,53388,2,AK,1,100,53386
1706145214.825934,329438.000,53388,2,AK,1,100,RD
1706145217.379966,331992.000,54246,2,AK,1,100,53386
1706145219.933998,334546.000,54246,2,AK,1,100,RD
1706145219.944498,334556.500,54249,2,AK,1,100,54247
1706145219.954998,334567.000,54249,2,AK,1,100,RD
1706145222.505530,337117.500,55111,2,AK,1,100,54247
1706145225.056062,339668.000,55111,2,AK,1,100,RD
1706145227.620094,342232.000,55971,2,AK,1,100,55112
1706145230.184126,344796.000,55971,2,AK,1,100,RD
1706145230.185626,344797.500,55973,2,AK,1,100,55112
1706145230.187126,344799.000,55973,2,AK,1,100,RD
1706145230.192626,344804.500,55976,2,AK,1,100,55974
1706145230.198126,344810.000,55976,2,AK,1,100,RD
1706145232.745658,347357.500,56816,2,AK,1,100,55974
1706145235.293190,349905.000,56816,2,AK,1,100,RD
1706145235.324690,349936.500,56819,2,AK,1,100,56817
1706145235.356191,349968.000,56819,2,AK,1,100,RD
1706145237.891222,352503.000,57671,2,AK,1,100,56817
1706145240.426254,355038.000,57671,2,AK,1,100,RD
1706145240.430754,355042.500,57674,2,AK,1,100,57672
1706145240.435254,355047.000,57674,2,AK,1,100,RD
1706145242.996786,357608.500,58531,2,AK,1,100,57672
1706145245.558318,360170.000,58531,2,AK,1,100,RD
1706145248.119350,362731.000,59390,2,AK,1,100,58532
1706145250.680382,365292.000,59390,2,AK,1,100,RD
1706145250.682883,365294.500,59392,2,AK,1,100,58532
1706145250.685382,365297.000,59392,2,AK,1,100,RD
1706145253.247415,367859.000,60254,2,AK,1,100,59393
1706145255.809447,370421.000,60254,2,AK,1,100,RD
1706145255.810447,370422.000,60256,2,AK,1,100,59393
1706145255.811447,370423.000,60256,2,AK,1,100,RD
1706145255.830947,370442.500,60259,2,AK,1,100,60257
1706145255.850447,370462.000,60259,2,AK,1,100,RD
1706145258.393479,373005.000,61113,2,AK,1,100,60257
1706145260.936511,375548.000,61113,2,AK,1,100,RD
1706145263.496043,378107.500,61968,2,AK,1,100,61114
1706145266.055575,380667.000,61968,2,AK,1,100,RD
1706145266.057075,380668.500,61970,2,AK,1,100,61114
1706145266.058575,380670.000,61970,2,AK,1,100,RD
1706145268.611607,383223.000,62813,2,AK,1,100,61971
1706145271.164639,385776.000,62813,2,AK,1,100,RD
1706145271.168139,385779.500,62815,2,AK,1,100,61971
1706145271.171639,385783.000,62815,2,AK,1,100,RD
1706145273.734671,388346.000,63675,2,AK,1,100,62816
1706145276.297703,390909.000,63675,2,AK,1,100,RD
1706145276.298703,390910.000,63677,2,AK,1,100,62816
1706145276.299703,390911.000,63677,2,AK,1,100,RD
1706145276.344703,390956.000,63680,2,AK,1,100,63678
1706145276.389704,391001.000,63680,2,AK,1,100,RD
1706145278.905735,393517.000,64536,2,AK,1,100,63678
1706145281.421767,396033.000,64536,2,AK,1,100,RD
1706145281.468768,396080.000,64539,2,AK,1,100,64537
1706145281.515768,396127.000,64539,2,AK,1,100,RD
1706145284.027300,398638.500,65400,2,AK,1,100,64537
1706145286.538831,401150.000,65400,2,AK,1,100,RD
1706145289.099363,403710.500,725,2,AK,1,100,65401
1706145291.659895,406271.000,725,2,AK,1,100,RD
1706145291.660895,406272.000,727,2,AK,1,100,65401
1706145291.661895,406273.000,727,2,AK,1,100,RD
1706145294.237927,408849.000,1591,2,AK,1,100,728
1706145296.813960,411425.000,1591,2,AK,1,100,RD
1706145296.815459,411426.500,1593,2,AK,1,100,728
