LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1706145138.528313,253141.333,40894,3,AY,1,100,-0.086
1706145138.563647,253176.667,40894,3,AY,1,100,-0.087
1706145138.598980,253212.000,40894,3,AY,1,100,-0.085
1706145138.638981,253252.000,40913,2,AY,1,100,-0.084
1706145138.678981,253292.000,40913,2,AY,1,100,-0.086
1706145138.718982,253332.000,40932,3,AY,1,100,-0.087
1706145138.758982,253372.000,40932,3,AY,1,100,-0.086
1706145138.798983,253412.000,40932,3,AY,1,100,-0.085
1706145138.838983,253452.000,40948,2,AY,1,100,-0.083
1706145138.878984,253492.000,40948,2,AY,1,100,-0.085
1706145138.918984,253532.000,40963,3,AY,1,100,-0.086
1706145138.958985,253572.000,40963,3,AY,1,100,-0.086
1706145138.998985,253612.000,40963,3,AY,1,100,-0.085
1706145139.038986,253652.000,40980,2,AY,1,100,-0.086
1706145139.078986,253692.000,40980,2,AY,1,100,-0.086
1706145139.118987,253732.000,40999,3,AY,1,100,-0.084
1706145139.158987,253772.000,40999,3,AY,1,100,-0.085
1706145139.198988,253812.000,40999,3,AY,1,100,-0.083
1706145139.238988,253852.000,41018,2,AY,1,100,-0.085
1706145139.278989,253892.000,41018,2,AY,1,100,-0.090
1706145139.318989,253932.000,41032,3,AY,1,100,-0.084
1706145139.358990,253972.000,41032,3,AY,1,100,-0.085
1706145139.398990,254012.000,41032,3,AY,1,100,-0.088
1706145139.438991,254052.000,41052,2,AY,1,100,-0.083
1706145139.478991,254092.000,41052,2,AY,1,100,-0.086
1706145139.518992,254132.000,41068,3,AY,1,100,-0.087
1706145139.558992,254172.000,41068,3,AY,1,100,-0.088
1706145139.598993,254212.000,41068,3,AY,1,100,-0.088
1706145139.638993,254252.000,41085,2,AY,1,100,-0.087
1706145139.678994,254292.000,41085,2,AY,1,100,-0.087
1706145139.718994,254332.000,41100,3,AY,1,100,-0.086
1706145139.758995,254372.000,41100,3,AY,1,100,-0.085
1706145139.798995,254412.000,41100,3,AY,1,100,-0.085
1706145139.838996,254452.000,41117,3,AY,1,100,-0.085
1706145139.878996,254492.000,41117,3,AY,1,100,-0.088
1706145139.918997,254532.000,41117,3,AY,1,100,-0.086
1706145139.958997,254572.000,41133,3,AY,1,100,-0.085
1706145139.998998,254612.000,41133,3,AY,1,100,-0.086
1706145140.038998,254652.000,41133,3,AY,1,100,-0.084
1706145140.078999,254692.000,41151,2,AY,1,100,-0.079
1706145140.118999,254732.000,41151,2,AY,1,100,-0.109
1706145140.159000,254772.000,41167,3,AY,1,100,-0.087
1706145140.199000,254812.000,41167,3,AY,1,100,-0.086
1706145140.239001,254852.000,41167,3,AY,1,100,-0.079
1706145140.279001,254892.000,41182,2,AY,1,100,-0.082
1706145140.319002,254932.000,41182,2,AY,1,100,-0.093
1706145140.359002,254972.000,41199,3,AY,1,100,-0.080
1706145140.399003,255012.000,41199,3,AY,1,100,-0.087
1706145140.439003,255052.000,41199,3,AY,1,100,-0.084
1706145140.474670,255087.667,41216,3,AY,1,100,-0.090
1706145140.510338,255123.333,41216,3,AY,1,100,-0.084
1706145140.546005,255159.000,41216,3,AY,1,100,-0.085
1706145140.586005,255199.000,41232,2,AY,1,100,-0.086
1706145140.626006,255239.000,41232,2,AY,1,100,-0.083
1706145140.666006,255279.000,41247,3,AY,1,100,-0.087
1706145140.706007,255319.000,41247,3,AY,1,100,-0.087
1706145140.746007,255359.000,41247,3,AY,1,100,-0.088
1706145140.786008,255399.000,41266,2,AY,1,100,-0.088
1706145140.826008,255439.000,41266,2,AY,1,100,-0.086
1706145140.866009,255479.000,41283,3,AY,1,100,-0.087
1706145140.906009,255519.000,41283,3,AY,1,100,-0.087
1706145140.946010,255559.000,41283,3,AY,1,100,-0.086
1706145140.986010,255599.000,41301,3,AY,1,100,-0.085
1706145141.026011,255639.000,41301,3,AY,1,100,-0.086
1706145141.066011,255679.000,41301,3,AY,1,100,-0.087
1706145141.106012,255719.000,41318,2,AY,1,100,-0.086
1706145141.146012,255759.000,41318,2,AY,1,100,-0.086
1706145141.186013,255799.000,41333,3,AY,1,100,-0.089
1706145141.226013,255839.000,41333,3,AY,1,100,-0.086
1706145141.266014,255879.000,41333,3,AY,1,100,-0.088
1706145141.306014,255919.000,41350,2,AY,1,100,-0.087
1706145141.346015,255959.000,41350,2,AY,1,100,-0.086
1706145141.386015,255999.000,41367,3,AY,1,100,-0.088
1706145141.426016,256039.000,41367,3,AY,1,100,-0.087
1706145141.466016,256079.000,41367,3,AY,1,100,-0.086
1706145141.506017,256119.000,41383,2,AY,1,100,-0.087
1706145141.546017,256159.000,41383,2,AY,1,100,-0.089
1706145141.586018,256199.000,41398,3,AY,1,100,-0.084
1706145141.626018,256239.000,41398,3,AY,1,100,-0.087
1706145141.666019,256279.000,41398,3,AY,1,100,-0.087
1706145141.706019,256319.000,41418,2,AY,1,100,-0.089
1706145141.746020,256359.000,41418,2,AY,1,100,-0.086
1706145141.786020,256399.000,41438,3,AY,1,100,-0.087
1706145141.826021,256439.000,41438,3,AY,1,100,-0.086
1706145141.866021,256479.000,41438,3,AY,1,100,-0.083
1706145141.906022,256519.000,41455,2,AY,1,100,-0.091
1706145141.946022,256559.000,41455,2,AY,1,100,-0.087
1706145141.986023,256599.000,41469,3,AY,1,100,-0.084
1706145142.026023,256639.000,41469,3,AY,1,100,-0.089
1706145142.066024,256679.000,41469,3,AY,1,100,-0.088
1706145142.106024,256719.000,41487,3,AY,1,100,-0.087
1706145142.146025,256759.000,41487,3,AY,1,100,-0.088
1706145142.186025,256799.000,41487,3,AY,1,100,-0.087
1706145142.221692,256834.667,41503,3,AY,1,100,-0.086
1706145142.257360,256870.333,41503,3,AY,1,100,-0.088
1706145142.293026,256906.000,41503,3,AY,1,100,-0.086
1706145142.333027,256946.000,41520,2,AY,1,100,-0.089
1706145142.373028,256986.000,41520,2,AY,1,100,-0.088
1706145142.413028,257026.000,41536,3,AY,1,100,-0.088
1706145142.453028,257066.000,41536,3,AY,1,100,-0.086
1706145142.493029,257106.000,41536,3,AY,1,100,-0.088
