LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1706145142.693032,257306.000,41562,3,PG,1,100,4167
1706145142.733032,257346.000,41582,2,PG,1,100,4174
1706145142.773032,257386.000,41582,2,PG,1,100,4183
1706145142.813033,257426.000,41598,2,PG,1,100,4163
1706145142.853034,257466.000,41598,2,PG,1,100,4172
1706145142.895634,257508.600,41619,5,PG,1,100,4183
1706145142.938235,257551.200,41619,5,PG,1,100,4172
1706145142.980835,257593.800,41619,5,PG,1,100,4176
1706145143.023436,257636.400,41619,5,PG,1,100,4201
1706145143.066036,257679.000,41619,5,PG,1,100,4195
1706145143.106037,257719.000,41638,3,PG,1,100,4196
1706145143.146037,257759.000,41638,3,PG,1,100,4204
1706145143.186038,257799.000,41638,3,PG,1,100,4196
1706145143.226038,257839.000,41655,3,PG,1,100,4186
1706145143.266039,257879.000,41655,3,PG,1,100,4187
1706145143.306039,257919.000,41655,3,PG,1,100,4179
1706145143.346040,257959.000,41671,2,PG,1,100,4187
1706145143.386040,257999.000,41671,2,PG,1,100,4200
1706145143.426041,258039.000,41687,3,PG,1,100,4178
1706145143.466041,258079.000,41687,3,PG,1,100,4180
1706145143.506042,258119.000,41687,3,PG,1,100,4190
1706145143.546042,258159.000,41703,2,PG,1,100,4189
1706145143.586043,258199.000,41703,2,PG,1,100,4199
1706145143.626043,258239.000,41724,3,PG,1,100,4210
1706145143.666044,258279.000,41724,3,PG,1,100,4192
1706145143.706044,258319.000,41724,3,PG,1,100,4188
1706145143.746045,258359.000,41741,2,PG,1,100,4202
1706145143.786045,258399.000,41741,2,PG,1,100,4201
1706145143.826046,258439.000,41756,3,PG,1,100,4208
1706145143.866046,258479.000,41756,3,PG,1,100,4211
1706145143.906047,258519.000,41756,3,PG,1,100,4204
1706145143.946047,258559.000,41772,2,PG,1,100,4203
1706145143.986048,258599.000,41772,2,PG,1,100,4208
1706145144.026048,258639.000,41792,3,PG,1,100,4212
1706145144.066049,258679.000,41792,3,PG,1,100,4224
1706145144.106049,258719.000,41792,3,PG,1,100,4222
1706145144.146050,258759.000,41808,2,PG,1,100,4219
1706145144.186050,258799.000,41808,2,PG,1,100,4217
1706145144.226051,258839.000,41823,3,PG,1,100,4218
1706145144.266051,258879.000,41823,3,PG,1,100,4205
1706145144.306052,258919.000,41823,3,PG,1,100,4210
1706145144.346052,258959.000,41840,3,PG,1,100,4212
1706145144.386053,258999.000,41840,3,PG,1,100,4206
1706145144.426053,259039.000,41840,3,PG,1,100,4204
1706145144.466054,259079.000,41857,3,PG,1,100,4217
1706145144.506054,259119.000,41857,3,PG,1,100,4206
1706145144.546055,259159.000,41857,3,PG,1,100,4196
1706145144.586055,259199.000,41875,2,PG,1,100,4201
1706145144.626056,259239.000,41875,2,PG,1,100,4216
1706145144.666056,259279.000,41892,3,PG,1,100,4207
1706145144.706057,259319.000,41892,3,PG,1,100,4214
1706145144.746057,259359.000,41892,3,PG,1,100,4228
1706145144.786058,259399.000,41907,2,PG,1,100,4228
1706145144.826058,259439.000,41907,2,PG,1,100,4217
1706145144.866059,259479.000,41924,3,PG,1,100,4218
1706145144.906059,259519.000,41924,3,PG,1,100,4234
1706145144.946060,259559.000,41924,3,PG,1,100,4242
1706145144.986060,259599.000,41940,2,PG,1,100,4230
1706145145.026061,259639.000,41940,2,PG,1,100,4246
1706145145.066061,259679.000,41958,3,PG,1,100,4249
1706145145.106062,259719.000,41958,3,PG,1,100,4223
1706145145.146062,259759.000,41958,3,PG,1,100,4239
1706145145.186063,259799.000,41972,2,PG,1,100,4237
1706145145.226063,259839.000,41972,2,PG,1,100,4218
1706145145.266064,259879.000,41989,3,PG,1,100,4247
1706145145.306064,259919.000,41989,3,PG,1,100,4229
1706145145.346065,259959.000,41989,3,PG,1,100,4240
1706145145.386065,259999.000,42006,2,PG,1,100,4221
1706145145.426066,260039.000,42006,2,PG,1,100,4219
1706145145.466066,260079.000,42023,3,PG,1,100,4232
1706145145.506067,260119.000,42023,3,PG,1,100,4219
1706145145.546067,260159.000,42023,3,PG,1,100,4219
1706145145.586068,260199.000,42039,2,PG,1,100,4240
1706145145.626068,260239.000,42039,2,PG,1,100,4236
1706145145.666069,260279.000,42056,3,PG,1,100,4236
1706145145.706069,260319.000,42056,3,PG,1,100,4229
1706145145.746070,260359.000,42056,3,PG,1,100,4239
1706145145.786070,260399.000,42073,2,PG,1,100,4248
1706145145.826071,260439.000,42073,2,PG,1,100,4244
1706145145.866071,260479.000,42090,3,PG,1,100,4243
1706145145.906072,260519.000,42090,3,PG,1,100,4251
1706145145.946072,260559.000,42090,3,PG,1,100,4249
1706145145.986073,260599.000,42105,3,PG,1,100,4255
1706145146.026073,260639.000,42105,3,PG,1,100,4257
1706145146.066074,260679.000,42105,3,PG,1,100,4278
1706145146.106074,260719.000,42122,2,PG,1,100,4260
1706145146.146075,260759.000,42122,2,PG,1,100,4252
1706145146.186075,260799.000,42138,3,PG,1,100,4247
1706145146.226076,260839.000,42138,3,PG,1,100,4242
1706145146.266076,260879.000,42138,3,PG,1,100,4238
1706145146.306077,260919.000,42155,2,PG,1,100,4261
1706145146.346077,260959.000,42155,2,PG,1,100,4242
1706145146.386078,260999.000,42172,3,PG,1,100,4248
1706145146.426078,261039.000,42172,3,PG,1,100,4244
1706145146.466079,261079.000,42172,3,PG,1,100,4256
1706145146.506079,261119.000,42187,2,PG,1,100,4247
1706145146.546080,261159.000,42187,2,PG,1,100,4249
1706145146.586080,261199.000,42203,3,PG,1,100,4246
1706145146.626081,261239.000,42203,3,PG,1,100,4247
1706145146.666081,261279.000,42203,3,PG,1,100,4263
1706145146.706082,261319.000,42221,3,PG,1,100,4270
1706145146.746082,261359.000,42221,3,PG,1,100,4254
1706145146.786083,261399.000,42221,3,PG,1,100,4267
1706145146.826083,261439.000,42239,2,PG,1,100,4270
1706145146.866084,261479.000,42239,2,PG,1,100,4261
1706145146.906084,261519.000,42257,3,PG,1,100,4251
1706145146.946085,261559.000,42257,3,PG,1,100,4265
1706145146.986085,261599.000,42257,3,PG,1,100,4258
1706145147.026086,261639.000,42275,2,PG,1,100,4252
1706145147.066086,261679.000,42275,2,PG,1,100,4240
1706145147.106087,261719.000,42292,3,PG,1,100,4253
1706145147.146087,261759.000,42292,3,PG,1,100,4256
1706145147.186088,261799.000,42292,3,PG,1,100,4238
1706145147.226088,261839.000,42308,3,PG,1,100,4260
1706145147.266089,261879.000,42308,3,PG,1,100,4252
1706145147.306089,261919.000,42308,3,PG,1,100,4238
1706145147.352590,261965.500,42325,2,PG,1,100,4250
1706145147.399091,262012.000,42325,2,PG,1,100,4248
1706145147.439091,262052.000,42340,2,PG,1,100,4253
1706145147.479091,262092.000,42340,2,PG,1,100,4252
1706145147.519092,262132.000,42359,3,PG,1,100,4258
1706145147.559093,262172.000,42359,3,PG,1,100,4268
1706145147.599093,262212.000,42359,3,PG,1,100,4256
1706145147.639093,262252.000,42375,2,PG,1,100,4240
1706145147.679094,262292.000,42375,2,PG,1,100,4249
1706145147.719095,262332.000,42393,3,PG,1,100,4247
1706145147.759095,262372.000,42393,3,PG,1,100,4231
1706145147.799095,262412.000,42393,3,PG,1,100,4237
1706145147.839096,262452.000,42409,2,PG,1,100,4253
1706145147.879097,262492.000,42409,2,PG,1,100,4241
1706145147.919097,262532.000,42426,3,PG,1,100,4240
1706145147.959097,262572.000,42426,3,PG,1,100,4244
1706145147.999098,262612.000,42426,3,PG,1,100,4240
1706145148.039099,262652.000,42451,5,PG,1,100,4236
1706145148.079099,262692.000,42451,5,PG,1,100,4257
1706145148.119099,262732.000,42451,5,PG,1,100,4263
1706145148.159100,262772.000,42451,5,PG,1,100,4246
1706145148.199100,262812.000,42451,5,PG,1,100,4258
1706145148.239101,262852.000,42467,2,PG,1,100,4260
1706145148.279101,262892.000,42467,2,PG,1,100,4248
1706145148.319102,262932.000,42484,3,PG,1,100,4237
1706145148.359102,262972.000,42484,3,PG,1,100,4250
1706145148.399103,263012.000,42484,3,PG,1,100,4236
1706145148.439103,263052.000,42501,3,PG,1,100,4233
1706145148.479104,263092.000,42501,3,PG,1,100,4229
1706145148.519104,263132.000,42501,3,PG,1,100,4229
1706145148.559105,263172.000,42518,2,PG,1,100,4241
1706145148.599105,263212.000,42518,2,PG,1,100,4227
1706145148.639106,263252.000,42532,3,PG,1,100,4227
1706145148.679106,263292.000,42532,3,PG,1,100,4240
1706145148.719107,263332.000,42532,3,PG,1,100,4214
1706145148.759107,263372.000,42550,3,PG,1,100,4233
1706145148.799108,263412.000,42550,3,PG,1,100,4226
1706145148.839108,263452.000,42550,3,PG,1,100,4228
1706145148.879109,263492.000,42568,2,PG,1,100,4249
1706145148.919109,263532.000,42568,2,PG,1,100,4234
1706145148.959110,263572.000,42587,3,PG,1,100,4232
1706145148.999110,263612.000,42587,3,PG,1,100,4234
1706145149.039111,263652.000,42587,3,PG,1,100,4246
1706145149.079111,263692.000,42604,2,PG,1,100,4249
1706145149.119112,263732.000,42604,2,PG,1,100,4225
1706145149.159112,263772.000,42619,3,PG,1,100,4225
1706145149.199113,263812.000,42619,3,PG,1,100,4228
1706145149.239113,263852.000,42619,3,PG,1,100,4225
1706145149.279114,263892.000,42635,2,PG,1,100,4212
1706145149.319114,263932.000,42635,2,PG,1,100,4211
1706145149.359115,263972.000,42655,3,PG,1,100,4227
1706145149.399115,264012.000,42655,3,PG,1,100,4225
1706145149.439116,264052.000,42655,3,PG,1,100,4226
1706145149.479116,264092.000,42671,2,PG,1,100,4227
1706145149.519117,264132.000,42671,2,PG,1,100,4230
1706145149.559118,264172.000,42688,3,PG,1,100,4211
1706145149.599118,264212.000,42688,3,PG,1,100,4208
1706145149.639118,264252.000,42688,3,PG,1,100,4223
1706145149.679119,264292.000,42704,3,PG,1,100,4235
1706145149.719120,264332.000,42704,3,PG,1,100,4241
1706145149.759120,264372.000,42704,3,PG,1,100,4234
1706145149.799120,264412.000,42722,2,PG,1,100,4232
1706145149.839121,264452.000,42722,2,PG,1,100,4222
1706145149.879122,264492.000,42738,3,PG,1,100,4242
1706145149.919122,264532.000,42738,3,PG,1,100,4250
1706145149.959122,264572.000,42738,3,PG,1,100,4240
1706145149.999123,264612.000,42753,2,PG,1,100,4237
1706145150.039124,264652.000,42753,2,PG,1,100,4222
1706145150.079124,264692.000,42770,3,PG,1,100,4218
1706145150.119124,264732.000,42770,3,PG,1,100,4208
1706145150.159125,264772.000,42770,3,PG,1,100,4213
1706145150.199126,264812.000,42787,2,PG,1,100,4219
1706145150.239126,264852.000,42787,2,PG,1,100,4212
1706145150.279126,264892.000,42805,3,PG,1,100,4218
1706145150.319127,264932.000,42805,3,PG,1,100,4208
1706145150.359128,264972.000,42805,3,PG,1,100,4212
1706145150.399128,265012.000,42822,2,PG,1,100,4205
1706145150.439128,265052.000,42822,2,PG,1,100,4224
1706145150.479129,265092.000,42837,3,PG,1,100,4209
1706145150.519130,265132.000,42837,3,PG,1,100,4215
1706145150.559130,265172.000,42837,3,PG,1,100,4242
1706145150.599130,265212.000,42856,2,PG,1,100,4226
1706145150.639131,265252.000,42856,2,PG,1,100,4222
1706145150.679132,265292.000,42873,3,PG,1,100,4223
1706145150.719132,265332.000,42873,3,PG,1,100,4233
1706145150.759132,265372.000,42873,3,PG,1,100,4223
1706145150.799133,265412.000,42890,2,PG,1,100,4204
1706145150.839134,265452.000,42890,2,PG,1,100,4219
1706145150.879134,265492.000,42906,3,PG,1,100,4217
1706145150.919134,265532.000,42906,3,PG,1,100,4211
1706145150.959135,265572.000,42906,3,PG,1,100,4204
1706145150.999135,265612.000,42926,4,PG,1,100,4207
1706145151.039136,265652.000,42926,4,PG,1,100,4204
1706145151.079136,265692.000,42926,4,PG,1,100,4199
1706145151.119137,265732.000,42926,4,PG,1,100,4210
1706145151.159137,265772.000,42945,5,PG,1,100,4212
1706145151.199138,265812.000,42945,5,PG,1,100,4201
1706145151.239138,265852.000,42945,5,PG,1,100,4208
1706145151.279139,265892.000,42945,5,PG,1,100,4217
1706145151.319139,265932.000,42945,5,PG,1,100,4202
1706145151.359140,265972.000,42962,5,PG,1,100,4206
1706145151.399140,266012.000,42962,5,PG,1,100,4231
1706145151.439141,266052.000,42962,5,PG,1,100,4235
1706145151.479141,266092.000,42962,5,PG,1,100,4215
1706145151.519142,266132.000,42962,5,PG,1,100,4226
1706145151.559142,266172.000,42981,5,PG,1,100,4217
1706145151.599143,266212.000,42981,5,PG,1,100,4199
1706145151.639143,266252.000,42981,5,PG,1,100,4194
1706145151.679144,266292.000,42981,5,PG,1,100,4210
1706145151.719144,266332.000,42981,5,PG,1,100,4188
1706145151.765645,266378.500,42998,2,PG,1,100,4197
1706145151.812146,266425.000,42998,2,PG,1,100,4190
1706145151.852146,266465.000,43015,2,PG,1,100,4186
1706145151.892147,266505.000,43015,2,PG,1,100,4183
1706145151.932147,266545.000,43031,3,PG,1,100,4197
1706145151.972148,266585.000,43031,3,PG,1,100,4192
1706145152.012148,266625.000,43031,3,PG,1,100,4198
1706145152.052149,266665.000,43049,2,PG,1,100,4185
1706145152.092149,266705.000,43049,2,PG,1,100,4203
1706145152.132150,266745.000,43065,3,PG,1,100,4207
1706145152.172150,266785.000,43065,3,PG,1,100,4187
1706145152.212151,266825.000,43065,3,PG,1,100,4202
1706145152.252151,266865.000,43080,3,PG,1,100,4212
1706145152.292152,266905.000,43080,3,PG,1,100,4207
1706145152.332152,266945.000,43080,3,PG,1,100,4199
1706145152.372153,266985.000,43096,2,PG,1,100,4212
1706145152.412153,267025.000,43096,2,PG,1,100,4223
1706145152.452154,267065.000,43114,3,PG,1,100,4194
1706145152.492154,267105.000,43114,3,PG,1,100,4187
1706145152.532155,267145.000,43114,3,PG,1,100,4206
1706145152.572155,267185.000,43130,2,PG,1,100,4183
1706145152.612156,267225.000,43130,2,PG,1,100,4180
1706145152.652156,267265.000,43149,3,PG,1,100,4189
1706145152.692157,267305.000,43149,3,PG,1,100,4182
1706145152.732157,267345.000,43149,3,PG,1,100,4199
1706145152.772158,267385.000,43164,2,PG,1,100,4190
1706145152.812158,267425.000,43164,2,PG,1,100,4188
1706145152.852159,267465.000,43181,3,PG,1,100,4196
1706145152.892159,267505.000,43181,3,PG,1,100,4191
1706145152.932160,267545.000,43181,3,PG,1,100,4190
1706145152.972160,267585.000,43197,2,PG,1,100,4200
1706145153.012161,267625.000,43197,2,PG,1,100,4215
1706145153.052161,267665.000,43217,3,PG,1,100,4211
1706145153.092162,267705.000,43217,3,PG,1,100,4209
1706145153.132162,267745.000,43217,3,PG,1,100,4220
1706145153.172163,267785.000,43236,4,PG,1,100,4208
1706145153.212163,267825.000,43236,4,PG,1,100,4232
1706145153.252164,267865.000,43236,4,PG,1,100,4203
1706145153.292164,267905.000,43236,4,PG,1,100,4221
1706145153.332165,267945.000,43255,3,PG,1,100,4250
1706145153.372165,267985.000,43255,3,PG,1,100,4218
1706145153.412166,268025.000,43255,3,PG,1,100,4210
1706145153.452166,268065.000,43270,2,PG,1,100,4224
1706145153.492167,268105.000,43270,2,PG,1,100,4222
1706145153.532167,268145.000,43287,3,PG,1,100,4202
1706145153.572168,268185.000,43287,3,PG,1,100,4214
1706145153.612168,268225.000,43287,3,PG,1,100,4220
1706145153.652169,268265.000,43305,2,PG,1,100,4205
1706145153.692169,268305.000,43305,2,PG,1,100,4199
1706145153.732170,268345.000,43325,3,PG,1,100,4197
1706145153.772170,268385.000,43325,3,PG,1,100,4206
1706145153.812171,268425.000,43325,3,PG,1,100,4210
1706145153.852171,268465.000,43339,2,PG,1,100,4211
1706145153.892172,268505.000,43339,2,PG,1,100,4212
1706145153.932172,268545.000,43356,3,PG,1,100,4205
1706145153.972173,268585.000,43356,3,PG,1,100,4206
1706145154.012173,268625.000,43356,3,PG,1,100,4211
1706145154.052174,268665.000,43373,2,PG,1,100,4221
1706145154.092174,268705.000,43373,2,PG,1,100,4233
1706145154.132175,268745.000,43390,3,PG,1,100,4228
1706145154.172175,268785.000,43390,3,PG,1,100,4232
1706145154.212176,268825.000,43390,3,PG,1,100,4236
1706145154.252176,268865.000,43404,3,PG,1,100,4230
1706145154.292177,268905.000,43404,3,PG,1,100,4247
1706145154.332177,268945.000,43404,3,PG,1,100,4250
1706145154.372178,268985.000,43421,2,PG,1,100,4225
1706145154.412178,269025.000,43421,2,PG,1,100,4238
1706145154.452179,269065.000,43438,3,PG,1,100,4224
1706145154.492179,269105.000,43438,3,PG,1,100,4222
1706145154.532180,269145.000,43438,3,PG,1,100,4222
1706145154.572180,269185.000,43455,2,PG,1,100,4228
1706145154.612181,269225.000,43455,2,PG,1,100,4218
1706145154.652181,269265.000,43471,3,PG,1,100,4226
1706145154.692182,269305.000,43471,3,PG,1,100,4211
1706145154.732182,269345.000,43471,3,PG,1,100,4215
1706145154.772183,269385.000,43489,2,PG,1,100,4214
1706145154.812183,269425.000,43489,2,PG,1,100,4225
1706145154.852184,269465.000,43507,3,PG,1,100,4229
1706145154.892184,269505.000,43507,3,PG,1,100,4231
1706145154.932185,269545.000,43507,3,PG,1,100,4230
1706145154.972185,269585.000,43524,2,PG,1,100,4250
1706145155.012186,269625.000,43524,2,PG,1,100,4244
1706145155.052186,269665.000,43541,3,PG,1,100,4228
1706145155.092187,269705.000,43541,3,PG,1,100,4241
1706145155.132187,269745.000,43541,3,PG,1,100,4243
1706145155.172188,269785.000,43558,2,PG,1,100,4243
1706145155.212188,269825.000,43558,2,PG,1,100,4247
1706145155.252189,269865.000,43574,3,PG,1,100,4237
1706145155.292189,269905.000,43574,3,PG,1,100,4239
1706145155.332190,269945.000,43574,3,PG,1,100,4230
1706145155.371857,269984.667,43592,3,PG,1,100,4215
1706145155.411524,270024.333,43592,3,PG,1,100,4234
1706145155.451191,270064.000,43592,3,PG,1,100,4235
1706145155.491192,270104.000,43610,2,PG,1,100,4212
1706145155.531192,270144.000,43610,2,PG,1,100,4236
1706145155.571526,270184.333,43625,3,PG,1,100,4228
1706145155.611860,270224.667,43625,3,PG,1,100,4210
1706145155.652194,270265.000,43625,3,PG,1,100,4222
1706145155.691694,270304.500,43641,2,PG,1,100,4232
1706145155.731195,270344.000,43641,2,PG,1,100,4239
1706145155.771195,270384.000,43659,3,PG,1,100,4212
1706145155.811196,270424.000,43659,3,PG,1,100,4243
1706145155.851196,270464.000,43659,3,PG,1,100,4246
1706145155.891197,270504.000,43677,2,PG,1,100,4227
1706145155.931197,270544.000,43677,2,PG,1,100,4236
1706145155.971198,270584.000,43692,3,PG,1,100,4245
1706145156.011198,270624.000,43692,3,PG,1,100,4244
1706145156.051199,270664.000,43692,3,PG,1,100,4248
1706145156.091699,270704.500,43709,2,PG,1,100,4237
1706145156.132200,270745.000,43709,2,PG,1,100,4236
1706145156.176533,270789.333,43726,3,PG,1,100,4223
1706145156.220867,270833.667,43726,3,PG,1,100,4224
1706145156.265201,270878.000,43726,3,PG,1,100,4238
1706145156.305202,270918.000,43742,2,PG,1,100,4236
1706145156.345202,270958.000,43742,2,PG,1,100,4223
1706145156.385203,270998.000,43759,3,PG,1,100,4226
1706145156.425203,271038.000,43759,3,PG,1,100,4225
1706145156.465204,271078.000,43759,3,PG,1,100,4230
1706145156.505204,271118.000,43774,2,PG,1,100,4223
1706145156.545205,271158.000,43774,2,PG,1,100,4237
1706145156.585205,271198.000,43793,3,PG,1,100,4247
1706145156.625206,271238.000,43793,3,PG,1,100,4247
1706145156.665206,271278.000,43793,3,PG,1,100,4252
1706145156.705207,271318.000,43810,2,PG,1,100,4244
1706145156.745207,271358.000,43810,2,PG,1,100,4237
1706145156.785208,271398.000,43831,3,PG,1,100,4260
1706145156.825208,271438.000,43831,3,PG,1,100,4228
1706145156.865209,271478.000,43831,3,PG,1,100,4267
1706145156.905209,271518.000,43845,2,PG,1,100,4272
1706145156.945210,271558.000,43845,2,PG,1,100,4266
