LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706145142.631031,257244.000,41565,1,T1,1,100,35.754
1706145142.765033,257378.000,41585,1,T1,1,100,35.646
1706145142.898034,257511.000,41601,1,T1,1,100,35.740
1706145143.031036,257644.000,41622,1,T1,1,100,35.675
1706145143.165037,257778.000,41641,1,T1,1,100,35.788
1706145143.298039,257911.000,41658,1,T1,1,100,35.731
1706145143.431041,258044.000,41690,1,T1,1,100,35.884
1706145143.565042,258178.000,41706,1,T1,1,100,35.843
1706145143.698044,258311.000,41727,1,T1,1,100,35.790
1706145143.831046,258444.000,41759,1,T1,1,100,35.767
1706145143.964047,258577.000,41775,1,T1,1,100,35.758
1706145144.098049,258711.000,41795,1,T1,1,100,35.682
1706145144.231051,258844.000,41826,1,T1,1,100,35.685
1706145144.364053,258977.000,41843,1,T1,1,100,35.651
1706145144.498054,259111.000,41860,1,T1,1,100,35.707
1706145144.631056,259244.000,41878,1,T1,1,100,35.802
1706145144.764057,259377.000,41910,1,T1,1,100,35.844
1706145144.898059,259511.000,41927,1,T1,1,100,35.861
1706145145.031061,259644.000,41943,1,T1,1,100,35.834
1706145145.164062,259777.000,41975,1,T1,1,100,35.857
1706145145.298064,259911.000,41992,1,T1,1,100,35.725
1706145145.431066,260044.000,42009,1,T1,1,100,35.881
1706145145.564067,260177.000,42042,1,T1,1,100,35.878
1706145145.698069,260311.000,42059,1,T1,1,100,35.876
1706145145.831071,260444.000,42076,1,T1,1,100,35.805
1706145145.964072,260577.000,42093,1,T1,1,100,35.774
1706145146.098074,260711.000,42125,1,T1,1,100,35.796
1706145146.231076,260844.000,42141,1,T1,1,100,35.876
1706145146.364078,260977.000,42158,1,T1,1,100,35.875
1706145146.498079,261111.000,42190,1,T1,1,100,35.769
1706145146.631081,261244.000,42206,1,T1,1,100,35.865
1706145146.764082,261377.000,42224,1,T1,1,100,35.835
1706145146.897084,261510.000,42242,1,T1,1,100,35.716
1706145147.031086,261644.000,42278,1,T1,1,100,35.771
1706145147.164088,261777.000,42295,1,T1,1,100,35.865
1706145147.297089,261910.000,42311,1,T1,1,100,35.835
1706145147.431091,262044.000,42343,1,T1,1,100,35.858
1706145147.564092,262177.000,42362,1,T1,1,100,35.868
1706145147.697094,262310.000,42378,1,T1,1,100,35.907
