LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1706145149.967123,264580.000,42762,3,GY,1,100,-0.366
1706145150.003123,264616.000,42762,3,GY,1,100,0.031
1706145150.039124,264652.000,42762,3,GY,1,100,0.275
1706145150.079124,264692.000,42779,3,GY,1,100,0.763
1706145150.119124,264732.000,42779,3,GY,1,100,0.641
1706145150.159125,264772.000,42779,3,GY,1,100,-0.031
1706145150.199126,264812.000,42796,2,GY,1,100,-0.732
1706145150.239126,264852.000,42796,2,GY,1,100,-0.488
1706145150.279126,264892.000,42813,3,GY,1,100,-0.397
1706145150.319127,264932.000,42813,3,GY,1,100,-0.519
1706145150.359128,264972.000,42813,3,GY,1,100,-0.061
1706145150.399128,265012.000,42830,2,GY,1,100,-0.244
1706145150.439128,265052.000,42830,2,GY,1,100,0.183
1706145150.479129,265092.000,42846,3,GY,1,100,0.458
1706145150.519130,265132.000,42846,3,GY,1,100,0.824
1706145150.559130,265172.000,42846,3,GY,1,100,1.221
1706145150.599130,265212.000,42865,2,GY,1,100,0.549
1706145150.639131,265252.000,42865,2,GY,1,100,0.336
1706145150.679132,265292.000,42882,3,GY,1,100,0.610
1706145150.719132,265332.000,42882,3,GY,1,100,0.824
1706145150.759132,265372.000,42882,3,GY,1,100,-0.519
1706145150.799133,265412.000,42897,2,GY,1,100,-0.610
1706145150.839134,265452.000,42897,2,GY,1,100,-0.397
1706145150.879134,265492.000,42915,3,GY,1,100,-0.214
1706145150.919134,265532.000,42915,3,GY,1,100,-0.122
1706145150.959135,265572.000,42915,3,GY,1,100,0.000
1706145150.999135,265612.000,42935,4,GY,1,100,0.427
1706145151.039136,265652.000,42935,4,GY,1,100,0.366
1706145151.079136,265692.000,42935,4,GY,1,100,-0.092
1706145151.119137,265732.000,42935,4,GY,1,100,-0.336
1706145151.159137,265772.000,42954,6,GY,1,100,-0.427
1706145151.199138,265812.000,42954,6,GY,1,100,-0.183
1706145151.239138,265852.000,42954,6,GY,1,100,0.305
1706145151.279139,265892.000,42954,6,GY,1,100,0.031
1706145151.319139,265932.000,42954,6,GY,1,100,-0.702
1706145151.359140,265972.000,42954,6,GY,1,100,-0.732
1706145151.399140,266012.000,42971,4,GY,1,100,-0.183
1706145151.439141,266052.000,42971,4,GY,1,100,0.336
1706145151.479141,266092.000,42971,4,GY,1,100,-0.031
1706145151.519142,266132.000,42971,4,GY,1,100,-0.519
1706145151.559142,266172.000,42990,5,GY,1,100,-0.580
1706145151.599143,266212.000,42990,5,GY,1,100,0.366
1706145151.639143,266252.000,42990,5,GY,1,100,0.336
1706145151.679144,266292.000,42990,5,GY,1,100,-0.336
1706145151.719144,266332.000,42990,5,GY,1,100,-0.183
1706145151.758645,266371.500,43005,2,GY,1,100,-0.305
1706145151.798146,266411.000,43005,2,GY,1,100,0.641
1706145151.838146,266451.000,43024,3,GY,1,100,0.092
1706145151.878146,266491.000,43024,3,GY,1,100,-0.366
1706145151.918147,266531.000,43024,3,GY,1,100,0.031
1706145151.953814,266566.667,43040,3,GY,1,100,0.031
1706145151.989481,266602.333,43040,3,GY,1,100,-0.153
1706145152.025148,266638.000,43040,3,GY,1,100,-0.092
1706145152.065149,266678.000,43058,2,GY,1,100,-0.092
1706145152.105149,266718.000,43058,2,GY,1,100,0.366
1706145152.145150,266758.000,43072,3,GY,1,100,-0.122
1706145152.185150,266798.000,43072,3,GY,1,100,-0.427
1706145152.225151,266838.000,43072,3,GY,1,100,-0.153
1706145152.265151,266878.000,43089,2,GY,1,100,0.488
1706145152.305152,266918.000,43089,2,GY,1,100,0.000
1706145152.345152,266958.000,43105,3,GY,1,100,-0.336
1706145152.385153,266998.000,43105,3,GY,1,100,0.153
1706145152.425153,267038.000,43105,3,GY,1,100,-0.244
1706145152.465154,267078.000,43123,2,GY,1,100,-0.244
1706145152.505154,267118.000,43123,2,GY,1,100,-0.153
1706145152.544822,267157.667,43139,3,GY,1,100,-0.153
1706145152.584489,267197.333,43139,3,GY,1,100,-0.977
