LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1709252901.818931,2830376.000,15054,1,TH,1,100,36.668
1709252901.952925,2830510.000,15088,1,TH,1,100,36.668
1709252902.085920,2830643.000,15104,1,TH,1,100,36.536
1709252902.218915,2830776.000,15121,1,TH,1,100,36.536
1709252902.352910,2830910.000,15153,1,TH,1,100,36.645
1709252902.485905,2831043.000,15169,1,TH,1,100,36.645
1709252902.618900,2831176.000,15186,1,TH,1,100,36.595
1709252902.752895,2831310.000,15218,1,TH,1,100,36.595
1709252902.885890,2831443.000,15234,1,TH,1,100,36.586
1709252903.018885,2831576.000,15252,1,TH,1,100,36.586
1709252903.151880,2831709.000,15283,1,TH,1,100,36.609
1709252903.285875,2831843.000,15299,1,TH,1,100,36.609
1709252903.418869,2831976.000,15317,1,TH,1,100,36.571
1709252903.551864,2832109.000,15348,1,TH,1,100,36.571
1709252903.685859,2832243.000,15365,1,TH,1,100,36.576
1709252903.818854,2832376.000,15382,1,TH,1,100,36.576
1709252903.951849,2832509.000,15398,1,TH,1,100,36.656
1709252904.085844,2832643.000,15432,1,TH,1,100,36.656
1709252904.218839,2832776.000,15449,1,TH,1,100,36.586
1709252904.351834,2832909.000,15466,1,TH,1,100,36.586
1709252904.485829,2833043.000,15499,1,TH,1,100,36.590
1709252904.618824,2833176.000,15516,1,TH,1,100,36.590
1709252904.751818,2833309.000,15533,1,TH,1,100,36.621
1709252904.885813,2833443.000,15555,1,TH,1,100,36.621
1709252905.018808,2833576.000,15587,1,TH,1,100,36.621
1709252905.151803,2833709.000,15605,1,TH,1,100,36.621
1709252905.285798,2833843.000,15622,1,TH,1,100,36.689
1709252905.418793,2833976.000,15639,1,TH,1,100,36.689
1709252905.551788,2834109.000,15670,1,TH,1,100,36.524
1709252905.685783,2834243.000,15688,1,TH,1,100,36.524
1709252905.818778,2834376.000,15704,1,TH,1,100,36.505
1709252905.951773,2834509.000,15736,1,TH,1,100,36.505
1709252906.085768,2834643.000,15753,1,TH,1,100,36.640
1709252906.218762,2834776.000,15769,1,TH,1,100,36.640
1709252906.351757,2834909.000,15803,1,TH,1,100,36.656
