LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1709252898.319064,2826876.000,14500,3,AY,1,100,-0.130
1709252898.359063,2826916.000,14500,3,AY,1,100,-0.132
1709252898.399061,2826956.000,14500,3,AY,1,100,-0.126
1709252898.439060,2826996.000,14517,2,AY,1,100,-0.130
1709252898.479058,2827036.000,14517,2,AY,1,100,-0.125
1709252898.519057,2827076.000,14533,3,AY,1,100,-0.134
1709252898.559055,2827116.000,14533,3,AY,1,100,-0.125
1709252898.599054,2827156.000,14533,3,AY,1,100,-0.129
1709252898.639052,2827196.000,14549,2,AY,1,100,-0.130
1709252898.679050,2827236.000,14549,2,AY,1,100,-0.124
1709252898.719049,2827276.000,14565,3,AY,1,100,-0.133
1709252898.759048,2827316.000,14565,3,AY,1,100,-0.132
1709252898.799046,2827356.000,14565,3,AY,1,100,-0.129
1709252898.839044,2827396.000,14582,3,AY,1,100,-0.132
1709252898.879043,2827436.000,14582,3,AY,1,100,-0.129
1709252898.919041,2827476.000,14582,3,AY,1,100,-0.129
1709252898.959040,2827516.000,14599,2,AY,1,100,-0.128
1709252898.999038,2827556.000,14599,2,AY,1,100,-0.127
1709252899.039037,2827596.000,14614,3,AY,1,100,-0.130
1709252899.079035,2827636.000,14614,3,AY,1,100,-0.129
1709252899.119034,2827676.000,14614,3,AY,1,100,-0.130
1709252899.159032,2827716.000,14630,2,AY,1,100,-0.125
1709252899.199031,2827756.000,14630,2,AY,1,100,-0.129
1709252899.239029,2827796.000,14647,3,AY,1,100,-0.130
1709252899.279028,2827836.000,14647,3,AY,1,100,-0.132
1709252899.319026,2827876.000,14647,3,AY,1,100,-0.132
1709252899.359025,2827916.000,14666,2,AY,1,100,-0.127
1709252899.399023,2827956.000,14666,2,AY,1,100,-0.127
1709252899.439022,2827996.000,14683,3,AY,1,100,-0.132
1709252899.479020,2828036.000,14683,3,AY,1,100,-0.134
1709252899.519018,2828076.000,14683,3,AY,1,100,-0.131
