LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1709252894.426213,2822983.000,13938,2,MX,1,100, 1
1709252894.466212,2823023.000,13958,6,MX,1,100, 0
1709252894.506210,2823063.000,13958,6,MX,1,100, 0
1709252894.546208,2823103.000,13958,6,MX,1,100, 0
1709252894.586207,2823143.000,13958,6,MX,1,100, 0
1709252894.626205,2823183.000,13958,6,MX,1,100, 0
1709252894.666204,2823223.000,13958,6,MX,1,100, 0
1709252894.706202,2823263.000,13975,2,MX,1,100, 0
1709252894.746201,2823303.000,13975,2,MX,1,100, 0
1709252894.786199,2823343.000,13992,4,MX,1,100, 0
1709252894.826198,2823383.000,13992,4,MX,1,100, 0
1709252894.866196,2823423.000,13992,4,MX,1,100, 0
1709252894.906195,2823463.000,13992,4,MX,1,100,-1
1709252894.946193,2823503.000,14007,2,MX,1,100, 0
1709252894.986192,2823543.000,14007,2,MX,1,100, 0
1709252895.026190,2823583.000,14024,3,MX,1,100, 1
1709252895.066189,2823623.000,14024,3,MX,1,100, 0
1709252895.106187,2823663.000,14024,3,MX,1,100, 0
1709252895.146185,2823703.000,14040,2,MX,1,100, 0
1709252895.186184,2823743.000,14040,2,MX,1,100, 0
1709252895.226182,2823783.000,14057,3,MX,1,100, 0
1709252895.266181,2823823.000,14057,3,MX,1,100, 0
1709252895.306179,2823863.000,14057,3,MX,1,100, 0
1709252895.346178,2823903.000,14076,2,MX,1,100, 0
1709252895.386176,2823943.000,14076,2,MX,1,100, 0
1709252895.426175,2823983.000,14091,3,MX,1,100, 0
1709252895.466173,2824023.000,14091,3,MX,1,100, 0
1709252895.506172,2824063.000,14091,3,MX,1,100, 0
1709252895.546170,2824103.000,14107,2,MX,1,100, 0
1709252895.586169,2824143.000,14107,2,MX,1,100, 0
1709252895.626167,2824183.000,14125,3,MX,1,100, 0
1709252895.666166,2824223.000,14125,3,MX,1,100, 0
1709252895.706164,2824263.000,14125,3,MX,1,100,-1
1709252895.741829,2824298.667,14141,3,MX,1,100, 0
1709252895.777495,2824334.333,14141,3,MX,1,100,-1
1709252895.813160,2824370.000,14141,3,MX,1,100, 0
1709252895.853158,2824410.000,14156,2,MX,1,100, 0
1709252895.893157,2824450.000,14156,2,MX,1,100, 0
1709252895.933156,2824490.000,14173,3,MX,1,100, 0
1709252895.973154,2824530.000,14173,3,MX,1,100, 0
1709252896.013152,2824570.000,14173,3,MX,1,100, 0
1709252896.053151,2824610.000,14190,2,MX,1,100, 0
1709252896.093149,2824650.000,14190,2,MX,1,100, 0
1709252896.133148,2824690.000,14206,3,MX,1,100, 0
1709252896.173146,2824730.000,14206,3,MX,1,100, 0
1709252896.213145,2824770.000,14206,3,MX,1,100, 0
1709252896.253143,2824810.000,14221,2,MX,1,100, 0
1709252896.293142,2824850.000,14221,2,MX,1,100, 0
1709252896.333140,2824890.000,14238,3,MX,1,100, 0
1709252896.373139,2824930.000,14238,3,MX,1,100,-1
1709252896.413137,2824970.000,14238,3,MX,1,100, 0
1709252896.453135,2825010.000,14255,3,MX,1,100, 0
1709252896.493134,2825050.000,14255,3,MX,1,100, 0
1709252896.533133,2825090.000,14255,3,MX,1,100, 0
1709252896.573131,2825130.000,14271,2,MX,1,100, 0
1709252896.613129,2825170.000,14271,2,MX,1,100,-1
1709252896.653128,2825210.000,14287,3,MX,1,100, 0
1709252896.693126,2825250.000,14287,3,MX,1,100, 0
1709252896.733125,2825290.000,14287,3,MX,1,100, 0
1709252896.773123,2825330.000,14303,2,MX,1,100, 0
1709252896.813122,2825370.000,14303,2,MX,1,100,-1
1709252896.853120,2825410.000,14320,3,MX,1,100, 0
1709252896.893119,2825450.000,14320,3,MX,1,100, 0
1709252896.933117,2825490.000,14320,3,MX,1,100, 0
1709252896.973116,2825530.000,14338,6,MX,1,100,-1
1709252897.013114,2825570.000,14338,6,MX,1,100,-1
1709252897.053113,2825610.000,14338,6,MX,1,100, 0
1709252897.093111,2825650.000,14338,6,MX,1,100,-1
1709252897.133110,2825690.000,14338,6,MX,1,100, 0
1709252897.173108,2825730.000,14338,6,MX,1,100,-1
1709252897.213107,2825770.000,14356,5,MX,1,100, 0
1709252897.253105,2825810.000,14356,5,MX,1,100,-1
1709252897.293103,2825850.000,14356,5,MX,1,100, 0
1709252897.333102,2825890.000,14356,5,MX,1,100, 0
1709252897.373101,2825930.000,14356,5,MX,1,100,-1
1709252897.413099,2825970.000,14374,5,MX,1,100, 0
1709252897.453097,2826010.000,14374,5,MX,1,100, 0
1709252897.493096,2826050.000,14374,5,MX,1,100,-1
1709252897.533094,2826090.000,14374,5,MX,1,100, 0
1709252897.573093,2826130.000,14374,5,MX,1,100,-1
1709252897.613091,2826170.000,14392,3,MX,1,100, 0
1709252897.653090,2826210.000,14392,3,MX,1,100, 0
1709252897.693088,2826250.000,14392,3,MX,1,100,-2
1709252897.728420,2826285.333,14406,3,MX,1,100, 0
1709252897.763752,2826320.667,14406,3,MX,1,100, 0
1709252897.799084,2826356.000,14406,3,MX,1,100,-1
1709252897.839083,2826396.000,14423,2,MX,1,100, 0
1709252897.879081,2826436.000,14423,2,MX,1,100, 0
1709252897.919080,2826476.000,14439,3,MX,1,100, 0
1709252897.959078,2826516.000,14439,3,MX,1,100, 0
1709252897.999077,2826556.000,14439,3,MX,1,100, 0
1709252898.039075,2826596.000,14457,2,MX,1,100, 0
1709252898.079073,2826636.000,14457,2,MX,1,100, 0
1709252898.119072,2826676.000,14472,3,MX,1,100, 0
1709252898.159070,2826716.000,14472,3,MX,1,100,-1
1709252898.199069,2826756.000,14472,3,MX,1,100, 0
1709252898.239067,2826796.000,14488,2,MX,1,100, 0
1709252898.279066,2826836.000,14488,2,MX,1,100, 0
1709252898.319064,2826876.000,14505,3,MX,1,100, 0
1709252898.359063,2826916.000,14505,3,MX,1,100, 0
1709252898.399061,2826956.000,14505,3,MX,1,100, 0
1709252898.439060,2826996.000,14522,2,MX,1,100, 0
1709252898.479058,2827036.000,14522,2,MX,1,100, 0
1709252898.519057,2827076.000,14538,3,MX,1,100, 0
1709252898.559055,2827116.000,14538,3,MX,1,100,-1
1709252898.599054,2827156.000,14538,3,MX,1,100, 0
1709252898.639052,2827196.000,14554,2,MX,1,100, 0
1709252898.679050,2827236.000,14554,2,MX,1,100, 0
1709252898.719049,2827276.000,14570,3,MX,1,100, 0
1709252898.759048,2827316.000,14570,3,MX,1,100,-1
1709252898.799046,2827356.000,14570,3,MX,1,100, 0
1709252898.839044,2827396.000,14587,3,MX,1,100, 0
1709252898.879043,2827436.000,14587,3,MX,1,100, 0
1709252898.919041,2827476.000,14587,3,MX,1,100,-1
1709252898.959040,2827516.000,14604,2,MX,1,100, 0
1709252898.999038,2827556.000,14604,2,MX,1,100, 0
1709252899.039037,2827596.000,14619,3,MX,1,100, 0
1709252899.079035,2827636.000,14619,3,MX,1,100, 0
1709252899.119034,2827676.000,14619,3,MX,1,100, 0
1709252899.159032,2827716.000,14635,2,MX,1,100, 0
1709252899.199031,2827756.000,14635,2,MX,1,100, 0
1709252899.239029,2827796.000,14652,3,MX,1,100, 0
1709252899.279028,2827836.000,14652,3,MX,1,100, 0
1709252899.319026,2827876.000,14652,3,MX,1,100, 0
1709252899.359025,2827916.000,14671,2,MX,1,100, 0
1709252899.399023,2827956.000,14671,2,MX,1,100, 0
1709252899.439022,2827996.000,14688,3,MX,1,100,-1
1709252899.479020,2828036.000,14688,3,MX,1,100,-1
1709252899.519018,2828076.000,14688,3,MX,1,100, 0
1709252899.559017,2828116.000,14704,2,MX,1,100, 0
1709252899.599015,2828156.000,14704,2,MX,1,100, 0
1709252899.635764,2828192.750,14727,4,MX,1,100,-1
1709252899.672513,2828229.500,14727,4,MX,1,100, 0
1709252899.709261,2828266.250,14727,4,MX,1,100,-1
1709252899.746010,2828303.000,14727,4,MX,1,100, 0
1709252899.785675,2828342.667,14743,3,MX,1,100, 0
1709252899.825340,2828382.333,14743,3,MX,1,100, 0
1709252899.865005,2828422.000,14743,3,MX,1,100, 0
1709252899.905337,2828462.333,14760,3,MX,1,100, 0
1709252899.945669,2828502.667,14760,3,MX,1,100, 0
1709252899.986001,2828543.000,14760,3,MX,1,100, 0
1709252900.025999,2828583.000,14777,2,MX,1,100,-1
1709252900.065998,2828623.000,14777,2,MX,1,100, 0
1709252900.105996,2828663.000,14794,3,MX,1,100,-1
1709252900.145994,2828703.000,14794,3,MX,1,100,-1
1709252900.185993,2828743.000,14794,3,MX,1,100, 0
1709252900.225991,2828783.000,14810,2,MX,1,100,-1
1709252900.265990,2828823.000,14810,2,MX,1,100,-1
1709252900.305988,2828863.000,14828,3,MX,1,100, 0
1709252900.345987,2828903.000,14828,3,MX,1,100,-1
1709252900.385985,2828943.000,14828,3,MX,1,100, 0
1709252900.425984,2828983.000,14844,2,MX,1,100, 0
1709252900.465982,2829023.000,14844,2,MX,1,100, 0
1709252900.505981,2829063.000,14859,3,MX,1,100,-2
1709252900.545979,2829103.000,14859,3,MX,1,100,-1
1709252900.585978,2829143.000,14859,3,MX,1,100, 0
1709252900.625976,2829183.000,14876,2,MX,1,100, 0
1709252900.665975,2829223.000,14876,2,MX,1,100, 0
1709252900.705973,2829263.000,14895,3,MX,1,100, 0
1709252900.745972,2829303.000,14895,3,MX,1,100, 0
1709252900.785970,2829343.000,14895,3,MX,1,100, 0
1709252900.825969,2829383.000,14911,2,MX,1,100, 0
1709252900.865967,2829423.000,14911,2,MX,1,100, 0
1709252900.905966,2829463.000,14926,3,MX,1,100,-1
1709252900.945964,2829503.000,14926,3,MX,1,100,-1
1709252900.985962,2829543.000,14926,3,MX,1,100, 0
1709252901.025961,2829583.000,14943,2,MX,1,100, 0
1709252901.065959,2829623.000,14943,2,MX,1,100, 0
1709252901.105958,2829663.000,14960,3,MX,1,100, 0
1709252901.145956,2829703.000,14960,3,MX,1,100, 0
1709252901.185955,2829743.000,14960,3,MX,1,100,-1
1709252901.225953,2829783.000,14976,3,MX,1,100, 0
1709252901.265952,2829823.000,14976,3,MX,1,100, 0
1709252901.305950,2829863.000,14976,3,MX,1,100, 0
1709252901.345949,2829903.000,14995,2,MX,1,100, 0
1709252901.385947,2829943.000,14995,2,MX,1,100,-1
1709252901.425946,2829983.000,15010,3,MX,1,100, 0
1709252901.465944,2830023.000,15010,3,MX,1,100, 0
1709252901.505943,2830063.000,15010,3,MX,1,100,-1
1709252901.545941,2830103.000,15027,2,MX,1,100, 0
1709252901.585939,2830143.000,15027,2,MX,1,100,-1
1709252901.621271,2830178.333,15044,3,MX,1,100,-1
1709252901.656603,2830213.667,15044,3,MX,1,100, 0
1709252901.691936,2830249.000,15044,3,MX,1,100, 0
1709252901.731934,2830289.000,15061,3,MX,1,100, 0
1709252901.771932,2830329.000,15061,3,MX,1,100,-1
1709252901.811931,2830369.000,15061,3,MX,1,100, 0
1709252901.851929,2830409.000,15077,2,MX,1,100, 0
1709252901.891928,2830449.000,15077,2,MX,1,100, 0
1709252901.931926,2830489.000,15095,3,MX,1,100,-1
1709252901.971925,2830529.000,15095,3,MX,1,100,-1
1709252902.011923,2830569.000,15095,3,MX,1,100, 0
1709252902.051922,2830609.000,15111,2,MX,1,100,-1
1709252902.091920,2830649.000,15111,2,MX,1,100,-1
1709252902.131919,2830689.000,15128,3,MX,1,100, 0
1709252902.171917,2830729.000,15128,3,MX,1,100, 0
1709252902.211915,2830769.000,15128,3,MX,1,100, 0
1709252902.251914,2830809.000,15142,2,MX,1,100, 0
1709252902.291913,2830849.000,15142,2,MX,1,100, 0
1709252902.331911,2830889.000,15160,3,MX,1,100, 0
1709252902.371909,2830929.000,15160,3,MX,1,100, 0
1709252902.411908,2830969.000,15160,3,MX,1,100, 0
1709252902.451906,2831009.000,15176,2,MX,1,100, 0
1709252902.491905,2831049.000,15176,2,MX,1,100, 0
1709252902.531903,2831089.000,15193,3,MX,1,100, 0
1709252902.571902,2831129.000,15193,3,MX,1,100, 0
1709252902.611900,2831169.000,15193,3,MX,1,100, 0
1709252902.651899,2831209.000,15208,2,MX,1,100, 0
1709252902.691897,2831249.000,15208,2,MX,1,100, 0
1709252902.731896,2831289.000,15225,3,MX,1,100,-1
1709252902.771894,2831329.000,15225,3,MX,1,100,-1
1709252902.811893,2831369.000,15225,3,MX,1,100,-1
1709252902.851891,2831409.000,15241,3,MX,1,100, 0
1709252902.891890,2831449.000,15241,3,MX,1,100, 0
1709252902.931888,2831489.000,15241,3,MX,1,100,-1
1709252902.971887,2831529.000,15259,2,MX,1,100, 0
1709252903.011885,2831569.000,15259,2,MX,1,100, 0
1709252903.051883,2831609.000,15273,3,MX,1,100, 0
1709252903.091882,2831649.000,15273,3,MX,1,100, 0
1709252903.131881,2831689.000,15273,3,MX,1,100, 0
1709252903.171879,2831729.000,15290,2,MX,1,100, 0
1709252903.211877,2831769.000,15290,2,MX,1,100,-1
1709252903.251876,2831809.000,15306,3,MX,1,100,-1
1709252903.291874,2831849.000,15306,3,MX,1,100, 0
1709252903.331873,2831889.000,15306,3,MX,1,100, 0
1709252903.371871,2831929.000,15324,2,MX,1,100, 0
1709252903.411870,2831969.000,15324,2,MX,1,100, 0
1709252903.451868,2832009.000,15339,3,MX,1,100,-1
1709252903.491867,2832049.000,15339,3,MX,1,100,-1
1709252903.531865,2832089.000,15339,3,MX,1,100, 0
1709252903.567197,2832124.333,15355,3,MX,1,100, 0
1709252903.602529,2832159.667,15355,3,MX,1,100,-1
1709252903.637861,2832195.000,15355,3,MX,1,100,-1
1709252903.678360,2832235.500,15372,2,MX,1,100,-1
1709252903.718858,2832276.000,15372,2,MX,1,100, 0
1709252903.758523,2832315.667,15389,3,MX,1,100, 0
1709252903.798188,2832355.333,15389,3,MX,1,100, 0
1709252903.837853,2832395.000,15389,3,MX,1,100,-1
1709252903.877852,2832435.000,15405,2,MX,1,100,-1
1709252903.917850,2832475.000,15405,2,MX,1,100, 0
1709252903.957849,2832515.000,15423,3,MX,1,100, 0
1709252903.997847,2832555.000,15423,3,MX,1,100, 0
1709252904.037846,2832595.000,15423,3,MX,1,100, 0
1709252904.077844,2832635.000,15439,2,MX,1,100,-2
1709252904.117843,2832675.000,15439,2,MX,1,100, 0
1709252904.158175,2832715.333,15456,3,MX,1,100,-1
1709252904.198506,2832755.667,15456,3,MX,1,100,-1
1709252904.238838,2832796.000,15456,3,MX,1,100,-1
1709252904.278836,2832836.000,15473,2,MX,1,100, 0
1709252904.318835,2832876.000,15473,2,MX,1,100,-1
1709252904.358834,2832916.000,15490,3,MX,1,100,-1
1709252904.398832,2832956.000,15490,3,MX,1,100,-1
1709252904.438830,2832996.000,15490,3,MX,1,100, 0
1709252904.478829,2833036.000,15506,3,MX,1,100,-1
1709252904.518827,2833076.000,15506,3,MX,1,100, 0
1709252904.558826,2833116.000,15506,3,MX,1,100, 0
1709252904.598824,2833156.000,15523,2,MX,1,100,-1
1709252904.638823,2833196.000,15523,2,MX,1,100,-1
1709252904.678821,2833236.000,15540,3,MX,1,100, 0
1709252904.718820,2833276.000,15540,3,MX,1,100,-2
1709252904.758818,2833316.000,15540,3,MX,1,100,-1
1709252904.798817,2833356.000,15562,3,MX,1,100,-1
1709252904.838815,2833396.000,15562,3,MX,1,100,-1
1709252904.878814,2833436.000,15562,3,MX,1,100,-1
1709252904.918812,2833476.000,15577,3,MX,1,100, 0
1709252904.958811,2833516.000,15577,3,MX,1,100,-1
1709252904.998809,2833556.000,15577,3,MX,1,100, 0
1709252905.038808,2833596.000,15594,2,MX,1,100, 0
1709252905.078806,2833636.000,15594,2,MX,1,100, 0
1709252905.118804,2833676.000,15612,3,MX,1,100,-1
1709252905.158803,2833716.000,15612,3,MX,1,100,-1
1709252905.198802,2833756.000,15612,3,MX,1,100,-1
1709252905.238800,2833796.000,15629,2,MX,1,100, 0
1709252905.278798,2833836.000,15629,2,MX,1,100, 0
1709252905.318797,2833876.000,15646,3,MX,1,100,-1
1709252905.358795,2833916.000,15646,3,MX,1,100,-1
1709252905.398794,2833956.000,15646,3,MX,1,100, 0
1709252905.438792,2833996.000,15661,2,MX,1,100, 0
1709252905.478791,2834036.000,15661,2,MX,1,100, 0
1709252905.514123,2834071.333,15677,3,MX,1,100,-1
1709252905.549455,2834106.667,15677,3,MX,1,100,-1
1709252905.584787,2834142.000,15677,3,MX,1,100, 0
1709252905.624785,2834182.000,15695,3,MX,1,100,-1
1709252905.664784,2834222.000,15695,3,MX,1,100, 0
1709252905.704782,2834262.000,15695,3,MX,1,100,-1
1709252905.744781,2834302.000,15711,2,MX,1,100, 0
1709252905.784779,2834342.000,15711,2,MX,1,100, 0
1709252905.824778,2834382.000,15726,3,MX,1,100,-1
1709252905.864776,2834422.000,15726,3,MX,1,100, 0
1709252905.904774,2834462.000,15726,3,MX,1,100,-1
1709252905.944773,2834502.000,15743,3,MX,1,100, 0
1709252905.984771,2834542.000,15743,3,MX,1,100, 0
1709252906.024770,2834582.000,15743,3,MX,1,100,-1
1709252906.064768,2834622.000,15760,2,MX,1,100,-1
1709252906.104767,2834662.000,15760,2,MX,1,100,-1
1709252906.144765,2834702.000,15776,3,MX,1,100,-1
1709252906.184764,2834742.000,15776,3,MX,1,100,-1
1709252906.224762,2834782.000,15776,3,MX,1,100, 0
1709252906.264761,2834822.000,15793,2,MX,1,100, 0
1709252906.304759,2834862.000,15793,2,MX,1,100, 0
1709252906.344758,2834902.000,15810,3,MX,1,100,-1
1709252906.384756,2834942.000,15810,3,MX,1,100, 0
1709252906.424755,2834982.000,15810,3,MX,1,100, 0
1709252906.464753,2835022.000,15827,2,MX,1,100,-1
1709252906.504751,2835062.000,15827,2,MX,1,100, 0
1709252906.544750,2835102.000,15843,3,MX,1,100, 0
1709252906.584749,2835142.000,15843,3,MX,1,100,-1
1709252906.624747,2835182.000,15843,3,MX,1,100, 0
1709252906.664745,2835222.000,15859,2,MX,1,100, 0
1709252906.704744,2835262.000,15859,2,MX,1,100, 0
1709252906.744742,2835302.000,15875,3,MX,1,100, 0
1709252906.784741,2835342.000,15875,3,MX,1,100, 0
1709252906.824739,2835382.000,15875,3,MX,1,100, 0
1709252906.864738,2835422.000,15892,2,MX,1,100,-1
1709252906.904736,2835462.000,15892,2,MX,1,100, 0
1709252906.944735,2835502.000,15909,3,MX,1,100,-1
1709252906.984733,2835542.000,15909,3,MX,1,100, 0
1709252907.024732,2835582.000,15909,3,MX,1,100, 0
1709252907.064730,2835622.000,15925,2,MX,1,100,-1
1709252907.104729,2835662.000,15925,2,MX,1,100, 0
1709252907.144727,2835702.000,15942,3,MX,1,100,-1
1709252907.184726,2835742.000,15942,3,MX,1,100,-1
1709252907.224724,2835782.000,15942,3,MX,1,100,-1
1709252907.264723,2835822.000,15960,3,MX,1,100, 0
1709252907.304721,2835862.000,15960,3,MX,1,100,-1
1709252907.344719,2835902.000,15960,3,MX,1,100,-1
1709252907.384718,2835942.000,15976,2,MX,1,100, 0
1709252907.424716,2835982.000,15976,2,MX,1,100,-1
1709252907.460048,2836017.333,15993,3,MX,1,100, 0
1709252907.495380,2836052.667,15993,3,MX,1,100, 0
1709252907.530712,2836088.000,15993,3,MX,1,100,-1
1709252907.570711,2836128.000,16009,2,MX,1,100, 0
1709252907.610709,2836168.000,16009,2,MX,1,100, 0
1709252907.650708,2836208.000,16027,3,MX,1,100,-1
1709252907.690706,2836248.000,16027,3,MX,1,100,-1
1709252907.730705,2836288.000,16027,3,MX,1,100,-1
1709252907.770703,2836328.000,16043,3,MX,1,100, 0
1709252907.810702,2836368.000,16043,3,MX,1,100, 0
1709252907.850700,2836408.000,16043,3,MX,1,100,-1
1709252907.890699,2836448.000,16060,2,MX,1,100, 0
1709252907.930697,2836488.000,16060,2,MX,1,100,-1
1709252907.970695,2836528.000,16075,3,MX,1,100, 0
1709252908.010694,2836568.000,16075,3,MX,1,100, 0
1709252908.050693,2836608.000,16075,3,MX,1,100, 0
1709252908.090691,2836648.000,16092,2,MX,1,100, 0
1709252908.130689,2836688.000,16092,2,MX,1,100, 0
1709252908.170688,2836728.000,16108,3,MX,1,100,-1
1709252908.210686,2836768.000,16108,3,MX,1,100, 0
1709252908.250685,2836808.000,16108,3,MX,1,100,-1
1709252908.290683,2836848.000,16126,2,MX,1,100,-1
1709252908.330682,2836888.000,16126,2,MX,1,100, 0
1709252908.370680,2836928.000,16140,3,MX,1,100, 0
1709252908.410679,2836968.000,16140,3,MX,1,100,-1
1709252908.450677,2837008.000,16140,3,MX,1,100, 0
1709252908.491176,2837048.500,16157,2,MX,1,100, 0
1709252908.531674,2837089.000,16157,2,MX,1,100, 0
1709252908.571673,2837129.000,16173,3,MX,1,100,-1
1709252908.611671,2837169.000,16173,3,MX,1,100, 0
1709252908.651670,2837209.000,16173,3,MX,1,100, 0
1709252908.691668,2837249.000,16191,2,MX,1,100,-1
1709252908.731667,2837289.000,16191,2,MX,1,100,-1
1709252908.771665,2837329.000,16205,3,MX,1,100,-1
1709252908.811663,2837369.000,16205,3,MX,1,100,-1
1709252908.851662,2837409.000,16205,3,MX,1,100,-1
