LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709252894.032228,2822589.000,13858,4,EM,1,100,PS
1709252894.082476,2822639.250,13890,4,EM,1,100,RS
1709252894.132724,2822689.500,13890,4,EM,1,100,RB
1709252894.182972,2822739.750,13890,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252894.233220,2822790.000,13890,4,EM,1,100,PS
1709252894.283468,2822840.250,13926,4,EM,1,100,RS
1709252894.333717,2822890.500,13926,4,EM,1,100,RB
1709252894.383965,2822940.750,13926,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252894.434213,2822991.000,13926,4,EM,1,100,PS
1709252894.491461,2823048.250,13944,4,EM,1,100,RS
1709252894.548708,2823105.500,13944,4,EM,1,100,RB
1709252894.605956,2823162.750,13944,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252894.663204,2823220.000,13944,4,EM,1,100,PS
1709252894.722952,2823279.750,13978,4,EM,1,100,RS
1709252894.782699,2823339.500,13978,4,EM,1,100,RB
1709252894.842447,2823399.250,13978,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252894.902195,2823459.000,13978,4,EM,1,100,PS
1709252894.952443,2823509.250,14010,4,EM,1,100,RS
1709252895.002691,2823559.500,14010,4,EM,1,100,RB
1709252895.052939,2823609.750,14010,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252895.103187,2823660.000,14010,4,EM,1,100,PS
1709252895.154435,2823711.250,14043,4,EM,1,100,RS
1709252895.205683,2823762.500,14043,4,EM,1,100,RB
1709252895.256931,2823813.750,14043,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252895.308179,2823865.000,14043,4,EM,1,100,PS
1709252895.358177,2823915.000,14079,4,EM,1,100,RS
1709252895.408175,2823965.000,14079,4,EM,1,100,RB
1709252895.458174,2824015.000,14079,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252895.508172,2824065.000,14079,4,EM,1,100,PS
1709252895.558420,2824115.250,14110,4,EM,1,100,RS
1709252895.608668,2824165.500,14110,4,EM,1,100,RB
1709252895.658916,2824215.750,14110,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252895.709164,2824266.000,14110,4,EM,1,100,PS
1709252895.759412,2824316.250,14144,4,EM,1,100,RS
1709252895.809660,2824366.500,14144,4,EM,1,100,RB
1709252895.859908,2824416.750,14144,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252895.910156,2824467.000,14144,4,EM,1,100,PS
1709252895.960654,2824517.500,14176,4,EM,1,100,RS
1709252896.011153,2824568.000,14176,4,EM,1,100,RB
1709252896.061651,2824618.500,14176,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252896.112149,2824669.000,14176,4,EM,1,100,PS
1709252896.162147,2824719.000,14209,4,EM,1,100,RS
1709252896.212145,2824769.000,14209,4,EM,1,100,RB
1709252896.262143,2824819.000,14209,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252896.312141,2824869.000,14209,4,EM,1,100,PS
1709252896.362389,2824919.250,14241,4,EM,1,100,RS
1709252896.412637,2824969.500,14241,4,EM,1,100,RB
1709252896.462885,2825019.750,14241,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252896.513133,2825070.000,14241,4,EM,1,100,PS
1709252896.563381,2825120.250,14274,4,EM,1,100,RS
1709252896.613629,2825170.500,14274,4,EM,1,100,RB
1709252896.663877,2825220.750,14274,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252896.714126,2825271.000,14274,4,EM,1,100,PS
1709252896.764374,2825321.250,14306,4,EM,1,100,RS
1709252896.814622,2825371.500,14306,4,EM,1,100,RB
1709252896.864870,2825421.750,14306,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252896.915118,2825472.000,14306,4,EM,1,100,PS
1709252896.983365,2825540.250,14323,4,EM,1,100,RS
1709252897.051613,2825608.500,14323,4,EM,1,100,RB
1709252897.119860,2825676.750,14323,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252897.188107,2825745.000,14323,4,EM,1,100,PS
1709252897.241355,2825798.250,14341,4,EM,1,100,RS
1709252897.294603,2825851.500,14341,4,EM,1,100,RB
1709252897.347852,2825904.750,14341,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252897.401099,2825958.000,14341,4,EM,1,100,PS
1709252897.474847,2826031.750,14377,4,EM,1,100,RS
1709252897.548594,2826105.500,14377,4,EM,1,100,RB
1709252897.622341,2826179.250,14377,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252897.696088,2826253.000,14377,4,EM,1,100,PS
1709252897.746336,2826303.250,14409,4,EM,1,100,RS
1709252897.796584,2826353.500,14409,4,EM,1,100,RB
1709252897.846832,2826403.750,14409,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252897.897080,2826454.000,14409,4,EM,1,100,PS
1709252897.947329,2826504.250,14442,4,EM,1,100,RS
1709252897.997576,2826554.500,14442,4,EM,1,100,RB
1709252898.047825,2826604.750,14442,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252898.098073,2826655.000,14442,4,EM,1,100,PS
1709252898.148321,2826705.250,14475,4,EM,1,100,RS
1709252898.198569,2826755.500,14475,4,EM,1,100,RB
1709252898.248817,2826805.750,14475,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252898.299065,2826856.000,14475,4,EM,1,100,PS
1709252898.349313,2826906.250,14508,4,EM,1,100,RS
1709252898.399561,2826956.500,14508,4,EM,1,100,RB
