LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1709253012.230712,2940792.000,33048,2,AK,1,100,33046
1709253012.243712,2940805.000,33048,2,AK,1,100,RD
1709253014.796114,2943357.500,33885,2,AK,1,100,33046
1709253017.348517,2945910.000,33885,2,AK,1,100,RD
1709253017.355016,2945916.500,33888,2,AK,1,100,33886
1709253017.361516,2945923.000,33888,2,AK,1,100,RD
1709253019.909419,2948471.000,34697,2,AK,1,100,33886
1709253022.457322,2951019.000,34697,2,AK,1,100,RD
1709253022.464821,2951026.500,34700,2,AK,1,100,34698
1709253022.472321,2951034.000,34700,2,AK,1,100,RD
1709253025.024724,2953586.500,35534,2,AK,1,100,34698
1709253027.577126,2956139.000,35534,2,AK,1,100,RD
1709253030.140528,2958702.500,36366,2,AK,1,100,35535
1709253032.703930,2961266.000,36366,2,AK,1,100,RD
1709253032.705930,2961268.000,36368,2,AK,1,100,35535
1709253032.707930,2961270.000,36368,2,AK,1,100,RD
1709253035.274332,2963836.500,37201,2,AK,1,100,36369
1709253037.840734,2966403.000,37201,2,AK,1,100,RD
1709253037.841734,2966404.000,37203,2,AK,1,100,36369
1709253037.842734,2966405.000,37203,2,AK,1,100,RD
1709253040.395136,2968957.500,38014,2,AK,1,100,37204
1709253042.947539,2971510.000,38014,2,AK,1,100,RD
1709253042.950539,2971513.000,38016,2,AK,1,100,37204
1709253042.953539,2971516.000,38016,2,AK,1,100,RD
1709253045.517441,2974080.000,38852,2,AK,1,100,38017
1709253048.081343,2976644.000,38852,2,AK,1,100,RD
1709253048.083843,2976646.500,38854,2,AK,1,100,38017
1709253048.086343,2976649.000,38854,2,AK,1,100,RD
1709253048.093842,2976656.500,38857,2,AK,1,100,38855
1709253048.101342,2976664.000,38857,2,AK,1,100,RD
1709253050.658244,2979221.000,39695,2,AK,1,100,38855
1709253053.215147,2981778.000,39695,2,AK,1,100,RD
1709253055.770549,2984333.500,40514,2,AK,1,100,39696
1709253058.325951,2986889.000,40514,2,AK,1,100,RD
1709253058.329951,2986893.000,40516,2,AK,1,100,39696
1709253058.333951,2986897.000,40516,2,AK,1,100,RD
1709253058.345951,2986909.000,40519,2,AK,1,100,40517
1709253058.357950,2986921.000,40519,2,AK,1,100,RD
1709253060.910852,2989474.000,41351,2,AK,1,100,40517
1709253063.463755,2992027.000,41351,2,AK,1,100,RD
1709253063.475754,2992039.000,41354,2,AK,1,100,41352
1709253063.487754,2992051.000,41354,2,AK,1,100,RD
1709253066.043156,2994606.500,42192,2,AK,1,100,41352
1709253068.598559,2997162.000,42192,2,AK,1,100,RD
