LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1709251426.329028,1354876.333,29304,3,MX,1,100, 2
1709251426.369360,1354916.667,29304,3,MX,1,100, 1
1709251426.409692,1354957.000,29304,3,MX,1,100, 2
1709251426.449190,1354996.500,29322,2,MX,1,100, 1
1709251426.488689,1355036.000,29322,2,MX,1,100, 2
1709251426.529021,1355076.333,29336,3,MX,1,100, 2
1709251426.569353,1355116.667,29336,3,MX,1,100, 2
1709251426.609685,1355157.000,29336,3,MX,1,100, 3
1709251426.649683,1355197.000,29353,2,MX,1,100, 1
1709251426.689682,1355237.000,29353,2,MX,1,100, 2
1709251426.729681,1355277.000,29369,3,MX,1,100, 2
1709251426.769679,1355317.000,29369,3,MX,1,100, 1
1709251426.809678,1355357.000,29369,3,MX,1,100, 2
1709251426.849176,1355396.500,29387,2,MX,1,100, 3
1709251426.888675,1355436.000,29387,2,MX,1,100, 1
1709251426.929007,1355476.333,29401,3,MX,1,100, 1
1709251426.969339,1355516.667,29401,3,MX,1,100, 2
1709251427.009671,1355557.000,29401,3,MX,1,100, 1
1709251427.049170,1355596.500,29418,2,MX,1,100, 2
1709251427.088668,1355636.000,29418,2,MX,1,100, 1
1709251427.128667,1355676.000,29435,3,MX,1,100, 2
1709251427.168665,1355716.000,29435,3,MX,1,100, 2
1709251427.208664,1355756.000,29435,3,MX,1,100, 2
1709251427.248662,1355796.000,29452,2,MX,1,100, 1
1709251427.288661,1355836.000,29452,2,MX,1,100, 2
1709251427.328660,1355876.000,29466,3,MX,1,100, 1
1709251427.368659,1355916.000,29466,3,MX,1,100, 1
1709251427.408657,1355956.000,29466,3,MX,1,100, 1
1709251427.448656,1355996.000,29484,3,MX,1,100, 2
1709251427.488654,1356036.000,29484,3,MX,1,100, 2
1709251427.528653,1356076.000,29484,3,MX,1,100, 1
1709251427.568651,1356116.000,29500,2,MX,1,100, 2
1709251427.608650,1356156.000,29500,2,MX,1,100, 2
1709251427.648649,1356196.000,29517,3,MX,1,100, 2
1709251427.688647,1356236.000,29517,3,MX,1,100, 2
1709251427.728646,1356276.000,29517,3,MX,1,100, 2
1709251427.769145,1356316.500,29532,2,MX,1,100, 2
1709251427.809643,1356357.000,29532,2,MX,1,100, 3
1709251427.845309,1356392.667,29549,3,MX,1,100, 2
1709251427.880974,1356428.333,29549,3,MX,1,100, 1
1709251427.916640,1356464.000,29549,3,MX,1,100, 2
1709251427.956638,1356504.000,29565,3,MX,1,100, 2
1709251427.996637,1356544.000,29565,3,MX,1,100, 1
1709251428.036635,1356584.000,29565,3,MX,1,100, 2
1709251428.076634,1356624.000,29582,2,MX,1,100, 2
1709251428.116632,1356664.000,29582,2,MX,1,100, 2
1709251428.156631,1356704.000,29599,3,MX,1,100, 2
1709251428.196630,1356744.000,29599,3,MX,1,100, 2
1709251428.236628,1356784.000,29599,3,MX,1,100, 1
1709251428.276627,1356824.000,29614,2,MX,1,100, 2
1709251428.316626,1356864.000,29614,2,MX,1,100, 2
1709251428.356624,1356904.000,29630,3,MX,1,100, 3
1709251428.396623,1356944.000,29630,3,MX,1,100, 3
1709251428.436621,1356984.000,29630,3,MX,1,100, 3
1709251428.476620,1357024.000,29648,2,MX,1,100, 3
1709251428.516619,1357064.000,29648,2,MX,1,100, 2
1709251428.556617,1357104.000,29664,3,MX,1,100, 2
1709251428.596616,1357144.000,29664,3,MX,1,100, 3
1709251428.636615,1357184.000,29664,3,MX,1,100, 2
1709251428.676613,1357224.000,29679,2,MX,1,100, 2
1709251428.716612,1357264.000,29679,2,MX,1,100, 1
1709251428.756610,1357304.000,29696,3,MX,1,100, 2
1709251428.796609,1357344.000,29696,3,MX,1,100, 2
1709251428.836608,1357384.000,29696,3,MX,1,100, 2
1709251428.876606,1357424.000,29713,3,MX,1,100, 1
1709251428.916605,1357464.000,29713,3,MX,1,100, 3
1709251428.956604,1357504.000,29713,3,MX,1,100, 2
1709251428.996602,1357544.000,29729,2,MX,1,100, 2
1709251429.036601,1357584.000,29729,2,MX,1,100, 2
1709251429.076599,1357624.000,29744,3,MX,1,100, 3
1709251429.116598,1357664.000,29744,3,MX,1,100, 2
1709251429.156597,1357704.000,29744,3,MX,1,100, 2
1709251429.196595,1357744.000,29761,2,MX,1,100, 2
1709251429.236594,1357784.000,29761,2,MX,1,100, 3
1709251429.276592,1357824.000,29778,3,MX,1,100, 2
1709251429.316591,1357864.000,29778,3,MX,1,100, 2
1709251429.356590,1357904.000,29778,3,MX,1,100, 2
1709251429.396588,1357944.000,29794,2,MX,1,100, 3
1709251429.436587,1357984.000,29794,2,MX,1,100, 2
1709251429.476252,1358023.667,29811,3,MX,1,100, 2
1709251429.515918,1358063.333,29811,3,MX,1,100, 3
1709251429.555583,1358103.000,29811,3,MX,1,100, 2
1709251429.596081,1358143.500,29828,2,MX,1,100, 1
1709251429.636580,1358184.000,29828,2,MX,1,100, 2
1709251429.676245,1358223.667,29845,3,MX,1,100, 2
1709251429.715911,1358263.333,29845,3,MX,1,100, 2
1709251429.755576,1358303.000,29845,3,MX,1,100, 2
1709251429.796074,1358343.500,29862,2,MX,1,100, 2
1709251429.836573,1358384.000,29862,2,MX,1,100, 2
1709251429.871572,1358419.000,29879,3,MX,1,100, 1
1709251429.906571,1358454.000,29879,3,MX,1,100, 2
1709251429.941569,1358489.000,29879,3,MX,1,100, 2
1709251429.981901,1358529.333,29893,3,MX,1,100, 2
1709251430.022233,1358569.667,29893,3,MX,1,100, 2
1709251430.062565,1358610.000,29893,3,MX,1,100, 3
1709251430.102564,1358650.000,29911,2,MX,1,100, 2
1709251430.142562,1358690.000,29911,2,MX,1,100, 2
1709251430.182561,1358730.000,29927,3,MX,1,100, 2
1709251430.222560,1358770.000,29927,3,MX,1,100, 2
1709251430.262558,1358810.000,29927,3,MX,1,100, 2
1709251430.302057,1358849.500,29944,2,MX,1,100, 2
1709251430.341556,1358889.000,29944,2,MX,1,100, 3
1709251430.381554,1358929.000,29958,3,MX,1,100, 2
1709251430.421553,1358969.000,29958,3,MX,1,100, 2
1709251430.461551,1359009.000,29958,3,MX,1,100, 3
1709251430.501550,1359049.000,29976,3,MX,1,100, 2
1709251430.541549,1359089.000,29976,3,MX,1,100, 2
1709251430.581547,1359129.000,29976,3,MX,1,100, 2
1709251430.621546,1359169.000,29992,2,MX,1,100, 3
1709251430.661545,1359209.000,29992,2,MX,1,100, 2
1709251430.701543,1359249.000,30009,3,MX,1,100, 2
1709251430.741542,1359289.000,30009,3,MX,1,100, 1
1709251430.781540,1359329.000,30009,3,MX,1,100, 2
1709251430.821539,1359369.000,30024,2,MX,1,100, 2
1709251430.861538,1359409.000,30024,2,MX,1,100, 2
1709251430.901536,1359449.000,30041,3,MX,1,100, 2
1709251430.941535,1359489.000,30041,3,MX,1,100, 1
1709251430.981534,1359529.000,30041,3,MX,1,100, 2
1709251431.021532,1359569.000,30064,3,MX,1,100, 2
1709251431.061531,1359609.000,30064,3,MX,1,100, 2
1709251431.101529,1359649.000,30064,3,MX,1,100, 2
1709251431.141528,1359689.000,30082,3,MX,1,100, 1
1709251431.181526,1359729.000,30082,3,MX,1,100, 2
1709251431.221525,1359769.000,30082,3,MX,1,100, 2
1709251431.261524,1359809.000,30098,2,MX,1,100, 3
1709251431.301522,1359849.000,30098,2,MX,1,100, 1
1709251431.341521,1359889.000,30114,3,MX,1,100, 2
1709251431.381520,1359929.000,30114,3,MX,1,100, 1
1709251431.421518,1359969.000,30114,3,MX,1,100, 1
1709251431.461517,1360009.000,30130,2,MX,1,100, 2
1709251431.501515,1360049.000,30130,2,MX,1,100, 1
1709251431.541514,1360089.000,30147,3,MX,1,100, 3
1709251431.581513,1360129.000,30147,3,MX,1,100, 2
1709251431.621511,1360169.000,30147,3,MX,1,100, 2
1709251431.661510,1360209.000,30163,2,MX,1,100, 2
1709251431.701509,1360249.000,30163,2,MX,1,100, 2
1709251431.737507,1360285.000,30179,3,MX,1,100, 2
1709251431.773506,1360321.000,30179,3,MX,1,100, 1
1709251431.809505,1360357.000,30179,3,MX,1,100, 3
1709251431.849504,1360397.000,30195,3,MX,1,100, 1
1709251431.889502,1360437.000,30195,3,MX,1,100, 1
1709251431.929501,1360477.000,30195,3,MX,1,100, 2
1709251431.969499,1360517.000,30212,2,MX,1,100, 2
1709251432.009498,1360557.000,30212,2,MX,1,100, 3
1709251432.049496,1360597.000,30228,3,MX,1,100, 2
1709251432.089495,1360637.000,30228,3,MX,1,100, 1
1709251432.129494,1360677.000,30228,3,MX,1,100, 3
1709251432.169492,1360717.000,30246,2,MX,1,100, 2
1709251432.209491,1360757.000,30246,2,MX,1,100, 2
1709251432.249490,1360797.000,30260,3,MX,1,100, 2
1709251432.289488,1360837.000,30260,3,MX,1,100, 1
1709251432.329487,1360877.000,30260,3,MX,1,100, 1
1709251432.369485,1360917.000,30277,2,MX,1,100, 2
1709251432.409484,1360957.000,30277,2,MX,1,100, 2
1709251432.449483,1360997.000,30296,3,MX,1,100, 2
1709251432.489481,1361037.000,30296,3,MX,1,100, 2
1709251432.529480,1361077.000,30296,3,MX,1,100, 1
1709251432.569479,1361117.000,30313,2,MX,1,100, 2
1709251432.609477,1361157.000,30313,2,MX,1,100, 1
1709251432.649476,1361197.000,30327,3,MX,1,100, 1
1709251432.689474,1361237.000,30327,3,MX,1,100, 2
1709251432.729473,1361277.000,30327,3,MX,1,100, 2
1709251432.769472,1361317.000,30345,3,MX,1,100, 2
1709251432.809470,1361357.000,30345,3,MX,1,100, 2
1709251432.849469,1361397.000,30345,3,MX,1,100, 2
1709251432.889467,1361437.000,30361,2,MX,1,100, 2
1709251432.929466,1361477.000,30361,2,MX,1,100, 1
1709251432.969131,1361516.667,30378,3,MX,1,100, 2
1709251433.008797,1361556.333,30378,3,MX,1,100, 2
1709251433.048462,1361596.000,30378,3,MX,1,100, 2
1709251433.088960,1361636.500,30392,2,MX,1,100, 3
1709251433.129459,1361677.000,30392,2,MX,1,100, 2
1709251433.169124,1361716.667,30410,3,MX,1,100, 3
1709251433.208790,1361756.333,30410,3,MX,1,100, 2
1709251433.248455,1361796.000,30410,3,MX,1,100, 2
1709251433.288954,1361836.500,30426,2,MX,1,100, 3
1709251433.329452,1361877.000,30426,2,MX,1,100, 2
1709251433.369117,1361916.667,30443,3,MX,1,100, 2
1709251433.408783,1361956.333,30443,3,MX,1,100, 1
1709251433.448448,1361996.000,30443,3,MX,1,100, 3
1709251433.488447,1362036.000,30458,2,MX,1,100, 3
1709251433.528445,1362076.000,30458,2,MX,1,100, 4
1709251433.568444,1362116.000,30477,3,MX,1,100, 3
1709251433.608443,1362156.000,30477,3,MX,1,100, 3
1709251433.648441,1362196.000,30477,3,MX,1,100, 3
1709251433.688940,1362236.500,30493,2,MX,1,100, 1
1709251433.729438,1362277.000,30493,2,MX,1,100, 1
1709251433.764437,1362312.000,30511,3,MX,1,100, 2
1709251433.799436,1362347.000,30511,3,MX,1,100, 1
1709251433.834435,1362382.000,30511,3,MX,1,100, 2
1709251433.874433,1362422.000,30526,3,MX,1,100, 3
1709251433.914432,1362462.000,30526,3,MX,1,100, 3
1709251433.954431,1362502.000,30526,3,MX,1,100, 2
1709251433.994429,1362542.000,30542,2,MX,1,100, 2
1709251434.034428,1362582.000,30542,2,MX,1,100, 2
1709251434.074426,1362622.000,30559,3,MX,1,100, 2
1709251434.114425,1362662.000,30559,3,MX,1,100, 2
1709251434.154424,1362702.000,30559,3,MX,1,100, 1
1709251434.194922,1362742.500,30578,2,MX,1,100, 2
1709251434.235421,1362783.000,30578,2,MX,1,100, 1
1709251434.275086,1362822.667,30594,3,MX,1,100, 2
1709251434.314751,1362862.333,30594,3,MX,1,100, 1
1709251434.354417,1362902.000,30594,3,MX,1,100, 2
1709251434.394415,1362942.000,30609,2,MX,1,100, 2
1709251434.434414,1362982.000,30609,2,MX,1,100, 1
1709251434.474413,1363022.000,30628,3,MX,1,100, 2
1709251434.514411,1363062.000,30628,3,MX,1,100, 2
1709251434.554410,1363102.000,30628,3,MX,1,100, 2
1709251434.594409,1363142.000,30645,3,MX,1,100, 2
1709251434.634407,1363182.000,30645,3,MX,1,100, 2
1709251434.674406,1363222.000,30645,3,MX,1,100, 2
1709251434.714404,1363262.000,30661,2,MX,1,100, 2
1709251434.754403,1363302.000,30661,2,MX,1,100, 1
1709251434.794401,1363342.000,30679,3,MX,1,100, 3
1709251434.834400,1363382.000,30679,3,MX,1,100, 3
1709251434.874399,1363422.000,30679,3,MX,1,100, 2
1709251434.914397,1363462.000,30695,2,MX,1,100, 3
1709251434.954396,1363502.000,30695,2,MX,1,100, 2
1709251434.994395,1363542.000,30712,3,MX,1,100, 2
1709251435.034393,1363582.000,30712,3,MX,1,100, 2
1709251435.074392,1363622.000,30712,3,MX,1,100, 2
1709251435.114390,1363662.000,30729,2,MX,1,100, 2
1709251435.154389,1363702.000,30729,2,MX,1,100, 2
1709251435.194388,1363742.000,30744,3,MX,1,100, 2
1709251435.234386,1363782.000,30744,3,MX,1,100, 2
1709251435.274385,1363822.000,30744,3,MX,1,100, 1
1709251435.314384,1363862.000,30760,2,MX,1,100, 3
1709251435.354382,1363902.000,30760,2,MX,1,100, 2
1709251435.394381,1363942.000,30777,3,MX,1,100, 2
1709251435.434379,1363982.000,30777,3,MX,1,100, 2
1709251435.474378,1364022.000,30777,3,MX,1,100, 2
1709251435.514377,1364062.000,30794,2,MX,1,100, 2
1709251435.554375,1364102.000,30794,2,MX,1,100, 2
1709251435.590374,1364138.000,30809,3,MX,1,100, 2
1709251435.626373,1364174.000,30809,3,MX,1,100, 2
1709251435.662371,1364210.000,30809,3,MX,1,100, 1
1709251435.702370,1364250.000,30825,3,MX,1,100, 3
1709251435.742369,1364290.000,30825,3,MX,1,100, 2
1709251435.782367,1364330.000,30825,3,MX,1,100, 1
1709251435.822366,1364370.000,30843,2,MX,1,100, 1
1709251435.862365,1364410.000,30843,2,MX,1,100, 2
1709251435.902363,1364450.000,30859,3,MX,1,100, 2
1709251435.942362,1364490.000,30859,3,MX,1,100, 2
1709251435.982360,1364530.000,30859,3,MX,1,100, 3
1709251436.022359,1364570.000,30875,2,MX,1,100, 2
1709251436.062358,1364610.000,30875,2,MX,1,100, 2
1709251436.102190,1364649.833,30896,6,MX,1,100, 2
1709251436.142022,1364689.667,30896,6,MX,1,100, 2
1709251436.181854,1364729.500,30896,6,MX,1,100, 1
1709251436.221685,1364769.333,30896,6,MX,1,100, 2
1709251436.261518,1364809.167,30896,6,MX,1,100, 2
1709251436.301349,1364849.000,30896,6,MX,1,100, 3
1709251436.341681,1364889.333,30912,3,MX,1,100, 2
1709251436.382013,1364929.667,30912,3,MX,1,100, 2
1709251436.422345,1364970.000,30912,3,MX,1,100, 2
1709251436.461844,1365009.500,30930,2,MX,1,100, 2
1709251436.501343,1365049.000,30930,2,MX,1,100, 2
1709251436.541341,1365089.000,30944,3,MX,1,100, 3
1709251436.581340,1365129.000,30944,3,MX,1,100, 4
1709251436.621338,1365169.000,30944,3,MX,1,100, 3
1709251436.661337,1365209.000,30961,2,MX,1,100, 2
1709251436.701335,1365249.000,30961,2,MX,1,100, 3
1709251436.741668,1365289.333,30977,3,MX,1,100, 2
1709251436.781999,1365329.667,30977,3,MX,1,100, 2
1709251436.822331,1365370.000,30977,3,MX,1,100, 2
1709251436.861830,1365409.500,30995,2,MX,1,100, 2
1709251436.901329,1365449.000,30995,2,MX,1,100, 1
1709251436.941661,1365489.333,31010,3,MX,1,100, 2
1709251436.981992,1365529.667,31010,3,MX,1,100, 2
1709251437.022324,1365570.000,31010,3,MX,1,100, 2
1709251437.061823,1365609.500,31026,2,MX,1,100, 2
1709251437.101322,1365649.000,31026,2,MX,1,100, 3
1709251437.141320,1365689.000,31043,3,MX,1,100, 2
1709251437.181319,1365729.000,31043,3,MX,1,100, 2
1709251437.221318,1365769.000,31043,3,MX,1,100, 2
1709251437.261316,1365809.000,31060,2,MX,1,100, 2
1709251437.301315,1365849.000,31060,2,MX,1,100, 2
1709251437.341313,1365889.000,31076,3,MX,1,100, 2
1709251437.381312,1365929.000,31076,3,MX,1,100, 1
1709251437.421311,1365969.000,31076,3,MX,1,100, 2
1709251437.461309,1366009.000,31092,2,MX,1,100, 2
1709251437.501308,1366049.000,31092,2,MX,1,100, 2
1709251437.541306,1366089.000,31108,3,MX,1,100, 1
1709251437.581305,1366129.000,31108,3,MX,1,100, 2
1709251437.621304,1366169.000,31108,3,MX,1,100, 1
1709251437.656636,1366204.333,31125,3,MX,1,100, 2
1709251437.691968,1366239.667,31125,3,MX,1,100, 1
1709251437.727300,1366275.000,31125,3,MX,1,100, 3
1709251437.767299,1366315.000,31142,2,MX,1,100, 2
1709251437.807297,1366355.000,31142,2,MX,1,100, 2
1709251437.847296,1366395.000,31157,3,MX,1,100, 2
1709251437.887295,1366435.000,31157,3,MX,1,100, 2
1709251437.927293,1366475.000,31157,3,MX,1,100, 2
1709251437.967292,1366515.000,31173,3,MX,1,100, 2
1709251438.007290,1366555.000,31173,3,MX,1,100, 2
1709251438.047289,1366595.000,31173,3,MX,1,100, 3
1709251438.087288,1366635.000,31190,2,MX,1,100, 3
1709251438.127286,1366675.000,31190,2,MX,1,100, 3
1709251438.167285,1366715.000,31207,3,MX,1,100, 1
1709251438.207283,1366755.000,31207,3,MX,1,100, 2
1709251438.247282,1366795.000,31207,3,MX,1,100, 2
1709251438.287281,1366835.000,31222,2,MX,1,100, 2
1709251438.327279,1366875.000,31222,2,MX,1,100, 2
1709251438.367278,1366915.000,31238,3,MX,1,100, 2
1709251438.407276,1366955.000,31238,3,MX,1,100, 1
1709251438.447275,1366995.000,31238,3,MX,1,100, 3
1709251438.487274,1367035.000,31256,2,MX,1,100, 2
1709251438.527272,1367075.000,31256,2,MX,1,100, 1
1709251438.567271,1367115.000,31272,3,MX,1,100, 3
1709251438.607270,1367155.000,31272,3,MX,1,100, 2
1709251438.647268,1367195.000,31272,3,MX,1,100, 2
1709251438.687267,1367235.000,31289,2,MX,1,100, 2
1709251438.727265,1367275.000,31289,2,MX,1,100, 2
1709251438.767264,1367315.000,31306,3,MX,1,100, 2
1709251438.807263,1367355.000,31306,3,MX,1,100, 2
1709251438.847261,1367395.000,31306,3,MX,1,100, 2
1709251438.887260,1367435.000,31323,2,MX,1,100, 1
1709251438.927258,1367475.000,31323,2,MX,1,100, 2
1709251438.967257,1367515.000,31339,3,MX,1,100, 2
1709251439.007256,1367555.000,31339,3,MX,1,100, 2
1709251439.047254,1367595.000,31339,3,MX,1,100, 2
1709251439.087253,1367635.000,31355,2,MX,1,100, 3
1709251439.127252,1367675.000,31355,2,MX,1,100, 2
1709251439.167250,1367715.000,31371,3,MX,1,100, 2
1709251439.207249,1367755.000,31371,3,MX,1,100, 1
1709251439.247247,1367795.000,31371,3,MX,1,100, 2
1709251439.287246,1367835.000,31388,2,MX,1,100, 3
1709251439.327245,1367875.000,31388,2,MX,1,100, 2
1709251439.367243,1367915.000,31404,3,MX,1,100, 2
1709251439.407242,1367955.000,31404,3,MX,1,100, 1
1709251439.447241,1367995.000,31404,3,MX,1,100, 1
1709251439.482906,1368030.667,31421,3,MX,1,100, 2
1709251439.518571,1368066.333,31421,3,MX,1,100, 3
1709251439.554237,1368102.000,31421,3,MX,1,100, 2
1709251439.594235,1368142.000,31438,2,MX,1,100, 2
1709251439.634234,1368182.000,31438,2,MX,1,100, 2
1709251439.674566,1368222.333,31455,3,MX,1,100, 2
1709251439.714898,1368262.667,31455,3,MX,1,100, 2
1709251439.755230,1368303.000,31455,3,MX,1,100, 2
1709251439.794729,1368342.500,31472,2,MX,1,100, 2
1709251439.834227,1368382.000,31472,2,MX,1,100, 3
1709251439.874559,1368422.333,31489,3,MX,1,100, 2
1709251439.914891,1368462.667,31489,3,MX,1,100, 1
1709251439.955223,1368503.000,31489,3,MX,1,100, 2
1709251439.994722,1368542.500,31503,2,MX,1,100, 2
1709251440.034220,1368582.000,31503,2,MX,1,100, 2
1709251440.074552,1368622.333,31521,3,MX,1,100, 2
1709251440.114884,1368662.667,31521,3,MX,1,100, 1
1709251440.155216,1368703.000,31521,3,MX,1,100, 2
1709251440.194881,1368742.667,31539,3,MX,1,100, 2
1709251440.234547,1368782.333,31539,3,MX,1,100, 2
1709251440.274212,1368822.000,31539,3,MX,1,100, 1
1709251440.314210,1368862.000,31556,2,MX,1,100, 1
1709251440.354209,1368902.000,31556,2,MX,1,100, 2
1709251440.394541,1368942.333,31570,3,MX,1,100, 2
1709251440.434873,1368982.667,31570,3,MX,1,100, 2
1709251440.475205,1369023.000,31570,3,MX,1,100, 2
1709251440.514704,1369062.500,31588,2,MX,1,100, 3
1709251440.554202,1369102.000,31588,2,MX,1,100, 4
1709251440.594534,1369142.333,31604,3,MX,1,100, 2
1709251440.634866,1369182.667,31604,3,MX,1,100, 2
1709251440.675198,1369223.000,31604,3,MX,1,100, 2
1709251440.715197,1369263.000,31621,2,MX,1,100, 2
1709251440.755195,1369303.000,31621,2,MX,1,100, 2
1709251440.794861,1369342.667,31636,3,MX,1,100, 2
1709251440.834526,1369382.333,31636,3,MX,1,100, 2
1709251440.874191,1369422.000,31636,3,MX,1,100, 2
1709251440.914190,1369462.000,31653,2,MX,1,100, 2
1709251440.954188,1369502.000,31653,2,MX,1,100, 2
1709251440.994187,1369542.000,31669,3,MX,1,100, 3
1709251441.034186,1369582.000,31669,3,MX,1,100, 2
1709251441.074184,1369622.000,31669,3,MX,1,100, 4
1709251441.114183,1369662.000,31687,2,MX,1,100, 1
1709251441.154181,1369702.000,31687,2,MX,1,100, 3
1709251441.194180,1369742.000,31701,3,MX,1,100, 3
1709251441.234179,1369782.000,31701,3,MX,1,100, 2
1709251441.274177,1369822.000,31701,3,MX,1,100, 4
1709251441.314176,1369862.000,31725,3,MX,1,100, 2
1709251441.354175,1369902.000,31725,3,MX,1,100, 2
1709251441.394173,1369942.000,31725,3,MX,1,100, 2
1709251441.434172,1369982.000,31741,2,MX,1,100, 3
1709251441.474170,1370022.000,31741,2,MX,1,100, 2
1709251441.509502,1370057.333,31759,3,MX,1,100, 1
1709251441.544835,1370092.667,31759,3,MX,1,100, 2
1709251441.580167,1370128.000,31759,3,MX,1,100, 2
1709251441.620165,1370168.000,31774,2,MX,1,100, 1
1709251441.660164,1370208.000,31774,2,MX,1,100, 2
1709251441.700163,1370248.000,31790,3,MX,1,100, 2
1709251441.740161,1370288.000,31790,3,MX,1,100, 2
1709251441.780160,1370328.000,31790,3,MX,1,100, 2
1709251441.820158,1370368.000,31807,3,MX,1,100, 2
1709251441.860157,1370408.000,31807,3,MX,1,100, 3
1709251441.900156,1370448.000,31807,3,MX,1,100, 2
1709251441.940154,1370488.000,31824,2,MX,1,100, 2
1709251441.980153,1370528.000,31824,2,MX,1,100, 2
1709251442.020151,1370568.000,31840,3,MX,1,100, 2
1709251442.060150,1370608.000,31840,3,MX,1,100, 1
1709251442.100149,1370648.000,31840,3,MX,1,100, 2
1709251442.140147,1370688.000,31856,2,MX,1,100, 2
1709251442.180146,1370728.000,31856,2,MX,1,100, 2
1709251442.220145,1370768.000,31872,3,MX,1,100, 2
1709251442.260143,1370808.000,31872,3,MX,1,100, 1
1709251442.300142,1370848.000,31872,3,MX,1,100, 2
1709251442.340140,1370888.000,31889,2,MX,1,100, 2
1709251442.380139,1370928.000,31889,2,MX,1,100, 1
1709251442.420138,1370968.000,31906,3,MX,1,100, 2
1709251442.460136,1371008.000,31906,3,MX,1,100, 2
1709251442.500135,1371048.000,31906,3,MX,1,100, 2
1709251442.540133,1371088.000,31921,2,MX,1,100, 3
1709251442.580132,1371128.000,31921,2,MX,1,100, 2
1709251442.620131,1371168.000,31937,3,MX,1,100, 3
1709251442.660129,1371208.000,31937,3,MX,1,100, 1
1709251442.700128,1371248.000,31937,3,MX,1,100, 2
1709251442.740127,1371288.000,31954,2,MX,1,100, 2
1709251442.780125,1371328.000,31954,2,MX,1,100, 1
1709251442.820124,1371368.000,31971,3,MX,1,100, 2
1709251442.860122,1371408.000,31971,3,MX,1,100, 2
1709251442.900121,1371448.000,31971,3,MX,1,100, 2
1709251442.940120,1371488.000,31986,2,MX,1,100, 2
1709251442.980118,1371528.000,31986,2,MX,1,100, 2
1709251443.020117,1371568.000,32002,3,MX,1,100, 2
1709251443.060116,1371608.000,32002,3,MX,1,100, 2
1709251443.100114,1371648.000,32002,3,MX,1,100, 2
1709251443.140113,1371688.000,32020,3,MX,1,100, 2
1709251443.180111,1371728.000,32020,3,MX,1,100, 2
1709251443.220110,1371768.000,32020,3,MX,1,100, 1
1709251443.260108,1371808.000,32036,2,MX,1,100, 2
1709251443.300107,1371848.000,32036,2,MX,1,100, 3
1709251443.336106,1371884.000,32053,3,MX,1,100, 2
1709251443.372105,1371920.000,32053,3,MX,1,100, 2
1709251443.408103,1371956.000,32053,3,MX,1,100, 2
1709251443.447769,1371995.667,32070,3,MX,1,100, 2
1709251443.487434,1372035.333,32070,3,MX,1,100, 2
1709251443.527099,1372075.000,32070,3,MX,1,100, 3
1709251443.567098,1372115.000,32087,2,MX,1,100, 1
1709251443.607097,1372155.000,32087,2,MX,1,100, 2
1709251443.647429,1372195.333,32103,3,MX,1,100, 2
1709251443.687760,1372235.667,32103,3,MX,1,100, 1
1709251443.728092,1372276.000,32103,3,MX,1,100, 2
1709251443.768091,1372316.000,32119,2,MX,1,100, 2
1709251443.808090,1372356.000,32119,2,MX,1,100, 2
1709251443.847755,1372395.667,32135,3,MX,1,100, 4
1709251443.887420,1372435.333,32135,3,MX,1,100, 2
1709251443.927085,1372475.000,32135,3,MX,1,100, 2
1709251443.967584,1372515.500,32152,2,MX,1,100, 2
1709251444.008083,1372556.000,32152,2,MX,1,100, 1
1709251444.047748,1372595.667,32168,3,MX,1,100, 3
1709251444.087413,1372635.333,32168,3,MX,1,100, 2
1709251444.127079,1372675.000,32168,3,MX,1,100, 3
1709251444.167077,1372715.000,32186,2,MX,1,100, 2
1709251444.207076,1372755.000,32186,2,MX,1,100, 1
1709251444.247074,1372795.000,32200,3,MX,1,100, 1
1709251444.287073,1372835.000,32200,3,MX,1,100, 2
1709251444.327072,1372875.000,32200,3,MX,1,100, 2
1709251444.367070,1372915.000,32217,2,MX,1,100, 2
1709251444.407069,1372955.000,32217,2,MX,1,100, 2
1709251444.447067,1372995.000,32234,3,MX,1,100, 3
1709251444.487066,1373035.000,32234,3,MX,1,100, 3
1709251444.527065,1373075.000,32234,3,MX,1,100, 2
1709251444.567063,1373115.000,32253,2,MX,1,100, 2
1709251444.607062,1373155.000,32253,2,MX,1,100, 2
1709251444.647061,1373195.000,32267,3,MX,1,100, 2
1709251444.687059,1373235.000,32267,3,MX,1,100, 3
1709251444.727058,1373275.000,32267,3,MX,1,100, 1
1709251444.767056,1373315.000,32285,3,MX,1,100, 2
1709251444.807055,1373355.000,32285,3,MX,1,100, 2
1709251444.847054,1373395.000,32285,3,MX,1,100, 2
1709251444.887052,1373435.000,32301,2,MX,1,100, 2
1709251444.927051,1373475.000,32301,2,MX,1,100, 2
1709251444.967050,1373515.000,32318,3,MX,1,100, 3
1709251445.007048,1373555.000,32318,3,MX,1,100, 2
1709251445.047047,1373595.000,32318,3,MX,1,100, 2
1709251445.087045,1373635.000,32332,2,MX,1,100, 2
1709251445.127044,1373675.000,32332,2,MX,1,100, 3
1709251445.167042,1373715.000,32350,3,MX,1,100, 2
1709251445.207041,1373755.000,32350,3,MX,1,100, 2
1709251445.247040,1373795.000,32350,3,MX,1,100, 2
1709251445.282372,1373830.333,32366,3,MX,1,100, 4
1709251445.317704,1373865.667,32366,3,MX,1,100, 2
1709251445.353036,1373901.000,32366,3,MX,1,100, 3
