LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706145567.974630,682586.000,46212,2,AK,1,100,RD
1706145570.528652,685140.000,47029,2,AK,1,100,46213
1706145573.082674,687694.000,47029,2,AK,1,100,RD
1706145573.083674,687695.000,47031,2,AK,1,100,46213
1706145573.084674,687696.000,47031,2,AK,1,100,RD
1706145573.115674,687727.000,47034,2,AK,1,100,47032
1706145573.146674,687758.000,47034,2,AK,1,100,RD
1706145575.669696,690281.000,47855,2,AK,1,100,47032
1706145578.192718,692804.000,47855,2,AK,1,100,RD
1706145578.218218,692829.500,47858,2,AK,1,100,47856
1706145578.243718,692855.000,47858,2,AK,1,100,RD
1706145580.772240,695383.500,48629,2,AK,1,100,47856
1706145583.300761,697912.000,48629,2,AK,1,100,RD
1706145583.332762,697944.000,48632,2,AK,1,100,48630
1706145583.364762,697976.000,48632,2,AK,1,100,RD
1706145585.895283,700506.500,49464,2,AK,1,100,48630
1706145588.425805,703037.000,49464,2,AK,1,100,RD
1706145588.445805,703057.000,49467,2,AK,1,100,49465
1706145588.465806,703077.000,49467,2,AK,1,100,RD
1706145591.007827,705619.000,50300,2,AK,1,100,49465
1706145593.549849,708161.000,50300,2,AK,1,100,RD
1706145596.116371,710727.500,51133,2,AK,1,100,50301
1706145598.682893,713294.000,51133,2,AK,1,100,RD
1706145598.684393,713295.500,51135,2,AK,1,100,50301
1706145598.685893,713297.000,51135,2,AK,1,100,RD
1706145598.695893,713307.000,51138,2,AK,1,100,51136
1706145598.705893,713317.000,51138,2,AK,1,100,RD
1706145601.248415,715859.500,51956,2,AK,1,100,51136
1706145603.790937,718402.000,51956,2,AK,1,100,RD
1706145603.807937,718419.000,51959,2,AK,1,100,51957
1706145603.824937,718436.000,51959,2,AK,1,100,RD
1706145606.370959,720982.000,52794,2,AK,1,100,51957
1706145608.916981,723528.000,52794,2,AK,1,100,RD
1706145608.931981,723543.000,52797,2,AK,1,100,52795
1706145608.946981,723558.000,52797,2,AK,1,100,RD
1706145611.493503,726104.500,53629,2,AK,1,100,52795
1706145614.040024,728651.000,53629,2,AK,1,100,RD
1706145616.604546,731215.500,54466,2,AK,1,100,53630
1706145619.169068,733780.000,54466,2,AK,1,100,RD
1706145619.171068,733782.000,54468,2,AK,1,100,53630
1706145619.173068,733784.000,54468,2,AK,1,100,RD
1706145619.184568,733795.500,54471,2,AK,1,100,54469
1706145619.196069,733807.000,54471,2,AK,1,100,RD
1706145621.745590,736356.500,55303,2,AK,1,100,54469
1706145624.295112,738906.000,55303,2,AK,1,100,RD
1706145624.345613,738956.500,55306,2,AK,1,100,55304
1706145624.396113,739007.000,55306,2,AK,1,100,RD
1706145626.912635,741523.500,56138,2,AK,1,100,55304
1706145629.429156,744040.000,56138,2,AK,1,100,RD
1706145629.435656,744046.500,56141,2,AK,1,100,56139
1706145629.442156,744053.000,56141,2,AK,1,100,RD
1706145631.998178,746609.000,56974,2,AK,1,100,56139
1706145634.554200,749165.000,56974,2,AK,1,100,RD
1706145634.601700,749212.500,56977,2,AK,1,100,56975
1706145634.649201,749260.000,56977,2,AK,1,100,RD
