LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1706145453.815653,568428.000,27597,1,TH,1,100,36.881
1706145453.948654,568561.000,27614,1,TH,1,100,36.881
1706145454.082655,568695.000,27648,1,TH,1,100,36.925
1706145454.215657,568828.000,27664,1,TH,1,100,36.925
1706145454.348658,568961.000,27681,1,TH,1,100,36.937
1706145454.482659,569095.000,27713,1,TH,1,100,36.937
1706145454.615660,569228.000,27729,1,TH,1,100,36.970
1706145454.748661,569361.000,27747,1,TH,1,100,36.970
1706145454.882662,569495.000,27780,1,TH,1,100,36.946
1706145455.015664,569628.000,27796,1,TH,1,100,36.946
1706145455.148665,569761.000,27814,1,TH,1,100,36.820
1706145455.282166,569894.500,27851,2,TH,1,100,36.820
1706145455.415667,570028.000,27851,2,TH,1,100,36.923
1706145455.548668,570161.000,27882,1,TH,1,100,36.923
1706145455.682669,570295.000,27898,1,TH,1,100,36.871
1706145455.815670,570428.000,27916,1,TH,1,100,36.871
1706145455.948672,570561.000,27949,1,TH,1,100,36.989
1706145456.081673,570694.000,27966,1,TH,1,100,36.989
1706145456.215674,570828.000,27983,1,TH,1,100,36.925
1706145456.348675,570961.000,28015,1,TH,1,100,36.925
1706145456.482676,571095.000,28031,1,TH,1,100,36.979
1706145456.615677,571228.000,28050,1,TH,1,100,36.979
1706145456.748678,571361.000,28084,1,TH,1,100,37.012
1706145456.881680,571494.000,28100,1,TH,1,100,37.012
1706145457.015681,571628.000,28117,1,TH,1,100,36.895
1706145457.148682,571761.000,28149,1,TH,1,100,36.902
1706145457.282683,571895.000,28165,1,TH,1,100,37.015
1706145457.415684,572028.000,28183,1,TH,1,100,37.015
1706145457.548685,572161.000,28199,1,TH,1,100,37.036
1706145457.682686,572295.000,28233,1,TH,1,100,37.036
1706145457.815687,572428.000,28250,1,TH,1,100,37.010
1706145457.948689,572561.000,28266,1,TH,1,100,37.010
1706145458.081690,572694.000,28298,1,TH,1,100,36.947
1706145458.215691,572828.000,28315,1,TH,1,100,36.947
1706145458.348692,572961.000,28331,1,TH,1,100,36.954
1706145458.481693,573094.000,28365,1,TH,1,100,36.954
1706145458.615694,573228.000,28382,1,TH,1,100,36.942
1706145458.748695,573361.000,28399,1,TH,1,100,36.942
1706145458.881697,573494.000,28430,1,TH,1,100,37.031
1706145459.015698,573628.000,28447,1,TH,1,100,37.031
1706145459.148699,573761.000,28464,1,TH,1,100,36.869
1706145459.281700,573894.000,28497,1,TH,1,100,36.869
1706145459.415701,574028.000,28515,1,TH,1,100,36.942
1706145459.548702,574161.000,28531,1,TH,1,100,36.942
1706145459.681703,574294.000,28548,1,TH,1,100,36.928
1706145459.815705,574428.000,28580,1,TH,1,100,36.928
1706145459.948706,574561.000,28596,1,TH,1,100,36.933
1706145460.081707,574694.000,28614,1,TH,1,100,36.933
1706145460.215708,574828.000,28645,1,TH,1,100,36.926
1706145460.348709,574961.000,28663,1,TH,1,100,36.926
1706145460.481710,575094.000,28688,1,TH,1,100,36.914
1706145460.614712,575227.000,28719,1,TH,1,100,36.914
1706145460.748713,575361.000,28736,1,TH,1,100,36.933
1706145460.881714,575494.000,28753,1,TH,1,100,36.933
1706145461.014715,575627.000,28785,1,TH,1,100,36.907
1706145461.148716,575761.000,28803,1,TH,1,100,36.907
1706145461.281717,575894.000,28820,1,TH,1,100,36.926
1706145461.414718,576027.000,28837,1,TH,1,100,36.926
1706145461.548719,576161.000,28868,1,TH,1,100,36.973
1706145461.681720,576294.000,28885,1,TH,1,100,36.980
1706145461.814722,576427.000,28904,1,TH,1,100,36.938
