LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706145448.601609,563214.000,26744,1,T1,1,100,38.204
1706145448.734610,563347.000,26776,1,T1,1,100,38.159
1706145448.867611,563480.000,26794,1,T1,1,100,38.104
1706145449.001612,563614.000,26811,1,T1,1,100,38.258
1706145449.134613,563747.000,26845,1,T1,1,100,38.253
1706145449.267614,563880.000,26861,1,T1,1,100,38.287
1706145449.401615,564014.000,26879,1,T1,1,100,38.231
1706145449.534617,564147.000,26912,1,T1,1,100,38.171
1706145449.667618,564280.000,26928,1,T1,1,100,38.287
1706145449.801619,564414.000,26946,1,T1,1,100,38.266
1706145449.934620,564547.000,26977,1,T1,1,100,38.221
1706145450.067621,564680.000,26994,1,T1,1,100,38.238
1706145450.201622,564814.000,27016,1,T1,1,100,38.280
1706145450.334624,564947.000,27032,1,T1,1,100,38.228
1706145450.467625,565080.000,27050,1,T1,1,100,38.276
1706145450.600626,565213.000,27081,1,T1,1,100,38.190
1706145450.734627,565347.000,27098,1,T1,1,100,38.224
1706145450.867628,565480.000,27115,1,T1,1,100,38.274
1706145451.000629,565613.000,27147,1,T1,1,100,38.260
1706145451.134630,565747.000,27163,1,T1,1,100,38.255
1706145451.267632,565880.000,27180,1,T1,1,100,38.287
1706145451.400633,566013.000,27214,1,T1,1,100,38.195
1706145451.534634,566147.000,27230,1,T1,1,100,38.084
1706145451.667635,566280.000,27247,1,T1,1,100,38.178
1706145451.800636,566413.000,27266,1,T1,1,100,38.254
1706145451.934637,566547.000,27297,1,T1,1,100,38.110
1706145452.067638,566680.000,27315,1,T1,1,100,38.119
1706145452.200639,566813.000,27331,1,T1,1,100,38.193
1706145452.334641,566947.000,27365,1,T1,1,100,38.261
1706145452.467642,567080.000,27382,1,T1,1,100,38.255
1706145452.600643,567213.000,27398,1,T1,1,100,38.252
1706145452.734644,567347.000,27430,1,T1,1,100,38.286
1706145452.867645,567480.000,27447,1,T1,1,100,38.230
1706145453.000646,567613.000,27463,1,T1,1,100,38.241
1706145453.134647,567747.000,27495,1,T1,1,100,38.246
1706145453.267648,567880.000,27514,1,T1,1,100,38.177
1706145453.400650,568013.000,27531,1,T1,1,100,38.219
1706145453.533651,568146.000,27548,1,T1,1,100,38.272
1706145453.667652,568280.000,27579,1,T1,1,100,38.153
1706145453.800653,568413.000,27596,1,T1,1,100,38.137
1706145453.933654,568546.000,27613,1,T1,1,100,38.166
1706145454.067655,568680.000,27647,1,T1,1,100,38.178
1706145454.200657,568813.000,27663,1,T1,1,100,38.254
1706145454.333658,568946.000,27680,1,T1,1,100,38.323
1706145454.467659,569080.000,27712,1,T1,1,100,38.211
1706145454.600660,569213.000,27728,1,T1,1,100,38.268
1706145454.733661,569346.000,27746,1,T1,1,100,38.223
1706145454.867662,569480.000,27779,1,T1,1,100,38.238
1706145455.000663,569613.000,27795,1,T1,1,100,38.245
1706145455.133665,569746.000,27813,1,T1,1,100,38.248
1706145455.267166,569879.500,27850,2,T1,1,100,38.214
1706145455.400667,570013.000,27850,2,T1,1,100,38.270
1706145455.533668,570146.000,27881,1,T1,1,100,38.188
1706145455.667669,570280.000,27897,1,T1,1,100,38.188
1706145455.800670,570413.000,27915,1,T1,1,100,38.223
1706145455.933671,570546.000,27948,1,T1,1,100,38.274
1706145456.067672,570680.000,27965,1,T1,1,100,38.260
1706145456.200674,570813.000,27982,1,T1,1,100,38.219
1706145456.333675,570946.000,28014,1,T1,1,100,38.307
1706145456.467676,571080.000,28030,1,T1,1,100,38.417
1706145456.600677,571213.000,28049,1,T1,1,100,38.358
1706145456.733678,571346.000,28065,1,T1,1,100,38.297
1706145456.866679,571479.000,28099,1,T1,1,100,38.306
1706145457.000680,571613.000,28116,1,T1,1,100,38.168
1706145457.133682,571746.000,28133,1,T1,1,100,38.214
1706145457.267683,571880.000,28164,1,T1,1,100,38.199
1706145457.400684,572013.000,28182,1,T1,1,100,38.228
1706145457.533685,572146.000,28198,1,T1,1,100,38.276
1706145457.666686,572279.000,28232,1,T1,1,100,38.190
1706145457.800687,572413.000,28249,1,T1,1,100,38.189
1706145457.933688,572546.000,28265,1,T1,1,100,38.223
1706145458.066690,572679.000,28297,1,T1,1,100,38.203
1706145458.200691,572813.000,28314,1,T1,1,100,38.159
