LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1706145452.061638,566674.000,27321,3,GY,1,100,0.671
1706145452.101639,566714.000,27321,3,GY,1,100,-0.214
1706145452.141639,566754.000,27337,2,GY,1,100,-0.183
1706145452.181639,566794.000,27337,2,GY,1,100,-0.061
1706145452.221640,566834.000,27354,3,GY,1,100,0.427
1706145452.261640,566874.000,27354,3,GY,1,100,0.000
1706145452.301640,566914.000,27354,3,GY,1,100,0.183
1706145452.341641,566954.000,27371,3,GY,1,100,-0.885
1706145452.381641,566994.000,27371,3,GY,1,100,0.305
1706145452.421641,567034.000,27371,3,GY,1,100,0.244
1706145452.461642,567074.000,27388,2,GY,1,100,-0.092
1706145452.501642,567114.000,27388,2,GY,1,100,-0.458
1706145452.541642,567154.000,27404,3,GY,1,100,-0.122
1706145452.581643,567194.000,27404,3,GY,1,100,0.244
1706145452.621643,567234.000,27404,3,GY,1,100,0.305
1706145452.661643,567274.000,27419,2,GY,1,100,0.275
1706145452.701644,567314.000,27419,2,GY,1,100,-0.946
1706145452.741644,567354.000,27436,3,GY,1,100,-0.305
1706145452.781644,567394.000,27436,3,GY,1,100,0.000
1706145452.821645,567434.000,27436,3,GY,1,100,0.397
1706145452.861645,567474.000,27453,2,GY,1,100,-0.458
1706145452.901645,567514.000,27453,2,GY,1,100,0.000
1706145452.941646,567554.000,27469,3,GY,1,100,0.366
1706145452.981646,567594.000,27469,3,GY,1,100,-0.122
1706145453.021646,567634.000,27469,3,GY,1,100,-0.458
1706145453.061647,567674.000,27485,2,GY,1,100,0.244
1706145453.101647,567714.000,27485,2,GY,1,100,0.214
1706145453.141648,567754.000,27501,3,GY,1,100,0.244
1706145453.181648,567794.000,27501,3,GY,1,100,0.305
1706145453.221648,567834.000,27501,3,GY,1,100,0.397
1706145453.261648,567874.000,27520,2,GY,1,100,0.824
1706145453.301649,567914.000,27520,2,GY,1,100,0.244
1706145453.341649,567954.000,27537,3,GY,1,100,0.153
1706145453.381649,567994.000,27537,3,GY,1,100,0.061
1706145453.421650,568034.000,27537,3,GY,1,100,0.061
1706145453.461650,568074.000,27553,2,GY,1,100,0.183
1706145453.501651,568114.000,27553,2,GY,1,100,0.336
1706145453.541651,568154.000,27568,3,GY,1,100,0.366
1706145453.581651,568194.000,27568,3,GY,1,100,-0.061
1706145453.621652,568234.000,27568,3,GY,1,100,-0.092
1706145453.661652,568274.000,27585,3,GY,1,100,0.153
1706145453.701652,568314.000,27585,3,GY,1,100,0.214
1706145453.741653,568354.000,27585,3,GY,1,100,0.397
1706145453.781653,568394.000,27602,2,GY,1,100,-0.153
1706145453.821653,568434.000,27602,2,GY,1,100,-0.031
1706145453.857320,568469.667,27619,3,GY,1,100,-0.397
1706145453.892987,568505.333,27619,3,GY,1,100,-0.122
1706145453.928654,568541.000,27619,3,GY,1,100,-0.122
1706145453.968655,568581.000,27633,2,GY,1,100,-0.732
1706145454.008655,568621.000,27633,2,GY,1,100,-0.305
1706145454.048655,568661.000,27653,3,GY,1,100,-0.580
1706145454.088655,568701.000,27653,3,GY,1,100,-0.183
1706145454.128656,568741.000,27653,3,GY,1,100,0.214
1706145454.168656,568781.000,27669,2,GY,1,100,1.099
1706145454.208657,568821.000,27669,2,GY,1,100,0.580
1706145454.248657,568861.000,27686,3,GY,1,100,0.153
1706145454.288657,568901.000,27686,3,GY,1,100,0.183
1706145454.328658,568941.000,27686,3,GY,1,100,0.153
1706145454.368658,568981.000,27701,3,GY,1,100,0.641
1706145454.408658,569021.000,27701,3,GY,1,100,0.183
1706145454.448659,569061.000,27701,3,GY,1,100,-0.427
1706145454.488659,569101.000,27718,2,GY,1,100,-0.122
1706145454.528659,569141.000,27718,2,GY,1,100,0.031
1706145454.568660,569181.000,27734,3,GY,1,100,0.122
1706145454.608660,569221.000,27734,3,GY,1,100,-0.214
1706145454.648660,569261.000,27734,3,GY,1,100,-0.183
1706145454.688661,569301.000,27752,2,GY,1,100,0.580
1706145454.728661,569341.000,27752,2,GY,1,100,-0.336
1706145454.768661,569381.000,27766,3,GY,1,100,-0.305
1706145454.808662,569421.000,27766,3,GY,1,100,0.000
1706145454.848662,569461.000,27766,3,GY,1,100,0.214
1706145454.888662,569501.000,27785,2,GY,1,100,-0.244
1706145454.928663,569541.000,27785,2,GY,1,100,0.275
1706145454.968663,569581.000,27801,3,GY,1,100,0.366
1706145455.008663,569621.000,27801,3,GY,1,100,0.427
1706145455.048664,569661.000,27801,3,GY,1,100,-0.122
1706145455.088664,569701.000,27819,2,GY,1,100,0.061
1706145455.128664,569741.000,27819,2,GY,1,100,-0.488
1706145455.168665,569781.000,27833,3,GY,1,100,0.275
1706145455.208665,569821.000,27833,3,GY,1,100,-0.214
1706145455.248666,569861.000,27833,3,GY,1,100,-0.183
1706145455.288666,569901.000,27856,4,GY,1,100,0.549
1706145455.328666,569941.000,27856,4,GY,1,100,-0.519
1706145455.368667,569981.000,27856,4,GY,1,100,-0.397
1706145455.408667,570021.000,27856,4,GY,1,100,-0.061
1706145455.448667,570061.000,27870,2,GY,1,100,0.519
1706145455.488667,570101.000,27870,2,GY,1,100,-0.275
1706145455.528668,570141.000,27887,3,GY,1,100,-0.336
1706145455.568668,570181.000,27887,3,GY,1,100,0.702
1706145455.608669,570221.000,27887,3,GY,1,100,-0.305
1706145455.644336,570256.667,27903,3,GY,1,100,-0.183
1706145455.680002,570292.333,27903,3,GY,1,100,0.397
1706145455.715669,570328.000,27903,3,GY,1,100,0.305
1706145455.755670,570368.000,27921,2,GY,1,100,-0.061
1706145455.795670,570408.000,27921,2,GY,1,100,0.336
1706145455.835337,570447.667,27935,3,GY,1,100,0.092
1706145455.875004,570487.333,27935,3,GY,1,100,-0.458
1706145455.914671,570527.000,27935,3,GY,1,100,-0.153
1706145455.954672,570567.000,27954,2,GY,1,100,0.885
1706145455.994672,570607.000,27954,2,GY,1,100,0.092
1706145456.034672,570647.000,27971,3,GY,1,100,0.793
1706145456.074672,570687.000,27971,3,GY,1,100,2.472
1706145456.114673,570727.000,27971,3,GY,1,100,1.160
1706145456.154673,570767.000,27988,2,GY,1,100,0.000
1706145456.194674,570807.000,27988,2,GY,1,100,0.793
1706145456.234674,570847.000,28002,3,GY,1,100,-0.458
1706145456.274674,570887.000,28002,3,GY,1,100,-0.214
1706145456.314675,570927.000,28002,3,GY,1,100,0.977
1706145456.354675,570967.000,28020,2,GY,1,100,1.068
1706145456.394675,571007.000,28020,2,GY,1,100,-0.061
1706145456.434676,571047.000,28036,3,GY,1,100,-0.488
1706145456.474676,571087.000,28036,3,GY,1,100,-1.648
1706145456.514676,571127.000,28036,3,GY,1,100,-0.702
1706145456.554677,571167.000,28055,3,GY,1,100,-0.549
1706145456.594677,571207.000,28055,3,GY,1,100,-1.099
1706145456.634677,571247.000,28055,3,GY,1,100,-1.129
1706145456.674678,571287.000,28070,2,GY,1,100,-0.366
1706145456.714678,571327.000,28070,2,GY,1,100,-0.031
1706145456.754678,571367.000,28089,3,GY,1,100,-0.183
1706145456.794679,571407.000,28089,3,GY,1,100,-0.519
1706145456.834679,571447.000,28089,3,GY,1,100,-0.763
1706145456.874679,571487.000,28105,2,GY,1,100,-0.885
1706145456.914680,571527.000,28105,2,GY,1,100,-0.092
1706145456.954680,571567.000,28122,3,GY,1,100,0.183
1706145456.994680,571607.000,28122,3,GY,1,100,0.305
1706145457.034681,571647.000,28122,3,GY,1,100,-0.671
1706145457.074681,571687.000,28138,2,GY,1,100,0.854
1706145457.114681,571727.000,28138,2,GY,1,100,0.214
1706145457.154682,571767.000,28154,3,GY,1,100,0.305
1706145457.194682,571807.000,28154,3,GY,1,100,-0.763
1706145457.234683,571847.000,28154,3,GY,1,100,-0.153
1706145457.274683,571887.000,28170,2,GY,1,100,0.122
1706145457.314683,571927.000,28170,2,GY,1,100,0.092
1706145457.354684,571967.000,28188,3,GY,1,100,-0.671
1706145457.394684,572007.000,28188,3,GY,1,100,0.092
1706145457.434684,572047.000,28188,3,GY,1,100,-0.916
1706145457.474684,572087.000,28204,2,GY,1,100,-0.641
1706145457.514685,572127.000,28204,2,GY,1,100,0.519
1706145457.554685,572167.000,28219,3,GY,1,100,-0.122
1706145457.594686,572207.000,28219,3,GY,1,100,0.641
1706145457.634686,572247.000,28219,3,GY,1,100,-0.183
1706145457.674686,572287.000,28238,2,GY,1,100,-0.153
1706145457.714687,572327.000,28238,2,GY,1,100,-0.610
1706145457.750354,572362.667,28255,3,GY,1,100,-0.275
1706145457.786021,572398.333,28255,3,GY,1,100,0.824
1706145457.821687,572434.000,28255,3,GY,1,100,-0.031
1706145457.861688,572474.000,28271,3,GY,1,100,-0.366
1706145457.901688,572514.000,28271,3,GY,1,100,-0.183
1706145457.941689,572554.000,28271,3,GY,1,100,0.092
1706145457.981689,572594.000,28286,2,GY,1,100,-0.336
1706145458.021689,572634.000,28286,2,GY,1,100,-0.214
1706145458.061690,572674.000,28303,3,GY,1,100,-0.122
1706145458.101690,572714.000,28303,3,GY,1,100,-0.122
1706145458.141690,572754.000,28303,3,GY,1,100,-0.122
1706145458.181691,572794.000,28320,2,GY,1,100,-0.549
1706145458.221691,572834.000,28320,2,GY,1,100,0.702
1706145458.261691,572874.000,28336,3,GY,1,100,0.061
1706145458.301692,572914.000,28336,3,GY,1,100,0.000
1706145458.341692,572954.000,28336,3,GY,1,100,0.854
1706145458.381692,572994.000,28352,2,GY,1,100,6.470
1706145458.421693,573034.000,28352,2,GY,1,100,5.096
1706145458.461693,573074.000,28370,3,GY,1,100,-0.580
1706145458.501693,573114.000,28370,3,GY,1,100,-1.770
1706145458.541694,573154.000,28370,3,GY,1,100,-1.740
1706145458.581694,573194.000,28387,3,GY,1,100,-0.305
1706145458.621694,573234.000,28387,3,GY,1,100,1.099
1706145458.661695,573274.000,28387,3,GY,1,100,0.885
1706145458.701695,573314.000,28404,2,GY,1,100,-0.549
1706145458.741695,573354.000,28404,2,GY,1,100,-1.007
1706145458.781696,573394.000,28419,3,GY,1,100,-0.671
1706145458.821696,573434.000,28419,3,GY,1,100,-1.129
1706145458.861696,573474.000,28419,3,GY,1,100,-0.336
1706145458.901697,573514.000,28435,2,GY,1,100,-0.031
1706145458.941697,573554.000,28435,2,GY,1,100,-0.183
1706145458.981364,573593.667,28452,3,GY,1,100,0.092
1706145459.021031,573633.333,28452,3,GY,1,100,0.031
