LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1706145448.262606,562875.000,26689,3,PI,1,100,156255
1706145448.302606,562915.000,26689,3,PI,1,100,156240
1706145448.342606,562955.000,26706,2,PI,1,100,156229
1706145448.382607,562995.000,26706,2,PI,1,100,156222
1706145448.422607,563035.000,26722,3,PI,1,100,156224
1706145448.462607,563075.000,26722,3,PI,1,100,156236
1706145448.502608,563115.000,26722,3,PI,1,100,156222
1706145448.542608,563155.000,26739,2,PI,1,100,156244
1706145448.582608,563195.000,26739,2,PI,1,100,156222
1706145448.622609,563235.000,26755,3,PI,1,100,156222
1706145448.662609,563275.000,26755,3,PI,1,100,156230
1706145448.702610,563315.000,26755,3,PI,1,100,156196
1706145448.742610,563355.000,26771,2,PI,1,100,156230
1706145448.782610,563395.000,26771,2,PI,1,100,156240
1706145448.822611,563435.000,26789,3,PI,1,100,156247
1706145448.862611,563475.000,26789,3,PI,1,100,156250
1706145448.902611,563515.000,26789,3,PI,1,100,156265
1706145448.942611,563555.000,26806,2,PI,1,100,156252
1706145448.982612,563595.000,26806,2,PI,1,100,156274
1706145449.022612,563635.000,26823,3,PI,1,100,156255
1706145449.062613,563675.000,26823,3,PI,1,100,156218
1706145449.102613,563715.000,26823,3,PI,1,100,156205
1706145449.142613,563755.000,26840,3,PI,1,100,156189
1706145449.182614,563795.000,26840,3,PI,1,100,156175
1706145449.222614,563835.000,26840,3,PI,1,100,156184
1706145449.262614,563875.000,26856,2,PI,1,100,156110
1706145449.302615,563915.000,26856,2,PI,1,100,156062
1706145449.342615,563955.000,26874,3,PI,1,100,156033
1706145449.382615,563995.000,26874,3,PI,1,100,156072
1706145449.422616,564035.000,26874,3,PI,1,100,156082
1706145449.462616,564075.000,26890,2,PI,1,100,156108
1706145449.502616,564115.000,26890,2,PI,1,100,156182
1706145449.542617,564155.000,26907,3,PI,1,100,156236
1706145449.582617,564195.000,26907,3,PI,1,100,156272
1706145449.622617,564235.000,26907,3,PI,1,100,156308
1706145449.662618,564275.000,26923,2,PI,1,100,156304
1706145449.702618,564315.000,26923,2,PI,1,100,156298
1706145449.742618,564355.000,26941,3,PI,1,100,156302
1706145449.782619,564395.000,26941,3,PI,1,100,156278
1706145449.822619,564435.000,26941,3,PI,1,100,156301
1706145449.862619,564475.000,26957,2,PI,1,100,156348
1706145449.902620,564515.000,26957,2,PI,1,100,156347
1706145449.942620,564555.000,26972,3,PI,1,100,156329
1706145449.982620,564595.000,26972,3,PI,1,100,156342
1706145450.022621,564635.000,26972,3,PI,1,100,156343
1706145450.062621,564675.000,26989,2,PI,1,100,156356
1706145450.102622,564715.000,26989,2,PI,1,100,156337
1706145450.142622,564755.000,27011,4,PI,1,100,156365
1706145450.182622,564795.000,27011,4,PI,1,100,156359
1706145450.222622,564835.000,27011,4,PI,1,100,156366
1706145450.262623,564875.000,27011,4,PI,1,100,156370
1706145450.302623,564915.000,27027,3,PI,1,100,156343
1706145450.342623,564955.000,27027,3,PI,1,100,156358
1706145450.382624,564995.000,27027,3,PI,1,100,156372
1706145450.422624,565035.000,27045,2,PI,1,100,156364
1706145450.462625,565075.000,27045,2,PI,1,100,156370
1706145450.502625,565115.000,27061,3,PI,1,100,156375
1706145450.542625,565155.000,27061,3,PI,1,100,156373
1706145450.582626,565195.000,27061,3,PI,1,100,156375
1706145450.622626,565235.000,27076,2,PI,1,100,156378
1706145450.662626,565275.000,27076,2,PI,1,100,156394
