LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1706146197.135471,1311745.500,20658,2,EA,1,100,0.065570
1706146197.201970,1311812.000,20658,2,EA,1,100,0.065589
1706146197.268969,1311879.000,20675,2,EA,1,100,0.065597
1706146197.335968,1311946.000,20675,2,EA,1,100,0.065557
1706146197.401968,1312012.000,20692,1,EA,1,100,0.065587
1706146197.468967,1312079.000,20706,2,EA,1,100,0.065586
1706146197.535966,1312146.000,20706,2,EA,1,100,0.065566
1706146197.601965,1312212.000,20723,1,EA,1,100,0.065585
1706146197.668964,1312279.000,20740,2,EA,1,100,0.065588
1706146197.735964,1312346.000,20740,2,EA,1,100,0.065539
1706146197.801963,1312412.000,20757,1,EA,1,100,0.065550
1706146197.868462,1312478.500,20771,2,EA,1,100,0.065601
1706146197.934962,1312545.000,20771,2,EA,1,100,0.065624
1706146198.001961,1312612.000,20791,1,EA,1,100,0.065627
1706146198.068460,1312678.500,20807,2,EA,1,100,0.065575
1706146198.134959,1312745.000,20807,2,EA,1,100,0.065566
1706146198.201958,1312812.000,20824,1,EA,1,100,0.065579
1706146198.268458,1312878.500,20839,2,EA,1,100,0.065587
1706146198.334957,1312945.000,20839,2,EA,1,100,0.065565
1706146198.401956,1313012.000,20856,1,EA,1,100,0.065556
1706146198.468455,1313078.500,20872,2,EA,1,100,0.065589
1706146198.534955,1313145.000,20872,2,EA,1,100,0.065569
1706146198.601954,1313212.000,20889,1,EA,1,100,0.065577
1706146198.668453,1313278.500,20904,2,EA,1,100,0.065580
1706146198.734952,1313345.000,20904,2,EA,1,100,0.065549
1706146198.801952,1313412.000,20923,1,EA,1,100,0.065522
1706146198.868451,1313478.500,20939,2,EA,1,100,0.065558
1706146198.934950,1313545.000,20939,2,EA,1,100,0.065552
1706146199.001949,1313612.000,20957,1,EA,1,100,0.065554
1706146199.068449,1313678.500,20972,2,EA,1,100,0.065551
1706146199.134948,1313745.000,20972,2,EA,1,100,0.065552
1706146199.201947,1313812.000,20988,1,EA,1,100,0.065555
1706146199.268446,1313878.500,21005,2,EA,1,100,0.065556
1706146199.334946,1313945.000,21005,2,EA,1,100,0.065551
1706146199.401945,1314012.000,21022,2,EA,1,100,0.065551
1706146199.468944,1314079.000,21022,2,EA,1,100,0.065526
1706146199.534943,1314145.000,21038,1,EA,1,100,0.065543
1706146199.601943,1314212.000,21056,2,EA,1,100,0.065542
1706146199.668942,1314279.000,21056,2,EA,1,100,0.065552
1706146199.734941,1314345.000,21072,1,EA,1,100,0.065527
1706146199.801940,1314412.000,21089,2,EA,1,100,0.065522
1706146199.868940,1314479.000,21089,2,EA,1,100,0.065510
1706146199.934939,1314545.000,21105,1,EA,1,100,0.065507
1706146200.001938,1314612.000,21121,2,EA,1,100,0.065484
1706146200.068937,1314679.000,21121,2,EA,1,100,0.065504
1706146200.134937,1314745.000,21137,1,EA,1,100,0.065517
1706146200.201936,1314812.000,21154,2,EA,1,100,0.065510
1706146200.268935,1314879.000,21154,2,EA,1,100,0.065507
1706146200.334934,1314945.000,21171,1,EA,1,100,0.065508
1706146200.401933,1315012.000,21188,2,EA,1,100,0.065531
1706146200.468933,1315079.000,21188,2,EA,1,100,0.065522
1706146200.534932,1315145.000,21204,1,EA,1,100,0.065523
1706146200.601931,1315212.000,21222,2,EA,1,100,0.065537
1706146200.668931,1315279.000,21222,2,EA,1,100,0.065531
1706146200.734930,1315345.000,21238,1,EA,1,100,0.065527
1706146200.801929,1315412.000,21253,2,EA,1,100,0.065485
1706146200.868928,1315479.000,21253,2,EA,1,100,0.065523
1706146200.934927,1315545.000,21269,1,EA,1,100,0.065529
1706146201.001927,1315612.000,21287,2,EA,1,100,0.065498
1706146201.068926,1315679.000,21287,2,EA,1,100,0.065504
1706146201.134925,1315745.000,21303,1,EA,1,100,0.065522
1706146201.201924,1315812.000,21319,2,EA,1,100,0.065494
1706146201.268924,1315879.000,21319,2,EA,1,100,0.065504
1706146201.335423,1315945.500,21337,2,EA,1,100,0.065504
1706146201.401922,1316012.000,21337,2,EA,1,100,0.065507
1706146201.468921,1316079.000,21354,1,EA,1,100,0.065527
1706146201.535421,1316145.500,21370,2,EA,1,100,0.065509
1706146201.601920,1316212.000,21370,2,EA,1,100,0.065513
1706146201.668919,1316279.000,21388,1,EA,1,100,0.065523
1706146201.735418,1316345.500,21404,2,EA,1,100,0.065503
1706146201.801918,1316412.000,21404,2,EA,1,100,0.065473
1706146201.867917,1316478.000,21421,1,EA,1,100,0.065478
1706146201.934916,1316545.000,21440,2,EA,1,100,0.065486
1706146202.001915,1316612.000,21440,2,EA,1,100,0.065456
1706146202.067914,1316678.000,21457,1,EA,1,100,0.065483
1706146202.134914,1316745.000,21471,2,EA,1,100,0.065477
1706146202.201913,1316812.000,21471,2,EA,1,100,0.065433
1706146202.268412,1316878.500,21494,2,EA,1,100,0.065404
1706146202.334912,1316945.000,21494,2,EA,1,100,0.065407
1706146202.401411,1317011.500,21510,2,EA,1,100,0.065443
1706146202.467910,1317078.000,21510,2,EA,1,100,0.065407
1706146202.534909,1317145.000,21527,1,EA,1,100,0.065438
1706146202.601408,1317211.500,21544,2,EA,1,100,0.065455
1706146202.667908,1317278.000,21544,2,EA,1,100,0.065482
1706146202.734907,1317345.000,21561,1,EA,1,100,0.065470
1706146202.801406,1317411.500,21575,2,EA,1,100,0.065486
1706146202.867905,1317478.000,21575,2,EA,1,100,0.065438
1706146202.934905,1317545.000,21594,1,EA,1,100,0.065461
1706146203.001404,1317611.500,21611,2,EA,1,100,0.065500
1706146203.067903,1317678.000,21611,2,EA,1,100,0.065474
1706146203.134902,1317745.000,21628,1,EA,1,100,0.065460
1706146203.201402,1317811.500,21642,2,EA,1,100,0.065496
1706146203.267901,1317878.000,21642,2,EA,1,100,0.065467
1706146203.334900,1317945.000,21660,1,EA,1,100,0.065479
1706146203.401399,1318011.500,21676,2,EA,1,100,0.065461
1706146203.467899,1318078.000,21676,2,EA,1,100,0.065416
1706146203.534898,1318145.000,21693,1,EA,1,100,0.065432
1706146203.601397,1318211.500,21708,2,EA,1,100,0.065448
1706146203.667897,1318278.000,21708,2,EA,1,100,0.065465
