LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706146304.612751,1419224.000,38104,2,AK,1,100,38102
1706146304.632751,1419244.000,38104,2,AK,1,100,RD
1706146307.172722,1421784.000,38937,2,AK,1,100,38102
1706146309.712693,1424324.000,38937,2,AK,1,100,RD
1706146309.740193,1424351.500,38940,2,AK,1,100,38938
1706146309.767692,1424379.000,38940,2,AK,1,100,RD
1706146312.306664,1426918.000,39776,2,AK,1,100,38938
1706146314.845635,1429457.000,39776,2,AK,1,100,RD
1706146314.858135,1429469.500,39779,2,AK,1,100,39777
1706146314.870634,1429482.000,39779,2,AK,1,100,RD
1706146317.426605,1432038.000,40611,2,AK,1,100,39777
1706146319.982576,1434594.000,40611,2,AK,1,100,RD
1706146322.535048,1437146.500,41431,2,AK,1,100,40612
1706146325.087518,1439699.000,41431,2,AK,1,100,RD
1706146325.088518,1439700.000,41433,2,AK,1,100,40612
1706146325.089519,1439701.000,41433,2,AK,1,100,RD
1706146325.135518,1439747.000,41436,2,AK,1,100,41434
1706146325.181517,1439793.000,41436,2,AK,1,100,RD
1706146327.696489,1442308.000,42268,2,AK,1,100,41434
1706146330.211460,1444823.000,42268,2,AK,1,100,RD
1706146332.774931,1447386.500,43101,2,AK,1,100,42269
1706146335.338402,1449950.000,43101,2,AK,1,100,RD
1706146335.339402,1449951.000,43103,2,AK,1,100,42269
1706146335.340402,1449952.000,43103,2,AK,1,100,RD
1706146335.357902,1449969.500,43106,2,AK,1,100,43104
1706146335.375402,1449987.000,43106,2,AK,1,100,RD
1706146337.917873,1452529.500,43940,2,AK,1,100,43104
1706146340.460344,1455072.000,43940,2,AK,1,100,RD
1706146340.465844,1455077.500,43943,2,AK,1,100,43941
1706146340.471344,1455083.000,43943,2,AK,1,100,RD
1706146343.023315,1457635.000,44777,2,AK,1,100,43941
1706146345.575286,1460187.000,44777,2,AK,1,100,RD
1706146348.142257,1462754.000,45617,2,AK,1,100,44778
1706146350.709228,1465321.000,45617,2,AK,1,100,RD
1706146350.710728,1465322.500,45619,2,AK,1,100,44778
1706146350.712228,1465324.000,45619,2,AK,1,100,RD
1706146350.720227,1465332.000,45622,2,AK,1,100,45620
1706146350.728227,1465340.000,45622,2,AK,1,100,RD
1706146353.280199,1467892.000,46458,2,AK,1,100,45620
1706146355.832170,1470444.000,46458,2,AK,1,100,RD
1706146355.849669,1470461.500,46461,2,AK,1,100,46459
1706146355.867169,1470479.000,46461,2,AK,1,100,RD
1706146358.403140,1473015.000,47279,2,AK,1,100,46459
1706146360.939112,1475551.000,47279,2,AK,1,100,RD
1706146360.947112,1475559.000,47282,2,AK,1,100,47280
1706146360.955112,1475567.000,47282,2,AK,1,100,RD
1706146363.510582,1478122.500,48124,2,AK,1,100,47280
1706146366.066053,1480678.000,48124,2,AK,1,100,RD
1706146366.112553,1480724.500,48127,2,AK,1,100,48125
1706146366.159052,1480771.000,48127,2,AK,1,100,RD
1706146368.681524,1483293.500,48979,2,AK,1,100,48125
1706146371.203995,1485816.000,48979,2,AK,1,100,RD
1706146371.217495,1485829.500,48982,2,AK,1,100,48980
1706146371.230995,1485843.000,48982,2,AK,1,100,RD
1706146373.783466,1488395.500,49835,2,AK,1,100,48980
1706146376.335937,1490948.000,49835,2,AK,1,100,RD
1706146376.381936,1490994.000,49838,2,AK,1,100,49836
1706146376.427936,1491040.000,49838,2,AK,1,100,RD
