LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706146208.793838,1323404.000,22547,1,T1,1,100,37.026
1706146208.927837,1323538.000,22581,1,T1,1,100,37.153
1706146209.060835,1323671.000,22598,1,T1,1,100,37.102
1706146209.193834,1323804.000,22614,1,T1,1,100,37.009
1706146209.327832,1323938.000,22646,1,T1,1,100,37.110
1706146209.460831,1324071.000,22663,1,T1,1,100,37.154
1706146209.593829,1324204.000,22679,1,T1,1,100,37.138
1706146209.727828,1324338.000,22697,1,T1,1,100,37.095
1706146209.860826,1324471.000,22730,1,T1,1,100,37.041
1706146209.993825,1324604.000,22747,1,T1,1,100,37.018
1706146210.126823,1324737.000,22764,1,T1,1,100,37.114
1706146210.260822,1324871.000,22796,1,T1,1,100,37.085
1706146210.393820,1325004.000,22812,1,T1,1,100,37.001
1706146210.526819,1325137.000,22829,1,T1,1,100,36.965
1706146210.660817,1325271.000,22861,1,T1,1,100,37.091
1706146210.793816,1325404.000,22879,1,T1,1,100,37.039
1706146210.926814,1325537.000,22896,1,T1,1,100,37.088
1706146211.060812,1325671.000,22928,1,T1,1,100,37.038
1706146211.193811,1325804.000,22944,1,T1,1,100,37.087
1706146211.326809,1325937.000,22962,1,T1,1,100,37.073
1706146211.460808,1326071.000,22978,1,T1,1,100,37.174
1706146211.593807,1326204.000,23012,1,T1,1,100,37.217
1706146211.726805,1326337.000,23031,1,T1,1,100,37.129
1706146211.860803,1326471.000,23047,1,T1,1,100,37.198
1706146211.993802,1326604.000,23079,1,T1,1,100,37.121
1706146212.126800,1326737.000,23096,1,T1,1,100,37.052
1706146212.260799,1326871.000,23112,1,T1,1,100,37.058
1706146212.393797,1327004.000,23146,1,T1,1,100,37.061
1706146212.526796,1327137.000,23170,1,T1,1,100,37.062
1706146212.660794,1327271.000,23187,1,T1,1,100,37.204
1706146212.793793,1327404.000,23204,1,T1,1,100,37.230
1706146212.926791,1327537.000,23236,1,T1,1,100,37.064
1706146213.060790,1327671.000,23252,1,T1,1,100,37.063
1706146213.193788,1327804.000,23269,1,T1,1,100,37.027
1706146213.326787,1327937.000,23303,1,T1,1,100,37.083
1706146213.459785,1328070.000,23319,1,T1,1,100,37.107
1706146213.593784,1328204.000,23336,1,T1,1,100,37.188
1706146213.726782,1328337.000,23368,1,T1,1,100,37.117
1706146213.859781,1328470.000,23384,1,T1,1,100,37.121
1706146213.993779,1328604.000,23402,1,T1,1,100,37.159
1706146214.126778,1328737.000,23418,1,T1,1,100,37.033
1706146214.259776,1328870.000,23452,1,T1,1,100,37.121
1706146214.393775,1329004.000,23469,1,T1,1,100,37.123
1706146214.526773,1329137.000,23485,1,T1,1,100,37.089
1706146214.659772,1329270.000,23517,1,T1,1,100,37.003
1706146214.793770,1329404.000,23534,1,T1,1,100,37.072
1706146214.926769,1329537.000,23550,1,T1,1,100,36.996
1706146215.059767,1329670.000,23584,1,T1,1,100,37.105
1706146215.193766,1329804.000,23601,1,T1,1,100,37.116
1706146215.326764,1329937.000,23618,1,T1,1,100,37.192
1706146215.459763,1330070.000,23649,1,T1,1,100,37.083
1706146215.593761,1330204.000,23666,1,T1,1,100,37.071
1706146215.726760,1330337.000,23683,1,T1,1,100,37.137
