LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1706146196.469978,1311080.000,20539,3,AZ,1,100,0.970
1706146196.509978,1311120.000,20555,2,AZ,1,100,0.968
1706146196.549977,1311160.000,20555,2,AZ,1,100,0.966
1706146196.589977,1311200.000,20573,3,AZ,1,100,0.969
1706146196.629976,1311240.000,20573,3,AZ,1,100,0.966
1706146196.669976,1311280.000,20573,3,AZ,1,100,0.969
1706146196.709975,1311320.000,20589,2,AZ,1,100,0.967
1706146196.749975,1311360.000,20589,2,AZ,1,100,0.968
1706146196.789974,1311400.000,20606,3,AZ,1,100,0.967
1706146196.829974,1311440.000,20606,3,AZ,1,100,0.962
1706146196.869974,1311480.000,20606,3,AZ,1,100,0.969
1706146196.909973,1311520.000,20622,2,AZ,1,100,0.969
1706146196.949973,1311560.000,20622,2,AZ,1,100,0.969
1706146196.989972,1311600.000,20640,3,AZ,1,100,0.967
1706146197.029972,1311640.000,20640,3,AZ,1,100,0.967
1706146197.069971,1311680.000,20640,3,AZ,1,100,0.969
1706146197.109971,1311720.000,20664,4,AZ,1,100,0.964
1706146197.149970,1311760.000,20664,4,AZ,1,100,0.975
1706146197.189970,1311800.000,20664,4,AZ,1,100,0.968
1706146197.229970,1311840.000,20664,4,AZ,1,100,0.969
1706146197.269969,1311880.000,20681,2,AZ,1,100,0.970
1706146197.309968,1311920.000,20681,2,AZ,1,100,0.971
1706146197.349968,1311960.000,20696,3,AZ,1,100,0.968
1706146197.389968,1312000.000,20696,3,AZ,1,100,0.968
1706146197.429967,1312040.000,20696,3,AZ,1,100,0.965
1706146197.469967,1312080.000,20712,2,AZ,1,100,0.972
1706146197.509966,1312120.000,20712,2,AZ,1,100,0.967
1706146197.549966,1312160.000,20729,3,AZ,1,100,0.970
1706146197.589965,1312200.000,20729,3,AZ,1,100,0.965
1706146197.629965,1312240.000,20729,3,AZ,1,100,0.972
1706146197.669965,1312280.000,20746,2,AZ,1,100,0.968
1706146197.709964,1312320.000,20746,2,AZ,1,100,0.970
1706146197.749964,1312360.000,20761,3,AZ,1,100,0.964
1706146197.789963,1312400.000,20761,3,AZ,1,100,0.967
1706146197.829963,1312440.000,20761,3,AZ,1,100,0.969
1706146197.869962,1312480.000,20777,3,AZ,1,100,0.968
1706146197.909962,1312520.000,20777,3,AZ,1,100,0.968
1706146197.949961,1312560.000,20777,3,AZ,1,100,0.968
1706146197.989961,1312600.000,20797,2,AZ,1,100,0.972
1706146198.029960,1312640.000,20797,2,AZ,1,100,0.965
1706146198.069960,1312680.000,20813,3,AZ,1,100,0.971
1706146198.109960,1312720.000,20813,3,AZ,1,100,0.969
1706146198.149959,1312760.000,20813,3,AZ,1,100,0.968
1706146198.182959,1312793.000,20828,2,AZ,1,100,0.963
1706146198.215958,1312826.000,20828,2,AZ,1,100,0.965
1706146198.255958,1312866.000,20845,3,AZ,1,100,0.970
1706146198.295957,1312906.000,20845,3,AZ,1,100,0.966
1706146198.335957,1312946.000,20845,3,AZ,1,100,0.965
1706146198.375957,1312986.000,20862,3,AZ,1,100,0.972
1706146198.415956,1313026.000,20862,3,AZ,1,100,0.967
1706146198.455956,1313066.000,20862,3,AZ,1,100,0.968
1706146198.495955,1313106.000,20878,2,AZ,1,100,0.966
1706146198.535955,1313146.000,20878,2,AZ,1,100,0.965
1706146198.575954,1313186.000,20893,3,AZ,1,100,0.970
1706146198.615954,1313226.000,20893,3,AZ,1,100,0.969
1706146198.655953,1313266.000,20893,3,AZ,1,100,0.964
